liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Club Tigres UANL,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,27,30.0,1.0,325.0,16.0,597.0,1213.0,29.0,108.0,70.0,34.0,49.0,165.0,2.0,27.0,2.0,53.0,13.0,48.0,36.0,,10.0,242.0,7.0,,20.0,5.0,2.0,,20.0,88.0,102.0,15.0,1.0,650.0,11.0,4.0,137.0,3.0,13.0,335.0,,106.0,53.0,11.0,17.0,14.0,6.0,20.0,18.0,5.0,,5.0,795.0,14.0,57.0,,312.0,70.0,348.0,10.0,10.0,29.0,631.0,,1409.0,,178.0,109.0,95.0,2.0,30.0,10.0,815.0,1.0,18.0,1.0,10.0,33.0,145.0,,,0.0,,26.0,,,9.0,,2.0,,,,,,,1.0,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,22,15.0,3.0,47.0,7.0,184.0,383.0,7.0,29.0,27.0,3.0,9.0,47.0,4.0,3.0,8.0,7.0,6.0,8.0,4.0,,13.0,109.0,7.0,9.0,6.0,,,,30.0,23.0,79.0,6.0,1.0,191.0,7.0,12.0,69.0,1.0,9.0,158.0,,4.0,83.0,6.0,15.0,7.0,43.0,30.0,17.0,,,1.0,237.0,10.0,18.0,,32.0,3.0,44.0,14.0,2.0,1.0,190.0,,710.0,,56.0,26.0,44.0,10.0,12.0,5.0,238.0,7.0,17.0,,10.0,15.0,41.0,,,0.0,1.0,,,,,,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20,33.0,,333.0,17.0,689.0,1351.0,21.0,109.0,76.0,36.0,57.0,150.0,3.0,31.0,1.0,47.0,15.0,61.0,29.0,,14.0,270.0,2.0,,16.0,6.0,,,36.0,93.0,125.0,21.0,1.0,736.0,5.0,4.0,125.0,3.0,21.0,417.0,,130.0,320.0,15.0,13.0,18.0,15.0,36.0,18.0,1.0,,2.0,867.0,9.0,55.0,,45.0,52.0,396.0,14.0,16.0,29.0,718.0,,1533.0,,185.0,90.0,98.0,1.0,20.0,16.0,886.0,9.0,18.0,1.0,10.0,37.0,148.0,,,0.0,,44.0,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,auegpd36ras84mp8q6j6gs8a1,J. Brunetta,Midfielder,11,24.0,9.0,90.0,12.0,301.0,670.0,12.0,51.0,70.0,6.0,7.0,71.0,19.0,2.0,13.0,27.0,6.0,9.0,1.0,4.0,5.0,201.0,9.0,3.0,3.0,1.0,7.0,3.0,40.0,48.0,89.0,1.0,1.0,328.0,25.0,32.0,102.0,3.0,7.0,259.0,2.0,5.0,81.0,9.0,34.0,12.0,56.0,14.0,17.0,,,1.0,387.0,50.0,63.0,3.0,131.0,7.0,98.0,21.0,22.0,,316.0,,978.0,,121.0,49.0,64.0,5.0,19.0,4.0,399.0,20.0,17.0,1.0,10.0,10.0,111.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,3.0,42.0,25.0,14.0,2.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,61huc8rado1jmr8ilgyv2aqxh,Samir,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,17,22.0,3.0,34.0,13.0,239.0,646.0,18.0,63.0,77.0,9.0,21.0,86.0,11.0,10.0,9.0,15.0,10.0,8.0,4.0,1.0,6.0,235.0,12.0,4.0,17.0,,5.0,1.0,58.0,46.0,59.0,12.0,5.0,254.0,19.0,20.0,136.0,1.0,19.0,243.0,,7.0,94.0,6.0,28.0,7.0,47.0,29.0,18.0,,,2.0,322.0,38.0,58.0,1.0,57.0,7.0,130.0,23.0,11.0,1.0,238.0,,1007.0,,140.0,39.0,79.0,5.0,14.0,7.0,340.0,8.0,18.0,,10.0,36.0,104.0,0.0,1.0,1.0,1.0,,,,,,4.0,,,2.0,44.0,22.0,16.0,3.0,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,8nfubgjn9bepubvpc1a640h2i,S. Fierro,Midfielder,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,22iqqk9sbs82tmmyd17m2omlm,M. Flores,Midfielder,24,13.0,4.0,40.0,2.0,170.0,346.0,3.0,25.0,33.0,3.0,6.0,31.0,4.0,5.0,4.0,5.0,4.0,6.0,1.0,2.0,7.0,95.0,2.0,2.0,1.0,,4.0,2.0,22.0,24.0,68.0,3.0,,175.0,14.0,8.0,47.0,,4.0,143.0,,10.0,46.0,3.0,11.0,3.0,32.0,20.0,15.0,1.0,,1.0,205.0,23.0,29.0,1.0,62.0,2.0,30.0,8.0,11.0,2.0,174.0,,413.0,,58.0,28.0,29.0,13.0,7.0,2.0,206.0,4.0,15.0,,10.0,5.0,53.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,,3.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,c6mn8nsx1djyybi6vs3wvd6qy,R. Fulgencio,Midfielder,30,21.0,6.0,149.0,15.0,342.0,752.0,7.0,43.0,62.0,9.0,15.0,88.0,11.0,6.0,4.0,27.0,11.0,11.0,3.0,1.0,9.0,233.0,9.0,1.0,1.0,3.0,3.0,,76.0,42.0,102.0,6.0,,369.0,17.0,15.0,153.0,3.0,7.0,266.0,1.0,7.0,112.0,16.0,42.0,19.0,14.0,28.0,19.0,,,2.0,442.0,37.0,55.0,1.0,108.0,18.0,135.0,46.0,21.0,5.0,359.0,,1232.0,,105.0,66.0,70.0,4.0,6.0,2.0,457.0,16.0,19.0,2.0,10.0,8.0,97.0,1.0,0.0,0.0,,1.0,,,3.0,,3.0,,,2.0,60.0,26.0,27.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tigres UANL,745jx9uzim73pkz4qavdzt7je,J. Garza,Midfielder,14,5.0,,44.0,3.0,100.0,231.0,9.0,21.0,18.0,8.0,14.0,19.0,2.0,7.0,,5.0,3.0,2.0,8.0,,3.0,43.0,2.0,,1.0,1.0,2.0,,9.0,20.0,25.0,6.0,,105.0,,2.0,26.0,,4.0,64.0,,32.0,14.0,2.0,3.0,2.0,2.0,7.0,9.0,,,2.0,120.0,,14.0,,37.0,4.0,48.0,3.0,2.0,3.0,101.0,,283.0,,39.0,17.0,15.0,6.0,4.0,7.0,124.0,1.0,9.0,,10.0,5.0,34.0,,,0.0,,9.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
