liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Orlando City SC,e1uhy0h96of2f9r9fx0ugzca1,I. Angulo,Midfielder,77,49.0,4.0,290.0,819.0,17.0,182.0,39.0,,18.0,36.0,24.0,82.0,13.0,24.0,42.0,319.0,39.0,2.0,12.0,505.0,17.0,39.0,10.0,,52.0,34.0,308.0,15.0,36.0,1187.0,12.0,1384.0,197.0,43.0,,59.0,41.0,126.0,44.0,378.0,140.0,12.0,3.0,,266.0,1960.0,6.0,22.0,11.0,150.0,21.0,,140.0,56.0,190.0,10.0,39.0,10.0,150.0,31.0,14.0,,6.0,1377.0,252.0,38.0,3180.0,1176.0,401.0,1180.0,159.0,5.0,3.0,3.0,7.0,6.0,,4.0,21.0,2.0,1.0,5.0,,,5.0,6.0,,,3.0,,1.0,21.0,11.0,3.0,21.0,3.0,2.0,7.0,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,
USA_MLS,2024,Orlando City SC,dpcjzmo7pcggdl423a4lh3re2,C. Araújo,Midfielder,5,13.0,12.0,348.0,859.0,28.0,135.0,37.0,,30.0,13.0,59.0,32.0,15.0,16.0,11.0,534.0,33.0,9.0,2.0,410.0,24.0,35.0,2.0,7.0,71.0,41.0,239.0,48.0,13.0,1560.0,12.0,1743.0,183.0,62.0,,59.0,81.0,126.0,41.0,703.0,157.0,14.0,7.0,1.0,289.0,2189.0,21.0,29.0,103.0,23.0,37.0,,163.0,9.0,134.0,28.0,35.0,2.0,191.0,51.0,31.0,2.0,5.0,1707.0,560.0,12.0,2872.0,1457.0,260.0,1525.0,178.0,4.0,7.0,1.0,1.0,2.0,,1.0,22.0,1.0,,1.0,,,,,,,1.0,3.0,,9.0,,,8.0,0.0,1.0,2.0,,,,,,,,4.0,2.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Orlando City SC,28foaur1tv999b2t8t0no9aeh,D. Brekalo,Defender,4,4.0,1.0,110.0,205.0,43.0,48.0,12.0,10.0,15.0,,65.0,2.0,,8.0,4.0,249.0,12.0,5.0,3.0,86.0,6.0,23.0,,8.0,19.0,4.0,39.0,47.0,,538.0,14.0,633.0,95.0,32.0,,10.0,7.0,16.0,15.0,333.0,53.0,5.0,2.0,,45.0,773.0,31.0,18.0,28.0,14.0,7.0,10.0,29.0,1.0,63.0,28.0,23.0,,57.0,10.0,37.0,11.0,2.0,608.0,259.0,2.0,1138.0,510.0,104.0,516.0,45.0,3.0,1.0,0.0,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Orlando City SC,94vr0cf5vsj2pxd0aotfdmpzo,H. Bruseth,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Orlando City SC,d67gq822acqja2416pdpgu3qi,Rafael Santos,Defender,3,11.0,2.0,171.0,759.0,66.0,175.0,31.0,,18.0,99.0,48.0,19.0,6.0,8.0,226.0,748.0,28.0,3.0,5.0,600.0,11.0,37.0,24.0,14.0,40.0,22.0,219.0,107.0,98.0,1416.0,12.0,1698.0,282.0,106.0,,73.0,17.0,55.0,37.0,681.0,79.0,3.0,5.0,1.0,123.0,2367.0,64.0,28.0,72.0,14.0,16.0,,68.0,9.0,275.0,24.0,37.0,24.0,92.0,13.0,24.0,9.0,4.0,1672.0,131.0,19.0,2503.0,1344.0,466.0,1391.0,170.0,6.0,23.0,1.0,3.0,,1.0,,1.0,,1.0,1.0,,,,3.0,,,,,,13.0,2.0,,19.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Orlando City SC,9jk0ae6wgso9znkuk6uyizpat,W. Cartagena,Midfielder,16,15.0,9.0,332.0,756.0,45.0,147.0,27.0,6.0,34.0,12.0,76.0,33.0,3.0,22.0,1.0,619.0,30.0,10.0,8.0,475.0,29.0,32.0,2.0,9.0,85.0,51.0,134.0,65.0,12.0,1412.0,13.0,1624.0,212.0,74.0,,42.0,35.0,124.0,30.0,658.0,170.0,14.0,10.0,,256.0,2013.0,29.0,24.0,87.0,20.0,21.0,6.0,132.0,14.0,150.0,30.0,32.0,2.0,162.0,57.0,46.0,2.0,2.0,1573.0,396.0,17.0,2623.0,1325.0,285.0,1364.0,154.0,3.0,,0.0,1.0,3.0,,,7.0,,,,,,,1.0,,,1.0,,1.0,6.0,,,4.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Orlando City SC,2em4zk5aydjutyjf41slcf4t0,R. Enrique,Forward,7,19.0,6.0,195.0,166.0,18.0,65.0,14.0,,6.0,10.0,87.0,33.0,9.0,41.0,1.0,59.0,17.0,1.0,20.0,81.0,10.0,25.0,2.0,,9.0,3.0,91.0,2.0,10.0,228.0,17.0,295.0,67.0,8.0,,19.0,28.0,53.0,17.0,64.0,96.0,21.0,1.0,,108.0,542.0,2.0,4.0,1.0,100.0,10.0,,55.0,12.0,69.0,44.0,25.0,2.0,99.0,19.0,43.0,8.0,,286.0,64.0,15.0,1397.0,227.0,144.0,219.0,30.0,3.0,,2.0,2.0,2.0,1.0,9.0,32.0,,,9.0,,,6.0,1.0,,,7.0,,3.0,14.0,2.0,,10.0,3.0,6.0,8.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,
USA_MLS,2024,Orlando City SC,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,Defender,30,,,2.0,9.0,,,,,,1.0,2.0,,,2.0,1.0,5.0,,,1.0,,,2.0,,,,,3.0,,1.0,13.0,100.0,13.0,,,,1.0,,,,4.0,1.0,1.0,,,,17.0,,,,2.0,,,,,1.0,1.0,2.0,,1.0,,1.0,2.0,,13.0,5.0,1.0,8.0,13.0,1.0,13.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Orlando City SC,2q8ntruz96k9ia7np1tma4udx,P. Gallese,Goalkeeper,1,1.0,2.0,20.0,88.0,21.0,2.0,36.0,273.0,,,15.0,,,,,474.0,34.0,,,103.0,,34.0,,60.0,1.0,1.0,,211.0,,496.0,13.0,709.0,213.0,62.0,,1.0,6.0,1.0,41.0,408.0,3.0,,11.0,1.0,5.0,952.0,108.0,,155.0,,,213.0,4.0,,151.0,13.0,34.0,,17.0,,2.0,,4.0,332.0,132.0,1.0,3060.0,341.0,218.0,246.0,246.0,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,50.0,46.0,21.0,76.0,28.0,11.0,,,,,,,18.0,,1.0,2.0,1.0,6.0,2.0,,,,,
USA_MLS,2024,Orlando City SC,1hrbaomx35x74ghbkwo8xwktm,M. Halliday,Defender,26,,1.0,17.0,20.0,2.0,10.0,1.0,,2.0,2.0,2.0,5.0,,3.0,13.0,14.0,,,1.0,5.0,1.0,6.0,,,5.0,3.0,7.0,1.0,2.0,35.0,98.0,46.0,11.0,2.0,,5.0,,10.0,1.0,15.0,11.0,2.0,,,15.0,92.0,,1.0,2.0,6.0,3.0,,5.0,3.0,11.0,1.0,6.0,,6.0,2.0,1.0,6.0,,46.0,20.0,,105.0,33.0,27.0,35.0,3.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
