liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Asheville City SC,bkygjl2d6xi2vpfa1ony275nu,J. Baker,Midfielder,0,24.0,31.0,72.0,,1.0,4.0,1.0,8.0,12.0,,1.0,1.0,,3.0,17.0,1.0,24.0,2.0,8.0,1.0,10.0,,6.0,5.0,,7.0,1.0,,,,4.0,1.0,7.0,2.0,7.0,31.0,,3.0,4.0,2.0,,,3.0,,,,1.0,,23.0,35.0,,5.0,,10.0,,3.0,0.0,,,3.0,,,,,,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,64fgzuvv8rsqpgnigbbdjm9uy,S. Carlson,Midfielder,0,35.0,51.0,112.0,,2.0,14.0,1.0,17.0,7.0,2.0,1.0,1.0,,2.0,11.0,1.0,39.0,2.0,11.0,1.0,13.0,2.0,19.0,5.0,,10.0,1.0,1.0,,,2.0,1.0,28.0,1.0,12.0,46.0,,12.0,9.0,5.0,,,9.0,,,,1.0,,37.0,69.0,,5.0,1.0,10.0,2.0,6.0,0.0,,,3.0,,,,,,2.0,,,3.0,,1.0,,,3.0,2.0,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,ch5bat1ub7q1uawoy2gzcs8kq,S. Carr,Defender,0,3.0,7.0,45.0,,,2.0,,7.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,5.0,1.0,2.0,,2.0,3.0,,3.0,1.0,,,,,,1.0,1.0,4.0,7.0,1.0,,3.0,1.0,2.0,,1.0,,,,1.0,,3.0,15.0,,2.0,,10.0,,2.0,0.0,,,1.0,,,,,,,1.0,,,,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,d67mnqsp2nri79bpvblsufbis,B. Creek,Midfielder,0,37.0,49.0,111.0,,2.0,11.0,,20.0,17.0,3.0,1.0,,2.0,1.0,10.0,2.0,37.0,1.0,8.0,1.0,14.0,,8.0,6.0,,6.0,1.0,,,,1.0,,27.0,1.0,12.0,49.0,,10.0,12.0,2.0,1.0,,3.0,,,4.0,1.0,5.0,37.0,69.0,,4.0,,10.0,1.0,2.0,0.0,,,,1.0,,,,,,,,1.0,,3.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,6jcg5lg00wahyechzdu6rrka2,F. Djiba,Goalkeeper,0,12.0,47.0,120.0,,,17.0,,22.0,,,1.0,,,,16.0,,25.0,,,1.0,4.0,1.0,38.0,,,,1.0,,,,,,9.0,,22.0,19.0,1.0,5.0,2.0,,,,16.0,,,,,,11.0,55.0,,,,10.0,,,0.0,,,20.0,,,6.0,,,14.0,,,,,5.0,,,,,,,8.0,,,,,,,,,,,,,,,,14.0,5.0,11.0,,,,,3.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,7i1e818kjeok1iluvmq4z32z9,J. Fenwick,Defender,0,36.0,49.0,120.0,,,8.0,,12.0,8.0,1.0,1.0,1.0,1.0,,24.0,2.0,38.0,,5.0,1.0,13.0,,22.0,2.0,,3.0,1.0,,,,,,14.0,,11.0,47.0,5.0,6.0,3.0,2.0,,,3.0,,,,,2.0,33.0,60.0,,1.0,,10.0,,3.0,0.0,,1.0,8.0,,,1.0,,,5.0,,,1.0,,3.0,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,1eya9wjh3yxzbups6a6q26puy,G. Flynn,Midfielder,0,23.0,34.0,120.0,,1.0,6.0,,12.0,2.0,,1.0,,1.0,2.0,12.0,1.0,24.0,4.0,10.0,1.0,3.0,,19.0,3.0,,9.0,1.0,4.0,,,2.0,,12.0,,10.0,33.0,4.0,10.0,5.0,7.0,,,3.0,,,,,3.0,21.0,55.0,,2.0,,10.0,,7.0,0.0,,2.0,5.0,,,2.0,,,3.0,,,1.0,1.0,5.0,,,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,61jk7mgoxxrixvmpynbbo3310,F. Huebner,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,p6nd1fxya72re9lmp1mcncdm,A. Krakowiak-Castro,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,7gsrx0g0wrgwevoib5fif7w9g,Y. Lelin,Defender,0,18.0,20.0,64.0,,,6.0,1.0,9.0,8.0,,1.0,,2.0,,6.0,2.0,18.0,,5.0,1.0,5.0,,6.0,3.0,,3.0,1.0,,1.0,,1.0,,12.0,,2.0,20.0,2.0,1.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,,18.0,36.0,,1.0,,10.0,,2.0,0.0,,,,,,,,,,,,2.0,1.0,,,,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,5iyibreleg4gpivb58ogr9w5w,R. Lyons,Midfielder,0,12.0,14.0,48.0,,1.0,4.0,1.0,7.0,4.0,2.0,1.0,1.0,3.0,,3.0,4.0,12.0,,8.0,1.0,4.0,1.0,3.0,6.0,1.0,4.0,,,1.0,,,,9.0,,2.0,14.0,,3.0,2.0,1.0,1.0,,2.0,,,3.0,,,12.0,23.0,,3.0,,10.0,1.0,2.0,0.0,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,e2xftr03o5g6m2izd85yoevbo,H. Morgan,Forward,0,1.0,2.0,9.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,2.0,,1.0,,10.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,ceod7s03kocxptt0apbefbuhg,C. Obara,Midfielder,0,15.0,25.0,75.0,,2.0,12.0,,23.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,5.0,15.0,3.0,19.0,1.0,3.0,2.0,13.0,10.0,1.0,14.0,,3.0,,,2.0,,13.0,,10.0,25.0,2.0,6.0,9.0,5.0,1.0,,3.0,1.0,,3.0,,,15.0,51.0,,9.0,1.0,10.0,,9.0,0.0,,1.0,1.0,,,,,,,3.0,,1.0,,2.0,,,4.0,3.0,4.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,4ohheomsk308ttujyivhueuxg,M. Rempel,Defender,0,16.0,19.0,56.0,,,8.0,,9.0,4.0,,1.0,1.0,,1.0,8.0,1.0,17.0,1.0,4.0,1.0,9.0,,4.0,2.0,1.0,3.0,,1.0,,,1.0,,9.0,,2.0,18.0,,2.0,2.0,1.0,,,2.0,,,2.0,,,16.0,36.0,,2.0,,10.0,1.0,2.0,0.0,,,,,,,,,1.0,1.0,,,,,,,6.0,5.0,8.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,b0ehlw2hn5k3eitr2mco4d8x6,C. Strine,Midfielder,0,40.0,53.0,120.0,,1.0,13.0,1.0,15.0,14.0,1.0,1.0,5.0,2.0,,19.0,7.0,42.0,6.0,17.0,1.0,9.0,,17.0,3.0,,10.0,1.0,6.0,1.0,,,,23.0,,11.0,51.0,4.0,13.0,8.0,9.0,,,7.0,,,,,1.0,38.0,74.0,,1.0,,10.0,,14.0,0.0,,3.0,3.0,1.0,,,,,4.0,,,,,,,,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,8xgtyg3gnjw2orr136gd1mx3o,V. Strömsten,Forward,0,,1.0,8.0,,,1.0,,3.0,,1.0,1.0,1.0,1.0,,,2.0,,,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,3.0,,1.0,,10.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,85iz9c4j4lc3ww3yj22ea9ogk,I. Vignali,Midfielder,0,32.0,44.0,120.0,,2.0,7.0,1.0,17.0,14.0,4.0,1.0,2.0,2.0,1.0,15.0,4.0,33.0,4.0,23.0,1.0,11.0,,10.0,10.0,,19.0,1.0,3.0,1.0,,1.0,,18.0,1.0,11.0,43.0,,9.0,10.0,11.0,1.0,,6.0,,,1.0,,,32.0,63.0,,8.0,,10.0,1.0,13.0,0.0,,2.0,1.0,1.0,,,,,1.0,,1.0,5.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Asheville City SC,8idokn1iu1b9fc8zuy9lzfspg,M. Wong,Defender,0,39.0,46.0,120.0,,,3.0,,9.0,4.0,1.0,1.0,2.0,2.0,,31.0,4.0,39.0,5.0,14.0,1.0,6.0,,19.0,5.0,,10.0,1.0,5.0,,,,,8.0,,7.0,46.0,8.0,17.0,4.0,7.0,,,3.0,,,,,3.0,35.0,69.0,,3.0,,10.0,,9.0,0.0,,2.0,3.0,,,2.0,,,4.0,,,,,5.0,,,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
