liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,One Knoxville SC,blotosgymi6x7ni09ym8greju,T. Baker,Midfielder,89,14.0,8.0,6.0,8.0,55.0,3.0,69.0,2.0,62.0,32.0,30.0,105.0,97.0,5.0,,8.0,,5.0,5.0,,,,,48.0,24.0,24.0,,,17.0,53.0,248.0,,,1.0,29.0,4.0,2.0,26.0,,61.0,19.0,4.0,1.0,6.0,3.0,2.0,17.0,,2.0,6.0,21.0,201.0,136.0,98.0,196.0,4.0,10.0,1.0,2.0,475.0,8.0,2.0,,6.0,10.0,8.0,100.0,266.0,5.0,217.0,14.0,4.0,49.0,391.0,25.0,5.0,4.0,10.0,65.0,9.0,39.0,,,,0.0,1.0,2.0,,2.0,1.0,28.0,,12.0,2.0,16.0,2.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2026,One Knoxville SC,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,Forward,72,5.0,3.0,2.0,5.0,21.0,1.0,48.0,,51.0,20.0,31.0,64.0,27.0,3.0,,5.0,1.0,2.0,2.0,,1.0,1.0,,46.0,17.0,29.0,,,5.0,5.0,97.0,,,,18.0,6.0,1.0,12.0,,46.0,6.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,5.0,5.0,80.0,60.0,23.0,77.0,6.0,5.0,,1.0,307.0,8.0,,1.0,3.0,4.0,12.0,30.0,99.0,4.0,82.0,11.0,9.0,17.0,160.0,,,3.0,,16.0,1.0,17.0,4.0,0.0,1.0,0.0,,1.0,,,,,,,4.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,9pcwps3p2epnh2wh343n2hous,J. Brown,Defender,26,9.0,6.0,3.0,9.0,39.0,1.0,77.0,1.0,29.0,13.0,16.0,111.0,149.0,1.0,,9.0,,5.0,5.0,,,,,20.0,7.0,13.0,,,3.0,94.0,281.0,,,1.0,44.0,11.0,2.0,21.0,,5.0,4.0,,1.0,7.0,3.0,2.0,4.0,4.0,1.0,,17.0,207.0,131.0,85.0,195.0,4.0,7.0,23.0,73.0,582.0,4.0,1.0,,17.0,2.0,1.0,123.0,287.0,1.0,212.0,11.0,4.0,75.0,481.0,11.0,11.0,,40.0,65.0,21.0,35.0,1.0,,,0.0,6.0,17.0,,8.0,22.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,ew3qxbn1ev1qv7wi0iwoc642c,J. Burke,Goalkeeper,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,a0r2fx204amflk1vjf5evgx2i,A. Caputo,Midfielder,6,8.0,4.0,4.0,8.0,47.0,,80.0,1.0,46.0,23.0,23.0,36.0,101.0,2.0,,8.0,,7.0,7.0,,,,,38.0,19.0,19.0,,,7.0,86.0,308.0,,,1.0,29.0,12.0,9.0,37.0,,88.0,7.0,1.0,,7.0,1.0,1.0,1.0,,4.0,6.0,26.0,279.0,135.0,158.0,266.0,3.0,6.0,,,593.0,6.0,,,7.0,5.0,6.0,47.0,322.0,1.0,292.0,9.0,1.0,30.0,392.0,,,2.0,13.0,21.0,9.0,17.0,1.0,,,0.0,4.0,8.0,,5.0,7.0,1.0,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,ekwoi5ck4386ac5gnzgicqcq,E. Conway,Forward,19,15.0,9.0,6.0,6.0,27.0,2.0,47.0,2.0,38.0,21.0,17.0,72.0,15.0,,,6.0,,2.0,2.0,,,,,23.0,12.0,11.0,,,3.0,30.0,90.0,,,,21.0,7.0,4.0,15.0,,20.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,66.0,44.0,25.0,67.0,1.0,1.0,,,248.0,9.0,,,1.0,1.0,7.0,49.0,92.0,7.0,68.0,2.0,10.0,24.0,151.0,5.0,5.0,6.0,2.0,27.0,2.0,22.0,,,,0.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,6omv7wmgw268kp9ur3d2l10k4,E. Cook,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,d98m4t1zf1x4x5kx67r7oua22,H. Cordova,Midfielder,18,1.0,1.0,,2.0,7.0,1.0,8.0,,9.0,7.0,2.0,7.0,16.0,,,2.0,,1.0,1.0,,,,,8.0,6.0,2.0,,,,17.0,47.0,,,,6.0,2.0,1.0,8.0,,8.0,,,,2.0,2.0,,,,,,3.0,39.0,24.0,16.0,37.0,1.0,,,,111.0,2.0,,,,1.0,1.0,12.0,48.0,,40.0,1.0,,8.0,60.0,,,,2.0,6.0,2.0,6.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,47nnufs6geldty80gsgctf8k4,B. Diene,Forward,7,30.0,20.0,10.0,8.0,21.0,4.0,32.0,4.0,65.0,43.0,22.0,97.0,18.0,5.0,,8.0,2.0,3.0,3.0,,2.0,2.0,,35.0,23.0,12.0,,1.0,5.0,31.0,93.0,,,,15.0,8.0,3.0,13.0,1.0,25.0,7.0,6.0,5.0,4.0,1.0,4.0,,,5.0,10.0,2.0,68.0,50.0,20.0,68.0,,1.0,,3.0,479.0,14.0,2.0,1.0,5.0,9.0,6.0,59.0,95.0,11.0,70.0,1.0,31.0,25.0,181.0,4.0,4.0,5.0,1.0,26.0,3.0,24.0,1.0,0.0,2.0,1.0,2.0,1.0,,,,,,,2.0,,2.0,2.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,One Knoxville SC,5jbmmf1sex63e9fbx3ktyewkq,Dani Fernández,Defender,13,17.0,6.0,11.0,6.0,21.0,4.0,60.0,3.0,35.0,16.0,19.0,28.0,84.0,1.0,,6.0,,6.0,6.0,,,,,18.0,10.0,8.0,,,3.0,31.0,167.0,,,1.0,31.0,7.0,3.0,18.0,,34.0,3.0,1.0,1.0,4.0,1.0,2.0,,,1.0,1.0,21.0,122.0,42.0,83.0,104.0,3.0,3.0,2.0,11.0,406.0,,,,18.0,5.0,1.0,58.0,170.0,2.0,125.0,6.0,9.0,45.0,238.0,1.0,1.0,,27.0,33.0,13.0,18.0,1.0,,,0.0,2.0,2.0,,2.0,14.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
