liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Ventura County FC,bqc9q35pmfzele2x6xb9z6tm2,D. Aguirre,Midfielder,37,1.0,3.0,124.0,,58.0,62.0,6.0,18.0,319.0,17.0,5.0,277.0,4.0,58.0,603.0,91.0,4.0,10.0,8.0,16.0,6.0,1.0,335.0,1.0,3.0,54.0,4.0,7.0,4.0,10.0,12.0,111.0,,,7.0,30.0,10.0,19.0,1.0,97.0,10.0,24.0,1.0,1.0,475.0,9.0,27.0,5.0,17.0,261.0,48.0,1.0,72.0,16.0,3.0,20.0,19.0,19.0,7.0,3.0,1.0,75.0,263.0,3.0,163.0,3.0,2.0,31.0,10.0,21.0,10.0,7.0,0.0,0.0,0.0,,,,,,,3.0,,,2.0,,,4.0,,,,,,,,8.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,2anc9ug5nr25khmtcc4id2pxx,H. Barry,Midfielder,48,9.0,14.0,410.0,3.0,98.0,87.0,10.0,13.0,834.0,28.0,26.0,758.0,4.0,141.0,1561.0,251.0,30.0,2.0,8.0,12.0,6.0,4.0,856.0,,6.0,121.0,6.0,8.0,20.0,32.0,2.0,173.0,,,18.0,57.0,10.0,19.0,5.0,198.0,19.0,64.0,10.0,3.0,1074.0,26.0,75.0,9.0,26.0,708.0,79.0,6.0,165.0,50.0,6.0,17.0,80.0,13.0,18.0,20.0,3.0,242.0,738.0,11.0,351.0,14.0,3.0,66.0,3.0,15.0,10.0,18.0,0.0,0.0,0.0,,,,2.0,,,,,,7.0,,,1.0,,,,,,,,3.0,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,Forward,49,8.0,9.0,274.0,1.0,154.0,153.0,18.0,34.0,739.0,33.0,35.0,616.0,2.0,210.0,2192.0,209.0,25.0,20.0,14.0,75.0,19.0,5.0,770.0,6.0,25.0,186.0,29.0,22.0,24.0,43.0,12.0,281.0,,1.0,33.0,96.0,20.0,49.0,,172.0,24.0,90.0,9.0,1.0,1160.0,37.0,106.0,44.0,38.0,584.0,130.0,6.0,227.0,32.0,8.0,37.0,77.0,29.0,33.0,16.0,15.0,162.0,586.0,16.0,352.0,24.0,1.0,104.0,10.0,37.0,10.0,28.0,4.0,1.0,1.0,3.0,1.0,5.0,2.0,5.0,6.0,13.0,3.0,5.0,7.0,,,19.0,,,,,,,,7.0,,,,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,66zmbqbya1p4k1uh2qd171pii,J. Calderón,Forward,65,,,,,1.0,1.0,,,4.0,,,3.0,,1.0,5.0,1.0,1.0,,,,,,4.0,,,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,5.0,,,,,3.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,3.0,,3.0,,,1.0,,,10.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,bewzox1rnh1n28tkj5k0rmrqh,D. Campbell,Midfielder,52,12.0,28.0,258.0,,79.0,48.0,11.0,16.0,486.0,13.0,22.0,424.0,26.0,110.0,940.0,123.0,16.0,3.0,,8.0,11.0,17.0,503.0,1.0,4.0,86.0,4.0,2.0,24.0,23.0,2.0,113.0,,6.0,30.0,39.0,6.0,21.0,10.0,207.0,33.0,47.0,3.0,1.0,689.0,21.0,59.0,5.0,34.0,396.0,46.0,2.0,57.0,28.0,5.0,6.0,60.0,,30.0,13.0,1.0,116.0,407.0,12.0,167.0,9.0,1.0,51.0,1.0,3.0,10.0,8.0,0.0,1.0,0.0,,1.0,1.0,2.0,1.0,,,,22.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,bqoth5stq25f6oq85a026z52i,F. Cobian,Defender,40,10.0,21.0,228.0,2.0,78.0,42.0,13.0,13.0,387.0,7.0,13.0,314.0,53.0,78.0,747.0,134.0,22.0,1.0,,,6.0,21.0,392.0,,2.0,63.0,,2.0,15.0,14.0,,118.0,,15.0,11.0,27.0,6.0,3.0,6.0,181.0,37.0,36.0,11.0,,568.0,11.0,41.0,,37.0,286.0,41.0,3.0,59.0,28.0,3.0,5.0,47.0,,11.0,11.0,,18.0,309.0,5.0,86.0,10.0,,37.0,,1.0,10.0,8.0,0.0,0.0,0.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,4blue6g56i3t9iffjcmjs6hhw,R. Dalgado,Defender,70,,,16.0,,3.0,2.0,,1.0,27.0,,1.0,25.0,5.0,4.0,59.0,11.0,,,,1.0,1.0,,28.0,,,3.0,1.0,1.0,1.0,,,3.0,,,2.0,1.0,,,,12.0,,2.0,,,38.0,,3.0,1.0,1.0,23.0,3.0,,4.0,2.0,,,4.0,,2.0,,,1.0,24.0,1.0,9.0,1.0,,1.0,,,10.0,,0.0,0.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,d2ny0huv78m4m6p65y8eou7oq,T. Davila,Midfielder,34,12.0,19.0,561.0,1.0,128.0,138.0,23.0,25.0,1119.0,30.0,30.0,1025.0,6.0,166.0,1698.0,362.0,45.0,13.0,30.0,11.0,15.0,6.0,1153.0,4.0,12.0,143.0,3.0,14.0,23.0,37.0,8.0,233.0,,,32.0,67.0,14.0,8.0,6.0,256.0,37.0,76.0,24.0,1.0,1469.0,32.0,87.0,9.0,37.0,951.0,91.0,5.0,186.0,74.0,5.0,29.0,128.0,49.0,32.0,21.0,6.0,349.0,997.0,11.0,484.0,18.0,2.0,79.0,20.0,47.0,10.0,18.0,3.0,0.0,1.0,,,3.0,1.0,3.0,2.0,6.0,1.0,14.0,3.0,,,4.0,,,,,,,,14.0,,,2.0,,,,2.0,,2.0,,,,,,,,1.0,,,,2.0,2.0,,,,,
USA_USL_Championship,2022,Ventura County FC,4qo8t2en3surrx8hpyccworft,L. Doyle,Defender,74,47.0,169.0,1560.0,11.0,268.0,158.0,39.0,11.0,2068.0,4.0,30.0,1917.0,2.0,183.0,2970.0,842.0,30.0,,,15.0,3.0,60.0,2185.0,,,113.0,6.0,9.0,70.0,58.0,4.0,282.0,8.0,,33.0,68.0,2.0,30.0,30.0,766.0,158.0,45.0,10.0,,2551.0,51.0,68.0,8.0,110.0,1781.0,110.0,7.0,88.0,136.0,10.0,4.0,161.0,,33.0,20.0,2.0,489.0,1809.0,23.0,357.0,8.0,,115.0,,,10.0,33.0,0.0,0.0,0.0,,,,4.0,,,2.0,,,,,,,,,,,1.0,,,,1.0,,6.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Ventura County FC,eur2vbdzfmcxyfathakjghyqc,J. Drack,Defender,30,26.0,57.0,593.0,4.0,165.0,136.0,48.0,37.0,1091.0,33.0,27.0,965.0,131.0,232.0,1860.0,455.0,44.0,24.0,5.0,18.0,14.0,22.0,1130.0,6.0,7.0,180.0,6.0,23.0,52.0,40.0,6.0,269.0,,6.0,23.0,102.0,19.0,35.0,6.0,403.0,48.0,78.0,16.0,1.0,1651.0,35.0,104.0,11.0,60.0,918.0,117.0,5.0,233.0,47.0,3.0,10.0,94.0,11.0,23.0,28.0,5.0,39.0,930.0,26.0,379.0,13.0,1.0,128.0,7.0,31.0,10.0,22.0,1.0,2.0,0.0,,,,3.0,3.0,3.0,6.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,3.0,,,,3.0,2.0,7.0,,,,,,,,,,,,,,3.0,,,3.0,
