liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Loudoun United FC,agl19e1fx5123lk28avksxb3e,A. Aboukoura,Midfielder,34,5.0,1.0,1.0,6.0,,8.0,1.0,,,19.0,,,20.0,7.0,12.0,1.0,69.0,4.0,18.0,18.0,9.0,2.0,2.0,,20.0,,12.0,10.0,1.0,6.0,54.0,39.0,8.0,165.0,53.0,,15.0,49.0,1.0,,,2.0,2.0,5.0,6.0,122.0,9.0,12.0,3.0,3.0,6.0,,18.0,3.0,6.0,29.0,2.0,68.0,5.0,,10.0,11.0,1.0,,,35.0,4.0,1.0,,8.0,15.0,22.0,1.0,,0.0,0.0,0.0,1.0,1.0,,,1.0,,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Loudoun United FC,4kycyoyxmsfs6w1kanr4pjqj8,N. Abrams,Goalkeeper,30,,,,,,,,1.0,,14.0,,,9.0,,,,16.0,,,,1.0,,,6.0,,,3.0,,1.0,4.0,10.0,6.0,,90.0,4.0,,,5.0,,1.0,,,1.0,5.0,5.0,32.0,1.0,2.0,3.0,,6.0,,,,,,,7.0,,,10.0,,,,,1.0,,,,,6.0,,,,0.0,0.0,0.0,,,,,,,,,,,11.0,,3.0,,,,,,,,,,,,,,,8.0,,,2.0,5.0,,,2.0,,,,,,,,,,,
USA_USL_Championship,2021,Loudoun United FC,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,Defender,18,3.0,2.0,16.0,13.0,2.0,6.0,2.0,7.0,,166.0,1.0,,204.0,31.0,15.0,,380.0,2.0,28.0,8.0,9.0,,1.0,32.0,29.0,4.0,54.0,16.0,7.0,19.0,317.0,82.0,6.0,644.0,309.0,,31.0,285.0,4.0,1.0,,3.0,23.0,32.0,20.0,500.0,9.0,89.0,13.0,4.0,73.0,,96.0,3.0,7.0,62.0,,372.0,3.0,1.0,10.0,34.0,18.0,,,113.0,4.0,7.0,4.0,2.0,63.0,31.0,4.0,1.0,0.0,0.0,0.0,,,,,6.0,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,
USA_USL_Championship,2021,Loudoun United FC,asop7wf4w05agzeq52mlm4sbu,K. Amoustapha,Midfielder,11,16.0,5.0,5.0,33.0,15.0,23.0,1.0,2.0,,66.0,3.0,2.0,35.0,42.0,90.0,2.0,257.0,32.0,123.0,88.0,17.0,11.0,8.0,4.0,49.0,14.0,88.0,53.0,11.0,24.0,175.0,184.0,44.0,1121.0,169.0,2.0,78.0,168.0,7.0,2.0,7.0,10.0,1.0,7.0,26.0,492.0,17.0,116.0,8.0,18.0,49.0,,26.0,20.0,24.0,185.0,13.0,251.0,10.0,,10.0,62.0,9.0,5.0,2.0,142.0,14.0,10.0,13.0,6.0,82.0,143.0,22.0,,1.0,1.0,0.0,1.0,2.0,1.0,,1.0,9.0,9.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,
USA_USL_Championship,2021,Loudoun United FC,67sbt57ur8mrsznjehhxi3xii,J. Bolívar,Forward,9,13.0,5.0,6.0,20.0,8.0,18.0,,2.0,,95.0,3.0,1.0,63.0,36.0,67.0,1.0,301.0,27.0,87.0,61.0,19.0,16.0,10.0,9.0,76.0,2.0,68.0,47.0,14.0,29.0,219.0,183.0,47.0,1289.0,194.0,6.0,73.0,209.0,28.0,3.0,8.0,5.0,16.0,10.0,32.0,572.0,19.0,53.0,16.0,44.0,46.0,1.0,77.0,20.0,15.0,150.0,13.0,276.0,10.0,,10.0,63.0,16.0,4.0,4.0,157.0,10.0,13.0,1.0,5.0,82.0,114.0,15.0,1.0,4.0,2.0,3.0,1.0,,,4.0,3.0,7.0,6.0,1.0,,1.0,,,,1.0,,5.0,2.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,6.0,
USA_USL_Championship,2021,Loudoun United FC,5c11z7irlb8awfyugum95hylm,I. Chisolm,Defender,45,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,6.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,10.0,,,,,,,,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Loudoun United FC,ijxfsi6dbwoinciuevvie9lg,J. Clark,Defender,44,1.0,2.0,6.0,19.0,5.0,5.0,1.0,6.0,,104.0,2.0,2.0,103.0,37.0,26.0,2.0,226.0,7.0,45.0,13.0,9.0,2.0,3.0,19.0,19.0,2.0,36.0,19.0,5.0,14.0,174.0,89.0,11.0,607.0,170.0,1.0,33.0,155.0,5.0,3.0,,4.0,12.0,19.0,17.0,348.0,9.0,93.0,18.0,7.0,26.0,1.0,10.0,7.0,10.0,82.0,3.0,222.0,5.0,,10.0,37.0,18.0,3.0,1.0,73.0,6.0,2.0,2.0,4.0,52.0,45.0,14.0,,0.0,1.0,0.0,,,,,5.0,,12.0,9.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,
USA_USL_Championship,2021,Loudoun United FC,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,Defender,22,12.0,5.0,57.0,22.0,20.0,39.0,12.0,52.0,,651.0,6.0,6.0,586.0,66.0,92.0,6.0,1265.0,29.0,114.0,42.0,27.0,7.0,2.0,104.0,89.0,13.0,185.0,95.0,24.0,50.0,1006.0,339.0,40.0,2145.0,975.0,1.0,155.0,927.0,10.0,9.0,2.0,22.0,56.0,79.0,59.0,1747.0,27.0,132.0,87.0,17.0,148.0,,393.0,26.0,46.0,253.0,7.0,1231.0,18.0,1.0,10.0,139.0,44.0,4.0,1.0,426.0,24.0,23.0,13.0,3.0,259.0,187.0,28.0,,0.0,1.0,0.0,1.0,,,,20.0,2.0,72.0,1.0,,1.0,,,,,,,1.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.0,7.0,
USA_USL_Championship,2021,Loudoun United FC,1rua8d3nlisesyrzeic1rj8tm,M. DeShields,Defender,55,2.0,9.0,16.0,13.0,10.0,14.0,,9.0,,203.0,2.0,,232.0,30.0,25.0,,446.0,1.0,38.0,6.0,14.0,,1.0,31.0,26.0,,62.0,32.0,10.0,14.0,360.0,100.0,3.0,684.0,352.0,,55.0,319.0,2.0,3.0,,8.0,23.0,41.0,17.0,568.0,14.0,144.0,24.0,2.0,49.0,,73.0,1.0,25.0,87.0,2.0,437.0,6.0,,10.0,49.0,17.0,2.0,,128.0,17.0,6.0,,4.0,86.0,57.0,18.0,,0.0,0.0,0.0,,,,,8.0,,12.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,
USA_USL_Championship,2021,Loudoun United FC,265ou5bo8vv7l5izyt9vakiui,M. Di Rosa,Midfielder,27,,3.0,3.0,4.0,2.0,6.0,1.0,4.0,,45.0,,,38.0,8.0,9.0,,114.0,1.0,13.0,5.0,5.0,1.0,,7.0,25.0,5.0,19.0,14.0,3.0,12.0,90.0,40.0,5.0,224.0,88.0,,17.0,87.0,2.0,,,5.0,4.0,3.0,12.0,190.0,5.0,3.0,10.0,3.0,11.0,,41.0,2.0,5.0,31.0,1.0,112.0,3.0,,10.0,18.0,4.0,1.0,,52.0,,7.0,4.0,2.0,24.0,23.0,2.0,,0.0,0.0,0.0,,1.0,1.0,,,1.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Loudoun United FC,1aru75rqlnb9ocgyleyikw2ui,M. Downs,Midfielder,15,18.0,13.0,12.0,11.0,10.0,23.0,7.0,9.0,,323.0,2.0,4.0,603.0,24.0,69.0,5.0,1191.0,6.0,80.0,13.0,30.0,3.0,2.0,21.0,218.0,4.0,62.0,67.0,22.0,44.0,1103.0,145.0,23.0,1879.0,1064.0,1.0,67.0,1044.0,6.0,5.0,6.0,24.0,14.0,59.0,49.0,1427.0,30.0,342.0,30.0,9.0,122.0,,308.0,9.0,51.0,160.0,2.0,1150.0,17.0,2.0,10.0,80.0,13.0,2.0,,505.0,27.0,7.0,2.0,8.0,88.0,136.0,20.0,,0.0,1.0,0.0,1.0,3.0,2.0,,4.0,,14.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2021,Loudoun United FC,1xta1z2f7yq8bdl2grpffecmi,M. Ferrin,Midfielder,6,6.0,6.0,3.0,8.0,2.0,6.0,,1.0,,59.0,1.0,2.0,60.0,16.0,30.0,9.0,185.0,13.0,38.0,14.0,15.0,3.0,3.0,2.0,45.0,19.0,42.0,30.0,6.0,16.0,158.0,83.0,21.0,518.0,153.0,,25.0,156.0,4.0,1.0,1.0,5.0,2.0,2.0,17.0,320.0,15.0,49.0,4.0,7.0,18.0,1.0,32.0,6.0,7.0,76.0,5.0,178.0,5.0,,10.0,38.0,8.0,,,107.0,2.0,17.0,5.0,9.0,27.0,60.0,3.0,,0.0,0.0,0.0,,18.0,10.0,6.0,,,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,
USA_USL_Championship,2021,Loudoun United FC,ac8h9k926hkz5wk3v7t5n7i3u,J. Fordah,Goalkeeper,99,,,,1.0,1.0,,25.0,62.0,,260.0,4.0,,309.0,8.0,1.0,,463.0,,2.0,,24.0,,,124.0,,,73.0,5.0,24.0,45.0,334.0,139.0,,2160.0,163.0,,5.0,248.0,,8.0,,1.0,25.0,86.0,53.0,753.0,24.0,102.0,56.0,,197.0,,101.0,1.0,1.0,14.0,,229.0,,,10.0,12.0,7.0,4.0,,25.0,,4.0,,,129.0,6.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,266.0,1.0,44.0,,,,,,,,,,,,,,,103.0,9.0,,26.0,76.0,11.0,4.0,27.0,,,4.0,2.0,1.0,,,,,,
USA_USL_Championship,2021,Loudoun United FC,8t43vqt12hcoivh1j9q3rytt6,T. Gabarra,Midfielder,14,3.0,1.0,2.0,3.0,,5.0,,2.0,,33.0,,,37.0,3.0,14.0,1.0,126.0,6.0,17.0,13.0,12.0,2.0,1.0,3.0,36.0,9.0,23.0,17.0,1.0,10.0,107.0,50.0,9.0,294.0,106.0,1.0,16.0,105.0,2.0,2.0,,1.0,1.0,2.0,12.0,212.0,12.0,22.0,5.0,4.0,18.0,,35.0,4.0,9.0,34.0,2.0,125.0,3.0,,10.0,17.0,,,1.0,71.0,8.0,4.0,7.0,11.0,19.0,31.0,1.0,,1.0,0.0,0.0,,,,,1.0,1.0,18.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
USA_USL_Championship,2021,Loudoun United FC,cck9l8jgv8i7ydhfqu0nz68rt,M. Gamble,Midfielder,10,8.0,6.0,8.0,2.0,5.0,11.0,,2.0,,183.0,1.0,1.0,187.0,3.0,45.0,1.0,516.0,11.0,47.0,15.0,16.0,1.0,1.0,14.0,93.0,12.0,84.0,34.0,10.0,29.0,419.0,160.0,21.0,894.0,396.0,,83.0,395.0,3.0,5.0,6.0,8.0,1.0,24.0,34.0,652.0,16.0,128.0,25.0,4.0,62.0,,112.0,6.0,19.0,82.0,3.0,491.0,4.0,1.0,10.0,35.0,1.0,1.0,,233.0,11.0,9.0,3.0,6.0,97.0,79.0,8.0,,0.0,0.0,0.0,,6.0,6.0,,1.0,,3.0,1.0,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,
USA_USL_Championship,2021,Loudoun United FC,6z4eha1ejqruj39ddvzvy0ju2,J. Garay,Midfielder,4,23.0,8.0,42.0,7.0,8.0,43.0,2.0,12.0,,531.0,7.0,1.0,886.0,16.0,79.0,12.0,1873.0,13.0,86.0,2.0,27.0,3.0,2.0,67.0,259.0,15.0,142.0,97.0,27.0,52.0,1663.0,286.0,37.0,2283.0,1549.0,,143.0,1520.0,7.0,9.0,5.0,24.0,15.0,143.0,61.0,2206.0,27.0,589.0,83.0,10.0,188.0,1.0,494.0,19.0,54.0,192.0,2.0,1756.0,22.0,4.0,10.0,106.0,9.0,2.0,,789.0,30.0,24.0,4.0,,210.0,176.0,13.0,2.0,0.0,0.0,0.0,1.0,21.0,5.0,,5.0,1.0,6.0,,8.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,
USA_USL_Championship,2021,Loudoun United FC,bim3kkegc9iw1n9a4glxdqlwq,D. Gomez,Defender,23,1.0,,4.0,,4.0,1.0,,5.0,,39.0,,,42.0,3.0,9.0,,76.0,,9.0,,3.0,,,10.0,2.0,,10.0,5.0,1.0,5.0,60.0,18.0,,141.0,58.0,,6.0,53.0,1.0,,,1.0,1.0,7.0,5.0,93.0,3.0,10.0,6.0,1.0,10.0,,25.0,1.0,4.0,17.0,,74.0,,,10.0,8.0,3.0,2.0,,18.0,3.0,,,2.0,16.0,14.0,6.0,,0.0,0.0,0.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Loudoun United FC,cc7auv8d89ohifqg7qwz62mwa,J. Greene,Defender,33,20.0,9.0,23.0,20.0,6.0,43.0,4.0,18.0,,250.0,2.0,7.0,218.0,37.0,77.0,7.0,700.0,29.0,97.0,26.0,24.0,4.0,3.0,32.0,132.0,31.0,142.0,84.0,17.0,30.0,547.0,290.0,45.0,1558.0,531.0,1.0,121.0,529.0,1.0,6.0,,20.0,32.0,18.0,36.0,1229.0,24.0,186.0,42.0,5.0,99.0,,132.0,13.0,52.0,198.0,8.0,684.0,16.0,,10.0,101.0,17.0,3.0,,336.0,32.0,19.0,31.0,7.0,153.0,161.0,15.0,1.0,1.0,0.0,0.0,,,,,7.0,2.0,161.0,16.0,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
