liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Headed Goals,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Throw Ins to Opposition Player,Left Foot Goals,Foul Won Penalty,Clearances Off the Line,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalty Goals,Penalties Conceded,Saves Made,GK Successful Distribution,Crosses not Claimed,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Last Man Tackle,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2015,Houston Dynamo FC,erqnzr02gtr24102568719ivp,C. Hoffman,Forward,17.0,5.0,,,,,,5.0,,1.0,1.0,30.0,1.0,1.0,,15.0,1.0,5.0,,10.0,,,,,1.0,1.0,5.0,7.0,1.0,,1.0,1.0,18.0,,,17.0,2.0,,1.0,5.0,,2.0,,2.0,,,,25.0,5.0,,,4.0,,1.0,,1.0,2.0,,,,,,1.0,,6.0,1.0,3.0,1.0,,,,,3.0,7.0,,,14.0,17.0,2.0,,,,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,c7wtw0lejf07dv7ubm7ox3yz9,D. Horst,Defender,18.0,32.0,,3.0,,,,4.0,,1.0,1.0,2603.0,2.0,1.0,,778.0,2.0,68.0,,173.0,36.0,77.0,10.0,11.0,5.0,48.0,172.0,473.0,38.0,,80.0,5.0,803.0,36.0,2.0,595.0,36.0,12.0,157.0,150.0,4.0,121.0,1.0,129.0,28.0,13.0,37.0,1233.0,32.0,12.0,15.0,99.0,,326.0,,100.0,173.0,1.0,,51.0,,30.0,112.0,,259.0,179.0,41.0,1.0,,1.0,1.0,2.0,38.0,259.0,,,624.0,646.0,160.0,6.0,,2.0,,34.0,86.0,4.0,124.0,61.0,9.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,bkw72tpb6r3oj8dni47gp0e7d,T. Hunter,Defender,26.0,1.0,,,,,,,,1.0,,90.0,4.0,,,22.0,,,,8.0,1.0,3.0,,,1.0,3.0,14.0,7.0,3.0,,4.0,,22.0,,2.0,14.0,1.0,,7.0,9.0,,7.0,,6.0,1.0,1.0,1.0,49.0,1.0,,,9.0,,13.0,,50.0,8.0,,,1.0,,1.0,2.0,,14.0,6.0,2.0,1.0,,,,,3.0,,,,15.0,15.0,5.0,,,,,3.0,6.0,,4.0,6.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,e4tz1sbvv0xodud3ueyunankl,M. Lisch,Goalkeeper,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,d6h2kmz52mucj93osqupxgi51,R. Lovejoy,Midfielder,3.0,17.0,1.0,,,,,15.0,2.0,9.0,,337.0,1.0,2.0,1.0,116.0,3.0,37.0,1.0,58.0,,2.0,5.0,4.0,,9.0,83.0,24.0,5.0,,34.0,1.0,117.0,3.0,1.0,78.0,6.0,6.0,36.0,34.0,4.0,36.0,2.0,15.0,2.0,8.0,9.0,204.0,17.0,2.0,,40.0,1.0,31.0,,57.0,21.0,2.0,,3.0,1.0,6.0,9.0,12.0,58.0,3.0,6.0,9.0,,1.0,,1.0,28.0,15.0,,,80.0,81.0,18.0,,1.0,1.0,,5.0,37.0,,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,3ys8mdricypsfnezm5trj285x,A. López,Midfielder,15.0,16.0,,1.0,,,,4.0,11.0,19.0,,947.0,5.0,7.0,,439.0,8.0,108.0,10.0,260.0,7.0,20.0,13.0,13.0,4.0,19.0,155.0,122.0,15.0,,56.0,2.0,448.0,10.0,2.0,351.0,12.0,16.0,76.0,106.0,25.0,99.0,2.0,66.0,12.0,26.0,16.0,615.0,16.0,6.0,,57.0,,108.0,,36.0,26.0,3.0,3.0,21.0,3.0,7.0,2.0,4.0,78.0,1.0,16.0,39.0,,1.0,,2.0,33.0,126.0,,,367.0,372.0,21.0,,,2.0,3.0,14.0,52.0,1.0,10.0,24.0,4.0,,,,,1.0,7.0,27.0,18.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,8swufhwyim1itr5o9xrv0v1ed,M. Manotas,Forward,9.0,9.0,,,,,,9.0,,1.0,2.0,102.0,,2.0,,37.0,,11.0,,26.0,,,2.0,2.0,,6.0,15.0,6.0,1.0,,5.0,,37.0,1.0,1.0,31.0,3.0,3.0,5.0,11.0,1.0,4.0,,4.0,,3.0,2.0,58.0,9.0,,,4.0,,4.0,,39.0,2.0,1.0,,1.0,,,,1.0,10.0,,3.0,1.0,,1.0,,,2.0,11.0,,,32.0,32.0,6.0,,,,,1.0,8.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,3egw8vgvwd0nj4xseubfemvv9,L. Miranda,Midfielder,33.0,20.0,2.0,3.0,,,,9.0,7.0,22.0,1.0,1014.0,7.0,8.0,2.0,510.0,3.0,97.0,14.0,294.0,6.0,16.0,8.0,5.0,3.0,9.0,208.0,135.0,30.0,,88.0,2.0,519.0,11.0,7.0,384.0,9.0,11.0,104.0,90.0,9.0,114.0,3.0,79.0,11.0,32.0,19.0,754.0,20.0,6.0,1.0,116.0,,156.0,,77.0,59.0,6.0,,31.0,6.0,20.0,2.0,16.0,127.0,5.0,12.0,29.0,,1.0,,1.0,59.0,176.0,2.0,,407.0,415.0,11.0,2.0,1.0,1.0,1.0,25.0,68.0,5.0,9.0,57.0,1.0,1.0,,,,,7.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,7zbu1aiffvnxw9uryvk9z05w5,R. Olabiyi,Midfielder,20.0,7.0,,,,,,3.0,3.0,1.0,,283.0,,1.0,,158.0,,26.0,1.0,45.0,6.0,9.0,3.0,1.0,1.0,8.0,47.0,78.0,7.0,,29.0,1.0,160.0,10.0,1.0,118.0,2.0,1.0,38.0,41.0,1.0,30.0,1.0,33.0,4.0,4.0,9.0,194.0,7.0,7.0,1.0,24.0,,63.0,,86.0,11.0,,,4.0,1.0,1.0,2.0,2.0,34.0,2.0,3.0,1.0,,,,,15.0,30.0,,,120.0,122.0,10.0,1.0,,1.0,,6.0,23.0,1.0,5.0,9.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,daq8tc04crdc740jz6kwn326t,Raúl Rodríguez,Defender,5.0,27.0,2.0,7.0,1.0,1.0,,,2.0,9.0,,2364.0,64.0,,,913.0,3.0,68.0,4.0,307.0,52.0,92.0,17.0,7.0,8.0,57.0,262.0,451.0,49.0,,101.0,4.0,947.0,34.0,9.0,658.0,30.0,11.0,193.0,197.0,3.0,146.0,2.0,158.0,27.0,31.0,56.0,1486.0,27.0,18.0,26.0,122.0,,457.0,3.0,51.0,105.0,4.0,,96.0,4.0,13.0,37.0,2.0,216.0,133.0,38.0,9.0,2.0,3.0,1.0,,54.0,225.0,2.0,,732.0,754.0,94.0,5.0,1.0,,,41.0,111.0,8.0,126.0,68.0,13.0,23.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,7t8zx1v5wq24pt9im0gkdtd5h,K. Sarkodie,Defender,2.0,16.0,,4.0,1.0,1.0,,1.0,2.0,33.0,1.0,1304.0,124.0,1.0,,457.0,6.0,69.0,8.0,196.0,33.0,62.0,5.0,1.0,5.0,13.0,206.0,161.0,26.0,,57.0,2.0,468.0,21.0,1.0,315.0,16.0,2.0,119.0,23.0,8.0,123.0,2.0,47.0,15.0,17.0,29.0,799.0,16.0,10.0,2.0,72.0,,218.0,,27.0,48.0,1.0,,34.0,8.0,10.0,11.0,3.0,96.0,43.0,21.0,33.0,,1.0,,1.0,35.0,158.0,,,344.0,349.0,24.0,4.0,,1.0,,23.0,48.0,3.0,14.0,37.0,5.0,29.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,44ivaqhwzxqm3llgw226zeml1,Z. Steinberger,Midfielder,21.0,3.0,,,,,,3.0,,,,29.0,,,,11.0,,1.0,,5.0,,1.0,,1.0,,1.0,8.0,2.0,,,3.0,,11.0,1.0,,6.0,,1.0,4.0,1.0,1.0,2.0,,2.0,,,2.0,20.0,3.0,1.0,,3.0,,3.0,,73.0,,,,1.0,,,,1.0,4.0,1.0,,,,,,,3.0,6.0,,,7.0,7.0,1.0,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,d8a53xfwyg01fkl5nknqwezth,N. Sturgis,Midfielder,6.0,18.0,1.0,2.0,1.0,1.0,,3.0,6.0,6.0,,1292.0,2.0,1.0,1.0,607.0,3.0,68.0,1.0,278.0,18.0,36.0,19.0,4.0,4.0,10.0,181.0,198.0,31.0,,108.0,2.0,619.0,18.0,4.0,453.0,18.0,7.0,144.0,154.0,8.0,116.0,2.0,75.0,15.0,28.0,34.0,795.0,18.0,11.0,3.0,95.0,,241.0,,39.0,74.0,3.0,,22.0,1.0,19.0,21.0,2.0,126.0,19.0,22.0,6.0,,,,1.0,42.0,156.0,1.0,,464.0,475.0,31.0,4.0,,2.0,2.0,26.0,52.0,5.0,29.0,53.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,b70vgav5g7ir93mntbp7bqxud,J. Taylor,Defender,4.0,16.0,,4.0,,,,,,3.0,,1427.0,5.0,,,640.0,2.0,53.0,,175.0,40.0,71.0,13.0,3.0,3.0,22.0,158.0,344.0,20.0,,69.0,1.0,659.0,18.0,1.0,443.0,17.0,3.0,140.0,182.0,4.0,107.0,,118.0,16.0,16.0,36.0,914.0,16.0,9.0,8.0,59.0,,316.0,1.0,49.0,80.0,,,76.0,,8.0,51.0,2.0,132.0,94.0,20.0,3.0,,1.0,,,30.0,108.0,,,504.0,519.0,73.0,2.0,,1.0,,18.0,52.0,2.0,76.0,29.0,9.0,4.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,91lazw34shbdm3qx4soofubit,É. Torres,Forward,9.0,11.0,,1.0,,,,8.0,3.0,,5.0,339.0,1.0,10.0,,104.0,3.0,45.0,,57.0,,1.0,6.0,2.0,1.0,18.0,46.0,36.0,,,18.0,,112.0,6.0,1.0,91.0,6.0,3.0,19.0,31.0,6.0,17.0,3.0,8.0,3.0,11.0,2.0,170.0,11.0,2.0,,32.0,,10.0,,63.0,18.0,1.0,,2.0,,11.0,7.0,1.0,57.0,1.0,7.0,,,1.0,,1.0,21.0,26.0,,,85.0,93.0,25.0,,,1.0,,,39.0,,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Houston Dynamo FC,42r1rieudw9swot3hm6sww8ut,S. Williams,Defender,22.0,31.0,,5.0,,,,4.0,2.0,70.0,1.0,2428.0,197.0,1.0,,976.0,13.0,109.0,24.0,416.0,34.0,80.0,24.0,4.0,8.0,23.0,459.0,375.0,54.0,,146.0,3.0,993.0,22.0,8.0,714.0,34.0,6.0,226.0,157.0,17.0,240.0,3.0,141.0,27.0,47.0,56.0,1736.0,31.0,15.0,5.0,132.0,,504.0,,39.0,109.0,2.0,,53.0,24.0,23.0,28.0,11.0,183.0,52.0,42.0,70.0,,,,3.0,51.0,223.0,,,752.0,767.0,51.0,7.0,,3.0,,46.0,74.0,8.0,92.0,81.0,8.0,114.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,Houston Dynamo FC,241n038j8171d06j7y97ug4id,J. Willis,Goalkeeper,23.0,3.0,,,,,,,,,,270.0,,,,44.0,,,,15.0,27.0,50.0,,,1.0,,51.0,20.0,1.0,,,,85.0,,,18.0,4.0,,50.0,5.0,,43.0,,33.0,3.0,,7.0,118.0,3.0,,,2.0,,72.0,,10.0,3.0,,,17.0,,1.0,1.0,,3.0,,5.0,,,,,,,8.0,,,24.0,35.0,1.0,,,,,1.0,,,,2.0,8.0,,,,,,,,,,,5.0,27.0,2.0,,,,,6.0,2.0,2.0,3.0,,1.0,16.0,,,,
