liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Houston Dynamo FC,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Houston Dynamo FC,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Houston Dynamo FC,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Midfielder,11,28.0,249.0,13.0,564.0,10.0,40.0,683.0,13.0,16.0,12.0,22.0,136.0,180.0,39.0,,9.0,,13.0,272.0,215.0,199.0,8.0,2711.0,97.0,12.0,169.0,1.0,134.0,1061.0,226.0,5.0,29.0,154.0,27.0,138.0,6.0,34.0,534.0,31.0,6.0,352.0,39.0,713.0,83.0,13.0,19.0,32.0,3.0,1.0,19.0,38.0,13.0,54.0,1.0,22.0,8.0,50.0,555.0,5.0,33.0,116.0,,116.0,1.0,15.0,7.0,23.0,,,14.0,95.0,26.0,8.0,149.0,3.0,3.0,,,,3.0,5.0,,,7.0,27.0,3.0,1.0,21.0,4.0,,34.0,,5.0,,9.0,5.0,,18.0,9.0,,3.0,,7.0,2.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Houston Dynamo FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4,13.0,124.0,3.0,919.0,7.0,14.0,1092.0,3.0,,37.0,20.0,136.0,458.0,27.0,,92.0,8.0,5.0,217.0,750.0,56.0,13.0,1986.0,22.0,100.0,234.0,1.0,94.0,1353.0,73.0,4.0,11.0,54.0,14.0,353.0,6.0,7.0,893.0,26.0,7.0,172.0,27.0,1118.0,33.0,,10.0,27.0,24.0,4.0,5.0,31.0,6.0,3.0,1.0,25.0,11.0,68.0,827.0,6.0,21.0,93.0,17.0,23.0,1.0,105.0,4.0,,1.0,8.0,8.0,70.0,66.0,4.0,199.0,0.0,3.0,,,,,,,,5.0,8.0,3.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Houston Dynamo FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8,35.0,218.0,27.0,1237.0,7.0,33.0,1386.0,18.0,7.0,3.0,21.0,161.0,250.0,33.0,,61.0,,17.0,301.0,483.0,200.0,12.0,2443.0,61.0,3.0,534.0,1.0,141.0,1766.0,313.0,2.0,48.0,125.0,18.0,309.0,3.0,40.0,1218.0,25.0,3.0,769.0,33.0,1406.0,90.0,7.0,10.0,28.0,1.0,,17.0,15.0,20.0,59.0,2.0,58.0,7.0,18.0,1176.0,3.0,30.0,122.0,2.0,110.0,3.0,28.0,10.0,20.0,,,56.0,93.0,35.0,8.0,169.0,5.0,15.0,6.0,13.0,5.0,1.0,7.0,,,14.0,25.0,9.0,3.0,23.0,1.0,5.0,22.0,1.0,,7.0,12.0,1.0,1.0,28.0,12.0,,2.0,,9.0,3.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2023,Houston Dynamo FC,b9zkshp98io442nwo3elw3ht5,L. Caicedo,Midfielder,27,31.0,132.0,,523.0,2.0,20.0,590.0,,,9.0,11.0,49.0,184.0,27.0,,19.0,,3.0,103.0,284.0,111.0,17.0,1208.0,,23.0,182.0,1.0,62.0,769.0,79.0,6.0,31.0,70.0,20.0,160.0,16.0,3.0,508.0,13.0,4.0,239.0,27.0,605.0,53.0,,13.0,14.0,9.0,2.0,13.0,12.0,10.0,14.0,,65.0,8.0,21.0,504.0,3.0,11.0,81.0,6.0,58.0,1.0,20.0,,,,,2.0,62.0,33.0,7.0,82.0,0.0,,,,,1.0,,,,1.0,2.0,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Houston Dynamo FC,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,20,52.0,313.0,42.0,950.0,7.0,46.0,1204.0,27.0,,12.0,37.0,273.0,364.0,30.0,,59.0,,16.0,472.0,302.0,279.0,11.0,2481.0,81.0,12.0,254.0,3.0,227.0,1722.0,216.0,12.0,47.0,181.0,20.0,383.0,3.0,28.0,939.0,28.0,5.0,667.0,30.0,1217.0,120.0,17.0,11.0,30.0,1.0,,22.0,22.0,33.0,84.0,2.0,42.0,11.0,34.0,891.0,5.0,27.0,128.0,2.0,159.0,2.0,40.0,16.0,11.0,,,41.0,132.0,36.0,9.0,267.0,1.0,19.0,,14.0,11.0,2.0,2.0,,,14.0,54.0,16.0,3.0,12.0,5.0,2.0,43.0,,2.0,,3.0,6.0,,24.0,3.0,,4.0,,0.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Houston Dynamo FC,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,12,,22.0,,798.0,,1.0,694.0,,,9.0,,162.0,289.0,38.0,65.0,187.0,393.0,,247.0,731.0,13.0,,3420.0,,31.0,182.0,,11.0,1427.0,,5.0,11.0,,1.0,570.0,,,560.0,40.0,13.0,67.0,38.0,1041.0,13.0,,,43.0,52.0,19.0,,,,,,49.0,,9.0,611.0,6.0,38.0,298.0,,,3.0,232.0,,,,253.0,,22.0,81.0,1.0,243.0,0.0,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,62.0,26.0,5.0,99.0,35.0,,6.0,4.0,20.0,18.0,,,,,3.0,,,,,
USA_MLS,2023,Houston Dynamo FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,23.0,151.0,35.0,512.0,89.0,35.0,602.0,35.0,,15.0,5.0,107.0,267.0,24.0,,24.0,,6.0,196.0,229.0,124.0,17.0,1468.0,42.0,29.0,27.0,3.0,79.0,998.0,155.0,8.0,22.0,67.0,25.0,165.0,9.0,12.0,500.0,12.0,5.0,293.0,24.0,614.0,69.0,19.0,19.0,13.0,15.0,5.0,16.0,12.0,7.0,27.0,6.0,75.0,5.0,27.0,488.0,,15.0,72.0,5.0,55.0,1.0,23.0,8.0,,,,19.0,84.0,30.0,6.0,102.0,2.0,10.0,,,,,1.0,,,1.0,22.0,10.0,,6.0,2.0,,18.0,,,,3.0,2.0,,1.0,3.0,,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,
USA_MLS,2023,Houston Dynamo FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2,28.0,302.0,22.0,1023.0,182.0,57.0,1194.0,22.0,5.0,28.0,37.0,133.0,295.0,33.0,,23.0,,3.0,305.0,502.0,227.0,41.0,2660.0,55.0,34.0,309.0,1.0,149.0,1867.0,240.0,13.0,23.0,132.0,92.0,361.0,4.0,14.0,1012.0,33.0,7.0,528.0,33.0,1205.0,142.0,4.0,60.0,36.0,13.0,2.0,29.0,47.0,15.0,32.0,17.0,39.0,21.0,75.0,1000.0,4.0,29.0,160.0,11.0,85.0,3.0,33.0,6.0,7.0,,,11.0,170.0,71.0,32.0,182.0,1.0,7.0,,,,,1.0,,,,27.0,7.0,1.0,11.0,,,14.0,,1.0,,2.0,,,4.0,3.0,,3.0,1.0,3.0,0.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,
