liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Los Angeles Galaxy,9yc63o8yrp9mudfsx7l1oqtp1,R. Alessandrini,Midfielder,7,68.0,12.0,2441.0,40.0,3.0,45.0,13.0,803.0,50.0,179.0,71.0,514.0,4.0,8.0,39.0,23.0,35.0,8.0,19.0,674.0,156.0,54.0,203.0,841.0,9.0,46.0,38.0,566.0,41.0,76.0,242.0,42.0,127.0,59.0,382.0,19.0,3.0,143.0,27.0,61.0,23.0,1737.0,127.0,30.0,22.0,398.0,4.0,279.0,116.0,75.0,169.0,41.0,11.0,33.0,21.0,70.0,8.0,88.0,425.0,10.0,49.0,12.0,163.0,30.0,80.0,6.0,3.0,11.0,237.0,256.0,9.0,2.0,573.0,599.0,27.0,5.0,2.0,11.0,2.0,8.0,43.0,256.0,11.0,22.0,161.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,7137owa2iq6cpmdiwi6uldh3p,João Pedro,Midfielder,88,22.0,1.0,2306.0,6.0,2.0,35.0,1.0,1075.0,9.0,125.0,4.0,497.0,15.0,7.0,51.0,16.0,16.0,7.0,21.0,283.0,407.0,49.0,148.0,1099.0,6.0,40.0,11.0,814.0,39.0,21.0,199.0,,294.0,12.0,177.0,7.0,2.0,135.0,26.0,39.0,44.0,1431.0,,28.0,24.0,180.0,,385.0,15.0,39.0,111.0,5.0,,86.0,4.0,25.0,28.0,8.0,229.0,29.0,46.0,,22.0,28.0,,2.0,2.0,2.0,97.0,295.0,1.0,,876.0,900.0,49.0,3.0,,2.0,,,29.0,118.0,20.0,44.0,83.0,8.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,1d79dgg6s9l4rus7ge4yxkiqd,H. Arellano,Defender,21,1.0,,334.0,7.0,,,,180.0,,16.0,,43.0,4.0,1.0,11.0,2.0,,,5.0,38.0,115.0,3.0,18.0,187.0,1.0,7.0,1.0,138.0,9.0,,29.0,,74.0,,20.0,,1.0,15.0,4.0,5.0,10.0,245.0,,4.0,4.0,17.0,,72.0,1.0,24.0,13.0,,,20.0,,3.0,6.0,1.0,28.0,19.0,9.0,,1.0,4.0,,1.0,,,10.0,25.0,,,152.0,158.0,11.0,,,,,,2.0,15.0,1.0,7.0,7.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,6vd4rxmqub05u2dtduy028fyt,E. Boateng,Forward,24,52.0,7.0,2321.0,12.0,5.0,38.0,4.0,738.0,21.0,205.0,11.0,422.0,4.0,,12.0,21.0,9.0,8.0,19.0,312.0,191.0,38.0,129.0,743.0,24.0,16.0,43.0,575.0,37.0,22.0,141.0,,273.0,34.0,159.0,6.0,2.0,126.0,29.0,48.0,35.0,1157.0,1.0,34.0,8.0,204.0,,182.0,87.0,95.0,110.0,13.0,,27.0,11.0,19.0,10.0,33.0,233.0,16.0,45.0,4.0,53.0,34.0,,1.0,1.0,2.0,104.0,83.0,4.0,,598.0,602.0,29.0,,4.0,2.0,,3.0,29.0,123.0,9.0,21.0,100.0,4.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,246ej36dnz66gzh9agk3kv3rp,M. Ciani,Defender,28,,,540.0,,,1.0,1.0,244.0,,21.0,,52.0,10.0,3.0,20.0,1.0,1.0,1.0,3.0,42.0,171.0,10.0,11.0,254.0,,6.0,,200.0,15.0,2.0,31.0,,45.0,2.0,19.0,1.0,,38.0,6.0,1.0,12.0,328.0,,6.0,4.0,26.0,,84.0,3.0,42.0,23.0,1.0,,23.0,,2.0,11.0,,40.0,21.0,16.0,,,6.0,,,,,14.0,104.0,1.0,,214.0,223.0,14.0,1.0,,,,,9.0,17.0,1.0,16.0,12.0,1.0,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,dycp4gktxp56sugse0wipuead,A. Cole,Defender,3,14.0,4.0,2499.0,160.0,,12.0,1.0,1083.0,9.0,243.0,4.0,439.0,16.0,1.0,41.0,19.0,6.0,7.0,9.0,265.0,511.0,55.0,122.0,1109.0,3.0,23.0,16.0,890.0,45.0,8.0,163.0,,383.0,18.0,140.0,,30.0,131.0,29.0,40.0,37.0,1657.0,,29.0,16.0,176.0,,386.0,25.0,50.0,121.0,2.0,,56.0,4.0,30.0,22.0,11.0,207.0,64.0,52.0,1.0,14.0,29.0,,2.0,1.0,2.0,77.0,97.0,1.0,,922.0,946.0,31.0,6.0,,2.0,,2.0,34.0,86.0,21.0,43.0,99.0,3.0,15.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,3xm7luajisro8yrfv7z81cxcl,B. Diallo,Defender,18,15.0,1.0,1382.0,105.0,3.0,,,543.0,7.0,100.0,5.0,203.0,14.0,6.0,41.0,15.0,7.0,1.0,21.0,207.0,240.0,48.0,73.0,552.0,1.0,39.0,11.0,418.0,27.0,10.0,114.0,,71.0,8.0,104.0,1.0,26.0,59.0,15.0,25.0,25.0,957.0,,18.0,15.0,136.0,,250.0,23.0,50.0,89.0,3.0,,20.0,5.0,6.0,26.0,14.0,183.0,54.0,28.0,,15.0,18.0,,,,,73.0,131.0,,,431.0,438.0,47.0,4.0,,,,,32.0,94.0,16.0,31.0,63.0,3.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,8x7ureyddmuodp6nl4rxfudw5,C. Diop,Goalkeeper,31,,,1331.0,,,,,231.0,,,,94.0,103.0,1.0,227.0,,,4.0,,233.0,157.0,1.0,3.0,481.0,,1.0,,117.0,27.0,,230.0,,54.0,,205.0,,,128.0,15.0,,25.0,612.0,,15.0,1.0,11.0,,373.0,1.0,49.0,7.0,,,134.0,,6.0,,,11.0,12.0,31.0,,,15.0,,,,,4.0,54.0,,,151.0,251.0,,2.0,,,,,1.0,4.0,,2.0,7.0,62.0,,,1.0,1.0,100.0,,91.0,1.0,,54.0,5.0,2.0,,2.0,22.0,16.0,32.0,1.0,3.0,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,ckos8fb7mf25htjurkxg1nt91,R. Garcia,Midfielder,25,9.0,,1186.0,42.0,6.0,20.0,,494.0,6.0,106.0,1.0,174.0,15.0,1.0,42.0,7.0,2.0,3.0,15.0,130.0,259.0,24.0,41.0,515.0,6.0,25.0,2.0,400.0,26.0,2.0,83.0,,108.0,1.0,78.0,,15.0,55.0,12.0,10.0,14.0,745.0,,18.0,16.0,89.0,,159.0,1.0,37.0,48.0,,,32.0,1.0,14.0,9.0,4.0,113.0,39.0,29.0,,9.0,18.0,,1.0,,,50.0,142.0,,,414.0,432.0,24.0,,1.0,,,,13.0,65.0,11.0,26.0,39.0,1.0,11.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
USA_MLS,2017,Los Angeles Galaxy,dpfk0ip1oyfbs1pnvzrr5paz9,B. Husidic,Midfielder,6,2.0,,443.0,4.0,5.0,9.0,,219.0,,44.0,1.0,95.0,2.0,,5.0,2.0,3.0,,2.0,28.0,119.0,12.0,12.0,230.0,2.0,8.0,1.0,202.0,7.0,3.0,17.0,,66.0,1.0,17.0,,1.0,37.0,5.0,5.0,2.0,286.0,1.0,10.0,7.0,38.0,,50.0,2.0,61.0,21.0,,,11.0,1.0,6.0,2.0,,42.0,3.0,7.0,,2.0,10.0,,,,,19.0,70.0,,,202.0,213.0,4.0,1.0,1.0,,,,11.0,21.0,1.0,6.0,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
