liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Los Angeles Galaxy,bqc9q35pmfzele2x6xb9z6tm2,D. Aguirre,Midfielder,37,,,16.0,53.0,2.0,9.0,1.0,,4.0,1.0,4.0,1.0,1.0,2.0,1.0,31.0,,,,23.0,1.0,10.0,,,5.0,1.0,18.0,,1.0,87.0,22.0,96.0,9.0,1.0,,4.0,2.0,5.0,1.0,34.0,6.0,2.0,,,12.0,122.0,,1.0,,8.0,,,7.0,,9.0,3.0,10.0,,10.0,1.0,1.0,10.0,,96.0,24.0,2.0,99.0,87.0,16.0,87.0,9.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,3hha4o7giozmt7zpcnc83icfe,J. Aude,Defender,3,27.0,3.0,232.0,361.0,51.0,98.0,27.0,,19.0,13.0,42.0,32.0,6.0,6.0,93.0,325.0,21.0,7.0,2.0,332.0,11.0,26.0,6.0,9.0,49.0,30.0,215.0,41.0,13.0,805.0,13.0,944.0,139.0,54.0,,40.0,39.0,77.0,28.0,450.0,94.0,4.0,1.0,,190.0,1425.0,18.0,21.0,29.0,22.0,24.0,,113.0,13.0,98.0,25.0,26.0,6.0,138.0,18.0,17.0,5.0,4.0,915.0,72.0,9.0,1709.0,776.0,238.0,778.0,72.0,1.0,22.0,0.0,2.0,1.0,1.0,1.0,4.0,,,1.0,,,,2.0,,,,,1.0,13.0,1.0,,6.0,0.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,27,7.0,1.0,119.0,86.0,12.0,45.0,12.0,,7.0,1.0,63.0,23.0,5.0,6.0,1.0,39.0,6.0,2.0,3.0,42.0,2.0,33.0,,,9.0,2.0,50.0,4.0,1.0,115.0,11.0,164.0,49.0,4.0,,15.0,8.0,32.0,15.0,29.0,73.0,3.0,,,56.0,291.0,3.0,1.0,1.0,42.0,7.0,,24.0,8.0,46.0,22.0,33.0,,46.0,9.0,41.0,27.0,,152.0,33.0,11.0,811.0,114.0,99.0,103.0,20.0,3.0,1.0,0.0,3.0,1.0,,2.0,13.0,,,2.0,,,2.0,3.0,,,3.0,,,6.0,,,3.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,2obg72y50zdf473u28eie0yj9,G. Brugman,Midfielder,5,6.0,5.0,161.0,553.0,23.0,90.0,22.0,,24.0,12.0,22.0,17.0,3.0,19.0,1.0,343.0,13.0,12.0,6.0,320.0,23.0,27.0,2.0,2.0,44.0,20.0,116.0,19.0,3.0,996.0,17.0,1105.0,109.0,22.0,,23.0,24.0,66.0,23.0,447.0,78.0,13.0,1.0,,139.0,1352.0,4.0,31.0,49.0,16.0,13.0,,73.0,9.0,99.0,10.0,27.0,4.0,83.0,38.0,12.0,14.0,2.0,1072.0,326.0,13.0,1300.0,947.0,155.0,965.0,86.0,1.0,,0.0,2.0,5.0,,,9.0,1.0,,,,,,2.0,5.0,,,4.0,,7.0,1.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,20,12.0,8.0,202.0,762.0,39.0,78.0,34.0,,15.0,,28.0,30.0,1.0,3.0,8.0,441.0,29.0,10.0,1.0,591.0,28.0,38.0,,4.0,43.0,28.0,315.0,34.0,,1830.0,11.0,1942.0,112.0,54.0,,35.0,25.0,94.0,38.0,1068.0,111.0,2.0,4.0,,174.0,2221.0,14.0,16.0,68.0,1.0,20.0,,80.0,13.0,58.0,11.0,38.0,,91.0,47.0,17.0,9.0,4.0,1917.0,595.0,8.0,2522.0,1762.0,163.0,1806.0,145.0,4.0,,0.0,,1.0,,,18.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,15.0,1.0,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,7x3sqcf8wtq2qwyqcbv2itw8a,M. Cuevas,Defender,19,3.0,1.0,33.0,129.0,14.0,22.0,5.0,,3.0,20.0,7.0,3.0,,4.0,14.0,41.0,1.0,2.0,1.0,26.0,1.0,19.0,5.0,,10.0,7.0,69.0,5.0,19.0,185.0,14.0,212.0,27.0,8.0,,8.0,3.0,10.0,5.0,62.0,15.0,3.0,,,26.0,329.0,2.0,11.0,3.0,15.0,2.0,,16.0,1.0,39.0,2.0,19.0,6.0,18.0,5.0,5.0,18.0,1.0,210.0,76.0,3.0,318.0,182.0,61.0,183.0,10.0,,3.0,0.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,,3.0,8.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,74xoktrm0qxvttpznp8w7k05x,M. Cáceres,Defender,22,,3.0,54.0,173.0,45.0,22.0,17.0,8.0,5.0,,24.0,4.0,1.0,3.0,1.0,246.0,14.0,10.0,3.0,268.0,2.0,15.0,,1.0,13.0,8.0,35.0,23.0,,667.0,14.0,712.0,45.0,24.0,,7.0,6.0,11.0,20.0,494.0,21.0,,,1.0,30.0,827.0,15.0,10.0,14.0,6.0,2.0,8.0,19.0,1.0,21.0,14.0,15.0,,33.0,5.0,10.0,1.0,1.0,690.0,163.0,2.0,1072.0,653.0,53.0,645.0,40.0,3.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,a7e4giaiuvuakmt7iw09mh9lh,M. Delgado,Midfielder,8,13.0,7.0,241.0,1197.0,33.0,189.0,38.0,,26.0,30.0,28.0,32.0,3.0,14.0,17.0,658.0,32.0,9.0,5.0,432.0,17.0,37.0,7.0,2.0,73.0,47.0,403.0,43.0,30.0,2033.0,13.0,2265.0,232.0,75.0,,80.0,30.0,97.0,43.0,843.0,109.0,9.0,3.0,,213.0,2727.0,13.0,37.0,83.0,56.0,49.0,,116.0,14.0,187.0,16.0,37.0,7.0,132.0,25.0,12.0,5.0,4.0,2250.0,772.0,47.0,2760.0,1950.0,338.0,2018.0,169.0,5.0,,1.0,5.0,6.0,,1.0,53.0,5.0,,1.0,,,1.0,4.0,,,1.0,1.0,1.0,13.0,,,12.0,0.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,7,9.0,2.0,119.0,499.0,7.0,85.0,23.0,,9.0,50.0,19.0,34.0,10.0,17.0,12.0,198.0,19.0,1.0,14.0,263.0,8.0,39.0,3.0,,18.0,9.0,228.0,22.0,13.0,699.0,12.0,806.0,107.0,30.0,,27.0,14.0,59.0,23.0,224.0,75.0,3.0,2.0,,100.0,1074.0,5.0,5.0,21.0,47.0,13.0,,41.0,17.0,127.0,3.0,39.0,24.0,44.0,13.0,16.0,20.0,2.0,775.0,117.0,41.0,1711.0,678.0,217.0,671.0,81.0,,,0.0,2.0,5.0,,4.0,10.0,2.0,,4.0,15.0,,4.0,2.0,31.0,,2.0,6.0,,16.0,1.0,62.0,14.0,2.0,2.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles Galaxy,62zgr9eyt4v2wvil67ii8ph0q,Gabriel Pec,Forward,11,81.0,1.0,431.0,948.0,10.0,161.0,43.0,,18.0,52.0,39.0,147.0,30.0,113.0,62.0,221.0,35.0,3.0,70.0,129.0,16.0,38.0,9.0,2.0,46.0,28.0,547.0,9.0,21.0,1299.0,14.0,1469.0,170.0,24.0,,73.0,53.0,212.0,48.0,362.0,241.0,43.0,8.0,,392.0,2308.0,2.0,22.0,36.0,258.0,26.0,,180.0,87.0,198.0,10.0,38.0,11.0,190.0,37.0,29.0,3.0,4.0,1437.0,572.0,48.0,3178.0,1263.0,493.0,1267.0,167.0,5.0,3.0,3.0,15.0,8.0,14.0,17.0,20.0,2.0,2.0,19.0,2.0,3.0,4.0,14.0,30.0,1.0,1.0,4.0,3.0,10.0,9.0,50.0,35.0,13.0,6.0,12.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
