matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,c6lzx6nq0kuayveanu0tapus4,León,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/2ei66pjfsrr6uxqp1bywq31lo,Sounders,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/3st9rj62b3qnni6uolw0lwaqn,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/match/view/c6lzx6nq0kuayveanu0tapus4,23/09/2021,2021,Concacaf_Leagues_Cup_2019_2022
Semi-finals,aa5r218gasamw235w470wwlqs,León,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/2ei66pjfsrr6uxqp1bywq31lo,Pumas,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/ayabrorjqa1bj7jk1fdqu1t57,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/match/view/aa5r218gasamw235w470wwlqs,16/09/2021,2021,Concacaf_Leagues_Cup_2019_2022
Semi-finals,9jurj497c4dn8zt1lmc3q0cno,Sounders,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/3st9rj62b3qnni6uolw0lwaqn,Santos Laguna,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/match/view/9jurj497c4dn8zt1lmc3q0cno,15/09/2021,2021,Concacaf_Leagues_Cup_2019_2022
Quarter-finals,1g48o79yzjm3xl3x03yhlrtas,Orlando,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/eaqreat4kxwvah0bvwg1wtoq5,Santos Laguna,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/match/view/1g48o79yzjm3xl3x03yhlrtas,13/08/2021,2021,Concacaf_Leagues_Cup_2019_2022
Quarter-finals,39rmuzxcv74cecwnl5w92ssno,NYCFC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/1bksy4rix8pm8rjve81uqo8ut,Pumas,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/ayabrorjqa1bj7jk1fdqu1t57,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/match/view/39rmuzxcv74cecwnl5w92ssno,12/08/2021,2021,Concacaf_Leagues_Cup_2019_2022
Quarter-finals,4f887nq4a8dkncb7pj8a9sqhg,Sounders,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/3st9rj62b3qnni6uolw0lwaqn,Tigres,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/match/view/4f887nq4a8dkncb7pj8a9sqhg,11/08/2021,2021,Concacaf_Leagues_Cup_2019_2022
Quarter-finals,6arawirol4nxmijfcf1vbo4yc,Sporting KC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/3olfhpj6emfhceudd95ytb9gy,León,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/2ei66pjfsrr6uxqp1bywq31lo,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/match/view/6arawirol4nxmijfcf1vbo4yc,11/08/2021,2021,Concacaf_Leagues_Cup_2019_2022
