liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Houston Dynamo 2,a2go478lv67wqun5v4nb741zo,G. Alvarez,Goalkeeper,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,9ph8wasuz3ndre586gople49g,S. Annor Gyamfi,Forward,9,17.0,120.0,43.0,78.0,90.0,24.0,12.0,3.0,1211.0,67.0,20.0,2.0,53.0,8.0,8.0,41.0,118.0,10.0,4.0,28.0,23.0,4.0,170.0,32.0,12.0,18.0,,,95.0,37.0,78.0,2.0,,22.0,62.0,42.0,26.0,23.0,21.0,12.0,17.0,76.0,33.0,61.0,109.0,279.0,36.0,1.0,1.0,1.0,,,1.0,,6.0,1.0,1.0,,75.0,1.0,,33.0,,,,1.0,4.0,1.0,3.0,,8.0,6.0,,7.0,4.0,,1.0,6.0,7.0,42.0,3.0,26.0,1.0,8.0,4.0,1.0,4.0,1.0,,1.0,15.0,,1.0,11.0,2.0,4.0,19.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,6u226rcmelfsc8z9yxgwoz0no,M. Arana,Midfielder,52,2.0,59.0,3.0,57.0,10.0,17.0,2.0,,130.0,10.0,4.0,1.0,47.0,1.0,2.0,2.0,57.0,10.0,2.0,7.0,5.0,3.0,19.0,4.0,1.0,2.0,,2.0,17.0,4.0,57.0,,,7.0,4.0,2.0,11.0,5.0,3.0,1.0,,55.0,14.0,9.0,10.0,86.0,3.0,0.0,1.0,,,,1.0,1.0,,1.0,,,2.0,,,2.0,,,,1.0,1.0,1.0,,,2.0,1.0,3.0,1.0,,,,,,,,24.0,,,,1.0,,,,,4.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,9qyg5hre038m06bzzupzgmsk4,E. Arzú,Forward,7,12.0,175.0,18.0,129.0,175.0,38.0,10.0,2.0,1042.0,58.0,39.0,40.0,98.0,8.0,17.0,37.0,170.0,10.0,7.0,65.0,14.0,16.0,137.0,20.0,2.0,32.0,1.0,11.0,123.0,41.0,125.0,36.0,7.0,41.0,37.0,46.0,38.0,14.0,15.0,12.0,13.0,125.0,35.0,71.0,66.0,452.0,73.0,0.0,15.0,5.0,,4.0,1.0,2.0,3.0,1.0,,1.0,14.0,,1.0,6.0,,1.0,1.0,5.0,3.0,1.0,5.0,,26.0,3.0,6.0,6.0,10.0,2.0,9.0,2.0,23.0,8.0,8.0,61.0,,13.0,1.0,7.0,2.0,5.0,,3.0,7.0,,7.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,2jzuij8p7eoy42aqem688ltuy,F. Awodesu,Defender,24,,59.0,2.0,49.0,11.0,13.0,,,97.0,2.0,,,9.0,1.0,1.0,3.0,55.0,10.0,,4.0,2.0,,8.0,,6.0,3.0,,,6.0,20.0,45.0,,,6.0,,10.0,40.0,2.0,,2.0,,47.0,24.0,5.0,3.0,72.0,9.0,0.0,,,,4.0,,,,,,,2.0,,2.0,1.0,2.0,,,,,,,2.0,,,,,1.0,,7.0,,,1.0,,2.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,2p2lvzr6lk92tevfvb5u6uiac,D. Barrett,Defender,23,34.0,813.0,19.0,673.0,207.0,285.0,9.0,5.0,1989.0,52.0,17.0,9.0,274.0,4.0,41.0,80.0,769.0,10.0,32.0,58.0,26.0,3.0,142.0,2.0,98.0,14.0,11.0,40.0,110.0,85.0,640.0,9.0,12.0,68.0,2.0,140.0,400.0,26.0,38.0,22.0,,631.0,356.0,73.0,69.0,1163.0,91.0,0.0,2.0,,,33.0,,,,,,,32.0,,12.0,15.0,,3.0,,,4.0,,4.0,,4.0,2.0,,1.0,9.0,,60.0,,26.0,17.0,12.0,87.0,,58.0,,1.0,,23.0,,37.0,2.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,2fd1h6vo86yjqqlzostdipq1g,A. Batioja,Forward,11,9.0,171.0,3.0,141.0,100.0,13.0,1.0,1.0,714.0,38.0,35.0,9.0,101.0,8.0,10.0,26.0,167.0,10.0,7.0,39.0,11.0,12.0,90.0,9.0,8.0,17.0,,7.0,77.0,63.0,133.0,7.0,2.0,30.0,23.0,30.0,43.0,11.0,11.0,10.0,5.0,137.0,27.0,43.0,47.0,333.0,32.0,0.0,9.0,4.0,,8.0,,2.0,,,,,13.0,,,4.0,,,,2.0,2.0,1.0,,,23.0,8.0,4.0,4.0,3.0,1.0,4.0,,11.0,9.0,5.0,68.0,1.0,7.0,,3.0,,4.0,,1.0,4.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,bp0a3bvzsxokh4nu3bq96yx3o,J. Bell,Forward,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,bg7ova8a9dn2fn29fim68uxp0,N. Betancourt,Defender,36,30.0,551.0,29.0,436.0,194.0,100.0,23.0,3.0,1802.0,85.0,26.0,6.0,236.0,6.0,61.0,83.0,539.0,10.0,40.0,78.0,25.0,4.0,214.0,18.0,46.0,13.0,7.0,53.0,163.0,167.0,415.0,6.0,19.0,69.0,28.0,115.0,203.0,25.0,36.0,19.0,6.0,424.0,208.0,106.0,108.0,915.0,78.0,1.0,4.0,2.0,3.0,21.0,,,1.0,,1.0,,51.0,,1.0,28.0,1.0,2.0,,6.0,6.0,1.0,6.0,1.0,11.0,14.0,,5.0,21.0,,32.0,1.0,35.0,23.0,19.0,76.0,2.0,43.0,1.0,3.0,1.0,19.0,,17.0,12.0,,3.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Houston Dynamo 2,3ehrq9mryoug8osgxkpg4eo7o,O. Bolaños,Midfielder,37,7.0,176.0,14.0,154.0,35.0,49.0,7.0,,414.0,18.0,4.0,,57.0,4.0,7.0,14.0,169.0,10.0,4.0,12.0,10.0,3.0,36.0,,4.0,2.0,2.0,13.0,30.0,28.0,147.0,,2.0,11.0,,22.0,97.0,10.0,9.0,5.0,,147.0,63.0,14.0,22.0,233.0,17.0,0.0,,,,7.0,,,,,,,6.0,,2.0,2.0,,,,3.0,2.0,,1.0,,1.0,,,1.0,3.0,,8.0,,6.0,4.0,4.0,36.0,,5.0,,,,3.0,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
