liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,OKC Energy FC,7llwiwkdjaq3azydf2jefyk15,J. Adjei,Defender,20,,1.0,278.0,2.0,,,157.0,,16.0,,19.0,6.0,1.0,12.0,2.0,1.0,3.0,29.0,115.0,3.0,,12.0,158.0,,3.0,6.0,123.0,7.0,,24.0,,64.0,1.0,16.0,,,22.0,3.0,2.0,8.0,196.0,,4.0,16.0,,49.0,5.0,10.0,19.0,,,11.0,,3.0,7.0,,26.0,8.0,8.0,,,4.0,,,4.0,29.0,133.0,134.0,10.0,1.0,7.0,2.0,4.0,12.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,OKC Energy FC,3qzhn017ek7vg09glq2vleqd,K. Alhassan,Midfielder,21,1.0,2.0,124.0,2.0,,,64.0,2.0,15.0,2.0,35.0,1.0,1.0,2.0,,,,20.0,23.0,,,8.0,66.0,1.0,3.0,7.0,52.0,5.0,2.0,10.0,1.0,14.0,2.0,10.0,,,7.0,1.0,2.0,1.0,95.0,1.0,6.0,18.0,,25.0,3.0,10.0,10.0,1.0,,4.0,1.0,3.0,,1.0,18.0,1.0,5.0,,1.0,6.0,,,8.0,12.0,54.0,56.0,,,8.0,,1.0,10.0,5.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,0.0,
USA_USL_Championship,2018,OKC Energy FC,8opmt7du7sfxx32p8oe4c434l,C. Andrews,Defender,26,,,507.0,,3.0,,194.0,1.0,18.0,,41.0,16.0,,25.0,2.0,1.0,15.0,61.0,106.0,4.0,,30.0,202.0,,7.0,1.0,123.0,8.0,3.0,55.0,,66.0,,30.0,1.0,,30.0,5.0,3.0,25.0,271.0,,7.0,20.0,,69.0,6.0,10.0,25.0,,,24.0,,3.0,17.0,,52.0,31.0,9.0,,,7.0,,,12.0,49.0,141.0,147.0,32.0,3.0,27.0,1.0,12.0,8.0,2.0,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,OKC Energy FC,8auz3q5phubnh3tfs7xdjxfpx,J. Angulo,Forward,9,1.0,1.0,206.0,,,,43.0,,7.0,2.0,25.0,,1.0,3.0,1.0,,5.0,43.0,8.0,1.0,,13.0,47.0,1.0,3.0,7.0,29.0,5.0,10.0,16.0,2.0,10.0,3.0,20.0,1.0,,4.0,2.0,1.0,,99.0,6.0,4.0,22.0,,13.0,12.0,10.0,17.0,2.0,1.0,2.0,,3.0,6.0,3.0,33.0,,5.0,,4.0,4.0,3.0,1.0,11.0,17.0,28.0,31.0,11.0,1.0,16.0,,,11.0,2.0,5.0,8.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,8.0,,,0.0,
USA_USL_Championship,2018,OKC Energy FC,erm5zuf9861sxyqflg3ugmsbt,F. Atuahene,Forward,57,4.0,1.0,395.0,2.0,,2.0,73.0,4.0,10.0,,24.0,2.0,2.0,5.0,4.0,1.0,8.0,88.0,17.0,12.0,,27.0,73.0,4.0,12.0,20.0,40.0,7.0,13.0,32.0,,7.0,1.0,31.0,5.0,,28.0,4.0,7.0,5.0,207.0,,8.0,84.0,,30.0,25.0,10.0,39.0,7.0,,1.0,,5.0,2.0,19.0,94.0,1.0,8.0,,4.0,8.0,,2.0,47.0,26.0,41.0,41.0,10.0,7.0,55.0,5.0,3.0,37.0,4.0,2.0,6.0,6.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,30.0,2.0,0.0,1.0,
USA_USL_Championship,2018,OKC Energy FC,9c9a0rt223nx2iizveysopm8l,Barril,Midfielder,14,28.0,6.0,2437.0,9.0,4.0,2.0,1039.0,12.0,227.0,24.0,564.0,9.0,6.0,35.0,37.0,7.0,29.0,387.0,327.0,81.0,,162.0,1064.0,14.0,44.0,61.0,808.0,26.0,20.0,197.0,10.0,325.0,47.0,199.0,10.0,,192.0,28.0,60.0,41.0,1629.0,21.0,33.0,359.0,,309.0,35.0,10.0,219.0,6.0,,59.0,10.0,64.0,15.0,26.0,403.0,7.0,33.0,,43.0,33.0,11.0,1.0,155.0,203.0,848.0,867.0,44.0,62.0,184.0,19.0,29.0,204.0,5.0,35.0,14.0,32.0,2.0,9.0,11.0,1.0,,,,,,,,,,,2.0,,,1.0,6.0,2.0,,,4.0,,,,,,,,,,,4.0,,,,,,62.0,0.0,2.0,0.0,
USA_USL_Championship,2018,OKC Energy FC,3ot9v3kbxlf1il8eg7o4vg9ud,D. Beckie,Defender,6,6.0,1.0,1800.0,20.0,7.0,,810.0,1.0,66.0,1.0,182.0,29.0,5.0,59.0,3.0,6.0,36.0,141.0,533.0,17.0,,60.0,833.0,,19.0,1.0,649.0,17.0,6.0,119.0,,258.0,,76.0,,3.0,87.0,20.0,8.0,49.0,1059.0,,20.0,53.0,,306.0,10.0,10.0,62.0,,,65.0,1.0,14.0,35.0,,124.0,90.0,23.0,,6.0,20.0,,1.0,26.0,203.0,699.0,714.0,71.0,15.0,62.0,2.0,23.0,27.0,,2.0,6.0,8.0,12.0,,,,,,,,,,,,,,,,,1.0,,,,,7.0,,,1.0,,,,,,,,4.0,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,OKC Energy FC,8pr9136z7829j6g460p28tivp,D. Brown,Forward,9,1.0,2.0,283.0,,,1.0,35.0,,14.0,,18.0,,,1.0,1.0,,16.0,31.0,14.0,3.0,,7.0,40.0,1.0,4.0,,31.0,2.0,7.0,8.0,,9.0,,7.0,,,4.0,3.0,1.0,2.0,85.0,,4.0,13.0,,4.0,13.0,10.0,9.0,3.0,,1.0,,2.0,4.0,,33.0,5.0,2.0,,1.0,4.0,,,8.0,13.0,27.0,32.0,20.0,2.0,24.0,1.0,,5.0,1.0,4.0,4.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,1.0,1.0,
USA_USL_Championship,2018,OKC Energy FC,addjfu0hpon4lnvlefey1b1ed,J. Brown,Midfielder,17,57.0,5.0,1375.0,5.0,,,262.0,29.0,118.0,28.0,126.0,3.0,,5.0,8.0,5.0,51.0,245.0,98.0,6.0,,85.0,286.0,6.0,12.0,2.0,194.0,17.0,13.0,90.0,12.0,50.0,19.0,170.0,6.0,2.0,45.0,16.0,34.0,15.0,579.0,44.0,25.0,77.0,,80.0,35.0,10.0,57.0,4.0,5.0,2.0,11.0,23.0,27.0,9.0,155.0,10.0,22.0,,95.0,25.0,28.0,2.0,47.0,38.0,179.0,196.0,78.0,3.0,98.0,3.0,7.0,30.0,9.0,12.0,9.0,1.0,,2.0,2.0,3.0,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,,31.0,,,0.0,
USA_USL_Championship,2018,OKC Energy FC,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,Forward,22,5.0,1.0,488.0,,,1.0,204.0,2.0,57.0,5.0,101.0,,1.0,6.0,8.0,,6.0,72.0,80.0,6.0,,25.0,207.0,6.0,7.0,4.0,169.0,5.0,8.0,31.0,3.0,51.0,5.0,37.0,3.0,,24.0,6.0,12.0,6.0,301.0,10.0,9.0,45.0,,38.0,11.0,10.0,24.0,6.0,2.0,7.0,1.0,9.0,6.0,7.0,57.0,1.0,5.0,1.0,12.0,9.0,7.0,,27.0,61.0,174.0,176.0,12.0,5.0,33.0,1.0,3.0,18.0,3.0,4.0,2.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,15.0,1.0,0.0,0.0,
