liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Querétaro FC,418jb8hsrm04pf2w4wxu5tzis,Aristeo García,Defender,29,,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,10.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,4jkh791n4evt2qhocj1yieyy2,R. González,Forward,28,5.0,31.0,3.0,17.0,14.0,3.0,10.0,5.0,,,,5.0,1.0,27.0,8.0,2.0,,10.0,,5.0,5.0,17.0,,1.0,,2.0,14.0,4.0,2.0,2.0,1.0,2.0,,,9.0,6.0,13.0,0.0,0.0,0.0,4.0,1.0,,,3.0,1.0,,,,,1.0,4.0,,1.0,1.0,,,,1.0,5.0,2.0,4.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,8t5r6kn4z4drq54rhb0w9vzzd,P. Gómez,Forward,12,22.0,86.0,13.0,28.0,15.0,11.0,10.0,10.0,,5.0,,,2.0,58.0,6.0,4.0,,10.0,1.0,7.0,5.0,30.0,6.0,,,17.0,17.0,3.0,4.0,4.0,,,5.0,6.0,5.0,13.0,17.0,0.0,0.0,0.0,11.0,,1.0,,1.0,5.0,5.0,2.0,,,4.0,6.0,2.0,,,1.0,1.0,2.0,,5.0,1.0,5.0,,2.0,,,2.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,8lsqglc8j4hthzhq2onan51at,B. Hernández,Defender,4,90.0,586.0,52.0,192.0,142.0,24.0,53.0,86.0,5.0,45.0,6.0,13.0,16.0,358.0,83.0,5.0,,10.0,9.0,31.0,18.0,200.0,14.0,4.0,,51.0,148.0,6.0,11.0,11.0,1.0,7.0,9.0,15.0,45.0,66.0,133.0,0.0,0.0,0.0,69.0,15.0,3.0,,19.0,8.0,5.0,1.0,6.0,,3.0,39.0,28.0,9.0,12.0,8.0,15.0,10.0,3.0,35.0,10.0,32.0,2.0,1.0,2.0,,1.0,3.0,4.0,2.0,5.0,1.0,6.0,2.0,,,9.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,7d1jfc7l2m4ealyyzey3c7p0q,Jesús Hernández,Forward,191,20.0,110.0,8.0,18.0,10.0,7.0,29.0,6.0,1.0,,1.0,12.0,2.0,50.0,4.0,4.0,,10.0,2.0,2.0,19.0,19.0,,4.0,1.0,6.0,11.0,5.0,4.0,4.0,2.0,5.0,1.0,,18.0,7.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0,,2.0,11.0,7.0,2.0,,,5.0,5.0,1.0,2.0,,,1.0,3.0,4.0,10.0,,6.0,,,,,,1.0,2.0,3.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,4ja8rwp6x8ddabb6dsewgn45x,G. Madrigal,Forward,19,37.0,234.0,19.0,41.0,22.0,18.0,49.0,11.0,2.0,,1.0,11.0,1.0,82.0,9.0,6.0,,10.0,2.0,3.0,32.0,43.0,,5.0,1.0,18.0,24.0,9.0,8.0,8.0,,6.0,4.0,,13.0,15.0,24.0,0.0,0.0,0.0,11.0,,1.0,,2.0,36.0,21.0,3.0,2.0,2.0,11.0,12.0,1.0,1.0,,2.0,,1.0,15.0,17.0,1.0,2.0,,,,,,,3.0,1.0,,3.0,1.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,bs7d76tz9f7h84zua0jju0hgq,E. Martínez,Goalkeeper,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,eynp2mtuc2ertd1v1m6jdj7bp,O. Martínez,Midfielder,8,46.0,254.0,26.0,132.0,107.0,22.0,17.0,42.0,2.0,,3.0,8.0,7.0,180.0,54.0,3.0,,10.0,3.0,13.0,10.0,140.0,1.0,,,29.0,114.0,37.0,7.0,7.0,,5.0,2.0,10.0,15.0,64.0,101.0,0.0,0.0,0.0,41.0,13.0,,,1.0,2.0,2.0,2.0,4.0,4.0,3.0,20.0,4.0,,3.0,1.0,,5.0,,7.0,1.0,7.0,1.0,4.0,,,2.0,1.0,4.0,,,1.0,,,1.0,8.0,,5.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,52snk5ulvq9ziwe64jk9re95h,O. Mendoza,Defender,2,181.0,1243.0,108.0,363.0,261.0,75.0,115.0,189.0,5.0,111.0,12.0,49.0,36.0,704.0,153.0,1.0,1.0,10.0,16.0,65.0,63.0,388.0,14.0,27.0,4.0,86.0,280.0,106.0,15.0,15.0,5.0,12.0,26.0,14.0,93.0,131.0,261.0,0.0,0.0,0.0,44.0,19.0,4.0,4.0,22.0,22.0,14.0,,14.0,6.0,7.0,49.0,33.0,14.0,13.0,23.0,14.0,16.0,8.0,52.0,8.0,44.0,1.0,4.0,2.0,,4.0,6.0,5.0,12.0,3.0,5.0,7.0,4.0,,,29.0,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,be9taplqyxyjp5vyc01l8ve1h,J. Pablo Meza,Defender,33,31.0,221.0,16.0,74.0,58.0,8.0,18.0,31.0,,19.0,3.0,5.0,8.0,129.0,25.0,4.0,,10.0,3.0,11.0,9.0,75.0,3.0,2.0,2.0,11.0,59.0,29.0,6.0,6.0,1.0,1.0,1.0,3.0,10.0,34.0,55.0,0.0,0.0,0.0,3.0,4.0,,,2.0,8.0,4.0,1.0,2.0,,2.0,12.0,8.0,1.0,6.0,1.0,5.0,,4.0,9.0,1.0,5.0,,,,,,3.0,,2.0,1.0,1.0,1.0,,1.0,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,j9tyndbeik08fi0heq4boa8l,J. Montero,Midfielder,10,45.0,182.0,16.0,46.0,30.0,15.0,23.0,16.0,4.0,2.0,4.0,11.0,2.0,105.0,6.0,6.0,,10.0,5.0,6.0,12.0,47.0,14.0,2.0,,28.0,31.0,1.0,7.0,7.0,5.0,8.0,4.0,14.0,22.0,29.0,27.0,0.0,0.0,0.0,18.0,4.0,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,4.0,12.0,1.0,1.0,,1.0,,2.0,,11.0,2.0,11.0,,4.0,,,4.0,6.0,2.0,1.0,,3.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,dpy3ycoet9c11s6io9fmvtdk9,B. Olivera,Midfielder,11,169.0,1000.0,91.0,358.0,271.0,64.0,103.0,115.0,1.0,5.0,10.0,53.0,11.0,561.0,122.0,1.0,,10.0,13.0,63.0,58.0,380.0,5.0,20.0,4.0,103.0,289.0,97.0,15.0,15.0,8.0,25.0,10.0,23.0,92.0,181.0,266.0,1.0,0.0,0.0,104.0,23.0,3.0,1.0,7.0,11.0,5.0,4.0,14.0,12.0,17.0,64.0,27.0,1.0,4.0,,1.0,17.0,6.0,45.0,6.0,39.0,1.0,14.0,,,3.0,15.0,27.0,11.0,1.0,10.0,4.0,,5.0,26.0,2.0,15.0,15.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,5.0,,,,,,,4.0,8.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,3e3axiajqbklgx9mx8swir55h,M. Perg,Defender,26,150.0,1430.0,129.0,484.0,364.0,58.0,169.0,244.0,2.0,7.0,13.0,41.0,48.0,730.0,285.0,,1.0,10.0,16.0,67.0,71.0,517.0,,20.0,2.0,81.0,388.0,160.0,16.0,16.0,1.0,5.0,14.0,,98.0,103.0,351.0,0.0,0.0,0.0,85.0,37.0,3.0,11.0,40.0,71.0,30.0,1.0,16.0,1.0,14.0,28.0,71.0,20.0,21.0,46.0,35.0,15.0,41.0,98.0,20.0,57.0,,,,,,3.0,,10.0,13.0,4.0,11.0,5.0,2.0,,6.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,3b5jjpcci0jrflw9l6tp81pbe,J. Ramírez,Forward,30,9.0,86.0,,9.0,9.0,,12.0,2.0,,,2.0,3.0,,27.0,1.0,2.0,1.0,10.0,2.0,4.0,8.0,10.0,1.0,1.0,,1.0,10.0,1.0,3.0,3.0,1.0,2.0,,1.0,6.0,10.0,10.0,0.0,0.0,0.0,2.0,,,,1.0,6.0,5.0,1.0,1.0,1.0,5.0,5.0,,,,,,2.0,1.0,4.0,1.0,3.0,,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,d65pg6th465gi7i2cabsn8us5,K. Ramírez,Midfielder,7,186.0,1169.0,69.0,217.0,149.0,61.0,162.0,56.0,17.0,10.0,10.0,56.0,8.0,489.0,61.0,1.0,,10.0,13.0,36.0,78.0,219.0,32.0,13.0,3.0,93.0,150.0,69.0,15.0,15.0,18.0,34.0,29.0,32.0,115.0,93.0,138.0,1.0,0.0,0.0,39.0,12.0,3.0,3.0,13.0,47.0,22.0,6.0,14.0,10.0,55.0,55.0,8.0,9.0,4.0,4.0,3.0,28.0,25.0,84.0,4.0,59.0,,4.0,1.0,,4.0,18.0,9.0,5.0,1.0,15.0,11.0,,7.0,,1.0,,22.0,1.0,5.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,dracvbis379ks8yzk5boobgx6,A. Rivero,Forward,203,6.0,8.0,2.0,4.0,2.0,2.0,5.0,1.0,,,,1.0,,13.0,,1.0,,10.0,,1.0,3.0,4.0,1.0,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,2.0,,2.0,,,,,,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,ceg94zvq2n06jl0fvabcjmklx,N. Sosa,Forward,20,90.0,778.0,47.0,113.0,66.0,47.0,132.0,30.0,2.0,,7.0,29.0,8.0,240.0,20.0,7.0,,10.0,8.0,16.0,80.0,119.0,2.0,10.0,1.0,41.0,72.0,33.0,16.0,16.0,8.0,14.0,20.0,2.0,52.0,52.0,71.0,0.0,1.0,0.0,22.0,1.0,1.0,,10.0,80.0,51.0,2.0,9.0,8.0,23.0,34.0,,4.0,3.0,11.0,,10.0,29.0,52.0,6.0,23.0,,,1.0,,,3.0,6.0,3.0,1.0,7.0,9.0,,2.0,,,,9.0,,4.0,,1.0,1.0,,,1.0,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,5gy8utku4n0on9gn9vqgij52i,R. Torres,Midfielder,16,71.0,535.0,36.0,202.0,166.0,31.0,78.0,42.0,2.0,,4.0,30.0,6.0,309.0,91.0,7.0,1.0,10.0,4.0,29.0,34.0,204.0,3.0,13.0,3.0,33.0,168.0,58.0,13.0,13.0,5.0,11.0,14.0,3.0,68.0,79.0,164.0,0.0,0.0,0.0,64.0,4.0,,,12.0,10.0,4.0,1.0,6.0,4.0,8.0,40.0,5.0,4.0,2.0,2.0,2.0,26.0,6.0,44.0,8.0,38.0,,2.0,1.0,,2.0,1.0,5.0,7.0,1.0,2.0,8.0,1.0,2.0,,,,4.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,4jis3pq2m00ga2b6wsn24ymz9,É. Vera,Defender,17,111.0,929.0,57.0,210.0,153.0,35.0,87.0,101.0,3.0,72.0,9.0,26.0,26.0,454.0,67.0,1.0,1.0,10.0,10.0,43.0,40.0,215.0,12.0,14.0,1.0,46.0,158.0,24.0,12.0,12.0,1.0,3.0,16.0,15.0,65.0,94.0,138.0,1.0,0.0,1.0,57.0,20.0,1.0,8.0,25.0,22.0,14.0,3.0,11.0,7.0,6.0,33.0,22.0,8.0,16.0,16.0,19.0,10.0,8.0,47.0,17.0,39.0,,3.0,1.0,,2.0,4.0,5.0,7.0,2.0,6.0,4.0,2.0,1.0,2.0,23.0,1.0,7.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Querétaro FC,g2b0g1dxjxj9wk3rf5ivrtg5,M. Viniegra,Midfielder,15,1.0,7.0,1.0,14.0,13.0,1.0,2.0,2.0,,,1.0,1.0,1.0,14.0,4.0,1.0,,10.0,1.0,,1.0,14.0,,1.0,,,13.0,7.0,1.0,1.0,,,,,1.0,9.0,13.0,0.0,0.0,0.0,3.0,,,,,1.0,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
