liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,7jnxfbsx3qdg8asj726gj9es4,Z. Abraham,Defender,14,11.0,2.0,,1.0,,,,2.0,4.0,2.0,,5.0,,1.0,,52.0,1.0,3.0,1.0,3.0,4.0,,,,,3.0,,6.0,,2.0,4.0,6.0,1.0,1.0,,,10.0,2.0,16.0,4.0,7.0,1.0,1.0,4.0,3.0,0.0,,4.0,,1.0,,5.0,1.0,2.0,,,,3.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,xrgbhcb9ey8vsplnreqfjqxg,Q. Billingy,Defender,2,22.0,4.0,,22.0,2.0,,,8.0,,12.0,3.0,55.0,6.0,9.0,9.0,360.0,30.0,5.0,9.0,13.0,4.0,4.0,5.0,16.0,4.0,42.0,,17.0,,3.0,14.0,18.0,6.0,1.0,,8.0,10.0,39.0,113.0,4.0,8.0,25.0,9.0,49.0,43.0,0.0,,3.0,,,3.0,4.0,4.0,13.0,1.0,6.0,,10.0,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,3cnvbch6olj7wsv6dr31befpw,T. Coombs,Midfielder,20,49.0,5.0,,4.0,2.0,2.0,2.0,49.0,2.0,42.0,,77.0,4.0,10.0,8.0,228.0,10.0,16.0,6.0,20.0,4.0,5.0,6.0,21.0,2.0,31.0,4.0,73.0,2.0,34.0,25.0,36.0,10.0,5.0,,17.0,10.0,34.0,165.0,4.0,24.0,40.0,6.0,73.0,35.0,0.0,5.0,8.0,1.0,1.0,5.0,13.0,12.0,33.0,3.0,,,4.0,1.0,8.0,,3.0,5.0,,,,,,4.0,,,,,,,,,,7.0,,2.0,13.0,8.0,,,,2.0,4.0,5.0,3.0,2.0,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,f5gme1x7p96jub6kd5gtyn9jo,D. Dickens,Defender,19,33.0,4.0,,19.0,1.0,,,34.0,,45.0,1.0,119.0,19.0,6.0,24.0,360.0,40.0,7.0,9.0,13.0,4.0,2.0,11.0,11.0,4.0,60.0,2.0,54.0,1.0,21.0,20.0,20.0,5.0,2.0,,14.0,10.0,68.0,181.0,4.0,13.0,70.0,9.0,110.0,74.0,0.0,3.0,6.0,,,3.0,13.0,3.0,34.0,,2.0,2.0,35.0,1.0,4.0,,2.0,7.0,,,,,,14.0,,,,,,,6.0,,,1.0,1.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,7ocjxwtlo2xtt4hsgsbqw61p0,K. Farrington,Midfielder,5,34.0,1.0,,11.0,4.0,29.0,12.0,40.0,,38.0,3.0,69.0,22.0,8.0,28.0,315.0,14.0,23.0,8.0,11.0,4.0,5.0,6.0,1.0,4.0,25.0,4.0,80.0,2.0,10.0,11.0,34.0,5.0,7.0,2.0,13.0,10.0,30.0,192.0,4.0,23.0,50.0,8.0,66.0,31.0,0.0,2.0,,,,12.0,,5.0,18.0,2.0,1.0,1.0,13.0,2.0,1.0,,1.0,,,,,,,6.0,,,,,,,3.0,,,4.0,,1.0,8.0,1.0,1.0,,,2.0,,3.0,1.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,8tuz6ol82j0oxl0u5ziduxams,M. Fenton,Forward,11,,,,,,,,,1.0,,,1.0,,,,3.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,10.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,bzcaruqxeq28ejlxg6eg46iac,M. Findlay,Midfielder,8,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,10.0,1.0,2.0,1.0,1.0,,,1.0,1.0,0.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,v8hc1ejixmykpxb6t8fj4v84,L. Gibbs,Midfielder,9,32.0,1.0,,,1.0,,,4.0,,5.0,2.0,22.0,,3.0,,308.0,9.0,10.0,8.0,4.0,4.0,1.0,1.0,3.0,4.0,17.0,1.0,26.0,1.0,5.0,7.0,14.0,1.0,6.0,4.0,5.0,10.0,9.0,57.0,4.0,25.0,3.0,8.0,14.0,17.0,0.0,,15.0,,3.0,,18.0,10.0,8.0,2.0,,,6.0,,10.0,,8.0,3.0,,,,,,,,,,,,,,,,,,5.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,4sg5xsl95riioe4pj5xvr6hp0,B. Kirk,Forward,10,22.0,2.0,,,1.0,2.0,1.0,8.0,1.0,7.0,2.0,26.0,2.0,5.0,2.0,135.0,5.0,13.0,4.0,8.0,3.0,3.0,,4.0,2.0,19.0,3.0,17.0,1.0,5.0,8.0,21.0,3.0,3.0,2.0,4.0,10.0,18.0,57.0,3.0,14.0,8.0,4.0,25.0,19.0,0.0,1.0,1.0,2.0,1.0,,1.0,11.0,17.0,3.0,,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,3.0,,1.0,1.0,,,4.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,British Virgin Islands Under 17,7vtp8ot9awgs4lhh61r2uhtlg,M. Mark,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
