liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Columbus Crew,dgh6idc2klgsxuv6t1qq745p1,M. Abu,Midfielder,0,3.0,67.0,3.0,,1.0,11.0,,,8.0,,4.0,,10.0,1.0,,4.0,2.0,,3.0,,1.0,2.0,,,6.0,4.0,3.0,,1.0,,81.0,,,,,,1.0,3.0,,3.0,,,,107.0,,93.0,10.0,,71.0,2.0,71.0,,5.0,23.0,10.0,,51.0,24.0,2.0,,4.0,10.0,80.0,,,,16.0,4.0,3.0,4.0,6.0,3.0,,,1.0,4.0,4.0,,,1.0,,81.0,5.0,2.0,4.0,,28.0,,,20.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Columbus Crew,33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,Defender,17,53.0,839.0,,,4.0,176.0,1.0,,79.0,,58.0,29.0,94.0,,20.0,39.0,7.0,7.0,97.0,24.0,7.0,41.0,,3.0,61.0,114.0,6.0,4.0,56.0,,991.0,2.0,,14.0,,,11.0,39.0,9.0,8.0,1.0,24.0,,1259.0,5.0,1774.0,113.0,,897.0,,878.0,,95.0,175.0,41.0,1.0,182.0,715.0,31.0,,33.0,76.0,52.0,2.0,,,112.0,,,40.0,81.0,29.0,2.0,3.0,22.0,24.0,,18.0,,5.0,,972.0,3.0,7.0,24.0,1.0,376.0,,,364.0,,,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
USA_MLS,2018,Columbus Crew,cbw92qrdwycht8nkkdu4j4kph,H. Afful,Defender,25,90.0,1381.0,105.0,4.0,28.0,193.0,1.0,,145.0,3.0,104.0,46.0,316.0,3.0,35.0,81.0,22.0,10.0,48.0,36.0,41.0,25.0,5.0,1.0,230.0,47.0,19.0,2.0,23.0,,1801.0,4.0,1.0,85.0,,4.0,11.0,68.0,17.0,56.0,,19.0,,2640.0,10.0,3163.0,228.0,,1485.0,7.0,1464.0,,104.0,837.0,331.0,2.0,795.0,715.0,30.0,,86.0,371.0,62.0,16.0,,,553.0,25.0,105.0,64.0,89.0,18.0,29.0,13.0,38.0,35.0,24.0,3.0,15.0,265.0,,1777.0,43.0,11.0,35.0,35.0,62.0,,17.0,531.0,,,,,36.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Columbus Crew,41f989ipi6hbenabbwpioiyuh,L. Argudo,Midfielder,2,9.0,247.0,5.0,,6.0,103.0,,,96.0,,16.0,12.0,50.0,,7.0,36.0,8.0,,7.0,11.0,9.0,6.0,1.0,,40.0,4.0,13.0,6.0,1.0,1.0,313.0,1.0,,23.0,,,9.0,10.0,1.0,20.0,2.0,8.0,,483.0,1.0,703.0,48.0,5.0,263.0,7.0,256.0,,37.0,56.0,54.0,,184.0,84.0,13.0,7.0,10.0,77.0,87.0,3.0,,,120.0,5.0,13.0,60.0,66.0,17.0,15.0,3.0,1.0,20.0,,,2.0,8.0,,304.0,14.0,5.0,20.0,5.0,111.0,13.0,19.0,69.0,,,,13.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Columbus Crew,8i548jt5cee1vc5woeh5zmmz9,R. Clark,Midfielder,13,12.0,310.0,,1.0,4.0,63.0,1.0,,35.0,,30.0,7.0,40.0,,8.0,20.0,3.0,1.0,28.0,5.0,7.0,15.0,,1.0,27.0,8.0,4.0,6.0,13.0,1.0,380.0,2.0,,10.0,,1.0,1.0,12.0,,10.0,,10.0,,465.0,2.0,642.0,40.0,,340.0,10.0,336.0,,33.0,109.0,28.0,1.0,169.0,171.0,14.0,,13.0,45.0,100.0,5.0,,,59.0,,,15.0,30.0,5.0,3.0,3.0,3.0,13.0,,1.0,,4.0,,376.0,3.0,4.0,13.0,4.0,123.0,,4.0,103.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Columbus Crew,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,3.0,26.0,,,,7.0,1.0,1.0,1.0,,3.0,1.0,5.0,,,,,,6.0,1.0,1.0,2.0,,,4.0,10.0,,,4.0,,34.0,,,1.0,,,,1.0,,,,,,49.0,,97.0,2.0,,29.0,,28.0,,4.0,8.0,2.0,1.0,5.0,24.0,,,1.0,2.0,100.0,,,,5.0,,,1.0,3.0,,,1.0,,5.0,,2.0,,,,33.0,,,5.0,,12.0,,,12.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Columbus Crew,dhgmkbcclcew0n0ecxq2x1dqt,M. Grella,Forward,13,8.0,186.0,5.0,1.0,5.0,71.0,1.0,,57.0,,2.0,8.0,36.0,,5.0,20.0,4.0,,14.0,6.0,8.0,9.0,2.0,1.0,32.0,2.0,12.0,6.0,5.0,1.0,224.0,1.0,,18.0,,,3.0,3.0,,17.0,,6.0,,331.0,2.0,480.0,26.0,,188.0,16.0,188.0,,25.0,37.0,34.0,1.0,133.0,58.0,10.0,1.0,4.0,64.0,81.0,2.0,,,73.0,3.0,6.0,37.0,46.0,7.0,6.0,3.0,,12.0,3.0,,,6.0,,223.0,6.0,4.0,12.0,5.0,77.0,2.0,10.0,46.0,,,,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Columbus Crew,5cveiae53ksrodojo0ssviz1l,N. Hansen,Forward,28,11.0,205.0,8.0,3.0,13.0,118.0,3.0,1.0,93.0,,,21.0,56.0,,11.0,41.0,11.0,,25.0,18.0,21.0,13.0,,1.0,56.0,6.0,15.0,9.0,12.0,1.0,261.0,3.0,,62.0,,3.0,5.0,11.0,,26.0,,9.0,,476.0,3.0,1089.0,54.0,,205.0,11.0,205.0,,53.0,75.0,53.0,3.0,143.0,65.0,14.0,,,81.0,93.0,13.0,,,141.0,3.0,8.0,52.0,65.0,11.0,16.0,8.0,,23.0,3.0,2.0,4.0,3.0,,261.0,8.0,5.0,23.0,16.0,58.0,,17.0,47.0,,,,12.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Columbus Crew,7nofrmk5mdx3f42trmq3tkiqd,F. Higuaín,Midfielder,10,46.0,1191.0,25.0,7.0,24.0,171.0,7.0,1.0,159.0,3.0,95.0,35.0,324.0,1.0,29.0,69.0,21.0,4.0,12.0,26.0,44.0,5.0,6.0,6.0,249.0,3.0,10.0,10.0,7.0,9.0,1610.0,4.0,1.0,69.0,1.0,7.0,11.0,6.0,1.0,33.0,,23.0,3.0,2083.0,9.0,2636.0,125.0,33.0,1286.0,100.0,1207.0,3.0,76.0,303.0,391.0,8.0,930.0,405.0,27.0,70.0,75.0,387.0,56.0,14.0,,,567.0,49.0,113.0,90.0,95.0,23.0,23.0,20.0,4.0,33.0,9.0,1.0,9.0,9.0,7.0,1522.0,88.0,4.0,33.0,26.0,415.0,113.0,15.0,505.0,,,,4.0,2.0,,6.0,,,,,,6.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Columbus Crew,6k9hinfk6da6yopmrm7jk7b9x,A. Jahn,Forward,14,,11.0,,,3.0,24.0,,,12.0,,,,9.0,1.0,,4.0,2.0,,12.0,,3.0,5.0,,,8.0,2.0,,,7.0,,20.0,,,8.0,,,2.0,1.0,,,,1.0,,40.0,,68.0,2.0,,11.0,1.0,11.0,,11.0,6.0,9.0,,11.0,,2.0,,1.0,5.0,48.0,,,,14.0,,,8.0,13.0,3.0,,,1.0,8.0,,,2.0,,,20.0,1.0,1.0,8.0,,5.0,,2.0,4.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
