liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Attacker,14.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,dmkjak486yfipq71pu953zpey,Léo Chú,Attacker,23.0,1,1,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,3aox5gs2l4gg22h97sixaiqj9,X. Arreaga,Defender,3.0,8,0,2,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Attacker,17.0,4,0,0,0,0,0,4,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,92.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24.0,8,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,bmnmlbq9uk9c7p1sxc09shl1x,Y. Gómez,Defender,28.0,5,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,Defender,82.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,errrv56acc41z74f8kumo7qlm,D. Leyva,Midfielder,75.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,mldj6mad0djmavnyrt1xdyhh,N. Lodeiro,Midfielder,10.0,6,5,1,0,0,0,0,4
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,61rlxmejof8zjv8uw3sk1l045,J. Medranda,Defender,94.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,8nj6cwoz4a94rcm59iq4f83x1,João Paulo,Midfielder,6.0,7,0,0,0,0,0,1,3
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,4f237zjh1b2fpw4mjo6ai3x79,F. Montero,Attacker,12.0,7,3,0,0,0,0,5,2
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Attacker,13.0,8,3,0,0,0,0,0,8
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,51i5ikmh6oihzdwk5e0vmokq1,J. Ragen,Defender,25.0,6,0,1,0,0,0,3,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7.0,8,1,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Defender,16.0,8,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,7sxvghmpl7ccadec9hr3f5239,K. Rowe,Midfielder,22.0,8,1,1,0,0,0,5,2
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,6ft63hosdmcpobphldpmkn1sl,R. Ruidíaz,Attacker,9.0,6,3,0,0,0,0,0,5
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,16dzxpieo1asiprh1h3h4uz11,A. Rusnák,Midfielder,11.0,8,1,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,9q91h72hhbibgekbjb8vcdxey,A. Thomas,Goalkeeper,26.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,4ctqowp9o7mwhajsc4gucql0p,N. Tolo,Defender,5.0,7,0,2,0,0,0,1,3
Concacaf_Concacaf_Champions_Cup,2022,Seattle Sounders FC,q00t04zyy8idanvhpee3ubu2,O. Vargas,Midfielder,73.0,7,0,1,0,0,0,4,0
