liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Appearances,Leftside Passes,Total Passes,Unsuccessful Short Passes,Total Losses Of Possession,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Rightside Passes,Successful Passes Own Half,Unsuccessful Long Passes,Open Play Passes,Starts,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Saves Made from Inside Box,Total Clearances,Touches,Index,Penalties Faced,Punches,Recoveries,Unsuccessful Passes Own Half,Goals Conceded,Saves Made from Outside Box,Successful Short Passes,Goals Conceded Inside Box,Saves Made,Unsuccessful Passes Opposition Half,GK Successful Distribution,Unsuccessful Launches,Penalty Goals Conceded,Saves made - parried,Home Goals,Away Goals,Winning Goal,Total Tackles,Foul Attempted Tackle,Ground Duels,Duels,Successful Passes Opposition Half,Times Tackled,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Duels won,Ground Duels won,Duels lost,Successful Dribbles,Tackles Won,Total Fouls Won,Total Fouls Conceded,Ground Duels lost,Backward Passes,PutThrough/Blocked Distribution,Successful Long Passes,Aerial Duels,Interceptions,Aerial Duels lost,Throw Ins to Own Player,Aerial Duels won,Handballs conceded,Unsuccessful lay-offs,Throw Ins to Opposition Player,Tackles Lost,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Total Touches In Opposition Box,Successful Launches,Blocks,Penalties Conceded,Offsides,Blocked Shots,Key Passes (Attempt Assists),Right Foot Goals,Total Shots,Shots On Target ( inc goals ),Goals from Inside Box,GK Unsuccessful Distribution,Successful Crosses & Corners,Successful Lay-offs,Successful Crosses open play,Shots Off Target (inc woodwork),Goals from Outside Box,Assists (Intentional),Attempts from Set Pieces,Corners Won,Left Foot Goals,Overruns,Goal Assists,Clean Sheets,Goalkeeper Smother,Saves made - caught,Goal Kicks,Drops,Catches,Unsuccessful Corners into Box,Corners Taken (incl short corners),Headed Goals,Hit Woodwork,Foul Won Penalty,Successful Corners into Box,Penalties Taken,Penalty Goals,Through balls,Second Goal Assists,Saves from Penalty,Penalties Saved,Goals Conceded Outside Box,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Set Pieces Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,a9qhcxl66oa5az8lmcv3bs991,S. Alberto,Defender,5.0,1.0,,,,,,,,1.0,11.0,52.0,,6.0,12.0,6.0,45.0,23.0,40.0,6.0,51.0,1.0,46.0,90.0,,,62.0,22.0,,,5.0,1.0,2.0,,41.0,2.0,,5.0,,3.0,,,0.0,0.0,0.0,2.0,3.0,9.0,10.0,6.0,,,3.0,3.0,3.0,7.0,,,1.0,4.0,6.0,6.0,3.0,5.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,evexihkozqignope6k57tjgt1,V. Anita,Midfielder,8.0,2.0,,1.0,,,,,,2.0,16.0,80.0,13.0,22.0,39.0,20.0,58.0,20.0,25.0,7.0,76.0,2.0,60.0,180.0,,2.0,99.0,20.0,,,9.0,2.0,2.0,,55.0,2.0,,18.0,,3.0,,,0.0,0.0,0.0,2.0,4.0,10.0,14.0,35.0,,,3.0,5.0,5.0,9.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,3z330ov3n2ryghx9kk3akc91x,J. Antersijn,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,6djx23ctpkopwbtavfr8ov8id,J. Antonia,Forward,20.0,1.0,,1.0,,,,,1.0,1.0,10.0,28.0,8.0,15.0,8.0,10.0,17.0,4.0,5.0,2.0,27.0,1.0,18.0,89.0,,1.0,45.0,18.0,,,3.0,1.0,2.0,,16.0,2.0,,9.0,,2.0,,,0.0,0.0,0.0,,,2.0,2.0,13.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,6.0,1.0,2.0,,3.0,,5.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,6svx5u21jrcch3ewpqqbxukmh,J. Bacuna,Midfielder,7.0,2.0,,,,,,,1.0,2.0,9.0,21.0,7.0,24.0,5.0,9.0,11.0,3.0,3.0,2.0,20.0,2.0,12.0,154.0,,,47.0,17.0,,,4.0,,1.0,,12.0,1.0,,12.0,,,,,0.0,0.0,0.0,3.0,2.0,18.0,24.0,9.0,7.0,6.0,,11.0,6.0,13.0,1.0,1.0,2.0,5.0,12.0,4.0,,,6.0,,1.0,1.0,5.0,,,,2.0,3.0,3.0,3.0,,,,,,,,2.0,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,9080840ngisugqraum27d0us5,L. Bacuna,Midfielder,10.0,2.0,,,,,,,,2.0,16.0,87.0,17.0,29.0,29.0,23.0,57.0,24.0,27.0,6.0,78.0,2.0,64.0,180.0,,1.0,112.0,47.0,,,15.0,5.0,2.0,,57.0,2.0,,19.0,,3.0,,,0.0,0.0,0.0,3.0,1.0,14.0,19.0,37.0,3.0,2.0,2.0,13.0,10.0,6.0,1.0,2.0,6.0,2.0,4.0,18.0,2.0,7.0,5.0,1.0,2.0,,3.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,Forward,0.0,2.0,,,,,,2.0,,2.0,,2.0,,2.0,,,2.0,1.0,1.0,,2.0,,2.0,12.0,,,7.0,100.0,,,1.0,,,,1.0,,,,,,,,0.0,0.0,0.0,2.0,,2.0,6.0,1.0,,,,2.0,2.0,4.0,,1.0,,,,1.0,,1.0,4.0,,4.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,5cvstzkb7l1zxapx0dt4zjkoa,K. Felida,Midfielder,6.0,1.0,,,,,,,1.0,1.0,3.0,7.0,,2.0,2.0,,7.0,,6.0,,7.0,1.0,7.0,45.0,,,11.0,13.0,,,2.0,,,,7.0,,,,,,,,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,9787nemt11c372uird332d13p,J. Gaari,Defender,3.0,2.0,,1.0,,,,,1.0,2.0,27.0,84.0,18.0,36.0,42.0,28.0,53.0,3.0,34.0,10.0,80.0,2.0,56.0,166.0,,2.0,109.0,22.0,,,11.0,8.0,1.0,,47.0,1.0,,24.0,,6.0,,,0.0,0.0,0.0,2.0,4.0,10.0,12.0,23.0,1.0,,1.0,3.0,3.0,9.0,,1.0,1.0,5.0,7.0,12.0,5.0,9.0,2.0,2.0,2.0,5.0,,,,2.0,1.0,4.0,4.0,1.0,2.0,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Curaçao,5za437wrlqizff74n6uqodpzp,K. Gorré,Forward,14.0,1.0,,,,,,1.0,1.0,1.0,,11.0,4.0,7.0,1.0,5.0,6.0,8.0,3.0,1.0,11.0,,6.0,61.0,,,15.0,16.0,,,,1.0,,,5.0,,,4.0,,,,,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
