liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Hit Woodwork,Index,Interceptions,Key Passes (Attempt Assists),Last Player Tackle,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Successful Crosses & Corners,Successful Crosses open play,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Goal Assists,Goals from Outside Box,Handballs conceded,Second Goal Assists,Throw Ins to Opposition Player,Successful Corners into Box,Unsuccessful Corners into Box,Own Goal Scored,Foul Won Penalty,Goals Openplay,Left Foot Goals,Penalties Conceded,Total Big Chances Scored,Unsuccessful lay-offs,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Red Cards - 2nd Yellow,Total Red Cards,Headed Goals,Penalties Off Target,Penalties Taken,Penalty Goals,Crosses not Claimed,Straight Red Cards,Set Pieces Goals,Other Goals
Canada_Canadian_Premier_League,2025,Cavalry FC,16q3kpp7uxqjn9993xd5woauh,D. Gutiérrez,Midfielder,27,10.0,3.0,7.0,13.0,99.0,4.0,2.0,123.0,,,3.0,81.0,44.0,37.0,5.0,124.0,10.0,,13.0,,1.0,14.0,13.0,1.0,1.0,71.0,41.0,30.0,,10.0,10.0,7.0,,133.0,,517.0,,1.0,40.0,13.0,6.0,54.0,1.0,168.0,4.0,4.0,8.0,4.0,5.0,4.0,3.0,8.0,35.0,469.0,242.0,236.0,441.0,11.0,7.0,,3.0,799.0,14.0,1.0,1.0,,8.0,15.0,8.0,72.0,524.0,8.0,476.0,18.0,6.0,48.0,639.0,7.0,6.0,15.0,37.0,16.0,33.0,6.0,0.0,1.0,0.0,2.0,1.0,5.0,4.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,7m423mahkxftk81mmh7v0jzf8,M. Harms,Defender,2,3.0,2.0,1.0,2.0,6.0,,,4.0,,,,7.0,4.0,3.0,,7.0,,,2.0,,,1.0,1.0,,,4.0,2.0,2.0,,10.0,1.0,,,1.0,,15.0,,,2.0,1.0,,4.0,,1.0,,,,,2.0,,,,,12.0,3.0,9.0,12.0,,1.0,1.0,1.0,46.0,1.0,,,,2.0,,1.0,4.0,15.0,,12.0,1.0,,3.0,22.0,,2.0,3.0,2.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,e2o2n3ndnjcp5llg2eza9p10q,M. Henry,Midfielder,18,13.0,8.0,5.0,12.0,27.0,3.0,1.0,62.0,,,3.0,63.0,36.0,27.0,,44.0,8.0,,12.0,,,4.0,4.0,,,50.0,28.0,22.0,,10.0,2.0,2.0,,20.0,,131.0,,,33.0,14.0,7.0,34.0,,45.0,4.0,2.0,5.0,5.0,7.0,4.0,,4.0,5.0,98.0,64.0,41.0,98.0,2.0,8.0,,1.0,374.0,17.0,,,,4.0,10.0,8.0,63.0,136.0,6.0,103.0,10.0,16.0,33.0,224.0,11.0,2.0,4.0,34.0,5.0,29.0,2.0,,,0.0,2.0,2.0,6.0,6.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,dvk85r457e15hg0pw5rig0222,J. Herdman,Forward,11,10.0,6.0,4.0,17.0,39.0,2.0,2.0,83.0,,,5.0,96.0,49.0,47.0,9.0,51.0,5.0,,17.0,,,11.0,10.0,1.0,,86.0,43.0,43.0,,10.0,2.0,4.0,,8.0,3.0,167.0,1.0,1.0,44.0,12.0,7.0,27.0,,71.0,3.0,2.0,8.0,7.0,9.0,7.0,,4.0,11.0,131.0,67.0,69.0,120.0,10.0,9.0,2.0,9.0,650.0,24.0,2.0,1.0,,9.0,7.0,17.0,97.0,169.0,5.0,131.0,19.0,16.0,38.0,324.0,11.0,2.0,4.0,36.0,12.0,34.0,1.0,,,0.0,5.0,3.0,10.0,7.0,1.0,,3.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,20nun88umv5313rqiqfilzyfo,J. Holliday,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,5y0x6mck3zl8cio425q1uli3t,B. Kamdem,Defender,5,29.0,10.0,19.0,16.0,100.0,3.0,,94.0,1.0,,4.0,85.0,35.0,50.0,44.0,171.0,9.0,,16.0,,,12.0,10.0,2.0,,56.0,25.0,31.0,,10.0,10.0,7.0,,17.0,3.0,410.0,2.0,2.0,67.0,17.0,8.0,28.0,,141.0,3.0,1.0,12.0,7.0,4.0,3.0,1.0,,23.0,332.0,146.0,207.0,328.0,8.0,12.0,,89.0,972.0,9.0,2.0,,,33.0,14.0,9.0,125.0,429.0,4.0,351.0,20.0,10.0,78.0,675.0,,15.0,30.0,60.0,29.0,48.0,4.0,,,0.0,2.0,2.0,11.0,11.0,,,,,,,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
Canada_Canadian_Premier_League,2025,Cavalry FC,246l8ttdytxycwsbi5sg12ei,D. Klomp,Defender,4,23.0,10.0,13.0,13.0,16.0,1.0,9.0,133.0,2.0,2.0,1.0,64.0,31.0,33.0,33.0,183.0,4.0,1.0,13.0,1.0,2.0,20.0,17.0,3.0,2.0,41.0,21.0,20.0,,10.0,8.0,2.0,1.0,167.0,1.0,490.0,,2.0,76.0,11.0,9.0,37.0,1.0,139.0,4.0,3.0,12.0,1.0,1.0,4.0,3.0,1.0,27.0,444.0,154.0,303.0,430.0,4.0,8.0,,3.0,1126.0,6.0,,2.0,1.0,47.0,13.0,4.0,66.0,505.0,7.0,457.0,12.0,13.0,48.0,633.0,,10.0,22.0,33.0,17.0,26.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,nska6xtrvs8qgob92syv0296,E. Kobza,Defender,24,68.0,18.0,50.0,22.0,123.0,5.0,9.0,258.0,4.0,1.0,3.0,209.0,90.0,119.0,69.0,373.0,18.0,,22.0,,2.0,26.0,23.0,3.0,2.0,141.0,72.0,69.0,,10.0,15.0,4.0,1.0,325.0,2.0,1038.0,,2.0,119.0,24.0,12.0,77.0,,240.0,7.0,8.0,20.0,2.0,2.0,5.0,4.0,11.0,85.0,906.0,320.0,609.0,844.0,11.0,22.0,,4.0,1839.0,10.0,1.0,5.0,,45.0,46.0,35.0,163.0,1061.0,15.0,929.0,33.0,23.0,132.0,1306.0,4.0,17.0,33.0,76.0,59.0,99.0,8.0,2.0,0.0,1.0,,,3.0,3.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,7801mkswdj7hjudn0r0cnotii,L. Laing,Defender,15,46.0,19.0,27.0,22.0,61.0,,7.0,141.0,4.0,,1.0,114.0,50.0,64.0,21.0,298.0,7.0,3.0,22.0,3.0,1.0,18.0,16.0,2.0,1.0,68.0,31.0,37.0,,10.0,13.0,3.0,1.0,364.0,,869.0,,1.0,75.0,9.0,7.0,52.0,,164.0,1.0,2.0,17.0,4.0,5.0,3.0,10.0,,52.0,795.0,239.0,574.0,761.0,8.0,21.0,,30.0,1521.0,4.0,,,,60.0,24.0,5.0,90.0,887.0,3.0,813.0,29.0,9.0,74.0,1085.0,,15.0,32.0,46.0,28.0,42.0,5.0,1.0,0.0,1.0,,,,,,,,,,2.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,3834u873th72ys1pcxl0zjy1g,J. McGlinchey,Midfielder,30,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,Defender,3,81.0,13.0,68.0,24.0,69.0,5.0,14.0,186.0,6.0,1.0,2.0,137.0,38.0,99.0,3.0,460.0,3.0,32.0,24.0,32.0,1.0,27.0,25.0,2.0,1.0,56.0,25.0,31.0,,10.0,27.0,3.0,,242.0,1.0,1140.0,,3.0,96.0,7.0,5.0,55.0,,448.0,6.0,8.0,23.0,3.0,1.0,3.0,10.0,1.0,72.0,997.0,264.0,800.0,991.0,6.0,15.0,,2.0,2042.0,5.0,,2.0,,123.0,14.0,8.0,172.0,1219.0,14.0,1063.0,21.0,34.0,156.0,1478.0,1.0,34.0,85.0,114.0,43.0,71.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,cbw3da3l9qi13ludkt9181z9x,A. Musse,Forward,7,40.0,18.0,22.0,26.0,181.0,15.0,2.0,242.0,1.0,,23.0,260.0,150.0,110.0,184.0,141.0,18.0,,26.0,,10.0,28.0,26.0,2.0,7.0,220.0,132.0,88.0,2.0,10.0,20.0,41.0,,221.0,6.0,592.0,7.0,1.0,144.0,28.0,17.0,86.0,2.0,76.0,33.0,25.0,24.0,15.0,2.0,23.0,2.0,27.0,14.0,469.0,415.0,118.0,479.0,7.0,14.0,3.0,5.0,2128.0,84.0,7.0,11.0,,9.0,30.0,44.0,354.0,619.0,58.0,493.0,21.0,92.0,126.0,1148.0,48.0,6.0,15.0,177.0,27.0,111.0,3.0,6.0,4.0,3.0,40.0,17.0,78.0,35.0,6.0,10.0,56.0,7.0,3.0,,,,17.0,29.0,,2.0,8.0,8.0,1.0,8.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,
Canada_Canadian_Premier_League,2025,Cavalry FC,4nvf04b997gxvn5gozwgln9qs,N. Myroniuk,Midfielder,28,4.0,3.0,1.0,14.0,33.0,6.0,4.0,31.0,,,2.0,43.0,17.0,26.0,25.0,29.0,4.0,,14.0,,1.0,7.0,6.0,1.0,1.0,39.0,14.0,25.0,,10.0,3.0,2.0,,24.0,1.0,108.0,1.0,2.0,13.0,9.0,5.0,11.0,1.0,26.0,1.0,2.0,3.0,3.0,11.0,6.0,2.0,13.0,4.0,90.0,43.0,51.0,90.0,4.0,6.0,,,356.0,6.0,1.0,,,,4.0,9.0,34.0,112.0,3.0,94.0,10.0,14.0,18.0,184.0,1.0,1.0,5.0,15.0,4.0,13.0,1.0,0.0,1.0,0.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,3niwormbgvkj2x3pt0paovwgk,G. Ntignee,Forward,20,17.0,11.0,6.0,16.0,73.0,3.0,1.0,222.0,2.0,,20.0,220.0,120.0,100.0,220.0,63.0,33.0,,16.0,,4.0,23.0,19.0,4.0,3.0,203.0,109.0,94.0,1.0,10.0,3.0,25.0,,29.0,12.0,260.0,3.0,3.0,152.0,32.0,11.0,59.0,1.0,100.0,9.0,10.0,15.0,6.0,1.0,33.0,2.0,1.0,7.0,184.0,159.0,37.0,182.0,7.0,17.0,,1.0,1362.0,57.0,6.0,7.0,,9.0,42.0,37.0,210.0,265.0,19.0,189.0,24.0,110.0,76.0,580.0,31.0,4.0,8.0,85.0,16.0,68.0,3.0,2.0,2.0,0.0,7.0,7.0,25.0,25.0,2.0,,3.0,2.0,1.0,1.0,,,,,,2.0,3.0,3.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,a3jdkwh4z5y72qgt9flmgkg0k,M. Piepgrass,Midfielder,22,16.0,7.0,9.0,15.0,89.0,2.0,9.0,60.0,1.0,,1.0,105.0,49.0,56.0,,138.0,16.0,,15.0,,,9.0,9.0,,,89.0,42.0,47.0,,10.0,12.0,3.0,,111.0,,491.0,,,23.0,13.0,8.0,55.0,,162.0,3.0,1.0,12.0,10.0,3.0,3.0,,15.0,35.0,410.0,196.0,223.0,384.0,5.0,15.0,,1.0,974.0,7.0,,,,12.0,27.0,24.0,98.0,500.0,4.0,419.0,20.0,5.0,81.0,628.0,1.0,5.0,23.0,57.0,24.0,58.0,3.0,,,0.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,d246qvrmnc1mi2clu1dzaqelm,A. Sellouf,Forward,25,5.0,2.0,3.0,16.0,39.0,7.0,,78.0,,,4.0,39.0,22.0,17.0,34.0,49.0,3.0,,16.0,,,12.0,11.0,1.0,,34.0,20.0,14.0,,10.0,1.0,5.0,,9.0,1.0,146.0,2.0,1.0,35.0,12.0,3.0,16.0,,55.0,3.0,3.0,2.0,2.0,14.0,6.0,,1.0,3.0,113.0,85.0,36.0,115.0,1.0,3.0,1.0,3.0,353.0,12.0,1.0,3.0,,1.0,4.0,4.0,73.0,152.0,6.0,118.0,4.0,21.0,34.0,236.0,5.0,3.0,8.0,46.0,3.0,26.0,,,,0.0,3.0,1.0,15.0,11.0,,,6.0,,,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Cavalry FC,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,26,14.0,8.0,6.0,20.0,85.0,4.0,3.0,150.0,3.0,,3.0,130.0,66.0,64.0,49.0,215.0,12.0,,20.0,,,16.0,15.0,1.0,,116.0,58.0,58.0,,10.0,13.0,6.0,,127.0,,581.0,1.0,,73.0,33.0,20.0,69.0,,170.0,5.0,1.0,18.0,11.0,2.0,8.0,2.0,14.0,21.0,500.0,284.0,233.0,495.0,8.0,29.0,2.0,,1500.0,21.0,1.0,,,13.0,20.0,13.0,128.0,597.0,6.0,516.0,37.0,18.0,81.0,787.0,11.0,10.0,17.0,60.0,23.0,64.0,4.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
