liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Querétaro FC,2tlhmfokon6uywga5h0xtmuhh,C. Aboagye,Midfielder,10,20.0,22.0,14.0,47.0,129.0,12.0,752.0,298.0,847.0,8.0,146.0,27.0,125.0,81.0,14.0,12.0,78.0,24.0,4.0,5.0,1081.0,92.0,159.0,19.0,5.0,462.0,,63.0,5.0,237.0,10.0,250.0,17.0,10.0,17.0,28.0,66.0,75.0,24.0,20.0,29.0,844.0,22.0,10.0,755.0,69.0,708.0,235.0,1524.0,14.0,36.0,135.0,0.0,16.0,4.0,3.0,,8.0,3.0,28.0,2.0,1.0,12.0,3.0,8.0,,12.0,1.0,5.0,,5.0,4.0,16.0,5.0,19.0,2.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,9nu96uyhtoq565f332lcyhzop,G. Alcalá,Goalkeeper,13,20.0,,49.0,118.0,139.0,2.0,129.0,231.0,412.0,11.0,128.0,29.0,,3.0,19.0,8.0,11.0,1.0,,19.0,566.0,123.0,14.0,25.0,,58.0,,1.0,6.0,254.0,,79.0,,10.0,20.0,,3.0,94.0,10.0,20.0,122.0,175.0,2.0,,289.0,1.0,171.0,79.0,1800.0,,,4.0,0.0,,,,,,7.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,8.0,31.0,,32.0,,16.0,,165.0,64.0,6.0,184.0,,,3.0,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,bpcj0ku1qf2e6969fzpafhwb9,O. Arellano,Forward,27,9.0,1.0,,7.0,21.0,2.0,97.0,53.0,123.0,1.0,35.0,6.0,13.0,10.0,5.0,2.0,8.0,,12.0,2.0,168.0,23.0,18.0,7.0,2.0,48.0,2.0,18.0,2.0,49.0,4.0,51.0,2.0,10.0,2.0,3.0,6.0,21.0,4.0,9.0,5.0,120.0,2.0,4.0,100.0,8.0,93.0,10.0,259.0,,1.0,14.0,0.0,5.0,1.0,7.0,,4.0,,4.0,,1.0,3.0,,5.0,,1.0,,1.0,,1.0,,4.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,awagggfalu3hw3eysu28ygiqd,F. Castillo,Midfielder,11,18.0,3.0,,9.0,39.0,6.0,242.0,36.0,356.0,,257.0,9.0,53.0,89.0,16.0,2.0,78.0,14.0,7.0,,649.0,105.0,167.0,20.0,8.0,219.0,,95.0,4.0,110.0,13.0,50.0,3.0,10.0,11.0,8.0,76.0,116.0,8.0,18.0,10.0,347.0,1.0,20.0,251.0,83.0,242.0,143.0,1065.0,2.0,5.0,159.0,1.0,71.0,,7.0,,12.0,,21.0,5.0,21.0,56.0,6.0,70.0,,4.0,1.0,38.0,16.0,4.0,2.0,19.0,11.0,15.0,2.0,7.0,2.0,1.0,6.0,,3.0,2.0,,1.0,2.0,,1.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,80jgo5f50a94hyuglcc2rxjo5,G. Corral,Defender,0,11.0,10.0,5.0,28.0,49.0,9.0,408.0,203.0,481.0,27.0,127.0,17.0,55.0,29.0,11.0,6.0,32.0,12.0,67.0,3.0,722.0,60.0,61.0,14.0,1.0,227.0,21.0,39.0,3.0,183.0,17.0,211.0,6.0,10.0,10.0,8.0,26.0,70.0,15.0,11.0,21.0,466.0,10.0,27.0,421.0,20.0,393.0,32.0,914.0,4.0,14.0,46.0,0.0,9.0,5.0,1.0,,5.0,3.0,10.0,1.0,,7.0,,7.0,,3.0,1.0,3.0,11.0,9.0,1.0,5.0,3.0,5.0,1.0,,5.0,,6.0,,,,,,,,,,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,29,10.0,6.0,,3.0,9.0,1.0,113.0,38.0,128.0,1.0,27.0,3.0,23.0,10.0,3.0,1.0,23.0,2.0,1.0,1.0,183.0,13.0,33.0,5.0,,78.0,,10.0,2.0,32.0,,47.0,1.0,10.0,,1.0,22.0,10.0,2.0,10.0,3.0,126.0,,,115.0,9.0,112.0,26.0,200.0,3.0,9.0,31.0,0.0,3.0,,10.0,,2.0,,4.0,1.0,,5.0,1.0,9.0,,2.0,,2.0,,1.0,,5.0,1.0,8.0,2.0,3.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,52el2ymh4y05h1v3l35m7oclx,A. Del Valle,Forward,21,17.0,4.0,1.0,11.0,27.0,20.0,177.0,36.0,250.0,13.0,127.0,11.0,61.0,57.0,11.0,15.0,46.0,19.0,3.0,,429.0,65.0,103.0,13.0,10.0,152.0,,59.0,2.0,54.0,13.0,64.0,5.0,10.0,14.0,15.0,31.0,67.0,35.0,17.0,6.0,242.0,1.0,13.0,185.0,37.0,174.0,71.0,1133.0,,4.0,68.0,0.0,22.0,,3.0,2.0,21.0,1.0,14.0,15.0,4.0,14.0,2.0,57.0,,3.0,2.0,7.0,1.0,3.0,2.0,35.0,17.0,14.0,5.0,14.0,3.0,9.0,,,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,3.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,1kggpaz4j0ttrjavw0z6tzjhm,I. Domínguez,Defender,15,1.0,2.0,,2.0,4.0,,17.0,9.0,24.0,1.0,8.0,,5.0,5.0,1.0,3.0,11.0,3.0,11.0,,52.0,6.0,16.0,1.0,1.0,9.0,1.0,5.0,,10.0,,8.0,,10.0,1.0,1.0,8.0,6.0,3.0,1.0,1.0,23.0,1.0,,18.0,5.0,16.0,1.0,89.0,3.0,5.0,13.0,0.0,1.0,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,c7t3jjwtrw1qrpr6a4nvdxat,K. Escamilla,Defender,5,11.0,6.0,2.0,17.0,29.0,6.0,235.0,119.0,270.0,2.0,51.0,4.0,53.0,28.0,6.0,10.0,26.0,9.0,1.0,,352.0,29.0,54.0,8.0,,126.0,,23.0,2.0,73.0,4.0,82.0,4.0,10.0,5.0,8.0,16.0,37.0,16.0,11.0,6.0,264.0,10.0,12.0,241.0,22.0,224.0,62.0,511.0,1.0,7.0,38.0,0.0,6.0,,6.0,,5.0,,6.0,3.0,,5.0,,3.0,,5.0,,1.0,14.0,4.0,,9.0,2.0,4.0,1.0,4.0,1.0,,8.0,,,,,,,,,,4.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,8dw29j8k2379f7hvij6mna4lx,A. Escoboza,Midfielder,0,20.0,13.0,28.0,75.0,109.0,18.0,634.0,317.0,837.0,19.0,276.0,31.0,150.0,51.0,19.0,18.0,83.0,48.0,92.0,5.0,1263.0,156.0,134.0,25.0,1.0,408.0,20.0,88.0,6.0,287.0,37.0,70.0,4.0,10.0,20.0,9.0,65.0,198.0,36.0,20.0,68.0,776.0,10.0,73.0,681.0,33.0,606.0,330.0,1792.0,10.0,23.0,98.0,0.0,14.0,1.0,,,13.0,7.0,26.0,7.0,1.0,13.0,,26.0,,10.0,2.0,7.0,57.0,44.0,3.0,25.0,10.0,31.0,,12.0,18.0,1.0,24.0,,3.0,2.0,2.0,0.0,3.0,,1.0,,7.0,,,3.0,4.0,1.0,21.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,5kx8qa1fd1ff6sexs3hhe742y,B. Figueroa,Midfielder,7,7.0,4.0,2.0,9.0,18.0,1.0,67.0,26.0,84.0,,40.0,4.0,22.0,6.0,3.0,2.0,15.0,7.0,1.0,,143.0,15.0,21.0,4.0,4.0,48.0,,10.0,1.0,22.0,9.0,26.0,,10.0,4.0,1.0,13.0,22.0,3.0,7.0,5.0,82.0,2.0,11.0,69.0,5.0,60.0,14.0,340.0,4.0,8.0,18.0,0.0,3.0,,3.0,,3.0,,1.0,,1.0,3.0,1.0,2.0,1.0,1.0,,2.0,4.0,5.0,,4.0,1.0,2.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Querétaro FC,f0yb1lb942bcuxgk0djkr7ydx,J. Gómez,Defender,12,18.0,33.0,9.0,12.0,66.0,18.0,456.0,205.0,554.0,8.0,164.0,21.0,96.0,121.0,12.0,18.0,96.0,16.0,47.0,1.0,870.0,83.0,217.0,16.0,8.0,277.0,18.0,67.0,4.0,182.0,17.0,175.0,24.0,10.0,17.0,34.0,78.0,79.0,36.0,18.0,16.0,537.0,20.0,17.0,471.0,103.0,459.0,101.0,1376.0,16.0,49.0,181.0,0.0,29.0,3.0,1.0,1.0,8.0,4.0,25.0,1.0,1.0,17.0,,24.0,,16.0,3.0,15.0,2.0,11.0,5.0,12.0,6.0,12.0,3.0,4.0,11.0,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
