liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,New Mexico United,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,470xuwiwevwy86l2ararrkyga,R. Arozarena,Goalkeeper,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,Midfielder,19,1.0,15.0,17.0,12.0,4.0,8.0,20.0,22.0,1.0,1.0,1.0,12.0,4.0,8.0,,1.0,55.0,8.0,1.0,1.0,4.0,11.0,1.0,1.0,,1.0,,3.0,52.0,34.0,22.0,54.0,1.0,90.0,2.0,,2.0,7.0,58.0,55.0,3.0,2.0,3.0,81.0,3.0,3.0,0.0,,,,1.0,10.0,1.0,1.0,,1.0,,,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,6jdyrpshsdi9ja6cx5oncgnv9,T. Blackett,Defender,24,1.0,1.0,5.0,1.0,1.0,,,9.0,1.0,,,,,,,,21.0,1.0,,,1.0,8.0,,,,,,,19.0,9.0,11.0,19.0,,20.0,,,,2.0,22.0,20.0,,,2.0,22.0,1.0,2.0,0.0,1.0,1.0,,,4.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,khvgxqohya7mawca1qx5q590,S. Djeffal,Midfielder,18,1.0,2.0,3.0,3.0,2.0,1.0,8.0,6.0,1.0,3.0,3.0,3.0,2.0,1.0,,,14.0,2.0,1.0,1.0,1.0,6.0,,1.0,1.0,,,,12.0,5.0,8.0,12.0,,60.0,1.0,,1.0,6.0,15.0,13.0,,,2.0,23.0,4.0,2.0,0.0,,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,2idp1y9peudpipac2mymgp9uc,G. Gilchrist,Defender,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,Defender,3,1.0,4.0,2.0,1.0,,1.0,6.0,2.0,1.0,3.0,3.0,1.0,,1.0,,,14.0,1.0,,,,8.0,,1.0,1.0,,,,12.0,6.0,6.0,11.0,,60.0,,,,3.0,14.0,12.0,1.0,,2.0,19.0,2.0,2.0,0.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,3otdvwigq612wydhv0hhjhyp5,D. Harris,Midfielder,5,2.0,6.0,8.0,2.0,1.0,1.0,17.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,21.0,3.0,,,4.0,6.0,2.0,2.0,2.0,1.0,,,16.0,12.0,5.0,15.0,1.0,125.0,,1.0,,13.0,21.0,16.0,1.0,3.0,5.0,36.0,7.0,5.0,0.0,,,,,4.0,,1.0,2.0,,4.0,3.0,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,0.0,,,,1.0,,,,,,,,,,,1.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,3u22kckqpecmgcw7ee3xrdppm,M. Howell,Defender,27,2.0,5.0,16.0,5.0,2.0,3.0,4.0,23.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,,58.0,5.0,,,4.0,6.0,,1.0,,,,,55.0,23.0,32.0,52.0,1.0,105.0,,,,4.0,58.0,55.0,2.0,1.0,3.0,70.0,2.0,1.0,0.0,2.0,1.0,,1.0,24.0,4.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,New Mexico United,dxd6p1c8k96armsbg5isjbu95,G. Hurst,Forward,10,1.0,18.0,19.0,12.0,6.0,6.0,37.0,13.0,1.0,1.0,1.0,11.0,6.0,5.0,1.0,,42.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,,,2.0,33.0,28.0,7.0,33.0,1.0,89.0,2.0,1.0,1.0,17.0,44.0,35.0,2.0,6.0,9.0,63.0,9.0,7.0,0.0,1.0,,,,7.0,,1.0,2.0,,2.0,2.0,1.0,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
