liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,San Antonio FC,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,17,21.0,21.0,10.0,10.0,989.0,0.0,47.0,27.0,20.0,,75.0,,66.0,,2.0,141.0,83.0,58.0,20.0,49.0,13.0,,9.0,8.0,1.0,94.0,56.0,38.0,1.0,9.0,49.0,228.0,3.0,26.0,11.0,6.0,16.0,57.0,5.0,11.0,11.0,,,,5.0,7.0,164.0,110.0,56.0,159.0,5.0,9.0,,,20.0,,4.0,4.0,32.0,19.0,122.0,230.0,10.0,166.0,14.0,43.0,64.0,375.0,,,,8.0,2.0,3.0,43.0,21.0,61.0,5.0,,1.0,1.0,,,1.0,5.0,1.0,,,0.0,1.0,4.0,1.0,,,,6.0,,,1.0,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,San Antonio FC,911gmybcrlxhc682o73kibxwq,J. Batrouni,Goalkeeper,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,San Antonio FC,8gxutqok71ycyk3ojmudrqtck,L. Berrón,Midfielder,14,22.0,22.0,10.0,8.0,1264.0,0.0,47.0,22.0,25.0,,104.0,4.0,83.0,,1.0,174.0,83.0,91.0,21.0,122.0,23.0,,22.0,22.0,,127.0,61.0,66.0,16.0,6.0,83.0,394.0,4.0,40.0,23.0,13.0,47.0,93.0,5.0,14.0,4.0,,1.0,1.0,6.0,20.0,292.0,113.0,188.0,280.0,11.0,25.0,,2.0,10.0,2.0,,27.0,40.0,24.0,135.0,402.0,8.0,300.0,36.0,11.0,102.0,597.0,,4.0,4.0,5.0,25.0,40.0,77.0,29.0,62.0,9.0,3.0,1.0,1.0,1.0,,,3.0,5.0,,,0.0,1.0,3.0,,3.0,,1.0,,,,,14.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
USA_USL_Championship,2025,San Antonio FC,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,Defender,23,25.0,25.0,10.0,5.0,1787.0,0.0,17.0,10.0,7.0,1.0,135.0,5.0,142.0,1.0,6.0,105.0,47.0,58.0,90.0,219.0,7.0,1.0,23.0,19.0,4.0,88.0,37.0,51.0,19.0,10.0,244.0,602.0,3.0,69.0,18.0,6.0,58.0,28.0,1.0,20.0,12.0,,3.0,3.0,5.0,24.0,517.0,226.0,318.0,517.0,9.0,10.0,15.0,150.0,11.0,2.0,1.0,39.0,17.0,27.0,166.0,626.0,3.0,541.0,19.0,19.0,85.0,1022.0,,22.0,21.0,4.0,5.0,28.0,81.0,26.0,57.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,0.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,San Antonio FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,18.0,18.0,10.0,,1620.0,1.0,67.0,20.0,47.0,,64.0,6.0,230.0,,4.0,138.0,55.0,83.0,,399.0,9.0,1.0,25.0,24.0,1.0,71.0,35.0,36.0,8.0,6.0,403.0,941.0,5.0,115.0,12.0,3.0,44.0,121.0,4.0,18.0,,,,,3.0,90.0,799.0,231.0,610.0,751.0,6.0,10.0,4.0,9.0,6.0,1.0,2.0,88.0,26.0,17.0,173.0,987.0,9.0,841.0,16.0,25.0,146.0,1208.0,,,,3.0,37.0,86.0,104.0,42.0,60.0,6.0,6.0,2.0,,2.0,1.0,2.0,5.0,12.0,,,1.0,1.0,6.0,,,,,1.0,,,1.0,,,,,6.0,,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,
USA_USL_Championship,2025,San Antonio FC,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,Defender,15,9.0,9.0,10.0,4.0,463.0,0.0,29.0,9.0,20.0,,19.0,4.0,76.0,,3.0,51.0,26.0,25.0,19.0,110.0,3.0,,7.0,7.0,,22.0,17.0,5.0,6.0,3.0,32.0,257.0,,46.0,5.0,2.0,12.0,107.0,2.0,5.0,1.0,,2.0,2.0,2.0,16.0,205.0,67.0,151.0,200.0,,2.0,,9.0,2.0,1.0,,27.0,16.0,1.0,60.0,268.0,3.0,216.0,2.0,15.0,52.0,342.0,,1.0,1.0,,15.0,30.0,35.0,18.0,22.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,San Antonio FC,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,Midfielder,55,13.0,13.0,10.0,12.0,189.0,0.0,9.0,4.0,5.0,,19.0,,31.0,2.0,3.0,27.0,12.0,15.0,7.0,23.0,1.0,,4.0,4.0,,18.0,8.0,10.0,2.0,2.0,17.0,67.0,,12.0,3.0,2.0,12.0,9.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,49.0,33.0,19.0,48.0,,2.0,,1.0,5.0,1.0,2.0,,4.0,6.0,38.0,68.0,4.0,50.0,2.0,7.0,18.0,117.0,1.0,8.0,6.0,4.0,1.0,3.0,24.0,2.0,15.0,1.0,,,,,,,2.0,2.0,,,,,4.0,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,San Antonio FC,c481wk3de3opu190d8z99w8yy,N. Flores,Defender,4,17.0,17.0,10.0,2.0,1223.0,0.0,20.0,15.0,5.0,,102.0,2.0,150.0,,9.0,107.0,58.0,49.0,73.0,120.0,11.0,,20.0,16.0,4.0,87.0,43.0,44.0,6.0,14.0,12.0,355.0,2.0,86.0,20.0,6.0,32.0,128.0,5.0,15.0,5.0,,11.0,11.0,8.0,18.0,287.0,158.0,147.0,276.0,2.0,10.0,12.0,87.0,16.0,1.0,,15.0,19.0,24.0,144.0,362.0,7.0,294.0,12.0,17.0,68.0,637.0,,25.0,25.0,8.0,13.0,21.0,72.0,21.0,47.0,4.0,3.0,,,,,,2.0,2.0,,,,,2.0,,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,San Antonio FC,6gv5m8fgz670rbqxbjo9sigwk,B. Gongora,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,San Antonio FC,4g4zufvyime7qp4ks4badls0k,A. Greive,Forward,11,16.0,16.0,10.0,10.0,575.0,1.0,24.0,16.0,8.0,1.0,29.0,,42.0,,3.0,77.0,42.0,35.0,38.0,16.0,2.0,1.0,8.0,6.0,2.0,53.0,26.0,27.0,,5.0,25.0,90.0,,26.0,13.0,9.0,6.0,24.0,3.0,6.0,4.0,,1.0,1.0,5.0,1.0,63.0,53.0,15.0,66.0,1.0,3.0,,1.0,17.0,1.0,2.0,5.0,9.0,18.0,77.0,94.0,8.0,67.0,4.0,30.0,27.0,216.0,,4.0,4.0,5.0,,2.0,27.0,4.0,25.0,,,2.0,1.0,2.0,,,5.0,,1.0,1.0,1.0,1.0,4.0,,3.0,,,3.0,,,2.0,5.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
