liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,San Antonio FC,2zc39af5p56ztezagnl6klcyx,A. Ajeakwa,Forward,14,9.0,1458.0,,,209.0,81.0,126.0,,2.0,7.0,1.0,33.0,184.0,47.0,11.0,60.0,233.0,30.0,169.0,11.0,62.0,51.0,11.0,62.0,,33.0,17.0,11.0,9.0,474.0,21.0,,144.0,53.0,10.0,72.0,2.0,43.0,15.0,186.0,2.0,12.0,9.0,21.0,81.0,48.0,147.0,171.0,42.0,,9.0,114.0,2.0,4.0,63.0,,4.0,16.0,4.0,2.0,2.0,2.0,6.0,12.0,11.0,15.0,,6.0,,16.0,50.0,9.0,2.0,9.0,1.0,1.0,4.0,6.0,,25.0,11.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,49.0,1.0,2.0,2.0,1.0,,,,,,
USA_USL_Championship,2017,San Antonio FC,5n6o15aaim7xji8hhgcgl56fp,Kaka,Midfielder,11,1.0,125.0,,,29.0,12.0,23.0,1.0,1.0,1.0,,4.0,22.0,3.0,4.0,6.0,33.0,4.0,26.0,4.0,7.0,5.0,3.0,10.0,,4.0,1.0,1.0,,61.0,7.0,,15.0,10.0,10.0,8.0,,1.0,,21.0,2.0,4.0,3.0,7.0,9.0,6.0,22.0,26.0,6.0,,3.0,13.0,1.0,1.0,6.0,,6.0,2.0,,,,1.0,3.0,1.0,1.0,3.0,,,,2.0,3.0,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,0.0,,,,,,
USA_USL_Championship,2017,San Antonio FC,7gmr158kf2dqf7f2bqmg0n9pl,M. Cardone,Goalkeeper,37,,416.0,,10.0,79.0,,15.0,26.0,43.0,,,1.0,45.0,69.0,1.0,2.0,129.0,,57.0,2.0,45.0,34.0,,33.0,,40.0,5.0,,12.0,175.0,5.0,,2.0,72.0,10.0,3.0,27.0,1.0,,4.0,4.0,2.0,,5.0,,23.0,56.0,84.0,2.0,3.0,1.0,1.0,,,2.0,48.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,16.0,,2.0,,1.0,6.0,4.0,10.0,4.0,13.0,,,,,,,,,,,,,,,,,0.0,,39.0,,,,
USA_USL_Championship,2017,San Antonio FC,2yqdplrq0zqjcya38k11kewnp,R. Castillo,Midfielder,16,9.0,1362.0,1.0,1.0,503.0,136.0,253.0,5.0,30.0,15.0,,5.0,194.0,212.0,14.0,59.0,537.0,28.0,405.0,10.0,89.0,83.0,21.0,113.0,1.0,51.0,16.0,24.0,17.0,777.0,18.0,1.0,100.0,200.0,10.0,51.0,43.0,27.0,4.0,111.0,3.0,10.0,41.0,18.0,55.0,118.0,423.0,448.0,11.0,6.0,12.0,60.0,2.0,14.0,45.0,,2.0,24.0,4.0,,17.0,4.0,9.0,4.0,4.0,24.0,,5.0,,17.0,21.0,15.0,1.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,8.0,10.0,30.0,,4.0,19.0,,1.0,,,,,,,,,,,,,,,,,6.0,3.0,3.0,,,,,18.0,3.0,3.0,1.0,3.0,,,,,,
USA_USL_Championship,2017,San Antonio FC,96rwby52revtrjo0wfnmysez9,S. Chin,Forward,17,11.0,947.0,93.0,6.0,318.0,56.0,115.0,17.0,45.0,12.0,,4.0,173.0,114.0,21.0,58.0,323.0,12.0,194.0,10.0,103.0,22.0,9.0,90.0,18.0,59.0,10.0,22.0,24.0,597.0,21.0,,70.0,150.0,10.0,42.0,26.0,11.0,6.0,74.0,13.0,10.0,11.0,21.0,28.0,95.0,218.0,220.0,4.0,3.0,12.0,32.0,9.0,15.0,42.0,,11.0,2.0,,,9.0,1.0,5.0,3.0,10.0,9.0,,3.0,,6.0,12.0,4.0,7.0,,2.0,,,,1.0,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,15.0,,,,0.0,,,,,,
USA_USL_Championship,2017,San Antonio FC,5xtxvjnkpkli6hb5vilbsraad,G. Cochrane,Defender,20,43.0,2992.0,250.0,15.0,1181.0,239.0,418.0,52.0,111.0,24.0,3.0,25.0,459.0,532.0,68.0,185.0,1222.0,12.0,855.0,23.0,296.0,375.0,24.0,240.0,56.0,147.0,33.0,56.0,100.0,1997.0,33.0,12.0,158.0,566.0,10.0,120.0,71.0,24.0,11.0,199.0,88.0,26.0,44.0,33.0,54.0,42.0,889.0,926.0,41.0,13.0,59.0,79.0,9.0,45.0,104.0,,,2.0,,,24.0,1.0,7.0,,14.0,11.0,1.0,5.0,,10.0,8.0,4.0,24.0,16.0,,,,,2.0,1.0,7.0,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,29.0,4.0,,,0.0,,,,,,
USA_USL_Championship,2017,San Antonio FC,b70np1r56yzrylah2l44j9o0l,C. Elizondo,Forward,10,10.0,1472.0,7.0,2.0,402.0,100.0,198.0,3.0,15.0,8.0,2.0,42.0,270.0,104.0,16.0,109.0,423.0,37.0,279.0,11.0,124.0,107.0,12.0,117.0,,64.0,15.0,25.0,17.0,745.0,23.0,3.0,170.0,133.0,10.0,111.0,20.0,40.0,13.0,251.0,8.0,13.0,10.0,23.0,98.0,83.0,279.0,299.0,81.0,5.0,13.0,140.0,3.0,5.0,72.0,,8.0,16.0,6.0,5.0,3.0,7.0,18.0,5.0,20.0,40.0,,7.0,,21.0,66.0,22.0,3.0,39.0,1.0,2.0,4.0,2.0,11.0,9.0,6.0,,1.0,2.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,56.0,2.0,4.0,2.0,0.0,,,,,,
USA_USL_Championship,2017,San Antonio FC,9lqkxtfg2criva7xpnoca8d1,Pecka,Midfielder,8,1.0,2058.0,8.0,1.0,852.0,139.0,303.0,10.0,22.0,27.0,3.0,15.0,185.0,459.0,77.0,91.0,872.0,46.0,695.0,13.0,113.0,255.0,12.0,74.0,,143.0,23.0,47.0,40.0,1233.0,26.0,4.0,245.0,255.0,10.0,156.0,64.0,50.0,11.0,273.0,20.0,16.0,1.0,26.0,102.0,223.0,741.0,759.0,28.0,9.0,60.0,117.0,17.0,57.0,143.0,,3.0,43.0,,,3.0,6.0,2.0,8.0,18.0,2.0,,,,24.0,3.0,,3.0,13.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,28.0,3.0,,,0.0,,,,,,
USA_USL_Championship,2017,San Antonio FC,bimplxeyjuvp5cq5rkzyv913p,B. Forbes,Midfielder,7,65.0,2766.0,25.0,2.0,456.0,92.0,217.0,10.0,28.0,25.0,3.0,17.0,522.0,86.0,47.0,154.0,466.0,36.0,272.0,20.0,182.0,167.0,31.0,217.0,4.0,158.0,32.0,55.0,40.0,1177.0,33.0,1.0,371.0,145.0,10.0,170.0,12.0,41.0,82.0,397.0,16.0,23.0,75.0,33.0,210.0,62.0,275.0,284.0,26.0,10.0,29.0,227.0,18.0,18.0,161.0,,1.0,12.0,10.0,2.0,19.0,2.0,32.0,9.0,74.0,56.0,,17.0,,14.0,184.0,24.0,14.0,9.0,2.0,5.0,10.0,3.0,4.0,25.0,36.0,5.0,17.0,,7.0,8.0,7.0,,9.0,,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,140.0,3.0,4.0,6.0,4.0,,,,,,1.0
USA_USL_Championship,2017,San Antonio FC,a5ehz5cugx4cl3e4akjilw9g5,O. Gordon,Forward,91,29.0,1104.0,6.0,1.0,258.0,64.0,147.0,5.0,20.0,8.0,3.0,31.0,234.0,46.0,14.0,74.0,264.0,17.0,160.0,9.0,94.0,40.0,18.0,124.0,2.0,53.0,12.0,22.0,20.0,572.0,13.0,2.0,133.0,95.0,10.0,85.0,10.0,29.0,14.0,192.0,6.0,12.0,50.0,13.0,76.0,65.0,168.0,170.0,59.0,3.0,10.0,107.0,4.0,6.0,57.0,,1.0,9.0,1.0,,23.0,2.0,19.0,2.0,16.0,26.0,,8.0,,9.0,36.0,7.0,5.0,28.0,1.0,,1.0,1.0,,3.0,12.0,17.0,36.0,,1.0,19.0,2.0,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,49.0,1.0,0.0,1.0,0.0,,,,,,
