root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,c3lcfwtn0saryp7yo0ic0wf6d,E. Ababio,Defender,8.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,9mt8aljv2kkabe4nhvqjmdcyd,A. Akpan,Attacker,19.0,15,3,0,0,0,0,11,2
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,9odqxkb5kucctyhjx8t337emt,Q. Amarikwa,Attacker,12.0,14,1,0,0,0,0,8,4
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,e9gi4xqve4qlpnre6woaqorth,D. Armstrong,Defender,28.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,etaxzmn4i6zo10ub99n6u7pw5,T. Cascio,Midfielder,32.0,29,3,1,0,0,0,11,11
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,50arpsced14ecvl5wj4g2znpx,C. Casey,Attacker,9.0,18,2,1,0,0,0,5,7
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,2yxrv171c7z8wy9gall5fkn2t,J. Castrillón,Midfielder,23.0,30,8,3,1,1,0,1,12
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,71bcwrrg3hbhc25s2ll3dlec5,S. Ceus,Goalkeeper,31.0,3,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,18onv7xvx194c51ow74g7y1ud,O. Cummings,Attacker,14.0,28,6,1,0,0,0,5,12
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,fm0ms6h49daai5y2pz5dv0et,S. Emory,Midfielder,,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,cvwo0opezib9oohvg3uvbaitx,H. Freeman,Defender,2.0,19,0,3,0,0,0,1,4
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,24j02t7wu27t9ug7ksz5x6o5x,H. Henao,Midfielder,39.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,142ppdceevynwqucofrk98el1,K. Hill,Attacker,13.0,19,5,1,0,0,0,16,3
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,7wjxqrxfz4ltcc1orrtbn3yl1,I. Joyce,Unknown,17.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,7db29gq2cbmviajoa3aethp1,K. Kimura,Defender,27.0,29,2,3,0,0,0,1,8
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,60m49onsrnyokxkb9e42gjdud,C. Klute,Defender,15.0,1,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,4hef39fs691onh35ici6bgv6d,R. LaBauex,Midfielder,16.0,2,0,0,0,0,0,1,1
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,29yzbetu0kz3siy9prkcesno5,J. Larentowicz,Midfielder,4.0,32,3,8,2,1,1,0,4
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,d8m1e95jk709yupvtkq5rl6tx,T. Marshall,Defender,34.0,16,2,3,2,1,1,3,2
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,8cz8jgwyomtfppxlgxaxjkyxh,P. Mastroeni,Midfielder,25.0,2,0,0,0,0,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,dkbz951l9u6th48yiv7qqdmfp,D. Moor,Defender,3.0,34,3,3,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Colorado Rapids,Colorado_Rapids,4qss966f9lver5rp965jlrob9,B. Mullan,Midfielder,11.0,28,2,1,0,0,0,3,9
