liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,AC Syracuse Pulse,3woaxrllpbkwtaj5qpoqvw4k4,K. DaSilva,Defender,66,120.0,1.0,9.0,4.0,1.0,6.0,1.0,2.0,1.0,32.0,1.0,6.0,2.0,1.0,1.0,3.0,2.0,5.0,52.0,4.0,2.0,5.0,1.0,1.0,7.0,1.0,21.0,36.0,2.0,2.0,4.0,5.0,1.0,4.0,2.0,10.0,7.0,17.0,1.0,2.0,5.0,22.0,1.0,2.0,3.0,1.0,1.0,24.0,11.0,27.0,9.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,bykqoa757j31z3vw5022d8kx5,A. Godoy,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,6qjuwqzdrxzszh5dtk1vu5bai,K. Jackson,Forward,7,59.0,1.0,7.0,2.0,1.0,4.0,,,,18.0,1.0,1.0,2.0,2.0,,3.0,4.0,3.0,22.0,6.0,,4.0,1.0,3.0,4.0,,10.0,18.0,,2.0,6.0,,1.0,7.0,,10.0,7.0,6.0,1.0,,5.0,7.0,1.0,,,3.0,1.0,11.0,,11.0,9.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,f5ax45jscx99qp0jcm0x3br2t,M. Kafari,Midfielder,13,120.0,1.0,18.0,2.0,1.0,6.0,1.0,,,65.0,1.0,3.0,2.0,,1.0,12.0,5.0,3.0,82.0,17.0,3.0,16.0,1.0,4.0,11.0,,47.0,68.0,,2.0,6.0,4.0,1.0,14.0,,10.0,8.0,21.0,1.0,1.0,6.0,34.0,1.0,,,2.0,1.0,47.0,24.0,50.0,22.0,,0.0,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,8ie3ua1llzrt7qoq53bc56bro,M. Karpeh,Forward,11,40.0,1.0,2.0,1.0,,3.0,1.0,1.0,3.0,9.0,4.0,,4.0,4.0,1.0,,12.0,1.0,27.0,3.0,,3.0,1.0,8.0,3.0,3.0,9.0,11.0,1.0,,4.0,,,2.0,,10.0,13.0,2.0,,,9.0,6.0,,,,4.0,1.0,7.0,2.0,9.0,10.0,,0.0,0.0,0.0,,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,6zuton58biybp7ge3mpc17alm,Kwak Min-jae,Forward,10,120.0,1.0,10.0,3.0,,11.0,1.0,,1.0,38.0,2.0,2.0,2.0,3.0,1.0,3.0,6.0,3.0,62.0,14.0,,21.0,1.0,4.0,4.0,,27.0,39.0,1.0,1.0,5.0,4.0,,6.0,,10.0,9.0,15.0,1.0,,7.0,11.0,1.0,,,1.0,1.0,29.0,5.0,29.0,22.0,,0.0,0.0,0.0,,3.0,4.0,,,1.0,,,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,584mtbq769ddrytyolufqc7bo,J. Louis,Forward,17,61.0,1.0,8.0,1.0,,4.0,1.0,,,17.0,,1.0,,,1.0,4.0,3.0,1.0,23.0,9.0,2.0,6.0,1.0,3.0,3.0,,8.0,17.0,,1.0,2.0,2.0,,6.0,,10.0,4.0,4.0,1.0,,4.0,3.0,,1.0,,1.0,1.0,9.0,2.0,9.0,10.0,,0.0,0.0,0.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,7t5k1hj80p8y8hwlvlzd39pwq,S. MacDonald,Forward,9,80.0,1.0,8.0,6.0,,7.0,,,1.0,20.0,3.0,,6.0,2.0,,1.0,12.0,9.0,43.0,6.0,,9.0,1.0,9.0,2.0,,13.0,21.0,4.0,1.0,3.0,,3.0,8.0,,10.0,21.0,6.0,1.0,1.0,15.0,4.0,1.0,,,5.0,3.0,12.0,6.0,13.0,19.0,,0.0,0.0,0.0,1.0,4.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,4dpl0okcru7kznmnxx3q2qzxm,A. McKinley,Midfielder,14,48.0,1.0,7.0,,,7.0,1.0,,,25.0,1.0,1.0,2.0,1.0,1.0,,4.0,1.0,28.0,8.0,,11.0,1.0,3.0,5.0,,18.0,26.0,,,4.0,2.0,1.0,5.0,,10.0,5.0,8.0,,,3.0,8.0,,,1.0,2.0,2.0,18.0,6.0,19.0,7.0,1.0,0.0,0.0,0.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,b3j5snjb7bbjjydtm4m0ns44,M. Moussi,Defender,4,120.0,1.0,12.0,6.0,2.0,10.0,1.0,1.0,1.0,43.0,3.0,2.0,6.0,2.0,1.0,3.0,8.0,9.0,61.0,14.0,5.0,2.0,1.0,5.0,11.0,1.0,29.0,43.0,,5.0,4.0,9.0,3.0,3.0,2.0,10.0,17.0,23.0,3.0,,11.0,29.0,1.0,,6.0,5.0,1.0,31.0,2.0,31.0,13.0,,0.0,0.0,0.0,,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,cxnazlq13fll7hfsplo26tgd0,K. Nuel,Forward,12,120.0,1.0,14.0,4.0,2.0,14.0,1.0,,2.0,42.0,1.0,2.0,2.0,4.0,1.0,7.0,5.0,5.0,93.0,2.0,2.0,22.0,1.0,4.0,9.0,1.0,28.0,44.0,1.0,3.0,9.0,3.0,1.0,11.0,,10.0,10.0,20.0,1.0,2.0,8.0,12.0,1.0,15.0,7.0,1.0,1.0,29.0,13.0,30.0,26.0,,0.0,0.0,0.0,,1.0,7.0,3.0,,6.0,,2.0,1.0,1.0,,,1.0,,,,4.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,Defender,27,61.0,1.0,9.0,4.0,2.0,9.0,1.0,,,20.0,,,2.0,1.0,1.0,2.0,1.0,6.0,39.0,1.0,2.0,6.0,1.0,1.0,4.0,,11.0,20.0,1.0,3.0,2.0,2.0,2.0,7.0,,10.0,7.0,8.0,1.0,,5.0,5.0,,3.0,1.0,,,11.0,9.0,11.0,16.0,,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,AC Syracuse Pulse,4pwvxzbnzzyvx3jitbmfgff2s,Z. Reynolds,Midfielder,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
