root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,9qjtctagf147jg0c5mk53bb9x,E. Alexander,Midfielder,17.0,24,0,1,0,0,0,10,8
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,3qzhn017ek7vg09glq2vleqd,K. Alhassan,Midfielder,11.0,16,1,1,0,0,0,6,7
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,1hpirs2jkb4d8e67breg1adp1,S. Angevine,Goalkeeper,40.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,c749lw8agh1uzwt0i70gw2hg5,J. Bendik,Goalkeeper,23.0,5,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,5p9ofsyknmn61shbss83p82qd,C. Renken,Midfielder,26.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,9e9jnc7fajf7barhghge5ddxx,K. Boyd,Attacker,9.0,26,7,4,0,0,0,4,6
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,cxd4rv04l3gr2bjx7jvad2a51,F. Braun,Midfielder,28.0,3,0,0,0,0,0,3,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,3psh23ixts3e3ponnh58bvb2t,E. Brunner,Defender,5.0,13,1,0,0,0,0,3,1
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,4r1mo3x7z69lyy6p25nhglfbp,M. Chabala,Defender,4.0,12,0,2,0,0,0,4,2
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,b4etfnmz4dzoa4r9g0403catx,D. Chará,Midfielder,21.0,28,0,10,1,1,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,5sf467i9yzi3n3egjbxe9zr2t,F. Danso,Defender,98.0,10,0,2,0,0,0,1,1
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,6tdj7u4hn6b5m5j6eah5v2aj9,B. Dike,Attacker,,12,5,0,0,0,0,3,6
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,9q3nwsjbkcgq68ijhyk5rjlxx,M. Fucito,Attacker,2.0,13,0,0,0,0,0,10,1
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,2nyv3v533nekoje3n0lfr479x,J. Gleeson,Goalkeeper,90.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,4usrvog1wa35vf1tlizi4wj4l,S. Purdy,Defender,25.0,3,0,1,0,0,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,c7wtw0lejf07dv7ubm7ox3yz9,D. Horst,Defender,12.0,21,1,1,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,etxxyk4izi97gchj7fo58ogd1,A. Jean-Baptiste,Defender,35.0,5,1,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,b445z4znwh404qcex8cgbp905,J. Jewsbury,Midfielder,13.0,32,3,5,0,0,0,1,2
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,72kfrtmfgzog3qu0sgzwp2311,R. Kawulok,Defender,18.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,7db29gq2cbmviajoa3aethp1,K. Kimura,Defender,15.0,29,2,3,0,0,0,1,8
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,4a4m18zkb35qgn6h57rhuhu51,J. Marcelin,Midfielder,14.0,19,0,1,0,0,0,13,2
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,b3u317kx193trq5va5852x9lh,H. Mosquera,Defender,33.0,26,0,4,0,0,0,1,3
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,8stk4kvilehgir7rcirkof651,D. Mwanga,Attacker,10.0,27,3,0,0,0,0,15,6
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,d38mrccgoud3qomh3supk202d,D. Nagbe,Midfielder,6.0,33,6,0,0,0,0,2,7
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,8x0p3s3vs87pxq8x6nb59q47p,L. Palmer,Defender,30.0,19,0,4,1,1,0,4,4
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,bg79zk0nn1ssj004bfyhn3qol,T. Perkins,Goalkeeper,1.0,31,0,1,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,d815zai8c55tgt332tmkcw6hh,J. Perlaza,Attacker,15.0,12,0,0,0,0,0,5,6
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,cud9nc97lvdv6qk0z74btvr9x,B. Richards,Defender,16.0,6,0,0,0,0,0,4,2
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,5i0nk8664iksr4m1rcr7ln74l,D. Ricketts,Goalkeeper,1.0,33,0,0,0,0,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,64xx8r29csvjmiowxma2gu3f9,S. Rincón,Attacker,24.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,aaenuriwp16d2ajxphaipm579,B. Rowe,Goalkeeper,,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,78kpost27cyo7bpbgblq4uf9x,S. Smith,Defender,14.0,22,0,6,0,0,0,0,4
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,5jcnitcqg6i8oscul1dnpoel1,F. Songo'o,Midfielder,8.0,27,1,7,0,0,0,6,15
testeo_ligas_norteamerica,USA_MLS,2012,Portland Timbers,Portland_Timbers,33gbt06uq591y1bg0kczqu0np,C. Taylor,Defender,27.0,0,0,0,0,0,0,0,0
