liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,El Paso Locomotive FC,c6fiv87lm984b7b6huom6mcd0,D. Abitia,Forward,9,13.0,8.0,5.0,9.0,24.0,1.0,,21.0,,43.0,27.0,16.0,35.0,6.0,4.0,9.0,3.0,2.0,30.0,19.0,11.0,,,3.0,47.0,1.0,6.0,5.0,2.0,4.0,15.0,,1.0,1.0,,5.0,2.0,35.0,20.0,16.0,34.0,,2.0,181.0,9.0,4.0,9.0,8.0,30.0,48.0,36.0,2.0,12.0,12.0,97.0,,,,,12.0,,12.0,3.0,0.0,1.0,,8.0,2.0,,,,,,3.0,7.0,1.0,2.0,1.0,2.0,,2.0,1.0,4.0,1.0,,0.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,93,21.0,8.0,13.0,8.0,27.0,1.0,6.0,85.0,1.0,42.0,15.0,27.0,11.0,165.0,2.0,8.0,12.0,10.0,21.0,7.0,14.0,8.0,1.0,69.0,349.0,1.0,30.0,7.0,6.0,23.0,118.0,1.0,6.0,,2.0,,24.0,303.0,86.0,247.0,309.0,6.0,4.0,603.0,2.0,30.0,3.0,3.0,49.0,379.0,333.0,10.0,6.0,46.0,470.0,1.0,,6.0,23.0,30.0,17.0,23.0,,0.0,2.0,,2.0,1.0,2.0,,,,,3.0,4.0,2.0,1.0,,1.0,,,,1.0,,,0.0,1.0,,,,,,,,,,7.0,7.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,13,9.0,4.0,5.0,5.0,14.0,1.0,,34.0,,52.0,23.0,29.0,41.0,20.0,4.0,5.0,4.0,3.0,43.0,19.0,24.0,2.0,,14.0,62.0,1.0,16.0,6.0,4.0,15.0,14.0,,2.0,2.0,3.0,2.0,4.0,48.0,29.0,19.0,44.0,4.0,11.0,205.0,11.0,3.0,8.0,7.0,38.0,62.0,48.0,15.0,6.0,14.0,135.0,2.0,2.0,2.0,4.0,12.0,4.0,10.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,,,,,1.0,4.0,5.0,1.0,1.0,,,,1.0,3.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,6,12.0,5.0,7.0,8.0,68.0,3.0,3.0,59.0,,44.0,22.0,22.0,107.0,87.0,7.0,8.0,10.0,9.0,32.0,17.0,15.0,4.0,7.0,56.0,275.0,,25.0,16.0,8.0,26.0,77.0,8.0,8.0,5.0,1.0,11.0,15.0,224.0,127.0,114.0,222.0,2.0,5.0,605.0,4.0,10.0,9.0,8.0,83.0,288.0,237.0,7.0,8.0,51.0,392.0,12.0,10.0,5.0,13.0,44.0,19.0,38.0,3.0,1.0,6.0,1.0,,,5.0,,,1.0,,1.0,5.0,1.0,1.0,1.0,,1.0,2.0,1.0,4.0,,,0.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,1460tac94fhhy43lmohs4fj3e,N. Cardona,Defender,2,2.0,2.0,,1.0,5.0,,,7.0,,4.0,2.0,2.0,5.0,19.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,10.0,34.0,,3.0,3.0,,1.0,3.0,2.0,1.0,1.0,,,6.0,26.0,13.0,15.0,22.0,,1.0,82.0,,2.0,,1.0,10.0,37.0,28.0,1.0,,9.0,43.0,,,2.0,5.0,4.0,5.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,c4g35kho1qirnu4q420knnl9m,R. Coronado,Midfielder,30,5.0,3.0,2.0,9.0,58.0,1.0,3.0,57.0,1.0,51.0,26.0,25.0,52.0,66.0,6.0,9.0,10.0,10.0,46.0,23.0,23.0,6.0,4.0,64.0,249.0,,20.0,11.0,7.0,19.0,71.0,5.0,7.0,5.0,1.0,11.0,18.0,213.0,103.0,122.0,205.0,6.0,5.0,587.0,6.0,12.0,10.0,11.0,50.0,259.0,223.0,11.0,,36.0,335.0,2.0,2.0,8.0,16.0,24.0,14.0,20.0,,0.0,2.0,,2.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,Defender,15,21.0,4.0,17.0,6.0,14.0,1.0,1.0,55.0,1.0,34.0,12.0,22.0,16.0,71.0,4.0,6.0,8.0,6.0,13.0,8.0,5.0,9.0,,35.0,177.0,,28.0,1.0,,15.0,68.0,,4.0,2.0,3.0,,12.0,152.0,48.0,115.0,151.0,1.0,,332.0,,23.0,7.0,4.0,35.0,188.0,163.0,1.0,11.0,25.0,246.0,2.0,2.0,2.0,9.0,20.0,7.0,16.0,,0.0,2.0,,2.0,,2.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,641bsr9un81t6sds51fhvijh0,B. Farkarlun,Forward,11,4.0,2.0,2.0,4.0,17.0,,,25.0,,16.0,9.0,7.0,25.0,8.0,,4.0,2.0,2.0,12.0,7.0,5.0,1.0,2.0,4.0,33.0,,13.0,2.0,,8.0,4.0,2.0,1.0,1.0,,2.0,,24.0,16.0,9.0,24.0,,,124.0,7.0,1.0,1.0,3.0,29.0,33.0,24.0,,2.0,9.0,66.0,6.0,6.0,2.0,2.0,10.0,5.0,7.0,,0.0,1.0,1.0,3.0,2.0,1.0,,,1.0,,,1.0,5.0,,,,,3.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,Midfielder,16,4.0,,4.0,6.0,36.0,3.0,,51.0,,43.0,16.0,27.0,68.0,39.0,4.0,6.0,6.0,5.0,39.0,16.0,23.0,5.0,2.0,11.0,120.0,1.0,32.0,10.0,2.0,14.0,36.0,2.0,4.0,2.0,,3.0,4.0,95.0,49.0,50.0,93.0,2.0,2.0,288.0,7.0,,7.0,13.0,53.0,122.0,97.0,4.0,11.0,25.0,206.0,12.0,11.0,3.0,6.0,30.0,7.0,19.0,2.0,0.0,4.0,,2.0,6.0,10.0,,,,,1.0,4.0,6.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,0.0,1.0,,1.0,,2.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,
USA_USL_Championship,2026,El Paso Locomotive FC,bogxgfao7j28diagxffy0z9ey,D. Gomez,Midfielder,5,3.0,3.0,,9.0,23.0,3.0,,26.0,,20.0,12.0,8.0,32.0,26.0,1.0,9.0,8.0,6.0,17.0,9.0,8.0,1.0,2.0,37.0,123.0,1.0,7.0,5.0,3.0,14.0,38.0,2.0,3.0,2.0,1.0,9.0,6.0,111.0,54.0,58.0,106.0,,4.0,306.0,3.0,3.0,2.0,3.0,18.0,124.0,112.0,4.0,1.0,12.0,157.0,,,,1.0,5.0,7.0,11.0,1.0,0.0,,,6.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
