liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Des Moines Menace,4qun4bc97pnrcuzr82fd22gic,D. Ayertey,Midfielder,6,,4.0,1.0,1.0,10.0,1.0,3.0,90.0,0.0,1.0,,,1.0,15.0,33.0,15.0,48.0,,,42.0,7.0,,9.0,,3.0,5.0,28.0,11.0,,,,6.0,8.0,8.0,41.0,,,,,34.0,5.0,3.0,27.0,,2.0,1.0,3.0,1.0,1.0,8.0,,,2.0,2.0,,1.0,,,,1.0,3.0,6.0,,1.0,3.0,,,3.0,4.0,5.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,1qrex8sb20ph8yz34gq29s3my,C. Bermúdez,Midfielder,10,,1.0,2.0,2.0,10.0,1.0,1.0,75.0,0.0,,1.0,1.0,,5.0,30.0,16.0,66.0,,,41.0,24.0,,13.0,,1.0,14.0,31.0,5.0,,,,1.0,25.0,9.0,39.0,,,,,32.0,1.0,1.0,9.0,,,1.0,7.0,2.0,,13.0,,2.0,1.0,9.0,1.0,1.0,5.0,6.0,1.0,3.0,,12.0,3.0,,10.0,1.0,1.0,8.0,3.0,3.0,,,,1.0,2.0,1.0,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,9ogbdokoavxmzhepgh09ftu5l,D. Canchila,Defender,15,,,1.0,1.0,10.0,1.0,,69.0,0.0,1.0,,1.0,,4.0,20.0,9.0,34.0,,,23.0,9.0,,10.0,,2.0,1.0,19.0,5.0,,,,1.0,5.0,3.0,23.0,,,2.0,,20.0,1.0,,11.0,,3.0,1.0,,,,10.0,,,2.0,4.0,,,1.0,,1.0,3.0,3.0,8.0,,2.0,4.0,,1.0,2.0,4.0,6.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,sxbt5onij5mfdopgjx81zai1,J. Coste,Goalkeeper,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,7y4pqpdklgpw4sik4g2ajk8ut,K. Cupid,Defender,3,,4.0,2.0,2.0,10.0,2.0,3.0,180.0,0.0,,,,1.0,11.0,71.0,29.0,141.0,,,89.0,43.0,,26.0,,2.0,16.0,69.0,14.0,,,,4.0,28.0,16.0,86.0,,,4.0,,73.0,1.0,1.0,30.0,,,3.0,23.0,1.0,1.0,16.0,,3.0,2.0,11.0,2.0,1.0,6.0,2.0,3.0,2.0,1.0,14.0,3.0,1.0,12.0,2.0,1.0,15.0,3.0,4.0,,1.0,1.0,5.0,1.0,18.0,,2.0,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,4nphfoqxp05vgi75rgk5cq356,D. Deas,Midfielder,18,,,1.0,1.0,10.0,,,45.0,0.0,,1.0,,,2.0,5.0,5.0,30.0,,,10.0,2.0,,,,1.0,4.0,5.0,1.0,,,,,8.0,5.0,10.0,,,2.0,,5.0,,,3.0,,1.0,2.0,3.0,,,6.0,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,5.0,2.0,,4.0,,1.0,5.0,2.0,2.0,,,,1.0,2.0,9.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,5w1r4c688k6kmv7txv4q3l3ze,L. Enzugusi,Forward,0,,1.0,1.0,1.0,10.0,,1.0,13.0,0.0,,1.0,,,,,,3.0,,,1.0,,,1.0,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,3.0,,,1.0,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,a0bfkutokha2zs34kmvaf0ewa,F. Garcia,Midfielder,14,,4.0,2.0,2.0,10.0,2.0,3.0,180.0,0.0,,,,1.0,7.0,18.0,12.0,84.0,,,38.0,18.0,,9.0,,2.0,14.0,24.0,8.0,,,,,26.0,14.0,32.0,,,1.0,,24.0,2.0,2.0,8.0,,1.0,6.0,10.0,8.0,5.0,28.0,2.0,1.0,4.0,10.0,2.0,4.0,5.0,2.0,3.0,4.0,6.0,24.0,6.0,,14.0,2.0,,12.0,14.0,14.0,1.0,7.0,3.0,1.0,3.0,,,,,2.0,1.0,2.0,,,4.0,,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,4ocb68lea40oc1aettsernms4,D. Hernandez,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Des Moines Menace,aixrz3z8wfwnkidllsd1mofzd,C. Langan,Defender,24,,4.0,2.0,2.0,10.0,2.0,3.0,180.0,0.0,,,,1.0,3.0,44.0,52.0,102.0,,,75.0,18.0,,16.0,,14.0,15.0,39.0,13.0,,,,7.0,32.0,29.0,70.0,,,6.0,3.0,46.0,17.0,9.0,28.0,,1.0,,4.0,,3.0,15.0,,,5.0,6.0,1.0,,2.0,,,3.0,4.0,10.0,,5.0,6.0,,,12.0,4.0,9.0,,,,9.0,3.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
