liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Austin Bold FC,5vsota9om6ny4gwmh6qk50oru,N. Adamolekun,Forward,5,2.0,2.0,,20.0,4.0,8.0,,2.0,,22.0,,,6.0,42.0,30.0,,58.0,8.0,50.0,20.0,13.0,4.0,2.0,4.0,13.0,3.0,32.0,11.0,2.0,4.0,26.0,74.0,16.0,286.0,24.0,1.0,28.0,26.0,3.0,2.0,,2.0,,,6.0,138.0,13.0,10.0,3.0,7.0,9.0,,13.0,5.0,2.0,83.0,3.0,56.0,4.0,,10.0,33.0,22.0,2.0,1.0,20.0,,5.0,3.0,11.0,32.0,41.0,14.0,,0.0,1.0,0.0,,,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,27f6e3b6bc2q1isjbnkey4ovd,A. Aghababazadeh,Goalkeeper,19,,,,,,,2.0,6.0,,19.0,,,7.0,,,,23.0,,,,1.0,,,11.0,,,9.0,,1.0,2.0,12.0,13.0,,90.0,4.0,,,5.0,,1.0,,,1.0,7.0,3.0,37.0,1.0,4.0,2.0,,12.0,,,,,,,8.0,,,10.0,,,,,5.0,,,,,11.0,,,,0.0,0.0,0.0,,,,,,,,,,,11.0,,2.0,,,,,,,,,,,,,,,3.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,13,7.0,8.0,8.0,36.0,29.0,31.0,,2.0,,56.0,1.0,1.0,52.0,52.0,84.0,1.0,225.0,22.0,120.0,52.0,18.0,12.0,6.0,7.0,69.0,4.0,56.0,65.0,11.0,17.0,160.0,151.0,39.0,1077.0,139.0,2.0,58.0,154.0,14.0,3.0,4.0,9.0,6.0,6.0,20.0,467.0,18.0,48.0,13.0,26.0,42.0,,52.0,18.0,17.0,201.0,9.0,204.0,19.0,3.0,10.0,81.0,16.0,3.0,2.0,109.0,8.0,31.0,4.0,7.0,65.0,149.0,40.0,,2.0,0.0,0.0,,,,,,2.0,3.0,1.0,,,,,,3.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,31d0bklhbxhptjuzmgy3l7x79,X. Báez,Midfielder,8,33.0,6.0,38.0,24.0,21.0,43.0,4.0,22.0,,387.0,3.0,14.0,503.0,44.0,83.0,27.0,1201.0,10.0,107.0,14.0,30.0,13.0,4.0,62.0,218.0,66.0,226.0,98.0,30.0,26.0,991.0,333.0,26.0,2550.0,942.0,6.0,148.0,918.0,6.0,4.0,2.0,23.0,12.0,73.0,30.0,1612.0,30.0,315.0,50.0,19.0,194.0,1.0,281.0,15.0,69.0,225.0,10.0,1147.0,16.0,1.0,10.0,118.0,20.0,5.0,4.0,515.0,46.0,14.0,24.0,,210.0,181.0,33.0,10.0,3.0,3.0,1.0,,50.0,34.0,2.0,11.0,2.0,24.0,4.0,11.0,1.0,,,,1.0,,6.0,3.0,,,2.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,8gm6yotwnqihxn67u5tx9m2cq,O. Ciss,Midfielder,6,3.0,4.0,6.0,8.0,13.0,8.0,3.0,15.0,,108.0,,,120.0,20.0,48.0,,297.0,8.0,56.0,6.0,23.0,4.0,1.0,28.0,33.0,1.0,58.0,36.0,6.0,14.0,221.0,102.0,16.0,745.0,213.0,,48.0,196.0,2.0,3.0,1.0,8.0,7.0,25.0,17.0,411.0,23.0,83.0,19.0,6.0,55.0,1.0,73.0,6.0,21.0,104.0,2.0,289.0,4.0,,10.0,48.0,12.0,6.0,,101.0,13.0,9.0,1.0,17.0,76.0,84.0,20.0,1.0,0.0,0.0,0.0,,1.0,,,2.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,Midfielder,7,21.0,16.0,16.0,40.0,15.0,21.0,1.0,4.0,,109.0,3.0,9.0,149.0,70.0,85.0,9.0,479.0,24.0,125.0,50.0,25.0,13.0,12.0,17.0,131.0,19.0,100.0,120.0,18.0,23.0,381.0,215.0,43.0,1635.0,375.0,1.0,81.0,358.0,13.0,3.0,4.0,18.0,12.0,23.0,26.0,857.0,25.0,115.0,17.0,26.0,85.0,1.0,124.0,28.0,49.0,275.0,9.0,472.0,13.0,2.0,10.0,150.0,30.0,8.0,1.0,241.0,31.0,45.0,17.0,7.0,98.0,205.0,33.0,,0.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,16.0,3.0,,4.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,7lmf6beyvhncglhw9avm40qju,H. Fauroux,Goalkeeper,23,,,,,2.0,,9.0,21.0,,77.0,1.0,,22.0,1.0,3.0,,96.0,,3.0,,5.0,,,52.0,,,46.0,,3.0,10.0,43.0,54.0,,337.0,23.0,,1.0,16.0,,3.0,,,5.0,27.0,13.0,127.0,5.0,9.0,7.0,,41.0,,10.0,,,4.0,,42.0,,,10.0,1.0,1.0,1.0,,21.0,,,,2.0,53.0,3.0,2.0,,0.0,0.0,0.0,,,,,,,,,,,21.0,1.0,17.0,,,,,,,,,,,,,,,8.0,2.0,,5.0,3.0,3.0,1.0,,1.0,,2.0,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,bmlit85nr640d79etfmjroqtx,C. Fernández,Defender,3,24.0,13.0,18.0,27.0,12.0,28.0,2.0,7.0,,249.0,3.0,12.0,245.0,40.0,74.0,22.0,761.0,12.0,101.0,33.0,30.0,10.0,6.0,42.0,161.0,75.0,202.0,89.0,22.0,22.0,600.0,307.0,33.0,1901.0,585.0,4.0,119.0,559.0,10.0,5.0,7.0,17.0,7.0,41.0,27.0,1140.0,30.0,129.0,34.0,20.0,111.0,1.0,222.0,18.0,41.0,203.0,20.0,743.0,10.0,7.0,10.0,102.0,13.0,2.0,3.0,377.0,24.0,30.0,33.0,8.0,161.0,163.0,18.0,3.0,2.0,2.0,2.0,,36.0,27.0,4.0,1.0,4.0,27.0,3.0,9.0,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,6u7x9vpr7bkj7ma0yb8z1va7e,G. Fuentes,Forward,12,2.0,1.0,1.0,1.0,1.0,,,1.0,,12.0,,,9.0,1.0,11.0,,35.0,5.0,12.0,6.0,5.0,3.0,,4.0,9.0,4.0,9.0,5.0,1.0,5.0,27.0,25.0,7.0,161.0,25.0,1.0,4.0,26.0,,1.0,1.0,1.0,,1.0,6.0,68.0,5.0,9.0,3.0,3.0,8.0,,5.0,2.0,3.0,17.0,,33.0,,,10.0,5.0,,,1.0,18.0,2.0,,4.0,4.0,8.0,16.0,3.0,,0.0,1.0,0.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Austin Bold FC,biru7c22u25uao9frj7hs5wph,F. Garcia,Defender,18,6.0,2.0,58.0,25.0,16.0,16.0,3.0,39.0,,440.0,4.0,1.0,646.0,68.0,47.0,1.0,1101.0,2.0,72.0,18.0,26.0,9.0,9.0,80.0,54.0,6.0,125.0,69.0,26.0,25.0,910.0,222.0,5.0,2244.0,867.0,4.0,111.0,790.0,6.0,3.0,1.0,17.0,86.0,120.0,28.0,1456.0,26.0,398.0,72.0,15.0,148.0,,209.0,8.0,42.0,184.0,4.0,1051.0,8.0,,10.0,112.0,43.0,5.0,1.0,265.0,25.0,19.0,3.0,,191.0,116.0,31.0,9.0,2.0,2.0,3.0,,,,14.0,17.0,4.0,29.0,10.0,,,,1.0,,2.0,,3.0,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,
