root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,3fvtpu15jpxpnddqvo1cvtyei,M. Lage,Defender,5,4.0,17.0,22.0,381.0,443.0,1.0,,431.0,9.0,17.0,,,10.0,371.0,119.0,1.0,667.0,3.0,12.0,,2.0,103.0,68.0,59.0,1.0,208.0,6.0,31.0,94.0,,25.0,3.0,532.0,31.0,2.0,62.0,3.0,8.0,4.0,7.0,31.0,8.0,6.0,,6.0,,,17.0,8.0,34.0,31.0,2.0,39.0,,39.0,342.0,,,15.0,22.0,28.0,10.0,37.0,9.0,22.0,,,278.0,0.0,,,,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,a3uoyl25330qgi2by44eq4o2d,A. Lewis,Midfielder,77,9.0,1.0,48.0,313.0,351.0,1.0,3.0,341.0,12.0,14.0,10.0,,10.0,303.0,101.0,1.0,553.0,5.0,28.0,,,178.0,59.0,56.0,9.0,107.0,3.0,30.0,91.0,1.0,27.0,9.0,439.0,4.0,1.0,38.0,2.0,7.0,6.0,6.0,8.0,1.0,1.0,2.0,11.0,2.0,,14.0,7.0,29.0,37.0,1.0,16.0,6.0,2.0,297.0,,,7.0,1.0,38.0,20.0,8.0,1.0,52.0,2.0,2.0,135.0,0.0,,,,3.0,2.0,,,9.0,1.0,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,1.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,cy9icu1umyyf9w4cngoqc74es,A. Longmire,Defender,21,8.0,10.0,26.0,379.0,428.0,1.0,1.0,408.0,7.0,14.0,4.0,,10.0,360.0,54.0,1.0,631.0,2.0,21.0,,2.0,108.0,57.0,47.0,,161.0,4.0,26.0,185.0,,8.0,3.0,519.0,23.0,2.0,49.0,3.0,8.0,11.0,7.0,23.0,,6.0,,2.0,1.0,,14.0,8.0,39.0,27.0,,29.0,,33.0,350.0,,,3.0,18.0,27.0,5.0,21.0,3.0,28.0,,1.0,271.0,0.0,,,,2.0,,,,6.0,1.0,,,,,,1.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,1.0
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,55w231qjd1woe2naxtfaop4dm,A. Mbumba,Defender,14,19.0,1.0,39.0,87.0,99.0,4.0,3.0,98.0,4.0,7.0,5.0,3.0,10.0,86.0,18.0,5.0,313.0,3.0,13.0,,2.0,67.0,38.0,44.0,13.0,23.0,1.0,11.0,33.0,,28.0,3.0,163.0,2.0,2.0,12.0,7.0,7.0,4.0,3.0,1.0,,,8.0,4.0,3.0,,7.0,7.0,16.0,13.0,3.0,4.0,5.0,1.0,83.0,4.0,,2.0,3.0,11.0,26.0,5.0,10.0,25.0,2.0,6.0,24.0,0.0,2.0,,,7.0,1.0,,,2.0,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,eaulxpgb8yhnk0cfpwcpzks4q,C. Merancio,Goalkeeper,1,,27.0,2.0,145.0,189.0,,,118.0,,16.0,,,10.0,91.0,40.0,,630.0,,2.0,,,13.0,44.0,5.0,,77.0,,,72.0,,1.0,,262.0,17.0,,44.0,,7.0,2.0,7.0,44.0,,6.0,,,,,16.0,7.0,4.0,27.0,,26.0,1.0,4.0,119.0,,,1.0,2.0,51.0,,3.0,,,,,132.0,0.0,,,,,,57.0,72.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,18.0,2.0,2.0,5.0,13.0,31.0,13.0,,1.0,,1.0,,,,4.0,4.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,4mxglxkq6ss46rishd13fbdw4,L. Merrill,Defender,93,1.0,1.0,12.0,48.0,59.0,,1.0,58.0,3.0,5.0,1.0,1.0,10.0,47.0,,,135.0,2.0,5.0,1.0,1.0,24.0,19.0,14.0,3.0,21.0,1.0,10.0,24.0,,8.0,2.0,96.0,5.0,,11.0,,2.0,1.0,2.0,1.0,14.0,,2.0,6.0,1.0,,5.0,2.0,6.0,7.0,1.0,1.0,,2.0,47.0,1.0,,1.0,1.0,3.0,7.0,2.0,2.0,14.0,1.0,,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,3bzqqaoozx1s9ez37wwk8ql90,C. Miller,Defender,12,6.0,17.0,11.0,181.0,223.0,3.0,1.0,213.0,5.0,6.0,,,10.0,176.0,59.0,2.0,278.0,,6.0,,1.0,36.0,43.0,29.0,,107.0,2.0,11.0,48.0,,9.0,3.0,261.0,15.0,1.0,42.0,3.0,6.0,1.0,3.0,31.0,,3.0,,3.0,1.0,,6.0,6.0,20.0,28.0,2.0,17.0,,16.0,164.0,,,4.0,14.0,8.0,5.0,18.0,6.0,9.0,,,145.0,0.0,,,,1.0,,,,3.0,1.0,,,,,,,,,1.0,,1.0,,,,0.0,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,b1z575h7r0xcuugj6kf1or00l,R. Métanire,Defender,22,6.0,1.0,14.0,88.0,110.0,,6.0,109.0,3.0,3.0,,4.0,10.0,87.0,6.0,,180.0,1.0,6.0,6.0,,46.0,47.0,20.0,7.0,43.0,2.0,13.0,39.0,,9.0,1.0,180.0,5.0,1.0,22.0,1.0,2.0,3.0,2.0,9.0,21.0,1.0,3.0,4.0,6.0,,3.0,2.0,11.0,23.0,,5.0,,3.0,83.0,4.0,,1.0,5.0,14.0,8.0,6.0,1.0,22.0,,2.0,46.0,0.0,,,,2.0,1.0,,,3.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,77zipb94oe8xrk7wvl8qrmwh5,P. Reedy,Midfielder,11,12.0,1.0,35.0,56.0,66.0,,3.0,66.0,6.0,3.0,3.0,1.0,10.0,56.0,13.0,2.0,237.0,6.0,16.0,1.0,5.0,41.0,32.0,45.0,11.0,19.0,1.0,9.0,15.0,,27.0,5.0,127.0,2.0,3.0,10.0,5.0,3.0,7.0,3.0,1.0,1.0,,6.0,7.0,3.0,,3.0,3.0,18.0,11.0,1.0,1.0,1.0,,55.0,1.0,,8.0,2.0,15.0,19.0,10.0,8.0,19.0,,1.0,16.0,0.0,1.0,,,3.0,1.0,,,5.0,,,,,,,,,,1.0,,,,1.0,,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,iukk6lc5rvyisxfp57hwi2qy,J. Schmidt,Midfielder,0,1.0,,18.0,108.0,116.0,,,110.0,5.0,6.0,1.0,,10.0,102.0,38.0,,179.0,1.0,8.0,,3.0,38.0,14.0,20.0,4.0,13.0,1.0,8.0,38.0,1.0,11.0,4.0,137.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,,,,1.0,2.0,,,6.0,2.0,9.0,5.0,1.0,3.0,2.0,,105.0,,,1.0,1.0,8.0,10.0,2.0,3.0,27.0,,,70.0,0.0,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,ej78zd2kyn7i76fkalpfheuw9,K. Smith,Forward,17,20.0,1.0,49.0,79.0,107.0,2.0,6.0,107.0,7.0,8.0,3.0,,10.0,79.0,16.0,,473.0,3.0,20.0,,2.0,52.0,78.0,62.0,21.0,20.0,4.0,27.0,35.0,2.0,38.0,3.0,207.0,7.0,7.0,28.0,7.0,7.0,10.0,5.0,1.0,1.0,,8.0,7.0,6.0,,8.0,7.0,24.0,27.0,2.0,,7.0,3.0,79.0,,,9.0,4.0,12.0,29.0,13.0,4.0,36.0,2.0,4.0,27.0,0.0,2.0,,,3.0,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,abxfw3b2h0k6e12lp29hl29lg,P. Swinkels,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,1rknkp6cfxg6powoea2tttoiy,B. Thompson,Goalkeeper,31,,6.0,,26.0,36.0,,,23.0,,1.0,,,10.0,17.0,11.0,,90.0,,,,,2.0,11.0,1.0,,18.0,,1.0,7.0,,,,54.0,6.0,,10.0,,1.0,,1.0,9.0,,3.0,,,,,1.0,1.0,1.0,4.0,,5.0,,,21.0,,,,1.0,11.0,,1.0,,,,,24.0,0.0,,,,,,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,2.0,,4.0,7.0,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Spokane Velocity FC,Spokane_Velocity_FC,9r3eai0azanjm1waopeewfy3u,D. Waldeck,Defender,18,9.0,13.0,48.0,269.0,345.0,2.0,25.0,340.0,11.0,10.0,4.0,7.0,10.0,265.0,136.0,1.0,551.0,4.0,21.0,5.0,2.0,153.0,125.0,59.0,12.0,142.0,5.0,44.0,12.0,1.0,30.0,6.0,513.0,25.0,2.0,76.0,3.0,8.0,6.0,6.0,32.0,45.0,2.0,6.0,10.0,16.0,,10.0,8.0,29.0,76.0,2.0,20.0,1.0,13.0,249.0,17.0,,3.0,8.0,37.0,27.0,11.0,5.0,55.0,,9.0,133.0,0.0,1.0,,,15.0,2.0,,,6.0,,,4.0,13.0,,,1.0,8.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
