root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,1.0,340.0,1.0,204.0,1.0,34.0,95.0,3.0,6.0,1.0,46.0,83.0,5.0,24.0,208.0,11.0,162.0,2.0,30.0,54.0,2.0,23.0,,27.0,4.0,8.0,258.0,4.0,8.0,36.0,55.0,10.0,19.0,16.0,3.0,40.0,3.0,3.0,1.0,4.0,20.0,65.0,175.0,178.0,4.0,,5.0,21.0,8.0,16.0,,1.0,1.0,,,2.0,3.0,1.0,1.0,1.0,,,4.0,,,1.0,,,10.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,e6g5jqhc9cngqed9gyky745p1,G. Gómez,Midfielder,6,,321.0,,219.0,,17.0,91.0,3.0,7.0,1.0,27.0,105.0,7.0,19.0,222.0,4.0,164.0,1.0,26.0,72.0,5.0,20.0,,13.0,4.0,6.0,247.0,4.0,3.0,16.0,49.0,10.0,11.0,32.0,2.0,19.0,3.0,2.0,,4.0,7.0,84.0,193.0,196.0,3.0,,7.0,8.0,6.0,9.0,,2.0,3.0,,,,2.0,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,a0xsvhh0u6aiznyi5f9ikg445,L. Heráldez,Midfielder,21,,28.0,,7.0,,,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,8.0,,3.0,1.0,3.0,3.0,,2.0,,,,1.0,15.0,2.0,,3.0,4.0,10.0,2.0,2.0,,4.0,2.0,1.0,,2.0,1.0,1.0,4.0,5.0,1.0,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,a2zfnm2l9uistpungw8eh113p,R. Miller,Defender,13,,90.0,,46.0,1.0,1.0,14.0,5.0,8.0,,15.0,23.0,2.0,5.0,50.0,1.0,34.0,,13.0,19.0,,9.0,,3.0,1.0,4.0,62.0,1.0,1.0,6.0,24.0,10.0,6.0,3.0,2.0,8.0,3.0,1.0,,1.0,2.0,6.0,36.0,37.0,2.0,,2.0,2.0,1.0,4.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,3.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,38wxu35uukjei8bvlsa29r5cl,O. Mosquera,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,2,9.0,360.0,29.0,142.0,1.0,21.0,69.0,3.0,8.0,1.0,55.0,53.0,12.0,16.0,146.0,3.0,112.0,2.0,24.0,3.0,1.0,28.0,15.0,22.0,4.0,5.0,259.0,4.0,3.0,26.0,70.0,10.0,22.0,10.0,5.0,32.0,14.0,3.0,9.0,4.0,9.0,52.0,119.0,122.0,6.0,1.0,10.0,10.0,9.0,17.0,,2.0,,1.0,,,5.0,1.0,2.0,2.0,,1.0,7.0,,,3.0,2.0,,3.0,,,,,,,,2.0,,,,,6.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,3p4t3a6fciol0z14lrp4b4ct1,J. Núñez,Midfielder,19,,36.0,,26.0,,9.0,12.0,,,,8.0,11.0,1.0,4.0,27.0,1.0,22.0,,4.0,9.0,,3.0,,2.0,,2.0,33.0,2.0,,5.0,5.0,10.0,1.0,1.0,,5.0,,,1.0,2.0,4.0,4.0,22.0,23.0,,,,4.0,,1.0,2.0,,1.0,,,,,,,,,,,2.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,5v2e5bpr0yg3mfbfnp118xl1x,L. Ovalle,Midfielder,17,6.0,270.0,28.0,161.0,1.0,16.0,72.0,10.0,18.0,2.0,58.0,51.0,8.0,23.0,163.0,1.0,111.0,2.0,41.0,52.0,,37.0,6.0,22.0,3.0,10.0,243.0,3.0,1.0,16.0,94.0,10.0,18.0,11.0,8.0,26.0,9.0,2.0,6.0,3.0,6.0,1.0,120.0,122.0,10.0,1.0,5.0,8.0,6.0,10.0,,1.0,,,1.0,,2.0,,2.0,1.0,,,5.0,,,2.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,e3pv4t9ffqt3f4m997lovl0id,Á. Patrick,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,aus69tybwri2wicvlvhxsk4ph,V. Pimentel,Midfielder,14,,19.0,,7.0,,1.0,4.0,,1.0,,3.0,2.0,,,7.0,1.0,6.0,1.0,1.0,,,1.0,,1.0,,,14.0,1.0,1.0,4.0,2.0,10.0,1.0,,,4.0,2.0,1.0,,1.0,3.0,4.0,6.0,6.0,,,,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,5elo7rp4bxcsm894naib63fth,A. Rodríguez,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,9ztaodgpu7cjkqg1x9uhietw5,G. Torres,Forward,9,2.0,342.0,1.0,62.0,3.0,21.0,35.0,,2.0,,28.0,22.0,2.0,11.0,69.0,4.0,55.0,2.0,13.0,24.0,2.0,17.0,,12.0,4.0,2.0,110.0,4.0,2.0,13.0,10.0,10.0,4.0,1.0,,13.0,2.0,3.0,6.0,4.0,9.0,14.0,49.0,56.0,,,2.0,9.0,,4.0,,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,10.0,1.0,2.0,5.0,5.0,,12.0,7.0,,2.0,,,3.0,,,,,,3.0,1.0,,,,,,,,,,,,6.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Panama,Panama,43mohwvewyhzpcdh0hyyekz4l,Jan Carlos Vargas,Defender,4,,90.0,,20.0,,,1.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,20.0,1.0,15.0,1.0,5.0,3.0,,4.0,,5.0,1.0,1.0,30.0,1.0,,3.0,11.0,10.0,3.0,,1.0,5.0,6.0,1.0,,1.0,1.0,6.0,15.0,15.0,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
