root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,7dsctrmdd81xlyfchk48jtuga,A. Renderos,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,Midfielder,10,4.0,20.0,10.0,1.0,1.0,,3.0,1.0,10.0,,1.0,3.0,6.0,1.0,4.0,37.0,2.0,9.0,16.0,1.0,1.0,39.0,73.0,31.0,6.0,1.0,15.0,11.0,7.0,141.0,6.0,4.0,2.0,12.0,48.0,3.0,1.0,10.0,2.0,10.0,3.0,1.0,51.0,40.0,2.0,11.0,3.0,2.0,,3.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,4.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,,,,,,,,,,,,,1.0,5.0,3.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,5vuxhb677zcfjjgevlz9l0e7d,M. Márquez,Forward,23,2.0,5.0,10.0,1.0,,,3.0,1.0,1.0,,1.0,2.0,1.0,,3.0,14.0,3.0,2.0,3.0,,1.0,13.0,24.0,13.0,2.0,,8.0,4.0,6.0,41.0,5.0,,,3.0,16.0,,,3.0,,2.0,3.0,,16.0,14.0,,2.0,2.0,,3.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,2wktd6o1xfnsuy8nnxihj2cwl,N. Orellana,Midfielder,6,2.0,24.0,10.0,12.0,,2.0,3.0,10.0,74.0,2.0,10.0,1.0,17.0,3.0,,170.0,,12.0,62.0,,3.0,165.0,238.0,102.0,18.0,4.0,42.0,18.0,15.0,270.0,22.0,2.0,8.0,35.0,190.0,1.0,3.0,67.0,,17.0,3.0,1.0,196.0,176.0,1.0,20.0,3.0,,4.0,7.0,52.0,20.0,1.0,0.0,0.0,0.0,11.0,6.0,,7.0,,,6.0,2.0,,,,,,6.0,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,5hc1vtiwgo6d7piukeu6exj2t,Ó. Pleitez,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,13c4094f5f4456j5o1kqxgtzp,I. Portillo,Midfielder,20,,2.0,10.0,,,,3.0,,3.0,,,,1.0,,,8.0,3.0,1.0,1.0,,,8.0,13.0,5.0,,,1.0,,1.0,10.0,,,,1.0,9.0,,,4.0,,1.0,3.0,,9.0,8.0,,1.0,,,,,3.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,2ved5q40f3ht7e4xdui1flcd1,J. Portillo,Midfielder,11,4.0,32.0,10.0,1.0,1.0,,4.0,1.0,7.0,,2.0,3.0,5.0,1.0,10.0,24.0,3.0,20.0,8.0,,2.0,25.0,84.0,21.0,10.0,2.0,16.0,7.0,13.0,105.0,10.0,3.0,1.0,15.0,36.0,,1.0,2.0,2.0,11.0,4.0,1.0,39.0,27.0,,12.0,1.0,3.0,,1.0,16.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,,,,1.0,,7.0,,2.0,,1.0,,4.0,8.0,,1.0,9.0,,,2.0,2.0,,,,,,,,,,,,,,,,4.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,4el4yu0mhgcpbfebeyp2dpiw9,J. Pérez,Forward,8,3.0,27.0,10.0,7.0,4.0,1.0,4.0,2.0,23.0,3.0,4.0,3.0,18.0,,11.0,63.0,,12.0,20.0,,2.0,60.0,121.0,41.0,15.0,6.0,33.0,14.0,21.0,279.0,15.0,9.0,,33.0,72.0,3.0,4.0,25.0,3.0,9.0,4.0,,72.0,63.0,2.0,9.0,,2.0,,,6.0,18.0,8.0,0.0,0.0,0.0,3.0,7.0,,2.0,,1.0,,4.0,,1.0,,,,,3.0,1.0,1.0,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,8up0rt8umisgqxxwq5vih60h5,J. Rivas,Forward,14,9.0,24.0,10.0,6.0,1.0,1.0,4.0,3.0,15.0,1.0,,2.0,7.0,1.0,15.0,29.0,1.0,11.0,8.0,1.0,,37.0,91.0,22.0,8.0,2.0,22.0,8.0,14.0,273.0,9.0,2.0,1.0,15.0,41.0,4.0,3.0,13.0,2.0,11.0,4.0,7.0,49.0,37.0,3.0,12.0,6.0,5.0,1.0,7.0,14.0,13.0,1.0,1.0,2.0,0.0,,5.0,,,,,1.0,3.0,,1.0,3.0,,3.0,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Midfielder,15,1.0,22.0,10.0,,,,4.0,,51.0,3.0,10.0,,5.0,3.0,3.0,131.0,2.0,15.0,30.0,1.0,8.0,130.0,196.0,84.0,12.0,7.0,17.0,12.0,35.0,226.0,12.0,3.0,1.0,17.0,143.0,4.0,2.0,55.0,1.0,9.0,4.0,1.0,147.0,135.0,3.0,12.0,,3.0,,,27.0,5.0,4.0,1.0,0.0,1.0,5.0,1.0,,2.0,,,1.0,1.0,,,,,1.0,4.0,4.0,,,4.0,1.0,2.0,11.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,cpf6bqty0m8fk8ssk3qf4zo45,D. Rugamas,Forward,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,abhlhhve7g4kgfdlapvm1i8k5,J. Sibrián,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,aa7og4e6huuascsjoslqlauad,B. Tamacas,Defender,21,,40.0,10.0,5.0,1.0,,3.0,4.0,63.0,4.0,5.0,,9.0,1.0,6.0,141.0,,25.0,44.0,1.0,1.0,139.0,252.0,85.0,12.0,11.0,27.0,16.0,31.0,269.0,14.0,1.0,7.0,21.0,166.0,3.0,3.0,89.0,1.0,24.0,3.0,,172.0,147.0,2.0,25.0,4.0,2.0,2.0,6.0,8.0,13.0,4.0,0.0,0.0,0.0,8.0,5.0,,4.0,1.0,1.0,5.0,2.0,,,,2.0,,7.0,7.0,,1.0,7.0,,1.0,29.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,El Salvador,El_Salvador,45vy8s9kzx0k094lg2cicj1zp,E. Zavaleta,Defender,4,3.0,32.0,10.0,1.0,,,4.0,,135.0,,6.0,,1.0,13.0,7.0,198.0,,19.0,73.0,1.0,1.0,194.0,280.0,65.0,9.0,2.0,35.0,19.0,10.0,360.0,26.0,,11.0,10.0,227.0,4.0,4.0,97.0,,16.0,4.0,3.0,229.0,200.0,3.0,29.0,8.0,,17.0,25.0,49.0,9.0,2.0,0.0,0.0,0.0,6.0,3.0,,5.0,,,22.0,,,,,,,4.0,1.0,,,1.0,,,,,5.0,,,,,,,2.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
