liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Toronto FC,99og36a6ba9m7lc7dfnxj9al1,Ager Aketxe,Midfielder,0,15.0,435.0,5.0,1.0,12.0,101.0,,,92.0,,18.0,18.0,69.0,2.0,9.0,54.0,20.0,1.0,9.0,15.0,19.0,4.0,4.0,1.0,57.0,,5.0,5.0,5.0,3.0,522.0,1.0,,19.0,,1.0,2.0,8.0,1.0,14.0,,11.0,,704.0,3.0,732.0,43.0,7.0,453.0,30.0,438.0,1.0,59.0,147.0,83.0,,307.0,153.0,15.0,20.0,12.0,103.0,58.0,7.0,,,137.0,7.0,29.0,38.0,42.0,4.0,19.0,7.0,3.0,11.0,,1.0,2.0,4.0,4.0,507.0,16.0,4.0,11.0,5.0,123.0,32.0,9.0,149.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Toronto FC,7c3asx73extld50awe557y3ft,A. Akinola,Forward,20,,16.0,2.0,1.0,,10.0,,,8.0,,2.0,,1.0,,,3.0,2.0,,2.0,,,2.0,,,1.0,,1.0,,,,19.0,,,5.0,,,1.0,,,2.0,,,,31.0,,45.0,2.0,,18.0,2.0,18.0,,3.0,3.0,3.0,,17.0,1.0,,,,6.0,79.0,,,,9.0,,2.0,5.0,7.0,2.0,1.0,,,4.0,,,1.0,,,19.0,1.0,,4.0,1.0,7.0,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Toronto FC,cvz7rxusmcxxv17fij7dxx6mt,J. Altidore,Forward,17,12.0,211.0,6.0,,11.0,105.0,7.0,1.0,67.0,1.0,11.0,17.0,89.0,,12.0,19.0,12.0,,38.0,16.0,20.0,19.0,2.0,3.0,84.0,2.0,4.0,6.0,19.0,6.0,311.0,1.0,,49.0,,,8.0,,1.0,9.0,1.0,,2.0,451.0,1.0,877.0,13.0,,222.0,20.0,216.0,2.0,38.0,86.0,83.0,7.0,185.0,40.0,2.0,,5.0,83.0,38.0,6.0,,,157.0,3.0,6.0,48.0,67.0,19.0,7.0,9.0,1.0,13.0,3.0,,10.0,2.0,,303.0,5.0,2.0,13.0,4.0,65.0,,10.0,77.0,,,,1.0,,,6.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2018,Toronto FC,547hoahcy6nbgk48wvovoaind,Jon Bakero,Forward,11,5.0,71.0,3.0,,4.0,25.0,,,18.0,,5.0,4.0,17.0,,3.0,5.0,1.0,,7.0,2.0,4.0,6.0,1.0,,14.0,4.0,,3.0,1.0,,93.0,,,5.0,,,3.0,,,1.0,,,,129.0,2.0,224.0,15.0,,76.0,7.0,73.0,,6.0,27.0,16.0,,57.0,20.0,2.0,1.0,3.0,24.0,100.0,,,,33.0,1.0,4.0,13.0,19.0,5.0,2.0,,1.0,7.0,1.0,2.0,,,,90.0,3.0,2.0,7.0,2.0,28.0,1.0,3.0,14.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Toronto FC,boojy2a86m5qkyqqzxvdk9jv9,A. Bono,Goalkeeper,25,82.0,245.0,,,,24.0,,,8.0,,160.0,45.0,322.0,,27.0,3.0,2.0,3.0,16.0,37.0,,,,2.0,3.0,19.0,,,16.0,,727.0,5.0,,,,,1.0,2.0,43.0,1.0,,,,1045.0,8.0,2430.0,277.0,,405.0,,233.0,,19.0,94.0,240.0,,98.0,307.0,,,319.0,,55.0,,,,328.0,,,5.0,5.0,1.0,2.0,,167.0,27.0,,,,,,384.0,,,27.0,,74.0,,,559.0,,,,,,,,1.0,282.0,61.0,102.0,92.0,,,,,,,,4.0,3.0,1.0,6.0,3.0,19.0,29.0,32.0,1.0,5.0,,
USA_MLS,2018,Toronto FC,2c8lm8pc33blr2596jt0fxkgl,M. Bradley,Midfielder,4,93.0,2122.0,2.0,2.0,8.0,195.0,,,169.0,3.0,208.0,57.0,317.0,,32.0,77.0,9.0,3.0,26.0,46.0,11.0,15.0,3.0,6.0,225.0,46.0,24.0,1.0,11.0,,2647.0,5.0,,7.0,,,19.0,39.0,4.0,37.0,1.0,41.0,,2982.0,11.0,2857.0,327.0,10.0,2330.0,24.0,2198.0,,88.0,699.0,257.0,,1130.0,1217.0,54.0,20.0,92.0,271.0,58.0,2.0,,,408.0,17.0,33.0,92.0,107.0,26.0,14.0,3.0,20.0,32.0,1.0,3.0,,3.0,,2491.0,36.0,13.0,32.0,9.0,791.0,37.0,9.0,886.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2018,Toronto FC,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,Midfielder,14,17.0,368.0,16.0,1.0,10.0,150.0,1.0,,108.0,,19.0,19.0,95.0,,10.0,52.0,6.0,,42.0,15.0,19.0,21.0,3.0,2.0,85.0,12.0,16.0,6.0,21.0,2.0,482.0,1.0,2.0,54.0,,1.0,6.0,9.0,1.0,29.0,,25.0,,733.0,4.0,982.0,57.0,,387.0,12.0,384.0,,73.0,166.0,96.0,3.0,261.0,130.0,37.0,2.0,10.0,108.0,81.0,6.0,,,190.0,4.0,18.0,56.0,77.0,11.0,9.0,9.0,1.0,22.0,4.0,2.0,,5.0,,479.0,17.0,12.0,22.0,7.0,79.0,2.0,18.0,129.0,,,,12.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Toronto FC,7e4doqzolxn7u9s2txuyclejt,A. Daniels,Midfielder,55,,2.0,1.0,,,2.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,3.0,,,1.0,,,,,,2.0,,1.0,,8.0,,12.0,,,2.0,,1.0,,1.0,,2.0,,2.0,,1.0,,,1.0,50.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,2.0,,,1.0,2.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Toronto FC,a7e4giaiuvuakmt7iw09mh9lh,M. Delgado,Midfielder,8,60.0,1134.0,16.0,2.0,4.0,200.0,2.0,,161.0,,59.0,42.0,228.0,,21.0,97.0,24.0,1.0,39.0,32.0,9.0,25.0,3.0,3.0,201.0,23.0,47.0,7.0,14.0,6.0,1421.0,4.0,,37.0,,2.0,10.0,32.0,2.0,75.0,,32.0,,1771.0,10.0,1984.0,153.0,,1193.0,40.0,1184.0,,111.0,478.0,184.0,2.0,773.0,426.0,58.0,,27.0,253.0,98.0,4.0,,,313.0,6.0,16.0,64.0,89.0,17.0,16.0,5.0,7.0,28.0,6.0,10.0,1.0,9.0,,1411.0,19.0,26.0,28.0,5.0,285.0,,6.0,405.0,,,,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Toronto FC,13wkddshf1c9zrygeg7r3s6w9,J. Dunn,Defender,52,4.0,22.0,,,,15.0,,,12.0,,4.0,6.0,9.0,,1.0,7.0,1.0,,3.0,6.0,,,,,6.0,4.0,2.0,,3.0,,35.0,1.0,,,,,,1.0,1.0,3.0,,4.0,,53.0,,105.0,7.0,,26.0,,25.0,,10.0,11.0,5.0,,9.0,17.0,5.0,,3.0,1.0,11.0,,,,11.0,,,5.0,5.0,,1.0,,,2.0,,1.0,,1.0,,34.0,,1.0,2.0,,7.0,,,16.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
