liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,San Jose Earthquakes,7yeopg7iwoxzhu5o98w8vzhzp,F. Affolter,Defender,3,25.0,217.0,,,1.0,54.0,,,35.0,,20.0,15.0,51.0,,7.0,19.0,2.0,1.0,19.0,12.0,1.0,10.0,,2.0,30.0,30.0,3.0,1.0,9.0,,288.0,,,1.0,,,7.0,19.0,5.0,9.0,,7.0,,384.0,3.0,676.0,30.0,,237.0,,234.0,,28.0,61.0,26.0,,57.0,180.0,13.0,,21.0,20.0,20.0,,,,58.0,,,16.0,26.0,9.0,4.0,,14.0,9.0,,4.0,,6.0,,285.0,,6.0,9.0,,92.0,,,115.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,bu3257jenng1txn67hk03erbp,F. Alashe,Midfielder,27,13.0,141.0,2.0,,,51.0,,,36.0,,10.0,9.0,41.0,,2.0,18.0,6.0,,15.0,7.0,,9.0,,1.0,30.0,8.0,5.0,3.0,6.0,,192.0,,,2.0,,,7.0,17.0,1.0,8.0,,6.0,,267.0,2.0,353.0,19.0,,151.0,1.0,144.0,,24.0,58.0,30.0,,73.0,79.0,10.0,,11.0,14.0,100.0,,2.0,,53.0,1.0,2.0,18.0,27.0,10.0,2.0,,2.0,12.0,1.0,,,2.0,,184.0,1.0,4.0,12.0,,53.0,,,67.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,9odqxkb5kucctyhjx8t337emt,Q. Amarikwa,Forward,25,7.0,121.0,4.0,2.0,11.0,148.0,1.0,,100.0,,5.0,11.0,56.0,1.0,8.0,40.0,25.0,1.0,48.0,9.0,22.0,24.0,2.0,1.0,53.0,2.0,4.0,6.0,24.0,1.0,182.0,,,54.0,,2.0,9.0,3.0,,13.0,,9.0,,355.0,2.0,913.0,24.0,,126.0,4.0,112.0,,64.0,46.0,53.0,1.0,95.0,33.0,9.0,,3.0,51.0,91.0,4.0,35.0,,133.0,2.0,4.0,60.0,84.0,25.0,6.0,11.0,1.0,24.0,2.0,,17.0,4.0,,167.0,8.0,,24.0,8.0,51.0,,14.0,34.0,0.0,1.0,0.0,16.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,26,2.0,91.0,3.0,,,21.0,,,18.0,,6.0,,9.0,,2.0,5.0,2.0,,3.0,,2.0,2.0,,1.0,8.0,1.0,1.0,2.0,1.0,,106.0,,,2.0,,,2.0,2.0,,3.0,,,,146.0,,165.0,7.0,5.0,97.0,2.0,95.0,,6.0,39.0,16.0,,61.0,41.0,3.0,5.0,1.0,26.0,91.0,1.0,4.0,,26.0,5.0,9.0,13.0,15.0,5.0,,2.0,,3.0,,,,4.0,,104.0,4.0,3.0,3.0,,16.0,10.0,,25.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,6ft1b49m92zwa7y7yqqprm5lh,H. Cummings,Defender,31,60.0,707.0,1.0,,,179.0,,,102.0,,81.0,40.0,132.0,,21.0,66.0,15.0,1.0,77.0,32.0,,28.0,,3.0,69.0,92.0,12.0,1.0,49.0,,920.0,2.0,,5.0,,,6.0,58.0,11.0,17.0,,31.0,,1217.0,8.0,1874.0,138.0,,788.0,,762.0,,115.0,226.0,73.0,,197.0,591.0,49.0,,63.0,39.0,51.0,,8.0,,154.0,,1.0,36.0,64.0,14.0,7.0,,27.0,21.0,,19.0,,6.0,,887.0,2.0,18.0,21.0,,279.0,,1.0,376.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,6736te1pno19jo5i82obbns2d,M. Eriksson,Forward,7,43.0,723.0,52.0,3.0,18.0,333.0,4.0,5.0,255.0,,56.0,62.0,277.0,,29.0,130.0,81.0,,78.0,51.0,38.0,48.0,3.0,2.0,206.0,21.0,23.0,14.0,30.0,3.0,1056.0,2.0,2.0,66.0,,3.0,13.0,23.0,7.0,56.0,3.0,23.0,3.0,1642.0,11.0,2494.0,127.0,16.0,779.0,50.0,738.0,3.0,160.0,334.0,352.0,6.0,579.0,231.0,28.0,53.0,71.0,216.0,61.0,14.0,66.0,,523.0,31.0,118.0,125.0,173.0,37.0,22.0,20.0,16.0,32.0,13.0,1.0,2.0,24.0,4.0,1003.0,59.0,5.0,32.0,29.0,134.0,77.0,28.0,372.0,3.0,3.0,0.0,3.0,3.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,2054x8z63k74or3inr9sl0bu1,L. Fernandes,Midfielder,96,22.0,443.0,2.0,1.0,2.0,124.0,,,97.0,,25.0,25.0,66.0,,11.0,51.0,8.0,1.0,27.0,23.0,3.0,14.0,,4.0,56.0,18.0,18.0,2.0,13.0,,534.0,1.0,,7.0,,,15.0,25.0,2.0,28.0,,26.0,,689.0,2.0,974.0,53.0,,468.0,5.0,455.0,,64.0,148.0,46.0,,243.0,225.0,40.0,,10.0,82.0,42.0,3.0,11.0,,88.0,,2.0,46.0,60.0,16.0,4.0,1.0,2.0,13.0,,3.0,,1.0,,521.0,8.0,14.0,13.0,1.0,169.0,,1.0,135.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,6u7x9vpr7bkj7ma0yb8z1va7e,G. Fuentes,Midfielder,21,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,1.0,,,3.0,1.0,3.0,,,,,,3.0,,,,,1.0,14.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,3.0,,,1.0,,2.0,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,San Jose Earthquakes,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,38.0,1201.0,3.0,1.0,5.0,344.0,,,297.0,1.0,170.0,52.0,151.0,,27.0,170.0,71.0,2.0,47.0,43.0,8.0,16.0,2.0,8.0,115.0,24.0,25.0,4.0,31.0,,1522.0,2.0,,15.0,,1.0,28.0,58.0,6.0,34.0,,46.0,,1938.0,9.0,2348.0,200.0,,1371.0,28.0,1291.0,,201.0,468.0,116.0,,706.0,666.0,63.0,,36.0,186.0,52.0,7.0,46.0,,227.0,1.0,3.0,127.0,143.0,61.0,36.0,3.0,9.0,27.0,1.0,11.0,2.0,6.0,,1438.0,15.0,17.0,27.0,2.0,484.0,,9.0,384.0,0.0,0.0,0.0,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,
