liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Las Vegas Lights FC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,6,17.0,9.0,2.0,,11.0,6.0,19.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,17.0,14.0,,1.0,3.0,1.0,1.0,10.0,19.0,3.0,,,4.0,3.0,,,2.0,20.0,,1.0,1.0,1.0,,9.0,,0.0,,,,,5.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,ckdicmotrgmgbm3aleu999yol,R. Alba,Forward,9,12.0,83.0,3.0,1.0,8.0,5.0,16.0,1.0,,,,7.0,,1.0,2.0,3.0,1.0,,2.0,2.0,8.0,13.0,12.0,,7.0,10.0,7.0,2.0,10.0,15.0,1.0,,1.0,4.0,3.0,,,3.0,34.0,1.0,2.0,1.0,10.0,,1.0,3.0,1.0,3.0,,,4.0,4.0,,,,,2.0,,2.0,6.0,,3.0,,,,,,,,,2.0,3.0,,8.0,,,,,,,,1.0,,1.0,0.0,,3.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,Goalkeeper,1,13.0,90.0,8.0,2.0,,22.0,28.0,,1.0,,3.0,,,,,,3.0,6.0,1.0,,,22.0,18.0,,,6.0,,1.0,10.0,17.0,4.0,,,8.0,4.0,,,6.0,42.0,2.0,3.0,,,,13.0,,0.0,,,,,7.0,,3.0,,,,,,,,,,,,7.0,9.0,12.0,5.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,470xuwiwevwy86l2ararrkyga,R. Arozarena,Goalkeeper,56,14.0,120.0,7.0,3.0,5.0,18.0,34.0,,1.0,,2.0,,,,,,,11.0,1.0,,,23.0,17.0,,,11.0,,1.0,10.0,18.0,6.0,,,7.0,8.0,,,11.0,43.0,1.0,1.0,,,,16.0,,0.0,,,,,11.0,,,,,,,,,,,,,,1.0,14.0,16.0,1.0,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,9waikywgp7x5mx2g32k3yp239,S. Asanté,Forward,14,51.0,196.0,9.0,1.0,32.0,23.0,62.0,6.0,2.0,1.0,,7.0,2.0,,,5.0,2.0,3.0,2.0,2.0,13.0,54.0,54.0,2.0,9.0,27.0,25.0,2.0,10.0,59.0,,,4.0,9.0,18.0,1.0,,8.0,91.0,,3.0,11.0,15.0,9.0,13.0,6.0,0.0,6.0,1.0,3.0,1.0,15.0,3.0,,,,6.0,,,,3.0,,,6.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,5.0,2.0,1.0,4.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,65jctzcct9irz3wre08c2v2wa,E. Azcona,Midfielder,10,33.0,135.0,2.0,3.0,20.0,15.0,44.0,11.0,2.0,2.0,,7.0,2.0,2.0,,9.0,3.0,,2.0,2.0,18.0,35.0,34.0,1.0,9.0,21.0,14.0,2.0,10.0,42.0,1.0,1.0,2.0,12.0,6.0,,,9.0,76.0,1.0,3.0,,20.0,,12.0,11.0,0.0,5.0,2.0,2.0,2.0,6.0,2.0,,,2.0,1.0,,,,7.0,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,9.0,119.0,3.0,,5.0,7.0,14.0,4.0,1.0,,,3.0,3.0,1.0,,2.0,,,1.0,3.0,7.0,12.0,12.0,1.0,6.0,3.0,7.0,1.0,10.0,11.0,,,1.0,3.0,2.0,,,2.0,25.0,,1.0,,10.0,,,4.0,0.0,1.0,1.0,,2.0,4.0,,,,,1.0,,,3.0,3.0,1.0,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,9959uu24xcrt5jr6x7xsw8aac,S. Crisostomo,Midfielder,60,11.0,31.0,,,11.0,2.0,13.0,1.0,,,,2.0,,,,,,1.0,1.0,,3.0,12.0,12.0,,2.0,3.0,5.0,1.0,10.0,12.0,,,1.0,6.0,2.0,,,1.0,17.0,,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,c7i11l9181wd0o5m0t33melm,C. Gannon,Midfielder,8,28.0,135.0,6.0,2.0,15.0,13.0,33.0,5.0,2.0,,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,8.0,28.0,27.0,1.0,5.0,14.0,14.0,2.0,10.0,33.0,1.0,1.0,2.0,4.0,4.0,,,5.0,59.0,1.0,3.0,1.0,11.0,1.0,5.0,6.0,0.0,3.0,,2.0,,10.0,2.0,,,3.0,2.0,,,1.0,2.0,,,1.0,2.0,,,,,,,1.0,,5.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Las Vegas Lights FC,biru7c22u25uao9frj7hs5wph,F. Garcia,Defender,4,103.0,210.0,8.0,9.0,30.0,77.0,132.0,5.0,2.0,1.0,11.0,6.0,3.0,,2.0,11.0,3.0,14.0,2.0,5.0,11.0,107.0,99.0,,9.0,27.0,6.0,2.0,10.0,128.0,8.0,,,35.0,17.0,,,25.0,150.0,7.0,4.0,1.0,16.0,1.0,55.0,7.0,0.0,1.0,1.0,2.0,1.0,36.0,4.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
