root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,824vros32oq1ufkbws8aiu0a,I. Aliyu,Forward,18,83.0,45.0,3.0,,30.0,1.0,3.0,2.0,,,9.0,,12.0,4.0,,10.0,,3.0,,56.0,26.0,,17.0,27.0,45.0,10.0,45.0,56.0,184.0,11.0,20.0,2.0,6.0,1.0,15.0,,6.0,2.0,21.0,0.0,13.0,,1.0,,,14.0,,3.0,,,,,,2.0,,,1.0,,,3.0,3.0,9.0,2.0,,,3.0,9.0,3.0,2.0,3.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4,,,,,,,1.0,,,,,,,,,10.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8,142.0,94.0,3.0,,69.0,5.0,3.0,2.0,,,13.0,,15.0,9.0,3.0,10.0,,3.0,,114.0,27.0,4.0,20.0,37.0,96.0,15.0,98.0,112.0,235.0,16.0,21.0,24.0,28.0,,29.0,,9.0,3.0,25.0,0.0,11.0,,1.0,,,12.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,3.0,5.0,6.0,2.0,3.0,1.0,1.0,,1.0,,1.0,4.0,1.0,,,,,,,,,,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Midfielder,15,92.0,49.0,2.0,,25.0,4.0,3.0,1.0,1.0,1.0,9.0,2.0,9.0,7.0,1.0,10.0,,3.0,2.0,58.0,22.0,,15.0,13.0,49.0,14.0,49.0,58.0,211.0,9.0,24.0,26.0,12.0,4.0,24.0,,11.0,,7.0,0.0,8.0,,2.0,,,13.0,,9.0,,,1.0,,,4.0,,,1.0,,1.0,1.0,1.0,3.0,5.0,1.0,,4.0,5.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,,,,,,,1.0,,,,,,1.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,20,7.0,5.0,1.0,,4.0,,1.0,,,,,,,,,10.0,,1.0,,5.0,1.0,,,,5.0,1.0,5.0,5.0,27.0,,,3.0,1.0,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,12,57.0,17.0,2.0,,4.0,,2.0,2.0,,,,,4.0,,,10.0,,2.0,1.0,30.0,6.0,7.0,,4.0,19.0,19.0,24.0,24.0,180.0,6.0,2.0,6.0,20.0,,20.0,3.0,2.0,6.0,,0.0,,1.0,3.0,6.0,4.0,,2.0,2.0,9.0,,1.0,3.0,,2.0,,1.0,2.0,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,149.0,74.0,3.0,1.0,47.0,3.0,3.0,4.0,,3.0,11.0,3.0,16.0,6.0,2.0,10.0,1.0,3.0,4.0,92.0,28.0,5.0,9.0,3.0,78.0,15.0,79.0,91.0,270.0,13.0,14.0,42.0,26.0,3.0,34.0,1.0,9.0,2.0,21.0,0.0,3.0,,3.0,,1.0,5.0,,5.0,,,1.0,,,3.0,,,2.0,,,7.0,7.0,5.0,4.0,14.0,,1.0,2.0,,,1.0,6.0,,2.0,,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,171n5yo4i7l912waw7n3z692i,L. Ennali,Forward,37,56.0,26.0,,,21.0,2.0,3.0,2.0,,1.0,6.0,1.0,6.0,8.0,1.0,10.0,,3.0,,33.0,13.0,,14.0,17.0,26.0,4.0,26.0,33.0,86.0,7.0,15.0,3.0,4.0,,5.0,,9.0,1.0,9.0,0.0,6.0,,2.0,,,6.0,,1.0,,,1.0,,,1.0,,,1.0,,3.0,1.0,1.0,9.0,,,,1.0,3.0,,1.0,1.0,2.0,,,4.0,,,,,7.0,1.0,,,,,,,,,,3.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2,180.0,98.0,3.0,1.0,41.0,5.0,3.0,9.0,3.0,6.0,14.0,9.0,9.0,13.0,5.0,10.0,1.0,3.0,8.0,114.0,25.0,,22.0,42.0,98.0,16.0,98.0,114.0,260.0,16.0,27.0,5.0,50.0,7.0,58.0,,16.0,2.0,17.0,0.0,9.0,,2.0,,,11.0,,5.0,,,,,,3.0,,,2.0,,,2.0,2.0,3.0,2.0,13.0,,1.0,3.0,1.0,2.0,3.0,3.0,,2.0,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Houston Dynamo FC,Houston_Dynamo_FC,62gy76vhmyxy2hfuql8cu7kdl,S. Ferreira,Forward,11,22.0,10.0,,,6.0,3.0,2.0,,,,6.0,,6.0,1.0,1.0,10.0,,2.0,1.0,16.0,8.0,,2.0,4.0,8.0,2.0,10.0,14.0,31.0,6.0,5.0,4.0,4.0,,4.0,,2.0,,4.0,0.0,1.0,,2.0,,,3.0,,3.0,,,1.0,,,1.0,,,1.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
