liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,2tlhmfokon6uywga5h0xtmuhh,C. Aboagye,Midfielder,16,20.0,22.0,14.0,47.0,129.0,12.0,752.0,298.0,847.0,8.0,146.0,27.0,125.0,81.0,14.0,12.0,78.0,24.0,4.0,5.0,1081.0,92.0,159.0,19.0,5.0,462.0,,63.0,5.0,237.0,10.0,250.0,17.0,10.0,17.0,28.0,66.0,75.0,24.0,20.0,29.0,844.0,22.0,10.0,755.0,69.0,708.0,235.0,1524.0,14.0,36.0,135.0,0.0,16.0,4.0,3.0,,8.0,3.0,28.0,2.0,1.0,12.0,3.0,8.0,,12.0,1.0,5.0,,5.0,4.0,16.0,5.0,19.0,2.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,1sgnb6jzur8xdz6z2zel2luqd,B. Angulo,Midfielder,11,9.0,1.0,1.0,1.0,1.0,9.0,32.0,14.0,53.0,,21.0,1.0,20.0,17.0,5.0,5.0,10.0,4.0,,,77.0,14.0,27.0,7.0,1.0,25.0,1.0,12.0,2.0,13.0,,7.0,2.0,10.0,1.0,3.0,5.0,13.0,14.0,9.0,2.0,46.0,2.0,,39.0,8.0,38.0,13.0,191.0,,1.0,13.0,0.0,4.0,1.0,8.0,1.0,1.0,,2.0,2.0,1.0,1.0,,11.0,,1.0,,1.0,,,,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,ehj1pabo9ovixh46axxz0bglx,F. Arce,Midfielder,16,6.0,1.0,,3.0,9.0,2.0,57.0,33.0,74.0,3.0,15.0,2.0,6.0,6.0,7.0,1.0,11.0,1.0,2.0,,105.0,13.0,17.0,7.0,2.0,28.0,,13.0,,27.0,,18.0,1.0,10.0,2.0,1.0,10.0,11.0,3.0,6.0,,70.0,5.0,,61.0,4.0,58.0,23.0,180.0,,1.0,14.0,0.0,1.0,1.0,4.0,,,,5.0,,,2.0,,1.0,1.0,3.0,,1.0,,,,1.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,4h09e5cjwdxlps0hhr89rry6t,K. Balanta,Midfielder,5,16.0,19.0,6.0,33.0,114.0,19.0,517.0,304.0,624.0,28.0,128.0,34.0,68.0,89.0,24.0,12.0,68.0,5.0,2.0,3.0,814.0,86.0,157.0,28.0,1.0,234.0,,61.0,4.0,189.0,1.0,142.0,25.0,10.0,16.0,32.0,56.0,53.0,31.0,16.0,25.0,602.0,23.0,1.0,538.0,70.0,505.0,225.0,1405.0,12.0,31.0,126.0,0.0,21.0,3.0,,,1.0,3.0,11.0,1.0,1.0,5.0,,4.0,7.0,8.0,,2.0,,,4.0,3.0,1.0,20.0,2.0,2.0,,,,,1.0,1.0,,1.0,0.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,dmwxlqucazmduaf7pg4p5vkyd,M. Bolaños,Midfielder,10,17.0,9.0,,42.0,68.0,14.0,548.0,173.0,752.0,1.0,301.0,17.0,148.0,105.0,24.0,3.0,86.0,50.0,7.0,,1104.0,145.0,191.0,31.0,6.0,458.0,,125.0,7.0,198.0,19.0,208.0,9.0,10.0,17.0,30.0,83.0,191.0,17.0,17.0,20.0,686.0,7.0,63.0,607.0,91.0,565.0,198.0,1512.0,5.0,14.0,174.0,0.0,46.0,,,1.0,11.0,2.0,26.0,12.0,2.0,29.0,8.0,37.0,7.0,12.0,,28.0,54.0,24.0,7.0,21.0,16.0,41.0,13.0,10.0,8.0,9.0,30.0,,1.0,,,1.0,0.0,2.0,1.0,,5.0,,,9.0,9.0,1.0,12.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,9cpcsx3gif1oioywg4tcwsgyd,D. Braghieri,Defender,6,16.0,10.0,26.0,37.0,50.0,27.0,392.0,310.0,511.0,72.0,107.0,32.0,35.0,51.0,26.0,40.0,65.0,5.0,3.0,12.0,701.0,94.0,116.0,32.0,1.0,108.0,,45.0,6.0,208.0,,123.0,5.0,10.0,14.0,13.0,25.0,62.0,67.0,16.0,49.0,484.0,12.0,,417.0,24.0,380.0,145.0,1302.0,6.0,16.0,49.0,0.0,3.0,10.0,2.0,,7.0,2.0,12.0,4.0,1.0,4.0,,22.0,6.0,6.0,1.0,3.0,,1.0,5.0,9.0,,7.0,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,8tie13geoxkt9v05snpc8yx91,W. Camacho,Midfielder,0,11.0,13.0,3.0,5.0,32.0,3.0,119.0,52.0,179.0,6.0,107.0,13.0,17.0,40.0,8.0,5.0,51.0,4.0,3.0,,329.0,59.0,91.0,8.0,5.0,69.0,2.0,48.0,,68.0,10.0,19.0,9.0,10.0,6.0,14.0,46.0,56.0,8.0,11.0,11.0,178.0,10.0,10.0,120.0,37.0,115.0,75.0,545.0,7.0,20.0,83.0,0.0,14.0,,5.0,,5.0,,18.0,2.0,1.0,6.0,1.0,14.0,3.0,11.0,2.0,8.0,,1.0,,8.0,1.0,20.0,2.0,3.0,1.0,,,,2.0,,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,99l67wjcrj1iqtxypin6er4d1,E. Cardona,Midfielder,8,13.0,4.0,3.0,33.0,35.0,3.0,233.0,69.0,326.0,2.0,144.0,9.0,32.0,47.0,16.0,2.0,37.0,21.0,4.0,2.0,497.0,74.0,84.0,16.0,6.0,193.0,2.0,52.0,,121.0,8.0,76.0,6.0,10.0,10.0,11.0,35.0,91.0,5.0,13.0,22.0,304.0,4.0,26.0,252.0,44.0,219.0,97.0,723.0,4.0,8.0,79.0,0.0,22.0,,3.0,,13.0,,10.0,6.0,3.0,17.0,5.0,14.0,1.0,4.0,,9.0,25.0,10.0,,20.0,8.0,10.0,5.0,7.0,,1.0,11.0,,2.0,1.0,,0.0,2.0,,1.0,,3.0,1.0,1.0,1.0,2.0,2.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,bqxblzyl35uts9hxtfchhp0ph,E. Castillo,Midfielder,7,20.0,12.0,6.0,9.0,58.0,37.0,255.0,77.0,353.0,14.0,263.0,17.0,83.0,138.0,24.0,22.0,96.0,27.0,11.0,2.0,722.0,96.0,234.0,30.0,4.0,183.0,9.0,86.0,6.0,73.0,29.0,98.0,12.0,10.0,20.0,22.0,74.0,108.0,59.0,20.0,10.0,351.0,8.0,29.0,257.0,101.0,248.0,99.0,1741.0,5.0,17.0,175.0,0.0,67.0,3.0,,2.0,10.0,3.0,35.0,9.0,10.0,23.0,,85.0,5.0,17.0,1.0,29.0,1.0,3.0,3.0,30.0,32.0,34.0,18.0,20.0,3.0,9.0,,1.0,4.0,,,2.0,2.0,,4.0,1.0,,,,2.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tijuana Xoloitzcuintles de Caliente,awagggfalu3hw3eysu28ygiqd,F. Castillo,Midfielder,7,18.0,3.0,,9.0,39.0,6.0,242.0,36.0,356.0,,257.0,9.0,53.0,89.0,16.0,2.0,78.0,14.0,7.0,,649.0,105.0,167.0,20.0,8.0,219.0,,95.0,4.0,110.0,13.0,50.0,3.0,10.0,11.0,8.0,76.0,116.0,8.0,18.0,10.0,347.0,1.0,20.0,251.0,83.0,242.0,143.0,1065.0,2.0,5.0,159.0,0.0,71.0,,7.0,,12.0,,21.0,5.0,21.0,56.0,6.0,70.0,,4.0,1.0,38.0,16.0,4.0,2.0,19.0,11.0,15.0,2.0,7.0,2.0,1.0,6.0,,3.0,2.0,,1.0,2.0,,1.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
