liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Los Angeles Galaxy,ac9ebvt008vz5mivsqkroaw2d,D. Acosta,Defender,24,3.0,2.0,20.0,2.0,13.0,2.0,1.0,24.0,50.0,6.0,1.0,,3.0,1.0,,2.0,1.0,4.0,,1.0,1.0,7.0,,3.0,61.0,1.0,,24.0,20.0,,,20.0,1.0,,11.0,7.0,3.0,11.0,12.0,2.0,2.0,,3.0,,9.0,,,1.0,2.0,6.0,1.0,1.0,1.0,,3.0,,1.0,0.0,0.0,0.0,,4.0,2.0,4.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,bqc9q35pmfzele2x6xb9z6tm2,D. Aguirre,Midfielder,37,2.0,5.0,16.0,1.0,13.0,1.0,,21.0,27.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,,100.0,,4.0,,1.0,32.0,2.0,,20.0,17.0,,,16.0,,,,4.0,1.0,4.0,6.0,5.0,5.0,4.0,1.0,,9.0,,,4.0,2.0,2.0,,,3.0,,1.0,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,2,179.0,32.0,1204.0,42.0,676.0,45.0,80.0,1462.0,2445.0,356.0,45.0,54.0,149.0,86.0,25.0,346.0,49.0,240.0,37.0,55.0,93.0,569.0,58.0,85.0,2797.0,61.0,24.0,1444.0,1222.0,4.0,4.0,1168.0,54.0,31.0,232.0,241.0,173.0,525.0,66.0,32.0,,67.0,183.0,5.0,485.0,39.0,3.0,565.0,56.0,298.0,38.0,8.0,205.0,32.0,149.0,46.0,90.0,0.0,0.0,0.0,34.0,91.0,27.0,91.0,72.0,23.0,1.0,27.0,,,,,33.0,,,8.0,1.0,1.0,,,,3.0,6.0,6.0,19.0,,,23.0,4.0,9.0,,,,,,4.0,,11.0,16.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,3i4sy9l1lwawjm73tv9o4ugut,J. Bond,Goalkeeper,1,12.0,31.0,611.0,,56.0,,1.0,1035.0,1398.0,23.0,47.0,179.0,3.0,3.0,,,50.0,192.0,,72.0,3.0,787.0,11.0,,2790.0,180.0,1.0,720.0,843.0,3.0,,664.0,2.0,73.0,,109.0,4.0,197.0,234.0,31.0,,,19.0,,515.0,1.0,,286.0,,12.0,2.0,2.0,285.0,31.0,9.0,2.0,83.0,0.0,0.0,0.0,10.0,,,,30.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,5.0,,,,,,,4.0,,36.0,,,,,349.0,17.0,31.0,56.0,41.0,6.0,121.0,16.0,80.0,5.0,3.0,6.0,,,,,,,,3.0,,,,,
USA_MLS,2021,Los Angeles Galaxy,oyfrc7by0bs2xynwaof0xtrd,K. Cabral,Forward,9,110.0,28.0,420.0,16.0,304.0,25.0,56.0,559.0,911.0,217.0,29.0,17.0,101.0,58.0,15.0,195.0,34.0,120.0,26.0,90.0,18.0,139.0,38.0,33.0,2000.0,10.0,30.0,539.0,439.0,5.0,12.0,422.0,10.0,3.0,3.0,106.0,131.0,251.0,191.0,28.0,4.0,110.0,86.0,9.0,77.0,8.0,1.0,96.0,20.0,179.0,22.0,3.0,63.0,24.0,78.0,27.0,31.0,2.0,3.0,2.0,8.0,17.0,20.0,17.0,3.0,4.0,12.0,16.0,,,,,,,8.0,15.0,,24.0,,5.0,5.0,5.0,2.0,2.0,38.0,2.0,5.0,4.0,3.0,39.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,ati1tcjovp2p0b7z4d0sk2zmd,S. Coulibaly,Defender,4,74.0,19.0,810.0,9.0,244.0,12.0,7.0,980.0,1160.0,132.0,19.0,51.0,28.0,24.0,5.0,64.0,22.0,143.0,2.0,47.0,18.0,593.0,61.0,20.0,1422.0,69.0,30.0,952.0,837.0,3.0,4.0,786.0,10.0,25.0,3.0,79.0,58.0,161.0,166.0,19.0,2.0,3.0,74.0,,327.0,8.0,,423.0,20.0,71.0,4.0,1.0,75.0,17.0,43.0,14.0,65.0,0.0,0.0,0.0,31.0,1.0,,1.0,48.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,21.0,,,,2.0,2.0,,,,,,2.0,,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,2v5j1i5ae9fnciilwy3op8and,N. DePuy,Defender,20,93.0,25.0,1011.0,7.0,301.0,32.0,7.0,1232.0,1470.0,147.0,30.0,66.0,46.0,47.0,19.0,89.0,33.0,186.0,,46.0,36.0,745.0,61.0,15.0,1856.0,93.0,24.0,1197.0,1046.0,3.0,1.0,980.0,21.0,37.0,2.0,112.0,70.0,202.0,318.0,25.0,7.0,15.0,77.0,1.0,480.0,15.0,,345.0,30.0,86.0,,6.0,108.0,18.0,40.0,27.0,74.0,0.0,0.0,0.0,37.0,,,,91.0,,,3.0,,,,1.0,,,,6.0,,4.0,,,,,1.0,1.0,4.0,,,,3.0,10.0,,,,,,2.0,,14.0,14.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,eur2vbdzfmcxyfathakjghyqc,J. Drack,Defender,30,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,Forward,25,13.0,14.0,52.0,7.0,29.0,5.0,11.0,69.0,150.0,54.0,6.0,2.0,24.0,7.0,4.0,18.0,7.0,16.0,7.0,75.0,11.0,24.0,6.0,11.0,284.0,3.0,4.0,68.0,53.0,1.0,2.0,51.0,3.0,1.0,2.0,20.0,28.0,42.0,18.0,14.0,12.0,11.0,26.0,,20.0,8.0,,13.0,1.0,48.0,4.0,,22.0,2.0,24.0,4.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,4.0,,,3.0,,,,,,,,1.0,,2.0,,,,,,,9.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,ctly31kk772nia6is9ul9ar4l,O. Fisher,Defender,91,28.0,12.0,227.0,6.0,107.0,8.0,14.0,274.0,427.0,63.0,10.0,4.0,27.0,19.0,3.0,76.0,11.0,43.0,7.0,20.0,7.0,124.0,12.0,11.0,486.0,15.0,6.0,269.0,231.0,1.0,2.0,227.0,5.0,10.0,38.0,36.0,33.0,81.0,46.0,12.0,7.0,,30.0,1.0,80.0,2.0,,72.0,10.0,51.0,1.0,,44.0,5.0,24.0,11.0,15.0,0.0,0.0,0.0,6.0,8.0,3.0,8.0,17.0,,,1.0,,,,,7.0,,,1.0,,,,,,,,,16.0,,,,2.0,1.0,,,,,,,,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,5h4u3lqd2vmi373fi8ajsaimt,G. González,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,errynt3y5qk0ie8zz7nckbutx,S. Grandsir,Forward,11,120.0,34.0,654.0,12.0,474.0,27.0,85.0,798.0,1307.0,284.0,28.0,25.0,147.0,58.0,18.0,270.0,31.0,134.0,41.0,61.0,54.0,207.0,15.0,42.0,2089.0,14.0,12.0,788.0,664.0,3.0,23.0,639.0,33.0,4.0,8.0,178.0,159.0,359.0,170.0,34.0,10.0,110.0,125.0,19.0,155.0,21.0,,203.0,14.0,269.0,53.0,4.0,115.0,24.0,122.0,20.0,36.0,2.0,1.0,0.0,3.0,78.0,27.0,80.0,8.0,17.0,8.0,24.0,,,,4.0,,,19.0,18.0,2.0,19.0,1.0,3.0,2.0,3.0,3.0,3.0,15.0,3.0,2.0,15.0,1.0,37.0,,2.0,6.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,3ybnbzd94ggt62wtqhtnbb1be,C. Harvey,Midfielder,67,10.0,4.0,74.0,3.0,32.0,5.0,4.0,87.0,117.0,26.0,2.0,6.0,14.0,6.0,3.0,16.0,2.0,13.0,,47.0,7.0,42.0,3.0,5.0,135.0,3.0,2.0,87.0,74.0,,1.0,68.0,4.0,2.0,,7.0,16.0,21.0,26.0,4.0,3.0,1.0,10.0,,22.0,3.0,,23.0,1.0,23.0,1.0,1.0,13.0,1.0,9.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,djqagc8dcwm3kvsikrrirkzpx,J. Hernández,Forward,14,79.0,21.0,297.0,11.0,235.0,30.0,40.0,416.0,701.0,185.0,26.0,19.0,72.0,55.0,17.0,114.0,27.0,87.0,16.0,75.0,14.0,96.0,37.0,23.0,1736.0,8.0,20.0,384.0,329.0,1.0,7.0,310.0,7.0,1.0,2.0,88.0,92.0,177.0,125.0,21.0,1.0,104.0,93.0,10.0,74.0,7.0,4.0,103.0,5.0,148.0,15.0,4.0,34.0,20.0,76.0,34.0,13.0,10.0,7.0,2.0,17.0,14.0,6.0,14.0,9.0,2.0,10.0,17.0,,4.0,2.0,1.0,,2.0,29.0,17.0,1.0,32.0,,17.0,17.0,2.0,2.0,2.0,47.0,3.0,12.0,2.0,3.0,49.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,Defender,15,91.0,14.0,444.0,6.0,249.0,9.0,17.0,589.0,867.0,84.0,18.0,19.0,39.0,29.0,7.0,102.0,22.0,133.0,7.0,32.0,16.0,211.0,18.0,22.0,1146.0,42.0,8.0,577.0,456.0,4.0,2.0,437.0,16.0,12.0,84.0,126.0,47.0,218.0,192.0,14.0,2.0,18.0,37.0,3.0,260.0,,,35.0,12.0,66.0,8.0,,82.0,12.0,27.0,11.0,42.0,0.0,0.0,0.0,10.0,35.0,7.0,35.0,19.0,4.0,,7.0,,,,,13.0,,,3.0,,1.0,,,,1.0,,,3.0,,,4.0,2.0,4.0,,,,,,2.0,,1.0,8.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,bhk5z3mh83w886y623pqpcn3d,D. Joveljić,Forward,99,40.0,14.0,100.0,3.0,80.0,10.0,11.0,153.0,256.0,71.0,11.0,4.0,24.0,35.0,6.0,53.0,14.0,41.0,5.0,47.0,6.0,33.0,23.0,9.0,717.0,1.0,15.0,141.0,112.0,3.0,2.0,108.0,2.0,,1.0,36.0,39.0,82.0,43.0,14.0,8.0,29.0,32.0,2.0,26.0,4.0,,31.0,,48.0,2.0,3.0,7.0,6.0,24.0,21.0,9.0,0.0,2.0,0.0,8.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,,1.0,,,,,14.0,8.0,,7.0,,2.0,2.0,,2.0,2.0,16.0,3.0,1.0,1.0,2.0,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles Galaxy,ulbgnht5baklwsju16svszc9,J. Klinsmann,Goalkeeper,33,,3.0,58.0,,6.0,,,98.0,121.0,3.0,2.0,15.0,,,,,4.0,16.0,,66.0,,76.0,3.0,,270.0,16.0,,67.0,82.0,2.0,,67.0,,8.0,,10.0,,16.0,24.0,3.0,,,3.0,,43.0,,,31.0,,,,,18.0,3.0,,,6.0,0.0,0.0,0.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,27.0,1.0,5.0,3.0,2.0,,8.0,2.0,5.0,,,,,,,,,,,,,,,,
