liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,New York Red Bulls II,e23u0x31okggroh6dkoqx5fdg,D. Alexandre,Defender,27,,35.0,,,10.0,1.0,,1.0,,17.0,,3.0,,12.0,6.0,14.0,,56.0,1.0,,5.0,19.0,18.0,,1.0,11.0,,,1.0,26.0,,58.0,,5.0,115.0,19.0,1.0,41.0,13.0,127.0,10.0,,134.0,177.0,,,,,10.0,3.0,4.0,,,1.0,1.0,9.0,1.0,11.0,13.0,51.0,,18.0,,8.0,7.0,25.0,25.0,79.0,243.0,20.0,1.0,9.0,,4.0,185.0,34.0,4.0,,93.0,,16.0,416.0,43.0,4.0,,,,,,23.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,2.0,6.0,1.0,,,,,,,,,,,1.0,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,6rgdv71lxh4cpz487ygvy5nv8,C. Berkley,Defender,45,4.0,16.0,1.0,1.0,49.0,5.0,1.0,33.0,,22.0,,3.0,,8.0,4.0,19.0,,209.0,3.0,,13.0,31.0,19.0,,6.0,16.0,,,13.0,29.0,,217.0,,27.0,385.0,15.0,9.0,250.0,101.0,396.0,10.0,3.0,400.0,510.0,,5.0,,2.0,55.0,3.0,78.0,1.0,10.0,,1.0,37.0,10.0,16.0,34.0,114.0,,61.0,1.0,12.0,13.0,42.0,85.0,180.0,825.0,20.0,,15.0,,27.0,514.0,117.0,24.0,2.0,154.0,1.0,17.0,1128.0,103.0,10.0,4.0,4.0,,1.0,,83.0,34.0,,,0.0,,,,,,,,,,,,,,4.0,3.0,47.0,1.0,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,35eyloaqnyzxecdatlfdqfbis,J. Bryjak,Midfielder,76,,15.0,,,,,,1.0,,,,,,1.0,,,,8.0,,,,,,,,2.0,,,,1.0,,7.0,,,32.0,1.0,,23.0,3.0,33.0,10.0,,33.0,38.0,,,,,2.0,,,,,,,,,2.0,,5.0,,,,,,1.0,4.0,13.0,41.0,1.0,,,,,38.0,6.0,,,10.0,,,21.0,1.0,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,19,,4.0,,,7.0,4.0,,1.0,1.0,,,2.0,,1.0,,,,9.0,,,1.0,,,1.0,4.0,1.0,1.0,,3.0,,,3.0,,3.0,16.0,3.0,,16.0,8.0,18.0,10.0,,19.0,21.0,,,,3.0,6.0,,1.0,,1.0,,4.0,4.0,1.0,1.0,7.0,3.0,1.0,7.0,,,2.0,8.0,3.0,7.0,51.0,1.0,1.0,2.0,,4.0,22.0,4.0,1.0,2.0,3.0,1.0,,90.0,15.0,1.0,,,,,,14.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,4gp2d7oltfq4uwzj78gr6q9sk,J. Collahuazo,Defender,50,,100.0,2.0,,16.0,3.0,1.0,1.0,,15.0,,5.0,,8.0,9.0,14.0,,65.0,2.0,,6.0,11.0,24.0,,2.0,10.0,1.0,,7.0,34.0,,47.0,,7.0,220.0,25.0,5.0,101.0,19.0,237.0,10.0,3.0,245.0,291.0,,1.0,,,29.0,1.0,,,,,1.0,11.0,3.0,10.0,18.0,57.0,,27.0,1.0,11.0,14.0,26.0,23.0,136.0,378.0,19.0,,7.0,,9.0,302.0,47.0,5.0,2.0,144.0,1.0,17.0,522.0,53.0,4.0,2.0,,,,,34.0,1.0,,,0.0,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,ov4fk38lrcculu6tdbnrto2c,M. Dembele,Midfielder,90,2.0,101.0,,10.0,62.0,22.0,4.0,9.0,,22.0,,7.0,,6.0,,20.0,,184.0,1.0,1.0,10.0,16.0,1.0,1.0,30.0,25.0,5.0,16.0,21.0,7.0,,135.0,,20.0,334.0,9.0,,268.0,101.0,341.0,10.0,5.0,343.0,446.0,,8.0,,12.0,71.0,2.0,2.0,,17.0,1.0,12.0,35.0,10.0,25.0,58.0,105.0,1.0,73.0,3.0,11.0,12.0,64.0,98.0,111.0,682.0,17.0,2.0,9.0,,31.0,448.0,100.0,49.0,17.0,77.0,,3.0,1050.0,137.0,15.0,10.0,2.0,,1.0,,120.0,11.0,0.0,2.0,0.0,,,,,,,,,,,,1.0,1.0,6.0,15.0,,,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,a79oz5xhvq7gz2k2j20sa02dw,R. Donkor,Midfielder,48,,30.0,,1.0,18.0,2.0,,1.0,,8.0,,2.0,,,1.0,6.0,,57.0,1.0,1.0,4.0,10.0,6.0,1.0,11.0,4.0,,1.0,6.0,8.0,,29.0,,7.0,85.0,6.0,2.0,64.0,11.0,86.0,10.0,3.0,91.0,124.0,,1.0,,5.0,28.0,2.0,,,2.0,,1.0,10.0,4.0,4.0,26.0,39.0,,20.0,,2.0,7.0,26.0,31.0,60.0,199.0,2.0,,5.0,,10.0,130.0,32.0,5.0,4.0,27.0,1.0,1.0,347.0,46.0,3.0,1.0,,,1.0,,44.0,3.0,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,d49aa9fx8oddpsucnnicby8k,M. Dos Santos,Defender,56,,12.0,,,5.0,1.0,,5.0,,2.0,,1.0,,2.0,,1.0,,28.0,,,,2.0,,,2.0,5.0,,,1.0,7.0,,,,4.0,22.0,,,12.0,5.0,20.0,10.0,1.0,22.0,33.0,,,,,4.0,1.0,5.0,,,,,5.0,,5.0,5.0,14.0,,8.0,,3.0,2.0,7.0,7.0,19.0,66.0,5.0,,1.0,,3.0,36.0,18.0,,,10.0,,6.0,47.0,15.0,1.0,1.0,,,,,10.0,6.0,,,0.0,,,,,,,,,,,,,,,5.0,3.0,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,5u3ohty1lsm0fn2ltez4g7o5w,B. Estrela,Midfielder,91,1.0,124.0,,,60.0,4.0,,1.0,,24.0,,13.0,,9.0,5.0,19.0,,130.0,5.0,,13.0,23.0,10.0,,16.0,14.0,1.0,2.0,8.0,31.0,,143.0,,28.0,402.0,25.0,4.0,246.0,80.0,415.0,10.0,2.0,427.0,510.0,,2.0,,9.0,76.0,5.0,,,4.0,,1.0,37.0,17.0,14.0,61.0,97.0,,71.0,,11.0,30.0,70.0,66.0,177.0,669.0,20.0,,5.0,,20.0,524.0,75.0,3.0,7.0,183.0,,24.0,1064.0,141.0,9.0,3.0,2.0,,2.0,,121.0,1.0,,,0.0,,,,,,,,,,,,,,8.0,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New York Red Bulls II,59kitnlge8bjsxmhy850bsutw,J. Gutierrez,Defender,34,1.0,216.0,,4.0,59.0,19.0,1.0,7.0,,46.0,1.0,21.0,,41.0,16.0,37.0,,296.0,8.0,,23.0,72.0,70.0,,4.0,24.0,2.0,,21.0,121.0,1.0,393.0,,31.0,845.0,70.0,19.0,334.0,64.0,857.0,10.0,4.0,915.0,1096.0,,5.0,4.0,2.0,92.0,9.0,16.0,2.0,4.0,3.0,6.0,46.0,10.0,24.0,78.0,245.0,,139.0,1.0,80.0,47.0,119.0,124.0,487.0,1471.0,121.0,3.0,17.0,,28.0,1160.0,181.0,38.0,6.0,582.0,2.0,68.0,2064.0,258.0,15.0,13.0,1.0,4.0,,,137.0,8.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,2.0,3.0,1.0,9.0,,,,,,,,,,,,,
