liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,North Texas SC,i5wj5hcg2r9934e7gauxtgmi,I. Almaguer,Midfielder,6,20.0,2.0,13.0,9.0,389.0,10.0,64.0,17.0,67.0,92.0,20.0,410.0,769.0,4.0,28.0,3.0,24.0,5.0,11.0,1143.0,29.0,5.0,90.0,9.0,4.0,20.0,63.0,7.0,13.0,30.0,2.0,,18.0,118.0,10.0,8.0,3.0,75.0,55.0,741.0,18.0,72.0,202.0,147.0,53.0,23.0,,3.0,794.0,5.0,23.0,886.0,159.0,2.0,31.0,12.0,25.0,7.0,20.0,24.0,1931.0,164.0,22.0,2.0,268.0,33.0,252.0,36.0,861.0,2.0,6.0,,1.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,3.0,2.0,,10.0,15.0,,,,8.0,1.0,,1.0,,6.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,Forward,10,8.0,,7.0,2.0,79.0,5.0,41.0,6.0,59.0,47.0,9.0,33.0,102.0,1.0,6.0,,19.0,,20.0,275.0,16.0,5.0,26.0,12.0,1.0,14.0,37.0,2.0,3.0,13.0,,,11.0,61.0,10.0,5.0,,38.0,24.0,100.0,15.0,39.0,41.0,77.0,7.0,8.0,,,107.0,,9.0,154.0,97.0,15.0,15.0,7.0,25.0,4.0,3.0,19.0,395.0,29.0,4.0,,42.0,2.0,42.0,8.0,149.0,1.0,2.0,,0.0,1.0,5.0,,1.0,,9.0,2.0,,,3.0,1.0,9.0,,,2.0,2.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,c9dlhwb3ajgno1ck47rya4ay2,D. Benton,Defender,3,1.0,,1.0,,52.0,3.0,11.0,1.0,16.0,27.0,3.0,87.0,137.0,10.0,16.0,,9.0,7.0,3.0,222.0,6.0,1.0,19.0,3.0,1.0,6.0,10.0,2.0,3.0,4.0,3.0,,1.0,15.0,10.0,1.0,2.0,11.0,5.0,122.0,3.0,10.0,64.0,21.0,16.0,5.0,,,138.0,3.0,3.0,165.0,42.0,6.0,4.0,2.0,2.0,2.0,7.0,9.0,267.0,23.0,3.0,,50.0,8.0,28.0,14.0,164.0,1.0,,,0.0,,,,,,,,,,,,3.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,bcd5xeprff304onvw6mpjjaei,A. Bruce,Forward,28,1.0,,9.0,7.0,53.0,4.0,30.0,3.0,31.0,35.0,11.0,25.0,67.0,2.0,5.0,,19.0,2.0,2.0,169.0,24.0,1.0,10.0,2.0,1.0,17.0,11.0,2.0,,5.0,,,1.0,24.0,10.0,5.0,,30.0,13.0,72.0,6.0,18.0,34.0,48.0,5.0,4.0,,1.0,77.0,,12.0,112.0,59.0,14.0,4.0,8.0,28.0,5.0,,19.0,508.0,23.0,5.0,,25.0,,30.0,6.0,102.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,,4.0,,1.0,,2.0,1.0,,,,,,,,1.0,3.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,9kjmp5eg60q8bt1na23vs67ai,N. Tafari,Defender,29,1.0,,2.0,3.0,20.0,,5.0,3.0,13.0,14.0,1.0,60.0,76.0,,9.0,,2.0,9.0,,118.0,8.0,,15.0,,,5.0,1.0,,,1.0,,,,1.0,10.0,1.0,2.0,5.0,,74.0,,4.0,4.0,9.0,6.0,,,1.0,80.0,1.0,2.0,94.0,16.0,,,,5.0,1.0,6.0,2.0,170.0,11.0,2.0,,42.0,,37.0,1.0,90.0,,,,0.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,608d9yxcn99up33girsspyaga,A. Carrera,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,33,3.0,,,,19.0,1.0,4.0,1.0,5.0,6.0,,36.0,54.0,,2.0,,1.0,1.0,,71.0,1.0,,6.0,,,1.0,5.0,,1.0,4.0,,1.0,2.0,10.0,10.0,,,6.0,5.0,49.0,,5.0,16.0,11.0,6.0,2.0,,,55.0,1.0,,61.0,7.0,,2.0,,4.0,,1.0,1.0,89.0,11.0,1.0,1.0,14.0,,20.0,1.0,60.0,,,,0.0,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,5i9n8xgeyz1hk8bt09mh2e1p0,M. Corcoran,Midfielder,48,3.0,,1.0,2.0,10.0,,4.0,,6.0,7.0,2.0,13.0,23.0,1.0,3.0,,2.0,1.0,,39.0,2.0,,6.0,,,,3.0,,,3.0,,,3.0,6.0,10.0,,,3.0,3.0,21.0,,5.0,7.0,8.0,2.0,3.0,,,23.0,,2.0,30.0,10.0,2.0,3.0,,1.0,,,2.0,64.0,2.0,,,13.0,,8.0,1.0,30.0,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,86w6teanpvq5nwd66ejfuaelm,M. Cortez,Goalkeeper,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,9ln4obuwjysn8vzzbjil2eb6c,Lucão,Defender,5,8.0,1.0,5.0,12.0,67.0,2.0,28.0,,42.0,65.0,3.0,174.0,231.0,16.0,37.0,2.0,8.0,17.0,,386.0,16.0,,30.0,,,4.0,20.0,1.0,2.0,10.0,,,5.0,33.0,10.0,3.0,6.0,17.0,13.0,199.0,5.0,32.0,54.0,49.0,42.0,5.0,1.0,,241.0,4.0,3.0,306.0,76.0,1.0,9.0,3.0,6.0,2.0,12.0,8.0,559.0,12.0,7.0,1.0,129.0,,111.0,23.0,295.0,1.0,1.0,,0.0,,,,,,,2.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,Forward,17,18.0,,20.0,15.0,166.0,10.0,73.0,16.0,81.0,84.0,6.0,88.0,244.0,7.0,11.0,1.0,14.0,11.0,20.0,547.0,39.0,8.0,53.0,16.0,6.0,24.0,52.0,14.0,14.0,28.0,,,4.0,90.0,10.0,10.0,4.0,62.0,38.0,241.0,10.0,67.0,71.0,129.0,5.0,20.0,,3.0,246.0,2.0,9.0,330.0,155.0,,7.0,21.0,68.0,10.0,11.0,14.0,1108.0,115.0,14.0,,74.0,1.0,70.0,23.0,328.0,,,,2.0,2.0,4.0,4.0,8.0,2.0,7.0,10.0,,3.0,2.0,6.0,14.0,,,5.0,9.0,1.0,4.0,1.0,,12.0,,3.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,8ks9k54gjvscy4cih3a8v27oq,S. Ferreira,Midfielder,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Texas SC,6dp8o244dh2d06tiaee72ooo9,B. Ferri,Midfielder,8,20.0,,10.0,19.0,418.0,15.0,96.0,20.0,148.0,131.0,10.0,289.0,664.0,4.0,35.0,2.0,21.0,7.0,46.0,1116.0,35.0,11.0,121.0,7.0,2.0,16.0,76.0,14.0,8.0,35.0,,,11.0,130.0,10.0,6.0,6.0,70.0,54.0,628.0,20.0,95.0,228.0,165.0,68.0,11.0,,3.0,696.0,,13.0,827.0,229.0,3.0,16.0,23.0,17.0,11.0,17.0,21.0,1556.0,133.0,18.0,,248.0,5.0,218.0,29.0,787.0,2.0,2.0,,0.0,1.0,30.0,,,,51.0,4.0,5.0,,10.0,3.0,22.0,,1.0,4.0,7.0,2.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
