liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Club Santos Laguna,cs0ukx1l3r8kdyn8iu26qupyh,C. Acevedo,Goalkeeper,1,132.0,1080.0,128.0,65.0,42.0,,6.0,195.0,,,6.0,,13.0,343.0,69.0,,2.0,10.0,8.0,94.0,,247.0,,,,115.0,119.0,31.0,12.0,12.0,,,,,,50.0,56.0,0.0,0.0,0.0,21.0,63.0,2.0,9.0,,6.0,,,12.0,,,,128.0,,,11.0,39.0,1.0,6.0,6.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,13.0,7.0,1.0,1.0,9.0,8.0,31.0,4.0,18.0,60.0,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,19,119.0,997.0,47.0,145.0,98.0,44.0,136.0,28.0,9.0,2.0,5.0,53.0,10.0,334.0,23.0,,1.0,10.0,7.0,30.0,90.0,157.0,1.0,14.0,1.0,38.0,110.0,41.0,13.0,13.0,11.0,34.0,13.0,1.0,85.0,87.0,110.0,2.0,0.0,1.0,43.0,,2.0,,9.0,51.0,37.0,8.0,13.0,11.0,67.0,45.0,3.0,3.0,1.0,4.0,3.0,15.0,14.0,46.0,6.0,32.0,1.0,,1.0,,,8.0,8.0,5.0,1.0,17.0,8.0,,8.0,,,,25.0,1.0,2.0,1.0,2.0,2.0,,1.0,,1.0,,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,9txaaokrq6jn39otwm2omwdzp,D. Andrade,Midfielder,14,48.0,195.0,31.0,98.0,67.0,25.0,23.0,42.0,3.0,10.0,2.0,7.0,6.0,143.0,20.0,4.0,,10.0,2.0,12.0,8.0,98.0,6.0,3.0,1.0,31.0,67.0,7.0,5.0,5.0,2.0,3.0,8.0,6.0,17.0,47.0,62.0,0.0,0.0,0.0,39.0,5.0,,,1.0,6.0,1.0,,1.0,,3.0,10.0,6.0,,1.0,1.0,3.0,4.0,5.0,15.0,1.0,10.0,,,,,,5.0,4.0,1.0,,1.0,3.0,,1.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,21pcsi974pxn7yx4uf5w6sphw,O. Campos,Midfielder,190,310.0,1554.0,133.0,497.0,365.0,98.0,200.0,263.0,12.0,146.0,13.0,73.0,55.0,1063.0,157.0,,3.0,10.0,16.0,79.0,98.0,512.0,57.0,13.0,2.0,138.0,379.0,14.0,18.0,18.0,35.0,55.0,35.0,60.0,143.0,239.0,357.0,0.0,1.0,0.0,169.0,22.0,3.0,3.0,18.0,57.0,25.0,3.0,18.0,3.0,23.0,66.0,35.0,2.0,30.0,30.0,25.0,28.0,32.0,102.0,16.0,70.0,,17.0,3.0,,17.0,24.0,16.0,3.0,6.0,9.0,7.0,5.0,2.0,3.0,21.0,1.0,11.0,1.0,,3.0,1.0,1.0,,3.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,1s6iiyybed5a643wiv9x7ui5m,J. Carrillo,Midfielder,202,106.0,599.0,40.0,182.0,143.0,33.0,131.0,45.0,7.0,,5.0,48.0,12.0,371.0,51.0,8.0,1.0,10.0,5.0,34.0,58.0,186.0,8.0,7.0,,36.0,146.0,28.0,14.0,14.0,17.0,33.0,14.0,8.0,116.0,99.0,137.0,0.0,0.0,0.0,64.0,9.0,,2.0,20.0,15.0,10.0,6.0,6.0,6.0,11.0,49.0,7.0,12.0,2.0,,4.0,26.0,5.0,73.0,8.0,68.0,,4.0,,,4.0,22.0,6.0,5.0,1.0,6.0,8.0,,4.0,,,,10.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,6,117.0,1068.0,74.0,503.0,430.0,61.0,136.0,128.0,1.0,6.0,10.0,47.0,24.0,699.0,191.0,4.0,3.0,10.0,13.0,86.0,69.0,518.0,5.0,16.0,2.0,55.0,444.0,161.0,16.0,16.0,4.0,17.0,16.0,5.0,94.0,255.0,407.0,0.0,0.0,0.0,150.0,37.0,3.0,3.0,26.0,42.0,22.0,1.0,12.0,4.0,4.0,79.0,13.0,10.0,12.0,11.0,6.0,18.0,20.0,67.0,16.0,47.0,,2.0,1.0,,1.0,5.0,10.0,10.0,2.0,5.0,10.0,3.0,3.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,1df9uegp2hsbc4813no3mdvx1,Alessio da Cruz,Forward,0,87.0,568.0,34.0,169.0,135.0,33.0,102.0,30.0,5.0,,7.0,44.0,1.0,299.0,38.0,1.0,1.0,10.0,7.0,25.0,57.0,177.0,7.0,19.0,2.0,41.0,143.0,36.0,8.0,8.0,8.0,22.0,9.0,8.0,83.0,109.0,138.0,3.0,0.0,0.0,60.0,5.0,,,10.0,19.0,13.0,,7.0,4.0,23.0,51.0,1.0,6.0,1.0,,,13.0,6.0,45.0,4.0,39.0,,4.0,,,3.0,16.0,6.0,6.0,,6.0,6.0,,4.0,2.0,,1.0,10.0,2.0,4.0,,3.0,3.0,,,,1.0,,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,yjqa4y6eca2qkf99e8ooxuui,J. Díaz,Defender,4,22.0,149.0,13.0,57.0,44.0,9.0,16.0,25.0,2.0,23.0,2.0,2.0,3.0,106.0,16.0,,,10.0,2.0,5.0,8.0,57.0,4.0,1.0,,14.0,44.0,22.0,2.0,2.0,,1.0,2.0,4.0,7.0,28.0,41.0,0.0,0.0,0.0,2.0,3.0,,,3.0,9.0,6.0,,2.0,1.0,,8.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0,2.0,5.0,,,,,,,,1.0,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,3hspnklskppmobi4ihyg5a09h,Matheus Dória,Defender,21,189.0,1710.0,175.0,599.0,440.0,69.0,126.0,330.0,6.0,7.0,15.0,24.0,52.0,857.0,254.0,,3.0,10.0,18.0,94.0,48.0,642.0,,15.0,5.0,123.0,467.0,141.0,19.0,19.0,1.0,7.0,11.0,,58.0,213.0,410.0,0.0,1.0,0.0,147.0,57.0,3.0,15.0,20.0,68.0,24.0,3.0,19.0,,11.0,24.0,106.0,5.0,21.0,60.0,53.0,12.0,44.0,78.0,15.0,34.0,1.0,,2.0,,,3.0,4.0,4.0,19.0,10.0,7.0,6.0,6.0,,,,16.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,5a80ldh277dry79xzj8vpqbmy,É. Games,Midfielder,201,3.0,24.0,2.0,13.0,11.0,2.0,3.0,2.0,,,,1.0,1.0,17.0,2.0,2.0,,10.0,,3.0,3.0,13.0,,,,1.0,11.0,4.0,2.0,2.0,,,,,1.0,9.0,11.0,0.0,0.0,0.0,6.0,,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,acsje2dbtg32t2pcaqkx7lmnd,J. García,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,20mhk6wad1fnvcdwcfn5gsno,L. González,Defender,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,1ywn594g4nv3vvqyyy16qjutx,F. Gorriarán,Midfielder,11,288.0,1551.0,184.0,903.0,730.0,128.0,197.0,342.0,14.0,21.0,12.0,75.0,42.0,1286.0,301.0,2.0,2.0,10.0,15.0,134.0,99.0,971.0,15.0,22.0,2.0,187.0,787.0,273.0,19.0,19.0,13.0,28.0,40.0,45.0,150.0,500.0,734.0,0.0,4.0,0.0,230.0,53.0,3.0,9.0,25.0,47.0,24.0,3.0,17.0,4.0,20.0,126.0,56.0,11.0,10.0,13.0,18.0,41.0,23.0,98.0,14.0,75.0,5.0,14.0,1.0,,5.0,11.0,28.0,15.0,5.0,6.0,15.0,5.0,10.0,41.0,1.0,25.0,16.0,,,1.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,f1trc7unzeeqvlexvzkltp46i,I. Govea,Defender,3,59.0,437.0,37.0,130.0,94.0,24.0,38.0,53.0,,32.0,4.0,13.0,11.0,235.0,45.0,1.0,1.0,10.0,4.0,26.0,22.0,137.0,2.0,6.0,,28.0,100.0,39.0,6.0,6.0,5.0,8.0,4.0,2.0,23.0,56.0,89.0,0.0,0.0,0.0,26.0,11.0,,4.0,3.0,15.0,9.0,,5.0,2.0,,19.0,13.0,,7.0,13.0,8.0,6.0,6.0,16.0,3.0,10.0,,1.0,,,1.0,1.0,,3.0,5.0,1.0,,1.0,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,elow2avgk966z580pispq374l,A. Ibargüen,Forward,23,47.0,207.0,20.0,95.0,75.0,18.0,42.0,19.0,2.0,3.0,1.0,21.0,3.0,153.0,26.0,6.0,,10.0,2.0,14.0,23.0,95.0,3.0,3.0,,20.0,75.0,18.0,7.0,7.0,6.0,14.0,11.0,3.0,36.0,51.0,74.0,0.0,0.0,0.0,29.0,1.0,1.0,,2.0,6.0,2.0,,1.0,1.0,11.0,29.0,2.0,,,,,3.0,4.0,19.0,2.0,15.0,,2.0,,,1.0,10.0,2.0,2.0,,1.0,6.0,,,1.0,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,1v3lq8vey4ddxio0o17fuuitx,J. Isijara,Midfielder,27,47.0,309.0,24.0,82.0,58.0,15.0,27.0,37.0,3.0,20.0,4.0,9.0,5.0,165.0,22.0,3.0,2.0,10.0,6.0,14.0,15.0,84.0,3.0,4.0,2.0,27.0,60.0,31.0,7.0,7.0,1.0,3.0,4.0,8.0,20.0,44.0,50.0,0.0,0.0,0.0,5.0,10.0,2.0,,7.0,7.0,6.0,1.0,4.0,3.0,1.0,11.0,9.0,4.0,2.0,6.0,6.0,2.0,1.0,12.0,3.0,11.0,,6.0,,,5.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,,6.0,3.0,5.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,bj3lt3rad9p93r4soac60f651,I. Jeraldino,Forward,30,26.0,191.0,17.0,41.0,24.0,17.0,40.0,11.0,,,2.0,14.0,3.0,67.0,4.0,15.0,1.0,10.0,2.0,7.0,28.0,41.0,,9.0,2.0,14.0,24.0,12.0,15.0,15.0,1.0,3.0,2.0,,20.0,20.0,24.0,1.0,0.0,0.0,12.0,,,,4.0,20.0,14.0,,,1.0,6.0,6.0,,3.0,,1.0,,3.0,6.0,12.0,1.0,6.0,,,,,,,1.0,2.0,,1.0,1.0,,3.0,,,,4.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,7e0gqoexhr0a1nlysflla04id,G. Lajud,Goalkeeper,25,58.0,720.0,55.0,57.0,33.0,,3.0,102.0,,,9.0,,6.0,206.0,55.0,,1.0,10.0,10.0,59.0,,136.0,,,1.0,49.0,81.0,15.0,8.0,8.0,,,,,2.0,26.0,39.0,0.0,0.0,0.0,19.0,42.0,1.0,12.0,2.0,1.0,,,8.0,,,,55.0,2.0,,3.0,23.0,,1.0,3.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,9.0,4.0,,,4.0,1.0,20.0,1.0,11.0,25.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Santos Laguna,czybcajgm1ts1bionzqqrgout,B. Lozano,Midfielder,15,135.0,499.0,44.0,196.0,156.0,38.0,89.0,49.0,11.0,2.0,5.0,44.0,5.0,371.0,55.0,7.0,1.0,10.0,6.0,33.0,54.0,205.0,7.0,9.0,1.0,76.0,161.0,46.0,12.0,12.0,10.0,25.0,11.0,37.0,75.0,113.0,146.0,2.0,0.0,1.0,77.0,15.0,1.0,,8.0,14.0,10.0,3.0,5.0,5.0,14.0,33.0,6.0,5.0,1.0,,,17.0,4.0,35.0,3.0,31.0,,7.0,3.0,,,7.0,8.0,2.0,,10.0,2.0,,6.0,33.0,1.0,25.0,16.0,,,,2.0,2.0,,,1.0,2.0,2.0,5.0,1.0,,2.0,,,,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
