liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Rio Grande Valley FC Toros,42hi96pvzz8f69ixlcncn0549,K. Adams,Defender,32,3.0,,810.0,14.0,,,3.0,,436.0,1.0,2.0,37.0,1.0,108.0,15.0,1.0,36.0,2.0,1.0,5.0,9.0,91.0,275.0,7.0,41.0,1.0,459.0,,7.0,,335.0,17.0,2.0,77.0,,154.0,1.0,,50.0,,37.0,9.0,4.0,30.0,568.0,,9.0,4.0,9.0,23.0,184.0,6.0,10.0,41.0,1.0,47.0,1.0,6.0,,29.0,1.0,61.0,30.0,22.0,,3.0,9.0,,2.0,,,11.0,84.0,,364.0,382.0,38.0,,,5.0,20.0,2.0,12.0,12.0,0.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,2wi0zqtz6ke3yueass4vy7l5h,J. Azócar,Midfielder,25,,1.0,126.0,,,,1.0,1.0,33.0,1.0,4.0,6.0,,16.0,,,,2.0,1.0,,2.0,19.0,8.0,,9.0,,33.0,2.0,2.0,1.0,21.0,1.0,4.0,9.0,,11.0,1.0,,7.0,,4.0,2.0,3.0,2.0,53.0,,2.0,2.0,,10.0,10.0,6.0,10.0,4.0,3.0,3.0,,2.0,,1.0,1.0,13.0,1.0,1.0,,,2.0,,,,,7.0,6.0,1.0,24.0,24.0,3.0,,,,9.0,,,3.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,Forward,31,10.0,1.0,576.0,7.0,7.0,3.0,,2.0,124.0,7.0,31.0,47.0,1.0,48.0,1.0,1.0,6.0,11.0,4.0,1.0,4.0,113.0,37.0,10.0,37.0,,127.0,6.0,8.0,21.0,77.0,11.0,11.0,43.0,,36.0,4.0,,40.0,6.0,32.0,6.0,18.0,13.0,290.0,1.0,13.0,1.0,1.0,89.0,26.0,27.0,10.0,44.0,7.0,7.0,1.0,11.0,,2.0,18.0,95.0,1.0,12.0,,10.0,13.0,,1.0,1.0,,47.0,18.0,2.0,81.0,84.0,6.0,1.0,,5.0,51.0,5.0,2.0,42.0,0.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,9te5zso5mwqrhey6301k48ull,P. Blanchette,Goalkeeper,12,,,900.0,,,,10.0,,109.0,,,,,26.0,21.0,,61.0,1.0,,2.0,1.0,67.0,137.0,,4.0,1.0,228.0,,,1.0,104.0,17.0,,65.0,,33.0,,,45.0,,82.0,10.0,1.0,20.0,332.0,,10.0,,,3.0,131.0,,10.0,4.0,,59.0,,1.0,,2.0,,6.0,12.0,19.0,,,10.0,,,,,1.0,64.0,,79.0,163.0,3.0,,,,2.0,,,2.0,0.0,,,,,,,,,,108.0,,33.0,,8.0,1.0,,3.0,5.0,15.0,11.0,17.0,2.0,1.0,,17.0,1.0,,,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,Defender,4,,,1080.0,,,,8.0,2.0,481.0,5.0,2.0,28.0,,82.0,24.0,1.0,58.0,5.0,7.0,4.0,25.0,95.0,329.0,11.0,29.0,1.0,498.0,,8.0,,370.0,22.0,11.0,87.0,,134.0,4.0,,58.0,5.0,50.0,12.0,6.0,29.0,677.0,,12.0,2.0,16.0,24.0,196.0,23.0,10.0,46.0,4.0,41.0,,3.0,,32.0,,81.0,85.0,26.0,1.0,,12.0,,,1.0,,10.0,140.0,2.0,399.0,411.0,57.0,,,9.0,35.0,2.0,16.0,14.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,c4g35kho1qirnu4q420knnl9m,R. Coronado,Defender,3,28.0,,1059.0,99.0,1.0,,8.0,,540.0,6.0,7.0,88.0,10.0,218.0,24.0,2.0,47.0,14.0,4.0,4.0,10.0,177.0,236.0,21.0,65.0,1.0,556.0,,7.0,4.0,396.0,18.0,6.0,112.0,,184.0,13.0,1.0,97.0,2.0,64.0,12.0,24.0,44.0,861.0,1.0,13.0,5.0,4.0,63.0,269.0,8.0,10.0,46.0,2.0,48.0,10.0,12.0,,9.0,4.0,82.0,27.0,22.0,,29.0,13.0,,,1.0,2.0,26.0,15.0,,430.0,444.0,19.0,2.0,,21.0,36.0,,20.0,37.0,0.0,,1.0,,,14.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,24phk71hogkxcnzqcjgvfb105,R. Coulter,Goalkeeper,1,,,90.0,,,,2.0,,19.0,,,,,6.0,10.0,,16.0,,,1.0,,16.0,8.0,,,,30.0,,,,6.0,3.0,,16.0,,3.0,,,11.0,,3.0,1.0,1.0,5.0,32.0,,1.0,,,,25.0,,10.0,,,8.0,,,,,,,,4.0,,,1.0,,,,,,2.0,,8.0,14.0,,,,,,,,,0.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,Forward,17,3.0,1.0,390.0,,6.0,,,3.0,67.0,5.0,12.0,24.0,,36.0,,,3.0,2.0,8.0,2.0,20.0,60.0,15.0,3.0,23.0,,77.0,5.0,7.0,6.0,47.0,5.0,13.0,26.0,,21.0,10.0,,26.0,3.0,13.0,5.0,5.0,3.0,161.0,,11.0,3.0,1.0,35.0,16.0,26.0,10.0,32.0,5.0,4.0,,9.0,,15.0,3.0,70.0,6.0,7.0,,3.0,11.0,,2.0,,1.0,18.0,16.0,3.0,41.0,51.0,35.0,1.0,,2.0,38.0,1.0,2.0,17.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,cbnk24z0d0z67meo5l0vnk445,V. Garza,Midfielder,10,1.0,,113.0,11.0,2.0,,,,44.0,,,6.0,1.0,22.0,2.0,1.0,4.0,1.0,,2.0,,21.0,8.0,,11.0,,44.0,1.0,1.0,1.0,25.0,3.0,,15.0,,2.0,,,14.0,,7.0,1.0,3.0,2.0,67.0,,3.0,1.0,,5.0,24.0,2.0,10.0,2.0,,4.0,1.0,1.0,,,,5.0,,5.0,,1.0,3.0,,,,,3.0,12.0,,29.0,29.0,,,,,3.0,,,2.0,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Rio Grande Valley FC Toros,3zy27iitapqw465mf6i8y4twq,J. Hallenberger,Forward,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
