liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,New York Cosmos,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,Forward,13,31.0,22.0,9.0,7.0,69.0,5.0,33.0,2.0,64.0,40.0,24.0,92.0,20.0,3.0,,7.0,3.0,16.0,8.0,8.0,3.0,2.0,1.0,33.0,18.0,15.0,2.0,,3.0,26.0,130.0,,,1.0,11.0,8.0,4.0,13.0,2.0,37.0,3.0,1.0,5.0,7.0,3.0,,,,3.0,14.0,2.0,102.0,68.0,55.0,121.0,1.0,1.0,,,600.0,12.0,,2.0,6.0,7.0,10.0,57.0,152.0,6.0,123.0,2.0,26.0,29.0,238.0,,,4.0,2.0,17.0,12.0,27.0,1.0,2.0,1.0,1.0,,2.0,,,2.0,,,,,,,,3.0,3.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,7iadb6d0qurxay92c6cfsvbx0,A. Holt,Defender,6,17.0,7.0,10.0,7.0,15.0,,95.0,,30.0,14.0,16.0,10.0,107.0,,,7.0,,16.0,8.0,8.0,,,,13.0,7.0,6.0,,,2.0,53.0,296.0,,,1.0,51.0,5.0,4.0,18.0,,150.0,3.0,,,7.0,,,,,2.0,,16.0,271.0,62.0,236.0,282.0,2.0,2.0,,,630.0,1.0,1.0,,59.0,4.0,,31.0,325.0,,298.0,4.0,2.0,27.0,422.0,1.0,1.0,1.0,17.0,16.0,12.0,10.0,1.0,,,0.0,8.0,5.0,,3.0,10.0,,,,1.0,,1.0,1.0,,,,,,1.0,13.0,14.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,2atsox1bassuexlgta8h3us4p,C. Koffi,Forward,18,4.0,3.0,1.0,6.0,26.0,3.0,86.0,3.0,47.0,27.0,20.0,110.0,36.0,2.0,2.0,6.0,,13.0,5.0,8.0,,,,43.0,24.0,19.0,,,7.0,13.0,128.0,,,,48.0,5.0,1.0,23.0,,53.0,7.0,2.0,6.0,6.0,3.0,,1.0,1.0,4.0,1.0,4.0,101.0,72.0,30.0,97.0,1.0,4.0,,3.0,511.0,18.0,1.0,,2.0,4.0,10.0,68.0,128.0,8.0,101.0,5.0,18.0,27.0,216.0,5.0,5.0,10.0,,23.0,9.0,27.0,2.0,,,0.0,1.0,2.0,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,4h2k5kwclhlgjk2koqin5r2fo,J. Lacher,Forward,19,,,,4.0,11.0,1.0,29.0,2.0,14.0,9.0,5.0,31.0,6.0,,,4.0,,,,,,,,14.0,9.0,5.0,1.0,,2.0,2.0,29.0,,,,18.0,2.0,,6.0,,10.0,2.0,,1.0,,,4.0,3.0,3.0,2.0,1.0,,25.0,23.0,5.0,25.0,1.0,,,1.0,78.0,9.0,,,1.0,1.0,2.0,19.0,29.0,1.0,25.0,1.0,5.0,4.0,58.0,3.0,3.0,3.0,,6.0,1.0,4.0,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,3fvtpu15jpxpnddqvo1cvtyei,M. Lage,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,2yfcsp71aqtg2w6ihfkvq2710,J. Manzano,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,bvo0lutc8fj0e99abi34x3luy,D. Mason,Defender,16,2.0,,2.0,4.0,15.0,,22.0,1.0,21.0,6.0,15.0,26.0,31.0,,,4.0,,7.0,2.0,5.0,,,,19.0,6.0,13.0,,,1.0,1.0,70.0,,,,12.0,6.0,2.0,8.0,,26.0,1.0,,,4.0,4.0,,,,1.0,,4.0,56.0,21.0,37.0,54.0,3.0,5.0,4.0,23.0,256.0,1.0,,,13.0,2.0,4.0,33.0,73.0,,58.0,8.0,3.0,15.0,154.0,2.0,2.0,,3.0,12.0,5.0,12.0,,,,0.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,3iu1fo6iiangrrenlm9ng1a8k,D. Materazzi,Defender,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,f3bqitwkt3mitemcjd61hi044,N. Mendonça,Midfielder,20,5.0,2.0,3.0,7.0,33.0,,36.0,1.0,30.0,14.0,16.0,47.0,63.0,5.0,,7.0,1.0,7.0,1.0,6.0,1.0,1.0,,25.0,12.0,13.0,,1.0,5.0,36.0,151.0,,,,15.0,11.0,5.0,23.0,,32.0,5.0,1.0,3.0,4.0,1.0,3.0,1.0,,1.0,4.0,9.0,112.0,67.0,58.0,115.0,5.0,5.0,,2.0,371.0,2.0,1.0,1.0,9.0,7.0,2.0,49.0,164.0,4.0,124.0,10.0,4.0,40.0,217.0,2.0,1.0,1.0,18.0,25.0,17.0,22.0,2.0,0.0,1.0,0.0,2.0,2.0,,3.0,12.0,9.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,amnrdyihnr5qm7r8feflkzjmc,J. Milovanov,Midfielder,28,15.0,3.0,12.0,7.0,40.0,,75.0,2.0,63.0,23.0,40.0,57.0,86.0,6.0,,7.0,1.0,15.0,8.0,7.0,,1.0,,48.0,20.0,28.0,,,4.0,53.0,238.0,,,1.0,27.0,9.0,1.0,22.0,1.0,64.0,4.0,1.0,2.0,5.0,3.0,2.0,,,6.0,8.0,18.0,196.0,101.0,99.0,182.0,3.0,11.0,,,495.0,6.0,,1.0,11.0,11.0,8.0,63.0,243.0,3.0,200.0,14.0,3.0,43.0,318.0,4.0,4.0,3.0,11.0,35.0,12.0,32.0,3.0,0.0,1.0,0.0,,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,3w3kvvryf59i3xj01x6p5uvx0,M. Morabito,Defender,2,3.0,2.0,1.0,6.0,31.0,1.0,38.0,2.0,25.0,10.0,15.0,45.0,49.0,1.0,,6.0,,13.0,8.0,5.0,,,,22.0,8.0,14.0,,,4.0,13.0,125.0,,,1.0,23.0,7.0,4.0,15.0,,37.0,4.0,,1.0,4.0,2.0,2.0,2.0,2.0,,1.0,5.0,104.0,56.0,55.0,104.0,2.0,6.0,11.0,24.0,387.0,4.0,,,10.0,4.0,6.0,43.0,130.0,1.0,109.0,8.0,7.0,21.0,227.0,3.0,3.0,3.0,7.0,11.0,13.0,14.0,1.0,,,0.0,,4.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,76u065w0ocqcckegu09k9nifo,W. Noecker,Defender,24,15.0,11.0,4.0,5.0,14.0,,57.0,2.0,36.0,23.0,13.0,42.0,90.0,2.0,1.0,5.0,,7.0,1.0,6.0,,,,21.0,12.0,9.0,,,1.0,59.0,165.0,,,,28.0,10.0,4.0,15.0,,6.0,1.0,,,4.0,,1.0,2.0,2.0,1.0,,12.0,120.0,48.0,77.0,111.0,1.0,5.0,7.0,28.0,361.0,2.0,,,11.0,4.0,2.0,67.0,169.0,,123.0,6.0,5.0,46.0,261.0,5.0,5.0,,22.0,34.0,17.0,24.0,1.0,,,0.0,,8.0,,3.0,9.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,606qyb5b39la5jyephmncf9jo,A. Puentes,Defender,14,3.0,2.0,1.0,4.0,14.0,,20.0,,17.0,9.0,8.0,35.0,27.0,,,4.0,,4.0,2.0,2.0,,,,14.0,7.0,7.0,,,1.0,20.0,72.0,,,,7.0,2.0,1.0,5.0,,12.0,1.0,,,1.0,1.0,3.0,,,,,2.0,55.0,28.0,28.0,54.0,2.0,4.0,2.0,15.0,141.0,2.0,,,5.0,2.0,1.0,28.0,73.0,,56.0,6.0,4.0,17.0,117.0,3.0,3.0,1.0,4.0,13.0,7.0,13.0,1.0,,,0.0,,3.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,99i5d7e4omhni5ybvh075joph,D. Sidoel,Midfielder,33,4.0,2.0,2.0,5.0,22.0,,35.0,,27.0,11.0,16.0,30.0,57.0,2.0,,5.0,1.0,10.0,7.0,3.0,1.0,,1.0,23.0,9.0,14.0,,,3.0,35.0,136.0,,,1.0,10.0,4.0,2.0,7.0,1.0,36.0,3.0,4.0,1.0,5.0,2.0,,,,3.0,1.0,13.0,106.0,49.0,68.0,104.0,3.0,,,,383.0,3.0,1.0,,3.0,4.0,8.0,43.0,150.0,5.0,117.0,3.0,1.0,33.0,194.0,5.0,1.0,1.0,24.0,33.0,5.0,9.0,1.0,1.0,0.0,0.0,1.0,5.0,,1.0,13.0,4.0,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,bvsjecs6ghdsxrk6z0dbz9eui,P. Spengler,Midfielder,8,3.0,1.0,2.0,7.0,26.0,5.0,113.0,6.0,87.0,50.0,37.0,165.0,91.0,9.0,,7.0,5.0,16.0,8.0,8.0,2.0,5.0,,84.0,49.0,35.0,,,10.0,60.0,201.0,3.0,3.0,1.0,57.0,18.0,10.0,28.0,,35.0,13.0,7.0,12.0,7.0,2.0,,7.0,1.0,13.0,7.0,14.0,138.0,104.0,49.0,132.0,2.0,8.0,,4.0,618.0,22.0,3.0,4.0,3.0,15.0,12.0,132.0,212.0,19.0,146.0,10.0,24.0,66.0,386.0,20.0,5.0,13.0,20.0,80.0,6.0,46.0,1.0,4.0,1.0,1.0,1.0,6.0,,,9.0,17.0,1.0,5.0,3.0,10.0,2.0,3.0,,,,2.0,5.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,ejwi3o4icc90a6a3aegux050q,T. Stephani,Goalkeeper,30,,,,5.0,,,26.0,,3.0,1.0,2.0,,70.0,1.0,,5.0,,14.0,8.0,6.0,,,,3.0,1.0,2.0,,,1.0,29.0,87.0,,,1.0,7.0,,,34.0,,28.0,1.0,,,5.0,,,,,,,21.0,63.0,11.0,84.0,74.0,,,,,450.0,,,,7.0,1.0,2.0,32.0,127.0,,95.0,,,32.0,177.0,,,,32.0,23.0,9.0,,1.0,,,0.0,,,1.0,10.0,14.0,,,,,,,,,,,,,,42.0,26.0,8.0,1.0,2.0,1.0,12.0,2.0,,5.0,,,,2.0,10.0,1.0,,,,,,,,,,,,
USA_USL_League_One,2026,New York Cosmos,2lhfshkvncsevs2koj2zxf28k,N. Zielonka,Forward,11,6.0,5.0,1.0,6.0,4.0,1.0,12.0,1.0,19.0,12.0,7.0,26.0,6.0,1.0,,6.0,,4.0,4.0,,,,,13.0,7.0,6.0,,,1.0,8.0,21.0,,,1.0,5.0,2.0,1.0,4.0,,3.0,1.0,,,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,16.0,14.0,3.0,14.0,,1.0,,1.0,161.0,2.0,1.0,,3.0,4.0,3.0,15.0,21.0,,16.0,1.0,9.0,5.0,52.0,3.0,3.0,1.0,,8.0,,5.0,,,,0.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
