liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Athletic Club Boise,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,6,2.0,25.0,14.0,7.0,1.0,6.0,21.0,12.0,2.0,4.0,2.0,7.0,1.0,6.0,1.0,3.0,70.0,5.0,1.0,,6.0,15.0,3.0,2.0,2.0,3.0,,2.0,66.0,27.0,45.0,67.0,,137.0,,,3.0,11.0,73.0,69.0,1.0,1.0,4.0,96.0,9.0,3.0,0.0,,,,1.0,21.0,,1.0,1.0,,6.0,,2.0,,,,,1.0,1.0,5.0,3.0,1.0,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,1iyhipdn84for8bbxb07kw4x5,T. Amang,Forward,22,2.0,9.0,17.0,15.0,8.0,7.0,21.0,5.0,2.0,4.0,2.0,12.0,6.0,6.0,,1.0,24.0,10.0,3.0,2.0,5.0,9.0,1.0,2.0,1.0,,,1.0,19.0,10.0,14.0,22.0,1.0,153.0,2.0,,4.0,13.0,29.0,24.0,1.0,5.0,5.0,47.0,6.0,4.0,1.0,3.0,2.0,,2.0,6.0,,3.0,,1.0,1.0,1.0,2.0,2.0,,,,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0,,,,2.0,1.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,8vcytrkvxzki08gxqpulol3hl,B. Bodily,Forward,7,1.0,13.0,14.0,8.0,4.0,4.0,33.0,9.0,1.0,3.0,1.0,6.0,3.0,3.0,,1.0,31.0,11.0,3.0,2.0,1.0,4.0,3.0,1.0,,1.0,1.0,,27.0,18.0,10.0,26.0,,90.0,2.0,1.0,3.0,19.0,31.0,27.0,,2.0,4.0,61.0,11.0,2.0,0.0,2.0,1.0,,1.0,5.0,1.0,1.0,,,7.0,6.0,1.0,,,3.0,,1.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,a8nwfr7qx711qnvi49q2tfp7u,J. Crull,Defender,16,2.0,16.0,18.0,5.0,1.0,4.0,16.0,38.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,,97.0,5.0,2.0,2.0,8.0,40.0,,2.0,1.0,,,,87.0,34.0,57.0,88.0,1.0,154.0,,,2.0,17.0,101.0,91.0,1.0,2.0,10.0,131.0,9.0,5.0,0.0,1.0,,2.0,1.0,7.0,5.0,1.0,2.0,,1.0,1.0,,1.0,,5.0,,1.0,5.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,0.0,,,,3.0,1.0,,,,,,,,,,,2.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,5lfsx6h5cktgy9mbk5hg6mt0q,J. Dengler,Defender,25,1.0,,14.0,3.0,,3.0,,36.0,1.0,1.0,1.0,2.0,,2.0,,,77.0,6.0,,,1.0,27.0,,1.0,,,,1.0,72.0,11.0,65.0,70.0,1.0,90.0,,,,6.0,82.0,76.0,1.0,,6.0,97.0,5.0,1.0,0.0,1.0,,2.0,,19.0,9.0,,1.0,,,,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,6.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,5v83k5ukm1xt6fhuq8845euc4,J. Garcia,Goalkeeper,13,2.0,,5.0,2.0,,2.0,,10.0,2.0,2.0,1.0,1.0,,1.0,,,15.0,,,,7.0,10.0,,1.0,,,,,14.0,3.0,20.0,20.0,,91.0,,,1.0,6.0,29.0,23.0,,,6.0,41.0,4.0,,0.0,1.0,,,,9.0,2.0,,2.0,,,,,,1.0,,,,6.0,,,,,,,,,2.0,,,,,,,,,,,1.0,3.0,1.0,10.0,7.0,3.0,1.0,,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,63td0sigm6tp2tg8yovf5npm2,D. Gasso,Midfielder,8,2.0,12.0,15.0,12.0,5.0,7.0,11.0,23.0,2.0,3.0,1.0,10.0,3.0,7.0,,2.0,64.0,9.0,2.0,2.0,5.0,15.0,2.0,1.0,,1.0,1.0,,56.0,33.0,30.0,57.0,5.0,117.0,,,1.0,8.0,70.0,62.0,6.0,1.0,8.0,83.0,4.0,4.0,0.0,2.0,2.0,,1.0,20.0,,1.0,4.0,,,,,1.0,1.0,2.0,,1.0,4.0,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,1.0,0.0,,,,5.0,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,7o71djg9t9z126paxjz1fdffu,J. Hanson,Forward,17,2.0,4.0,5.0,4.0,2.0,2.0,8.0,3.0,2.0,,,3.0,2.0,1.0,,,10.0,2.0,,,1.0,1.0,,,,1.0,1.0,,5.0,5.0,1.0,5.0,,23.0,2.0,,1.0,8.0,10.0,5.0,,,5.0,17.0,4.0,4.0,0.0,1.0,,,,2.0,1.0,,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,5gwfcqdf1i0zflrm5vpkzhr10,J. Kliewer,Goalkeeper,18,1.0,,6.0,,,,,17.0,1.0,1.0,1.0,,,,,,29.0,2.0,,,8.0,10.0,,1.0,1.0,,,,24.0,,31.0,30.0,,89.0,,,,6.0,37.0,31.0,,,6.0,47.0,6.0,,0.0,,,,,10.0,2.0,,,,,,,,,,,,6.0,,,,,,,,,3.0,,,,,,,,,,,,1.0,,11.0,8.0,,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Athletic Club Boise,b74ii2r7xq8zx25n6zbe8lfc9,D. Kostyshyn,Midfielder,10,1.0,4.0,11.0,9.0,4.0,5.0,16.0,11.0,1.0,3.0,1.0,7.0,2.0,5.0,,1.0,21.0,4.0,1.0,,1.0,4.0,1.0,1.0,,1.0,1.0,,18.0,16.0,4.0,16.0,,90.0,,,4.0,8.0,22.0,19.0,1.0,2.0,3.0,39.0,5.0,3.0,0.0,2.0,2.0,,,3.0,,1.0,,,2.0,2.0,,2.0,,,,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,3.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
