liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Columbus Crew,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,Midfielder,17,54.0,21.0,652.0,12.0,283.0,25.0,16.0,735.0,939.0,163.0,21.0,27.0,61.0,37.0,18.0,124.0,23.0,64.0,7.0,11.0,47.0,388.0,26.0,22.0,1305.0,10.0,14.0,716.0,671.0,2.0,14.0,644.0,28.0,2.0,1.0,45.0,75.0,95.0,250.0,21.0,5.0,18.0,88.0,1.0,175.0,19.0,,186.0,23.0,137.0,5.0,1.0,102.0,16.0,76.0,14.0,21.0,,,0.0,12.0,2.0,2.0,2.0,18.0,,1.0,3.0,,,,,,,3.0,6.0,,2.0,,,,,1.0,1.0,24.0,,,,4.0,8.0,,,,,,1.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2021,Columbus Crew,7nofrmk5mdx3f42trmq3tkiqd,F. Higuaín,Midfielder,0,76.0,25.0,407.0,7.0,289.0,10.0,20.0,511.0,684.0,89.0,11.0,22.0,47.0,20.0,5.0,126.0,12.0,90.0,7.0,10.0,12.0,145.0,9.0,14.0,802.0,14.0,9.0,495.0,421.0,1.0,7.0,399.0,6.0,,8.0,117.0,56.0,166.0,141.0,25.0,18.0,24.0,33.0,3.0,144.0,6.0,1.0,100.0,1.0,80.0,12.0,2.0,38.0,7.0,33.0,6.0,12.0,2.0,1.0,0.0,,13.0,9.0,39.0,1.0,13.0,3.0,21.0,,,,1.0,,2.0,9.0,7.0,,5.0,,3.0,3.0,,3.0,4.0,9.0,2.0,1.0,2.0,,12.0,,9.0,24.0,,15.0,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,3.0,,,
USA_MLS,2021,Columbus Crew,5poofr1j8221dhowins42c1jp,E. Hurtado,Forward,19,24.0,16.0,119.0,4.0,83.0,10.0,18.0,147.0,253.0,67.0,11.0,2.0,27.0,23.0,2.0,57.0,12.0,26.0,4.0,10.0,5.0,40.0,23.0,6.0,571.0,2.0,16.0,145.0,121.0,1.0,4.0,119.0,5.0,1.0,1.0,23.0,43.0,77.0,35.0,16.0,11.0,39.0,24.0,5.0,16.0,,1.0,39.0,2.0,44.0,10.0,3.0,10.0,5.0,17.0,11.0,7.0,,,0.0,7.0,4.0,5.0,4.0,7.0,2.0,4.0,12.0,,,,,,,8.0,5.0,,3.0,,,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2021,Columbus Crew,agw4ksz62ddb0q7h7lon4na0a,A. Keita,Defender,30,41.0,16.0,435.0,5.0,118.0,5.0,4.0,528.0,651.0,71.0,15.0,57.0,15.0,25.0,2.0,25.0,18.0,76.0,,11.0,11.0,335.0,34.0,11.0,952.0,35.0,17.0,511.0,452.0,3.0,2.0,395.0,8.0,13.0,,46.0,32.0,90.0,224.0,16.0,6.0,3.0,39.0,,184.0,3.0,,95.0,14.0,37.0,1.0,2.0,45.0,10.0,22.0,13.0,33.0,,,0.0,17.0,3.0,1.0,3.0,36.0,1.0,,3.0,,,,,2.0,,,,,,,,,,,,11.0,,,1.0,1.0,,,,,,,3.0,,5.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,36425j4l7676d4wyubqsunh79,P. Kitchen,Midfielder,2,9.0,5.0,88.0,2.0,44.0,6.0,2.0,101.0,129.0,35.0,1.0,4.0,11.0,3.0,,11.0,2.0,11.0,1.0,13.0,8.0,46.0,11.0,4.0,202.0,2.0,8.0,98.0,90.0,1.0,2.0,86.0,5.0,1.0,2.0,7.0,19.0,14.0,36.0,5.0,2.0,1.0,16.0,1.0,26.0,3.0,1.0,28.0,1.0,24.0,3.0,2.0,16.0,3.0,13.0,1.0,4.0,,,0.0,3.0,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,9uty4a8ww9ce7ydjgp9z78set,M. Lampson,Goalkeeper,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,7775omrubpksg48eyo4wksvyt,G. Lillard,Defender,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,Midfielder,7,190.0,32.0,820.0,34.0,523.0,44.0,63.0,1104.0,1801.0,379.0,28.0,73.0,151.0,96.0,31.0,201.0,35.0,259.0,37.0,11.0,92.0,340.0,45.0,60.0,2561.0,69.0,28.0,1079.0,845.0,7.0,11.0,772.0,49.0,21.0,68.0,274.0,179.0,474.0,363.0,32.0,2.0,59.0,200.0,9.0,373.0,43.0,,167.0,24.0,334.0,33.0,5.0,168.0,30.0,183.0,48.0,57.0,2.0,2.0,1.0,17.0,68.0,24.0,72.0,29.0,18.0,1.0,23.0,,4.0,3.0,1.0,9.0,1.0,10.0,24.0,,22.0,,4.0,4.0,2.0,6.0,6.0,60.0,2.0,,18.0,3.0,46.0,,,6.0,,3.0,2.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,2.0,,,
USA_MLS,2021,Columbus Crew,8m434r9gz4dowd88hqwhfnox5,A. Mățan,Midfielder,20,29.0,28.0,204.0,3.0,127.0,8.0,35.0,239.0,430.0,112.0,9.0,5.0,52.0,20.0,3.0,63.0,11.0,35.0,13.0,10.0,13.0,81.0,7.0,7.0,792.0,6.0,6.0,239.0,204.0,2.0,9.0,199.0,7.0,2.0,1.0,40.0,58.0,118.0,92.0,28.0,19.0,24.0,54.0,4.0,60.0,6.0,,24.0,6.0,105.0,25.0,1.0,47.0,9.0,53.0,13.0,9.0,,,0.0,1.0,8.0,4.0,14.0,2.0,4.0,,10.0,,,,,,,1.0,5.0,,7.0,,,,1.0,,,15.0,,,2.0,,12.0,,2.0,5.0,,3.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
USA_MLS,2021,Columbus Crew,ehalix6sdzrzgddodpxfc0lhx,J. Mensah,Defender,4,102.0,29.0,1293.0,8.0,323.0,21.0,1.0,1557.0,1927.0,204.0,35.0,108.0,26.0,56.0,10.0,81.0,40.0,203.0,1.0,11.0,16.0,1031.0,146.0,19.0,2537.0,101.0,51.0,1489.0,1354.0,5.0,,1246.0,11.0,36.0,10.0,141.0,77.0,228.0,313.0,29.0,1.0,48.0,127.0,12.0,540.0,5.0,2.0,623.0,44.0,58.0,6.0,5.0,143.0,28.0,32.0,30.0,63.0,1.0,1.0,1.0,95.0,1.0,2.0,1.0,144.0,,1.0,3.0,,,,,,,1.0,15.0,1.0,6.0,,2.0,2.0,1.0,,,10.0,,,,4.0,21.0,,,,,,5.0,,7.0,33.0,2.0,,2.0,,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,3.0,
USA_MLS,2021,Columbus Crew,7kcezh1c08cnm02b13y5y20gl,K. Molino,Forward,13,46.0,11.0,217.0,11.0,151.0,7.0,24.0,277.0,407.0,71.0,12.0,10.0,36.0,17.0,7.0,61.0,13.0,57.0,8.0,12.0,6.0,71.0,11.0,23.0,575.0,11.0,5.0,274.0,220.0,1.0,4.0,210.0,3.0,1.0,10.0,55.0,41.0,110.0,58.0,11.0,4.0,14.0,30.0,2.0,78.0,3.0,,80.0,6.0,60.0,12.0,,40.0,7.0,24.0,10.0,11.0,1.0,0.0,0.0,6.0,7.0,2.0,9.0,,2.0,,8.0,,,,1.0,,,11.0,3.0,,2.0,,1.0,1.0,3.0,,,6.0,,1.0,1.0,2.0,5.0,,1.0,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2021,Columbus Crew,6yvnraewyl2f5mx6imq1mh9lh,Steven Moreira,Defender,31,43.0,7.0,199.0,3.0,129.0,6.0,13.0,259.0,398.0,60.0,6.0,19.0,24.0,9.0,3.0,39.0,7.0,56.0,6.0,14.0,10.0,80.0,14.0,13.0,527.0,13.0,6.0,254.0,203.0,1.0,3.0,184.0,7.0,6.0,41.0,46.0,30.0,93.0,12.0,7.0,1.0,8.0,30.0,,113.0,3.0,1.0,95.0,2.0,46.0,9.0,,37.0,6.0,22.0,4.0,19.0,,,0.0,8.0,9.0,,9.0,11.0,6.0,1.0,13.0,,,,,7.0,,,,1.0,,,,,,1.0,2.0,3.0,,,6.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,d38mrccgoud3qomh3supk202d,D. Nagbe,Midfielder,6,89.0,33.0,1570.0,16.0,829.0,28.0,41.0,1686.0,2049.0,269.0,37.0,72.0,89.0,81.0,16.0,232.0,44.0,97.0,14.0,10.0,29.0,760.0,38.0,31.0,2910.0,8.0,21.0,1667.0,1589.0,7.0,5.0,1517.0,14.0,2.0,,62.0,110.0,176.0,597.0,33.0,,11.0,159.0,6.0,313.0,15.0,2.0,544.0,22.0,231.0,54.0,2.0,221.0,33.0,142.0,47.0,38.0,2.0,0.0,0.0,17.0,2.0,3.0,3.0,19.0,,,22.0,,,,1.0,,,13.0,7.0,2.0,4.0,,2.0,2.0,,2.0,3.0,59.0,,1.0,,4.0,11.0,,,1.0,,1.0,5.0,,,13.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,
USA_MLS,2021,Columbus Crew,c44bkncqmptribnxki1dyppbe,I. Parente,Midfielder,16,12.0,6.0,122.0,,71.0,4.0,2.0,143.0,167.0,28.0,2.0,7.0,12.0,8.0,1.0,22.0,2.0,20.0,,13.0,6.0,52.0,7.0,1.0,210.0,8.0,5.0,141.0,123.0,,1.0,116.0,2.0,1.0,,12.0,17.0,25.0,37.0,6.0,4.0,,11.0,,35.0,4.0,,49.0,1.0,21.0,,1.0,14.0,2.0,9.0,4.0,9.0,,,0.0,2.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,7cza2st4pm7zecztqgeauujmd,E. Room,Goalkeeper,1,7.0,30.0,326.0,,106.0,,,822.0,1055.0,8.0,34.0,157.0,,1.0,,,39.0,286.0,,11.0,,430.0,5.0,,2700.0,279.0,,441.0,536.0,5.0,,379.0,,129.0,,226.0,,292.0,175.0,30.0,,,8.0,,506.0,,,141.0,3.0,3.0,1.0,1.0,232.0,30.0,3.0,1.0,60.0,,,0.0,5.0,,1.0,,14.0,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,7.0,,51.0,,,,,266.0,14.0,31.0,96.0,35.0,7.0,83.0,4.0,48.0,2.0,1.0,5.0,,,,,,,,1.0,,,,260.0,
USA_MLS,2021,Columbus Crew,yb7c70u86g7i6whymdws8t0p,M. Valenzuela,Defender,19,65.0,14.0,334.0,13.0,191.0,11.0,11.0,444.0,666.0,80.0,9.0,33.0,27.0,15.0,9.0,59.0,10.0,102.0,7.0,11.0,24.0,153.0,16.0,27.0,872.0,37.0,7.0,436.0,342.0,1.0,6.0,309.0,12.0,14.0,58.0,67.0,34.0,150.0,152.0,14.0,2.0,14.0,46.0,2.0,211.0,12.0,1.0,22.0,18.0,64.0,6.0,2.0,62.0,12.0,37.0,6.0,44.0,,,0.0,9.0,9.0,5.0,9.0,17.0,2.0,,8.0,,,,,12.0,,,4.0,,,,,,,,,7.0,,,2.0,1.0,4.0,,,,,,3.0,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2021,Columbus Crew,x4hsnlz1ngvhw8xc4215s2j9,J. Williams,Defender,3,52.0,18.0,628.0,6.0,190.0,11.0,1.0,740.0,887.0,87.0,11.0,60.0,11.0,20.0,3.0,38.0,14.0,86.0,,11.0,11.0,464.0,56.0,7.0,1362.0,34.0,29.0,711.0,654.0,3.0,,594.0,7.0,16.0,2.0,47.0,40.0,95.0,297.0,18.0,4.0,10.0,47.0,,263.0,4.0,1.0,142.0,20.0,31.0,2.0,3.0,80.0,14.0,20.0,13.0,40.0,,,0.0,27.0,1.0,1.0,1.0,61.0,,,1.0,,,,,,,,2.0,,2.0,,,,,,,7.0,,,,,4.0,,,,,,4.0,,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,drxyi6exopjshvbjo43knd8t1,V. Wormgoor,Defender,5,46.0,17.0,730.0,2.0,197.0,15.0,1.0,831.0,948.0,91.0,16.0,70.0,18.0,30.0,8.0,44.0,20.0,85.0,,11.0,12.0,549.0,51.0,3.0,1293.0,39.0,25.0,815.0,746.0,4.0,7.0,676.0,5.0,16.0,,52.0,43.0,89.0,253.0,17.0,1.0,8.0,48.0,1.0,277.0,7.0,,257.0,15.0,40.0,,3.0,69.0,16.0,22.0,13.0,33.0,,,0.0,26.0,,,,43.0,,,,,,,,,,1.0,4.0,2.0,,,,,,,,10.0,,,,1.0,4.0,,,,,,2.0,,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,f393lhns0ptvcs7cj0t07f00l,B. Wright-Phillips,Forward,99,44.0,21.0,94.0,9.0,70.0,9.0,11.0,152.0,257.0,112.0,9.0,8.0,23.0,17.0,6.0,52.0,10.0,47.0,3.0,11.0,7.0,35.0,67.0,12.0,650.0,3.0,46.0,140.0,105.0,1.0,4.0,97.0,4.0,2.0,1.0,40.0,69.0,78.0,37.0,21.0,15.0,18.0,43.0,2.0,43.0,3.0,,20.0,1.0,45.0,4.0,,15.0,6.0,22.0,9.0,7.0,1.0,0.0,0.0,21.0,,1.0,,6.0,,8.0,4.0,,,,1.0,,,6.0,8.0,,3.0,,1.0,1.0,1.0,,,11.0,1.0,1.0,,,11.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Columbus Crew,61y263ybiykc566mrl9w2bowl,G. Zardes,Forward,11,90.0,21.0,228.0,3.0,156.0,10.0,38.0,334.0,591.0,231.0,16.0,2.0,53.0,51.0,2.0,103.0,19.0,94.0,13.0,11.0,7.0,85.0,127.0,10.0,1563.0,4.0,58.0,322.0,240.0,3.0,9.0,238.0,6.0,,1.0,79.0,111.0,196.0,80.0,21.0,3.0,82.0,120.0,3.0,72.0,1.0,1.0,79.0,3.0,104.0,12.0,,38.0,18.0,51.0,28.0,18.0,8.0,1.0,4.0,69.0,3.0,7.0,3.0,17.0,1.0,10.0,14.0,,2.0,,,,,25.0,15.0,,17.0,2.0,9.0,7.0,,,,33.0,5.0,4.0,1.0,2.0,32.0,,,,,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,8.0,,,
