liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Greenville Triumph SC,aopflvfo187z716j6wqjk7l04,I. Agyaakwah,Defender,23,2.0,3.0,22.0,,4.0,5.0,,51.0,,,1.0,12.0,10.0,4.0,1.0,22.0,2.0,196.0,3.0,74.0,6.0,10.0,9.0,21.0,,4.0,,87.0,121.0,74.0,9.0,,33.0,,4.0,72.0,27.0,1.0,1.0,16.0,2.0,1.0,4.0,4.0,14.0,,2.0,2.0,11.0,7.0,,2.0,88.0,1.0,24.0,5.0,12.0,7.0,5.0,3.0,10.0,,0.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,9vw8izvdgvl9afa5cjwrrx2lm,C. Anguiano,Midfielder,6,,,,1.0,,,,1.0,,,,,10.0,,,,,14.0,,2.0,,,,,,,,2.0,5.0,2.0,,1.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,0.0,,,1.0,,1.0,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,c9dlhwb3ajgno1ck47rya4ay2,D. Benton,Defender,77,1.0,6.0,21.0,,7.0,5.0,,41.0,,,2.0,8.0,10.0,4.0,,34.0,5.0,218.0,5.0,68.0,7.0,13.0,6.0,34.0,1.0,4.0,3.0,87.0,154.0,70.0,15.0,,41.0,,8.0,65.0,,,,14.0,,,4.0,4.0,19.0,3.0,2.0,,8.0,14.0,20.0,3.0,89.0,,29.0,5.0,19.0,8.0,2.0,2.0,15.0,,0.0,2.0,1.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,b8m9h23suk1prgs0uj4zp53is,N. Biggar,Midfielder,14,,,2.0,,,,1.0,2.0,,,,,10.0,1.0,,1.0,,8.0,1.0,5.0,1.0,2.0,,,,,,6.0,11.0,5.0,,,2.0,,,5.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,6.0,,3.0,,1.0,1.0,,,,1.0,0.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,dycb7w379zx4ogkoiycz6y68k,A. Blinzler,Goalkeeper,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,bg1cn3lg80zgoqxopli41ec5w,Z. Bubb,Defender,42,1.0,7.0,29.0,1.0,7.0,4.0,1.0,97.0,,,1.0,11.0,10.0,15.0,2.0,33.0,14.0,402.0,5.0,115.0,12.0,18.0,4.0,51.0,,1.0,,142.0,211.0,123.0,26.0,,51.0,1.0,11.0,109.0,39.0,,1.0,17.0,2.0,,5.0,5.0,29.0,,5.0,,9.0,11.0,,10.0,152.0,1.0,26.0,4.0,19.0,13.0,2.0,7.0,14.0,4.0,0.0,7.0,1.0,,,,4.0,1.0,,,,,,,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,74kulsc49v28gagdio1exxv4l,L. Castro,Forward,25,5.0,3.0,43.0,7.0,2.0,3.0,1.0,12.0,,,1.0,20.0,10.0,18.0,4.0,40.0,,319.0,12.0,33.0,21.0,23.0,11.0,19.0,2.0,5.0,3.0,53.0,116.0,38.0,3.0,2.0,14.0,8.0,5.0,38.0,10.0,2.0,4.0,22.0,4.0,2.0,4.0,4.0,20.0,3.0,4.0,5.0,8.0,15.0,,2.0,58.0,1.0,26.0,3.0,21.0,11.0,5.0,9.0,2.0,15.0,0.0,4.0,,1.0,1.0,,2.0,5.0,1.0,1.0,0.0,,,1.0,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,arl1q2uuag2scjv8vt406lrtg,P. Corvino,Midfielder,11,1.0,1.0,28.0,1.0,1.0,2.0,1.0,14.0,,,1.0,14.0,10.0,6.0,2.0,20.0,6.0,216.0,,66.0,4.0,14.0,10.0,23.0,,4.0,1.0,74.0,123.0,67.0,6.0,,14.0,,1.0,61.0,15.0,5.0,2.0,24.0,12.0,1.0,3.0,3.0,8.0,2.0,2.0,,9.0,23.0,,,75.0,,53.0,2.0,10.0,14.0,4.0,4.0,2.0,1.0,0.0,2.0,1.0,,,1.0,,1.0,,,,,,,3.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,737f775n5p7uuryubk48zcwh6,C. Evans,Defender,18,10.0,4.0,48.0,3.0,17.0,7.0,,50.0,,,2.0,24.0,10.0,26.0,,101.0,27.0,540.0,4.0,123.0,11.0,24.0,17.0,38.0,3.0,5.0,11.0,174.0,313.0,131.0,21.0,2.0,89.0,,9.0,104.0,35.0,3.0,2.0,37.0,10.0,1.0,6.0,6.0,56.0,24.0,6.0,3.0,24.0,25.0,14.0,13.0,187.0,1.0,89.0,7.0,67.0,20.0,4.0,7.0,30.0,7.0,0.0,2.0,,,,,5.0,1.0,,,,,,,4.0,,,1.0,7.0,2.0,8.0,1.0,2.0,,,,,,4.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,
USA_USL_Cup,2025,Greenville Triumph SC,ee12f0u7m07sw81xkozouyd3p,B. Fricke,Defender,5,3.0,5.0,50.0,4.0,6.0,7.0,2.0,158.0,,,1.0,15.0,10.0,19.0,1.0,39.0,19.0,429.0,24.0,190.0,35.0,35.0,4.0,72.0,1.0,1.0,,223.0,306.0,200.0,36.0,1.0,79.0,,8.0,181.0,75.0,1.0,,15.0,1.0,2.0,5.0,5.0,34.0,,5.0,,12.0,8.0,,11.0,234.0,,42.0,7.0,23.0,11.0,1.0,11.0,15.0,13.0,0.0,4.0,,,,,3.0,3.0,,,,,,,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
