liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Austin Bold FC,d0zbhwc8ciqrcl3jisrw1dpbe,Faris Abdi,Midfielder,14,3.0,168.0,8.0,91.0,20.0,35.0,2.0,4.0,2.0,4.0,30.0,43.0,5.0,10.0,,92.0,3.0,8.0,74.0,2.0,3.0,14.0,28.0,1.0,12.0,16.0,,7.0,5.0,149.0,7.0,,,28.0,21.0,5.0,10.0,16.0,4.0,1.0,3.0,34.0,3.0,2.0,3.0,7.0,14.0,23.0,77.0,78.0,6.0,4.0,18.0,3.0,14.0,7.0,,,1.0,2.0,,1.0,3.0,,,,,,1.0,,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,1.0,0.0,
USA_USL_Championship,2019,Austin Bold FC,ay31zbgg1642dx463wmt6l0q1,G. Acosta,Midfielder,16,1.0,131.0,,75.0,8.0,46.0,,3.0,,4.0,22.0,16.0,1.0,13.0,,75.0,2.0,1.0,50.0,2.0,,16.0,31.0,2.0,12.0,10.0,1.0,4.0,6.0,90.0,5.0,1.0,,9.0,20.0,1.0,10.0,5.0,9.0,2.0,3.0,14.0,,3.0,2.0,5.0,5.0,16.0,59.0,59.0,5.0,1.0,9.0,,4.0,4.0,,,,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,,,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.0,
USA_USL_Championship,2019,Austin Bold FC,dk75col4qqfull30rxqam699m,C. Adams,Forward,22,1.0,62.0,,11.0,,2.0,,2.0,3.0,1.0,14.0,1.0,2.0,6.0,,11.0,3.0,1.0,3.0,,3.0,8.0,1.0,,5.0,4.0,,2.0,4.0,23.0,4.0,,,11.0,8.0,4.0,10.0,3.0,,,2.0,12.0,,,1.0,4.0,8.0,2.0,3.0,3.0,1.0,2.0,9.0,,3.0,4.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2019,Austin Bold FC,erm5zuf9861sxyqflg3ugmsbt,F. Atuahene,Forward,10,4.0,466.0,3.0,143.0,33.0,82.0,,3.0,14.0,7.0,86.0,38.0,6.0,23.0,,143.0,4.0,13.0,116.0,5.0,18.0,26.0,37.0,3.0,27.0,28.0,4.0,7.0,3.0,272.0,10.0,2.0,1.0,63.0,33.0,36.0,10.0,23.0,1.0,3.0,19.0,71.0,,5.0,4.0,10.0,41.0,40.0,117.0,117.0,8.0,6.0,48.0,2.0,22.0,6.0,2.0,,1.0,7.0,3.0,2.0,4.0,,,2.0,,8.0,,,1.0,4.0,,3.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Austin Bold FC,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,13,,67.0,,17.0,5.0,14.0,,,,3.0,9.0,2.0,2.0,1.0,,17.0,1.0,1.0,14.0,,,1.0,7.0,2.0,1.0,4.0,,,,36.0,3.0,1.0,,13.0,3.0,7.0,10.0,8.0,2.0,5.0,1.0,16.0,,,,3.0,5.0,2.0,16.0,16.0,3.0,2.0,8.0,,8.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2019,Austin Bold FC,8n5e6wkrxh5ev1g9qq824o0k5,André Lima,Forward,99,3.0,2808.0,3.0,829.0,232.0,449.0,8.0,15.0,42.0,124.0,392.0,198.0,9.0,247.0,4.0,908.0,63.0,12.0,594.0,42.0,80.0,262.0,226.0,35.0,242.0,80.0,31.0,34.0,25.0,1328.0,35.0,13.0,3.0,187.0,216.0,147.0,10.0,209.0,52.0,69.0,16.0,440.0,13.0,47.0,5.0,35.0,107.0,234.0,569.0,646.0,253.0,5.0,231.0,9.0,80.0,4.0,57.0,2.0,14.0,18.0,1.0,4.0,10.0,5.0,,8.0,,25.0,2.0,4.0,3.0,38.0,9.0,1.0,129.0,3.0,2.0,,1.0,4.0,3.0,5.0,3.0,8.0,11.0,11.0,31.0,,5.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,45.0,9.0,5.0,5.0,
USA_USL_Championship,2019,Austin Bold FC,80ajfzr3z4h8td9h9s35cs15h,E. Braafheid,Defender,3,12.0,1167.0,52.0,522.0,54.0,264.0,1.0,38.0,8.0,8.0,180.0,210.0,15.0,61.0,2.0,552.0,23.0,17.0,421.0,18.0,9.0,99.0,188.0,20.0,107.0,71.0,14.0,9.0,30.0,832.0,15.0,9.0,,109.0,255.0,13.0,10.0,72.0,32.0,28.0,12.0,129.0,14.0,19.0,38.0,15.0,49.0,55.0,425.0,453.0,20.0,11.0,57.0,13.0,60.0,1.0,2.0,8.0,,10.0,21.0,9.0,4.0,1.0,,5.0,13.0,3.0,7.0,34.0,,1.0,1.0,6.0,12.0,,21.0,,,4.0,3.0,3.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,0.0,
USA_USL_Championship,2019,Austin Bold FC,31d0bklhbxhptjuzmgy3l7x79,X. Báez,Midfielder,8,17.0,2807.0,9.0,1287.0,191.0,692.0,7.0,66.0,12.0,23.0,336.0,454.0,78.0,153.0,1.0,1339.0,31.0,10.0,1028.0,39.0,24.0,219.0,354.0,37.0,218.0,196.0,33.0,49.0,49.0,1774.0,33.0,20.0,5.0,239.0,434.0,28.0,10.0,157.0,92.0,46.0,8.0,289.0,19.0,42.0,48.0,33.0,109.0,360.0,1079.0,1120.0,50.0,57.0,132.0,22.0,130.0,,2.0,5.0,1.0,7.0,26.0,17.0,26.0,3.0,,8.0,12.0,9.0,1.0,39.0,1.0,12.0,13.0,10.0,27.0,,26.0,4.0,4.0,21.0,,6.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,26.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Austin Bold FC,bnjml5ay0caonka3lpez6lvit,D. Conca,Midfielder,10,1.0,167.0,1.0,79.0,16.0,45.0,,2.0,,2.0,37.0,19.0,2.0,22.0,,84.0,2.0,2.0,57.0,,,24.0,14.0,4.0,26.0,8.0,3.0,6.0,3.0,115.0,3.0,,,18.0,33.0,3.0,10.0,8.0,3.0,2.0,3.0,22.0,1.0,,5.0,3.0,12.0,21.0,55.0,60.0,4.0,1.0,14.0,,6.0,,2.0,,,,4.0,,3.0,,,3.0,3.0,,,5.0,,,,,2.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,0.0,
USA_USL_Championship,2019,Austin Bold FC,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,Forward,7,,31.0,,8.0,4.0,5.0,,,,,3.0,2.0,,1.0,,8.0,1.0,,7.0,,,1.0,2.0,1.0,1.0,,,,,11.0,1.0,1.0,,4.0,1.0,1.0,10.0,1.0,,1.0,1.0,4.0,,,,1.0,3.0,1.0,7.0,7.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
