liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Atlanta United FC,bijr1ghojrxc61se7ebt72f9x,M. Almirón,Forward,10,9.0,8.0,1.0,7.0,3.0,61.0,8.0,1.0,114.0,1.0,17.0,9.0,67.0,33.0,34.0,211.0,95.0,2.0,7.0,3.0,12.0,11.0,1.0,58.0,25.0,33.0,1.0,5.0,9.0,75.0,5.0,291.0,1.0,57.0,9.0,4.0,31.0,77.0,12.0,5.0,5.0,7.0,1.0,3.0,7.0,1.0,11.0,10.0,4.0,236.0,190.0,68.0,247.0,4.0,6.0,4.0,1.0,1.0,628.0,21.0,3.0,3.0,1.0,3.0,12.0,124.0,308.0,10.0,251.0,10.0,26.0,57.0,455.0,6.0,25.0,16.0,5.0,2.0,9.0,69.0,13.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,69ivqkcipxp15b7x5jl83ud49,S. Alzate,Midfielder,7,3.0,2.0,1.0,7.0,,42.0,1.0,,61.0,,4.0,,42.0,19.0,23.0,71.0,39.0,5.0,7.0,,10.0,9.0,1.0,39.0,17.0,22.0,,3.0,5.0,73.0,1.0,218.0,,32.0,3.0,,13.0,69.0,5.0,1.0,1.0,4.0,3.0,,,,6.0,3.0,4.0,202.0,87.0,119.0,202.0,6.0,5.0,1.0,,3.0,397.0,8.0,1.0,,4.0,7.0,5.0,36.0,223.0,2.0,206.0,11.0,4.0,17.0,284.0,2.0,5.0,3.0,4.0,1.0,2.0,17.0,5.0,15.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,bdaxbuz59551ktjj7g31slfc9,Juan Berrocal,Defender,6,21.0,7.0,14.0,8.0,,27.0,1.0,3.0,103.0,,,,48.0,19.0,29.0,15.0,119.0,3.0,8.0,,13.0,13.0,,27.0,12.0,15.0,,11.0,2.0,86.0,,415.0,,56.0,5.0,2.0,35.0,199.0,2.0,5.0,,7.0,1.0,,,,,,15.0,377.0,122.0,271.0,378.0,5.0,9.0,,,2.0,641.0,,,,27.0,9.0,1.0,41.0,431.0,5.0,393.0,14.0,6.0,38.0,519.0,,,,,8.0,18.0,27.0,11.0,20.0,0.0,1.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,a63su8pudaernrvj1fi9006qc,L. Brennan,Midfielder,20,8.0,8.0,,6.0,,19.0,3.0,,33.0,,,5.0,17.0,15.0,2.0,44.0,9.0,1.0,6.0,,3.0,3.0,,9.0,7.0,2.0,1.0,1.0,2.0,3.0,,56.0,1.0,14.0,2.0,1.0,6.0,26.0,2.0,,1.0,1.0,1.0,,,,,,,47.0,37.0,11.0,48.0,,1.0,,1.0,2.0,121.0,3.0,,1.0,,4.0,1.0,22.0,57.0,1.0,48.0,1.0,11.0,9.0,81.0,,4.0,4.0,2.0,,,12.0,1.0,9.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,c2as80h3mt285w0zzjwtrzrpw,E. Báez,Defender,3,30.0,12.0,18.0,11.0,1.0,105.0,5.0,2.0,100.0,,,7.0,95.0,43.0,52.0,194.0,184.0,1.0,11.0,2.0,17.0,16.0,1.0,65.0,31.0,34.0,1.0,16.0,6.0,20.0,1.0,508.0,1.0,56.0,19.0,4.0,42.0,206.0,8.0,2.0,3.0,11.0,3.0,,2.0,2.0,5.0,1.0,14.0,407.0,222.0,194.0,400.0,9.0,13.0,,9.0,83.0,954.0,12.0,1.0,,28.0,5.0,8.0,156.0,515.0,5.0,414.0,22.0,17.0,101.0,781.0,,16.0,16.0,5.0,14.0,27.0,80.0,37.0,74.0,0.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,5c7gqtyra887hjyg502tvzn1m,M. Edwards,Defender,47,7.0,2.0,5.0,7.0,1.0,36.0,,,25.0,,,1.0,22.0,11.0,11.0,48.0,35.0,2.0,7.0,1.0,3.0,3.0,,15.0,9.0,6.0,,1.0,3.0,49.0,,128.0,,13.0,6.0,3.0,8.0,9.0,4.0,1.0,,2.0,,,2.0,2.0,1.0,2.0,6.0,110.0,64.0,49.0,105.0,2.0,1.0,,4.0,17.0,250.0,2.0,1.0,,8.0,5.0,2.0,32.0,129.0,1.0,111.0,3.0,6.0,18.0,190.0,,6.0,6.0,1.0,1.0,3.0,21.0,3.0,15.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,Midfielder,35,7.0,3.0,4.0,8.0,,36.0,1.0,1.0,49.0,,3.0,1.0,28.0,15.0,13.0,77.0,61.0,1.0,8.0,,6.0,6.0,,21.0,12.0,9.0,1.0,2.0,6.0,41.0,1.0,176.0,,27.0,4.0,2.0,15.0,44.0,6.0,2.0,4.0,3.0,1.0,,,,2.0,5.0,11.0,152.0,101.0,56.0,146.0,1.0,2.0,1.0,,1.0,355.0,5.0,2.0,,1.0,4.0,4.0,48.0,182.0,6.0,157.0,3.0,6.0,25.0,233.0,,8.0,8.0,1.0,2.0,6.0,30.0,3.0,19.0,0.0,5.0,,,,,,2.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,eo6uohs5ee4rvg8eokqt7l0tm,M. Galarza,Midfielder,88,27.0,15.0,12.0,10.0,,67.0,6.0,,88.0,,5.0,3.0,111.0,53.0,58.0,170.0,117.0,10.0,10.0,,7.0,7.0,,84.0,38.0,46.0,2.0,4.0,10.0,68.0,,326.0,1.0,51.0,19.0,13.0,32.0,81.0,10.0,7.0,5.0,8.0,6.0,,5.0,5.0,4.0,7.0,10.0,251.0,174.0,89.0,248.0,8.0,19.0,1.0,,4.0,666.0,19.0,,1.0,6.0,18.0,15.0,125.0,333.0,12.0,258.0,27.0,18.0,75.0,492.0,1.0,14.0,12.0,8.0,7.0,13.0,66.0,23.0,62.0,0.0,2.0,2.0,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,41zbkj0w80ybqyhtvsfo9xfkk,A. Gill,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Atlanta United FC,4tz64bm0vbosads0bbsw7n5xx,S. Gregersen,Defender,5,21.0,7.0,14.0,9.0,,23.0,,5.0,107.0,1.0,,1.0,47.0,17.0,30.0,19.0,174.0,4.0,9.0,,11.0,10.0,1.0,26.0,10.0,16.0,,9.0,2.0,261.0,1.0,530.0,,54.0,9.0,7.0,29.0,86.0,2.0,1.0,1.0,8.0,1.0,,,,,,14.0,488.0,142.0,358.0,486.0,3.0,8.0,,,2.0,724.0,1.0,,1.0,50.0,9.0,6.0,49.0,544.0,2.0,500.0,11.0,7.0,44.0,650.0,,1.0,1.0,,10.0,20.0,29.0,16.0,24.0,0.0,1.0,3.0,,,3.0,3.0,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
