liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Union Omaha,vgezof866rrausmdtsk6tn8p,D. Acoff,Defender,26,41.0,19.0,22.0,25.0,185.0,317.0,180.0,89.0,91.0,218.0,6.0,25.0,2.0,20.0,16.0,2.0,139.0,70.0,69.0,10.0,194.0,2.0,605.0,2.0,,,200.0,48.0,12.0,108.0,2.0,26.0,6.0,6.0,16.0,,15.0,475.0,306.0,218.0,477.0,25.0,45.0,1779.0,44.0,1.0,41.0,18.0,339.0,623.0,14.0,492.0,34.0,42.0,131.0,1217.0,26.0,26.0,178.0,105.0,4.0,0.0,2.0,1.0,5.0,1.0,28.0,183.0,4.0,2.0,2.0,,24.0,1.0,8.0,19.0,,11.0,157.0,1.0,19.0,,82.0,82.0,20.0,35.0,3.0,,26.0,3.0,9.0,2.0,3.0,,,3.0,,32.0,32.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,8zokda286fc61hi2znyufz6ga,K. Amiche,Forward,95,2.0,2.0,,6.0,27.0,60.0,36.0,22.0,14.0,29.0,2.0,6.0,,5.0,4.0,,34.0,20.0,14.0,10.0,23.0,,91.0,1.0,,,43.0,2.0,1.0,11.0,,12.0,2.0,5.0,6.0,8.0,4.0,74.0,64.0,13.0,70.0,4.0,,217.0,13.0,,1.0,2.0,53.0,91.0,3.0,74.0,4.0,10.0,17.0,164.0,7.0,2.0,25.0,15.0,,,,0.0,,,1.0,,1.0,,,,4.0,,1.0,1.0,,,7.0,1.0,4.0,,12.0,9.0,2.0,4.0,,,2.0,,,,,3.0,,,,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,3461sfmst5pjeiaof78d0efo,B. Barjolo,Forward,17,4.0,2.0,2.0,5.0,4.0,12.0,17.0,10.0,7.0,6.0,1.0,5.0,1.0,2.0,2.0,1.0,13.0,8.0,5.0,10.0,7.0,2.0,20.0,,,,9.0,2.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,,,17.0,12.0,6.0,17.0,2.0,,102.0,6.0,,2.0,2.0,17.0,20.0,1.0,17.0,2.0,6.0,3.0,48.0,4.0,,4.0,3.0,,1.0,0.0,0.0,,,1.0,12.0,,1.0,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,92oqt9q51us5rpmqmvvrdso6i,R. Becher,Midfielder,28,85.0,32.0,53.0,19.0,77.0,102.0,188.0,97.0,91.0,134.0,14.0,19.0,8.0,13.0,8.0,7.0,103.0,65.0,38.0,10.0,75.0,1.0,393.0,1.0,,,53.0,18.0,9.0,49.0,3.0,109.0,12.0,5.0,9.0,24.0,18.0,275.0,175.0,103.0,259.0,11.0,1.0,1233.0,18.0,6.0,12.0,35.0,192.0,395.0,26.0,277.0,17.0,60.0,118.0,588.0,6.0,10.0,100.0,108.0,3.0,6.0,2.0,1.0,6.0,1.0,5.0,88.0,5.0,6.0,,2.0,15.0,,14.0,14.0,,9.0,,9.0,12.0,,7.0,7.0,4.0,25.0,1.0,,6.0,2.0,6.0,6.0,1.0,,,3.0,,1.0,1.0,3.0,,,,1.0,,,4.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,amjlvixpfu1b6ksznihymelii,P. Botello Faz,Forward,33,122.0,74.0,48.0,21.0,100.0,77.0,204.0,117.0,87.0,40.0,6.0,21.0,3.0,20.0,14.0,3.0,82.0,43.0,39.0,10.0,63.0,8.0,298.0,,,,39.0,11.0,2.0,20.0,2.0,105.0,10.0,7.0,4.0,36.0,6.0,199.0,133.0,76.0,203.0,6.0,,1244.0,22.0,2.0,13.0,19.0,161.0,308.0,18.0,209.0,9.0,90.0,99.0,497.0,2.0,2.0,91.0,97.0,1.0,2.0,1.0,0.0,8.0,2.0,4.0,103.0,6.0,3.0,1.0,1.0,15.0,1.0,8.0,14.0,,9.0,1.0,5.0,26.0,1.0,5.0,5.0,1.0,13.0,1.0,,,,3.0,9.0,2.0,2.0,,2.0,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Union Omaha,cihgzx21sn0lxa0t61afk3t3o,M. Bronnik,Midfielder,18,18.0,13.0,5.0,28.0,68.0,137.0,103.0,63.0,40.0,82.0,5.0,28.0,6.0,12.0,10.0,6.0,85.0,50.0,35.0,10.0,66.0,2.0,274.0,,,,71.0,27.0,12.0,49.0,5.0,69.0,16.0,16.0,15.0,11.0,10.0,194.0,138.0,77.0,195.0,11.0,,942.0,28.0,2.0,3.0,13.0,172.0,285.0,36.0,205.0,14.0,64.0,80.0,496.0,15.0,12.0,91.0,68.0,1.0,5.0,1.0,1.0,7.0,,19.0,112.0,2.0,4.0,,2.0,14.0,1.0,20.0,12.0,,11.0,,6.0,6.0,,26.0,24.0,7.0,15.0,,,5.0,2.0,3.0,1.0,,3.0,,,,10.0,10.0,1.0,2.0,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,5ayndruo1m9cwxp8nlkc2zgmh,J. Gallardo,Midfielder,7,21.0,15.0,6.0,20.0,79.0,103.0,104.0,60.0,44.0,87.0,2.0,20.0,4.0,16.0,12.0,4.0,83.0,45.0,38.0,10.0,46.0,,256.0,,4.0,4.0,64.0,18.0,6.0,27.0,4.0,64.0,7.0,14.0,8.0,11.0,21.0,193.0,152.0,73.0,190.0,10.0,3.0,832.0,28.0,4.0,7.0,8.0,174.0,276.0,20.0,211.0,18.0,30.0,65.0,529.0,16.0,17.0,100.0,48.0,1.0,2.0,2.0,0.0,5.0,2.0,11.0,38.0,4.0,,2.0,,12.0,1.0,13.0,6.0,,3.0,23.0,1.0,12.0,,46.0,29.0,10.0,11.0,1.0,,5.0,2.0,8.0,,,22.0,,,,14.0,5.0,4.0,14.0,1.0,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,d82xjbw9ptrhgk0ifeoim0gdl,J. Gómez,Forward,21,37.0,14.0,23.0,8.0,56.0,55.0,100.0,54.0,46.0,36.0,6.0,8.0,,12.0,11.0,,63.0,40.0,23.0,10.0,28.0,5.0,162.0,1.0,,,28.0,11.0,6.0,26.0,,43.0,6.0,,1.0,8.0,5.0,122.0,89.0,37.0,118.0,4.0,1.0,644.0,18.0,,2.0,20.0,87.0,163.0,17.0,123.0,5.0,38.0,40.0,288.0,2.0,3.0,36.0,37.0,1.0,,,0.0,4.0,1.0,5.0,,1.0,,2.0,,12.0,1.0,11.0,8.0,,3.0,1.0,5.0,18.0,,4.0,4.0,2.0,8.0,1.0,,1.0,,1.0,3.0,,,2.0,,,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,7iadb6d0qurxay92c6cfsvbx0,A. Holt,Defender,13,29.0,16.0,13.0,13.0,28.0,106.0,57.0,29.0,28.0,190.0,1.0,13.0,,16.0,13.0,,28.0,13.0,15.0,10.0,105.0,,462.0,,,,68.0,5.0,3.0,23.0,,191.0,,2.0,4.0,,18.0,396.0,117.0,329.0,428.0,6.0,,885.0,,,31.0,9.0,77.0,514.0,2.0,446.0,8.0,8.0,68.0,607.0,,31.0,44.0,37.0,1.0,,,0.0,3.0,3.0,1.0,,3.0,,,,,1.0,2.0,11.0,,5.0,,1.0,3.0,,1.0,1.0,13.0,25.0,1.0,,10.0,4.0,2.0,,,,,,,,,,,,,,,,,23.0,24.0,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,as5066ocmlp4tub6d3tnabi1g,C. Jensen,Goalkeeper,36,2.0,,2.0,5.0,,5.0,4.0,,4.0,51.0,,5.0,,5.0,4.0,,2.0,,2.0,10.0,31.0,,61.0,,,,1.0,,,44.0,,21.0,,,,,10.0,48.0,6.0,65.0,61.0,1.0,,450.0,,,1.0,,33.0,103.0,,71.0,1.0,,32.0,151.0,,31.0,25.0,1.0,,,,0.0,,,,,1.0,,,,1.0,,,5.0,,,,,3.0,,,,20.0,7.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,41.0,20.0,,,,,1.0,,6.0,,,,1.0,14.0,7.0,7.0,,2.0,1.0,,1.0,,,,
