liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Columbus Crew,enrm3rj4awqw0i9r0zi3if4yd,O. Kamara,Forward,11,7.0,47.0,3333.0,9.0,1.0,52.0,19.0,584.0,24.0,203.0,2.0,328.0,1.0,,10.0,10.0,35.0,2.0,102.0,307.0,139.0,17.0,149.0,624.0,11.0,36.0,18.0,454.0,44.0,76.0,159.0,,148.0,29.0,153.0,22.0,,75.0,38.0,29.0,13.0,1047.0,2.0,39.0,12.0,175.0,1.0,129.0,175.0,72.0,143.0,41.0,2.0,11.0,2.0,48.0,63.0,22.0,340.0,20.0,46.0,5.0,7.0,39.0,,6.0,3.0,4.0,95.0,144.0,18.0,3.0,428.0,465.0,165.0,7.0,11.0,4.0,2.0,2.0,13.0,197.0,4.0,13.0,80.0,,2.0,13.0,,,,1.0,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,4o2odluv4usimcdtryht04zjd,L. Ketterer,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,2mqz8qqvfv4g5puzzlp4mepyh,C. Maloney,Defender,31,5.0,,127.0,4.0,1.0,,,54.0,1.0,11.0,,32.0,1.0,,1.0,1.0,1.0,,2.0,21.0,15.0,1.0,6.0,54.0,1.0,,1.0,46.0,3.0,1.0,7.0,,3.0,3.0,11.0,,4.0,7.0,1.0,1.0,1.0,89.0,,2.0,,8.0,,11.0,5.0,62.0,3.0,,,1.0,,1.0,,1.0,10.0,3.0,3.0,,5.0,2.0,,,,1.0,5.0,29.0,,,47.0,47.0,2.0,,,1.0,,1.0,1.0,7.0,,6.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,2iui9n4roa80d6yjnvbmru191,K. Manneh,Forward,19,25.0,5.0,1100.0,8.0,16.0,29.0,4.0,370.0,14.0,121.0,10.0,207.0,3.0,,16.0,7.0,12.0,1.0,10.0,208.0,91.0,20.0,73.0,377.0,9.0,3.0,26.0,277.0,19.0,24.0,89.0,6.0,113.0,14.0,101.0,12.0,,64.0,11.0,24.0,18.0,645.0,10.0,27.0,1.0,130.0,2.0,84.0,66.0,100.0,71.0,12.0,,11.0,5.0,22.0,3.0,24.0,143.0,2.0,20.0,1.0,30.0,27.0,3.0,,2.0,3.0,62.0,59.0,2.0,,283.0,288.0,13.0,1.0,,3.0,,4.0,14.0,72.0,6.0,6.0,68.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,Midfielder,7,19.0,4.0,1081.0,22.0,1.0,10.0,,391.0,11.0,81.0,13.0,194.0,2.0,3.0,21.0,17.0,9.0,1.0,7.0,250.0,92.0,39.0,109.0,403.0,10.0,24.0,15.0,257.0,9.0,18.0,130.0,8.0,65.0,16.0,139.0,9.0,5.0,55.0,13.0,38.0,22.0,744.0,20.0,14.0,19.0,167.0,,131.0,33.0,90.0,95.0,9.0,8.0,16.0,4.0,35.0,6.0,18.0,180.0,11.0,10.0,,31.0,14.0,9.0,1.0,,2.0,78.0,126.0,,,264.0,273.0,13.0,1.0,5.0,2.0,,2.0,29.0,85.0,10.0,16.0,89.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,jx4qgvdq5vsa0hvgqh73mf2t,C. Martínez,Midfielder,18,3.0,1.0,237.0,2.0,7.0,5.0,,67.0,2.0,16.0,1.0,41.0,1.0,2.0,1.0,4.0,1.0,,3.0,34.0,20.0,6.0,9.0,70.0,1.0,8.0,4.0,60.0,3.0,1.0,10.0,,16.0,2.0,12.0,2.0,1.0,13.0,1.0,5.0,2.0,126.0,1.0,8.0,6.0,42.0,,20.0,8.0,52.0,20.0,,,,1.0,9.0,1.0,5.0,46.0,,3.0,,4.0,8.0,1.0,1.0,,,23.0,18.0,,,57.0,60.0,4.0,,,,,2.0,5.0,26.0,1.0,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,ehalix6sdzrzgddodpxfc0lhx,J. Mensah,Defender,4,2.0,2.0,2649.0,13.0,1.0,,2.0,1306.0,3.0,86.0,,346.0,30.0,9.0,67.0,8.0,14.0,2.0,34.0,220.0,809.0,36.0,130.0,1352.0,2.0,42.0,11.0,1036.0,40.0,19.0,197.0,,300.0,5.0,114.0,3.0,1.0,156.0,30.0,16.0,85.0,1723.0,,31.0,18.0,110.0,,604.0,31.0,49.0,131.0,5.0,,119.0,,9.0,75.0,,219.0,166.0,42.0,,2.0,31.0,,1.0,1.0,,54.0,362.0,2.0,,1110.0,1155.0,109.0,8.0,,1.0,,1.0,28.0,88.0,8.0,47.0,56.0,13.0,12.0,,2.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,e9edcsoafeo8g7heb4sjt3u8l,J. Meram,Midfielder,9,58.0,15.0,2986.0,29.0,2.0,47.0,14.0,1116.0,29.0,211.0,25.0,644.0,7.0,6.0,33.0,39.0,29.0,1.0,40.0,663.0,231.0,48.0,241.0,1124.0,19.0,30.0,88.0,810.0,44.0,59.0,274.0,10.0,437.0,47.0,294.0,11.0,1.0,151.0,37.0,82.0,54.0,1960.0,25.0,39.0,13.0,423.0,2.0,344.0,132.0,56.0,205.0,30.0,2.0,40.0,15.0,48.0,23.0,100.0,486.0,17.0,45.0,3.0,74.0,39.0,13.0,1.0,2.0,4.0,241.0,132.0,12.0,,842.0,850.0,63.0,4.0,4.0,6.0,,15.0,35.0,281.0,13.0,18.0,182.0,1.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,
USA_MLS,2017,Columbus Crew,bstnwe69gr7xk4tiy9ul4p045,N. Næss,Defender,24,3.0,,1476.0,7.0,1.0,1.0,,847.0,,65.0,1.0,243.0,24.0,1.0,63.0,8.0,3.0,1.0,18.0,147.0,507.0,20.0,60.0,872.0,3.0,11.0,9.0,655.0,26.0,4.0,123.0,,265.0,3.0,73.0,4.0,12.0,69.0,17.0,27.0,53.0,1058.0,,18.0,7.0,59.0,,356.0,5.0,47.0,51.0,1.0,1.0,94.0,1.0,6.0,16.0,4.0,93.0,46.0,27.0,,3.0,18.0,,,,,24.0,186.0,,,725.0,749.0,34.0,3.0,,,,1.0,16.0,42.0,4.0,33.0,35.0,10.0,15.0,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,Defender,2,45.0,3.0,2057.0,167.0,9.0,10.0,,831.0,10.0,208.0,15.0,366.0,36.0,4.0,60.0,9.0,5.0,,23.0,291.0,327.0,34.0,125.0,863.0,2.0,32.0,3.0,628.0,28.0,6.0,185.0,,278.0,18.0,176.0,2.0,19.0,87.0,21.0,36.0,59.0,1301.0,2.0,30.0,12.0,105.0,,322.0,23.0,25.0,81.0,1.0,,50.0,13.0,16.0,29.0,2.0,157.0,35.0,28.0,,50.0,30.0,2.0,1.0,1.0,1.0,53.0,55.0,,,655.0,678.0,52.0,6.0,,1.0,,,27.0,76.0,7.0,24.0,52.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
USA_MLS,2017,Columbus Crew,f2ou2jbp6zpccfa48v52f4dlh,Z. Steffen,Goalkeeper,23,,,3540.0,,,,,573.0,2.0,,,141.0,188.0,3.0,368.0,,,2.0,1.0,388.0,564.0,2.0,10.0,1083.0,,2.0,1.0,466.0,51.0,,378.0,,161.0,,288.0,,,368.0,39.0,1.0,90.0,1488.0,,39.0,2.0,13.0,,781.0,,63.0,20.0,,,239.0,,10.0,11.0,,25.0,19.0,53.0,,,39.0,,,,,4.0,141.0,,,411.0,705.0,12.0,11.0,,,,,1.0,5.0,1.0,2.0,9.0,72.0,,,,,435.0,,129.0,2.0,,118.0,6.0,2.0,5.0,30.0,42.0,43.0,75.0,9.0,9.0,,,,,5.0,1.0,,,,4.0,4.0,,,,,
USA_MLS,2017,Columbus Crew,5ym1q9duaf8gaumjc83ze4vyt,B. Stuver,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,6045hqgmu7l31xwe2dp06mwnp,W. Trapp,Midfielder,6,3.0,,3515.0,4.0,,73.0,,2487.0,6.0,319.0,2.0,1097.0,17.0,3.0,90.0,35.0,4.0,2.0,36.0,366.0,1151.0,91.0,208.0,2544.0,1.0,40.0,15.0,2068.0,51.0,7.0,298.0,,630.0,19.0,210.0,1.0,,253.0,39.0,56.0,92.0,2995.0,,39.0,24.0,237.0,,838.0,4.0,57.0,179.0,3.0,,178.0,2.0,44.0,29.0,6.0,302.0,55.0,53.0,,4.0,39.0,,2.0,,1.0,87.0,757.0,,,2194.0,2246.0,65.0,11.0,,4.0,,5.0,56.0,123.0,35.0,65.0,150.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,
USA_MLS,2017,Columbus Crew,x4hsnlz1ngvhw8xc4215s2j9,J. Williams,Defender,3,,1.0,2275.0,18.0,3.0,1.0,3.0,1151.0,,68.0,,347.0,26.0,5.0,65.0,9.0,2.0,1.0,30.0,196.0,675.0,25.0,91.0,1178.0,1.0,16.0,7.0,933.0,23.0,6.0,156.0,,253.0,6.0,102.0,1.0,1.0,109.0,24.0,16.0,54.0,1459.0,,27.0,9.0,87.0,,564.0,18.0,53.0,91.0,4.0,,89.0,,10.0,49.0,3.0,166.0,89.0,24.0,,,27.0,,1.0,,,45.0,293.0,3.0,,1001.0,1022.0,79.0,8.0,1.0,,,2.0,18.0,75.0,7.0,49.0,42.0,10.0,14.0,,,,,3.0,,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,Columbus Crew,35fvjkn05x6cr2kx3yiif1jop,Artur,Midfielder,7,16.0,2.0,2001.0,2.0,5.0,52.0,1.0,1246.0,6.0,198.0,5.0,578.0,13.0,3.0,38.0,19.0,11.0,1.0,5.0,275.0,516.0,88.0,136.0,1263.0,7.0,39.0,30.0,1028.0,27.0,15.0,174.0,,383.0,12.0,127.0,6.0,,178.0,22.0,43.0,63.0,1618.0,,27.0,35.0,263.0,,339.0,15.0,100.0,145.0,4.0,,61.0,5.0,22.0,6.0,11.0,274.0,13.0,28.0,,16.0,27.0,,2.0,,,124.0,343.0,1.0,,1072.0,1089.0,11.0,6.0,,3.0,,1.0,57.0,129.0,31.0,32.0,139.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
