liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Lexington SC,nu63rmzu86zt31ef4ue5ytck,G. Addams,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,Forward,10,5.0,4.0,1.0,6.0,30.0,4.0,,61.0,1.0,52.0,30.0,22.0,93.0,28.0,3.0,6.0,5.0,3.0,47.0,26.0,21.0,1.0,5.0,11.0,103.0,,27.0,7.0,4.0,19.0,34.0,6.0,4.0,3.0,1.0,1.0,7.0,69.0,43.0,29.0,62.0,1.0,3.0,359.0,18.0,1.0,5.0,10.0,77.0,103.0,69.0,4.0,13.0,34.0,203.0,13.0,13.0,3.0,10.0,40.0,7.0,24.0,,0.0,5.0,1.0,2.0,7.0,6.0,,,,,2.0,4.0,12.0,,,,,1.0,,2.0,,,,,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Midfielder,30,2.0,2.0,,3.0,5.0,1.0,,13.0,,15.0,11.0,4.0,13.0,9.0,3.0,3.0,2.0,1.0,13.0,9.0,4.0,2.0,2.0,10.0,32.0,,2.0,4.0,2.0,6.0,8.0,2.0,2.0,2.0,,,1.0,22.0,11.0,11.0,21.0,,1.0,134.0,6.0,,3.0,3.0,20.0,32.0,22.0,1.0,6.0,10.0,56.0,1.0,1.0,,2.0,8.0,3.0,8.0,1.0,0.0,2.0,,1.0,,2.0,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,2fyga1shd4mwcn90mze2pe4tl,J. Brown,Defender,23,19.0,8.0,11.0,9.0,49.0,,,67.0,1.0,36.0,17.0,19.0,37.0,151.0,2.0,9.0,5.0,4.0,17.0,9.0,8.0,10.0,,54.0,339.0,,30.0,4.0,3.0,19.0,101.0,,6.0,3.0,6.0,,23.0,281.0,84.0,214.0,273.0,,2.0,516.0,,22.0,7.0,6.0,79.0,355.0,296.0,2.0,4.0,59.0,446.0,2.0,2.0,14.0,28.0,39.0,22.0,31.0,,0.0,3.0,,3.0,,18.0,,14.0,,,,2.0,,,,,,,,2.0,1.0,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,5,50.0,12.0,38.0,9.0,25.0,2.0,7.0,85.0,3.0,73.0,26.0,47.0,15.0,152.0,2.0,9.0,11.0,8.0,23.0,14.0,9.0,8.0,,164.0,431.0,1.0,39.0,1.0,1.0,17.0,97.0,,8.0,,3.0,,11.0,368.0,69.0,307.0,364.0,2.0,4.0,758.0,3.0,36.0,10.0,4.0,72.0,438.0,375.0,6.0,7.0,63.0,529.0,,,15.0,32.0,40.0,23.0,31.0,3.0,0.0,1.0,,1.0,,,,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,5otgsgxuqgjd4pe6nfmlpojkk,A. Caborn,Defender,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,csx9pmpibyblftludnkd6j36x,M. Epps,Forward,7,21.0,12.0,9.0,9.0,64.0,3.0,,146.0,2.0,84.0,40.0,44.0,159.0,52.0,4.0,9.0,11.0,8.0,63.0,28.0,35.0,6.0,8.0,34.0,218.0,1.0,71.0,15.0,7.0,32.0,69.0,9.0,9.0,4.0,1.0,4.0,7.0,163.0,91.0,76.0,157.0,1.0,6.0,744.0,17.0,9.0,8.0,11.0,121.0,219.0,164.0,7.0,39.0,55.0,390.0,26.0,25.0,5.0,10.0,64.0,17.0,45.0,,0.0,9.0,2.0,,17.0,16.0,3.0,,1.0,,5.0,12.0,15.0,,,,1.0,2.0,,7.0,2.0,1.0,,,2.0,1.0,2.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,6dp8o244dh2d06tiaee72ooo9,B. Ferri,Midfielder,16,5.0,3.0,2.0,9.0,96.0,1.0,3.0,142.0,3.0,57.0,22.0,35.0,111.0,125.0,5.0,9.0,11.0,8.0,52.0,19.0,33.0,14.0,18.0,144.0,453.0,1.0,61.0,16.0,7.0,53.0,102.0,19.0,9.0,1.0,2.0,12.0,38.0,393.0,195.0,223.0,369.0,6.0,11.0,808.0,8.0,7.0,5.0,12.0,105.0,467.0,407.0,17.0,4.0,60.0,604.0,18.0,3.0,7.0,22.0,58.0,20.0,38.0,1.0,0.0,2.0,,,4.0,4.0,2.0,,,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,0.0,1.0,19.0,1.0,11.0,3.0,1.0,12.0,,,,,,1.0,,,,,,,,,,,,,,7.0,2.0,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,Forward,9,57.0,34.0,23.0,9.0,46.0,8.0,1.0,54.0,2.0,139.0,75.0,64.0,108.0,42.0,8.0,9.0,11.0,8.0,82.0,41.0,41.0,1.0,4.0,29.0,138.0,1.0,18.0,8.0,5.0,11.0,34.0,4.0,9.0,1.0,,15.0,5.0,96.0,59.0,50.0,104.0,1.0,6.0,807.0,14.0,5.0,22.0,28.0,84.0,151.0,109.0,7.0,41.0,42.0,285.0,2.0,2.0,,3.0,29.0,15.0,39.0,2.0,0.0,8.0,,,6.0,,1.0,,1.0,,11.0,21.0,7.0,1.0,1.0,1.0,,7.0,1.0,10.0,4.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Lexington SC,cc7auv8d89ohifqg7qwz62mwa,J. Greene,Defender,2,12.0,8.0,4.0,8.0,54.0,1.0,3.0,64.0,2.0,50.0,34.0,16.0,80.0,73.0,5.0,8.0,8.0,5.0,38.0,26.0,12.0,,5.0,80.0,225.0,1.0,30.0,5.0,3.0,19.0,21.0,5.0,7.0,2.0,2.0,1.0,3.0,192.0,95.0,102.0,192.0,3.0,3.0,611.0,11.0,9.0,11.0,4.0,60.0,228.0,195.0,6.0,12.0,33.0,339.0,4.0,4.0,5.0,10.0,26.0,11.0,23.0,2.0,0.0,,1.0,1.0,2.0,42.0,,3.0,,,1.0,2.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
