liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,dh7z6y65k0w1cfo69j83ih91w,T. Bush,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,coagq01ad3g64sjpmu9u1mg9h,S. Cvetanovic,Forward,50,7.0,113.0,3.0,,7.0,3.0,14.0,7.0,1.0,1.0,,3.0,3.0,,2.0,5.0,2.0,,3.0,5.0,10.0,9.0,8.0,1.0,6.0,9.0,4.0,3.0,10.0,12.0,1.0,,1.0,5.0,6.0,,,5.0,33.0,1.0,2.0,1.0,15.0,,2.0,9.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,,2.0,3.0,6.0,1.0,,1.0,,,,,,,2.0,2.0,,12.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,enuonl3tkl8vdb22aniwls2ui,G. Fernandes,Defender,19,110.0,216.0,6.0,8.0,46.0,67.0,134.0,7.0,2.0,4.0,8.0,11.0,3.0,,2.0,9.0,4.0,12.0,3.0,5.0,18.0,113.0,94.0,,14.0,25.0,12.0,3.0,10.0,130.0,19.0,,,48.0,14.0,,,21.0,165.0,7.0,4.0,1.0,23.0,1.0,59.0,9.0,0.0,2.0,4.0,4.0,5.0,15.0,4.0,5.0,4.0,2.0,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,exaqbz828d475osubrz02u0yy,L. Folla,Defender,5,115.0,330.0,10.0,11.0,30.0,88.0,156.0,6.0,3.0,3.0,14.0,6.0,4.0,1.0,10.0,14.0,6.0,24.0,3.0,14.0,12.0,118.0,103.0,,10.0,43.0,8.0,3.0,10.0,153.0,15.0,,,17.0,28.0,,3.0,38.0,193.0,17.0,6.0,1.0,26.0,1.0,74.0,16.0,0.0,,4.0,1.0,5.0,57.0,2.0,5.0,2.0,2.0,,1.0,,1.0,3.0,1.0,2.0,,,,,,,,1.0,,,4.0,1.0,,,,,,,1.0,,0.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,dov7oaa3cfw70ymz6ilnjwp3o,F. Guerrero,Midfielder,34,4.0,20.0,,,3.0,2.0,6.0,,,,,2.0,1.0,,,1.0,2.0,,2.0,1.0,2.0,5.0,5.0,,3.0,3.0,2.0,2.0,10.0,5.0,,,,,1.0,,,1.0,9.0,,2.0,,3.0,,2.0,,0.0,,1.0,,1.0,2.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,5ok7sc9enrltxss201yo8cciy,O. Gómez Tapia,Midfielder,17,23.0,101.0,7.0,1.0,4.0,21.0,28.0,5.0,1.0,3.0,2.0,3.0,2.0,,,3.0,1.0,2.0,2.0,2.0,8.0,23.0,20.0,1.0,5.0,8.0,7.0,2.0,10.0,28.0,3.0,1.0,2.0,4.0,5.0,,1.0,5.0,50.0,4.0,1.0,1.0,10.0,1.0,9.0,5.0,0.0,,2.0,2.0,2.0,8.0,5.0,,,3.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,e59usmu5w20s5bg44d37f8qcq,O. Hernandez,Midfielder,13,36.0,195.0,12.0,5.0,27.0,15.0,59.0,10.0,2.0,6.0,6.0,4.0,3.0,2.0,1.0,13.0,2.0,8.0,2.0,4.0,14.0,38.0,32.0,2.0,7.0,45.0,12.0,2.0,10.0,56.0,6.0,5.0,8.0,7.0,25.0,1.0,9.0,21.0,116.0,,2.0,9.0,18.0,3.0,24.0,11.0,0.0,3.0,,5.0,,16.0,6.0,,,3.0,,,,4.0,2.0,3.0,,2.0,,,,,,,,1.0,,4.0,1.0,,,2.0,,,,1.0,,1.0,0.0,4.0,1.0,5.0,2.0,7.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Defender,14,22.0,120.0,10.0,2.0,13.0,11.0,37.0,10.0,1.0,10.0,5.0,11.0,,3.0,,6.0,2.0,7.0,1.0,,21.0,24.0,19.0,,11.0,22.0,4.0,1.0,10.0,35.0,5.0,1.0,2.0,1.0,11.0,,3.0,13.0,74.0,2.0,2.0,,21.0,,22.0,10.0,0.0,4.0,3.0,2.0,3.0,10.0,3.0,3.0,,4.0,2.0,,,,4.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,1obodv132w5wxq4nb008ty06i,Lucas Coutinho,Forward,9,49.0,210.0,7.0,,35.0,17.0,68.0,7.0,3.0,,1.0,9.0,3.0,2.0,1.0,16.0,4.0,1.0,3.0,4.0,16.0,51.0,47.0,2.0,12.0,23.0,14.0,3.0,10.0,66.0,4.0,1.0,2.0,16.0,18.0,,,17.0,89.0,1.0,4.0,1.0,20.0,1.0,21.0,8.0,0.0,2.0,3.0,4.0,3.0,17.0,4.0,1.0,,3.0,1.0,,,,1.0,,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,8svvdqi69pc6it7mnin50q68k,S. Lukić,Forward,22,45.0,206.0,7.0,,27.0,23.0,73.0,10.0,2.0,2.0,1.0,14.0,3.0,4.0,2.0,17.0,4.0,8.0,3.0,5.0,24.0,48.0,44.0,2.0,17.0,47.0,13.0,3.0,10.0,69.0,4.0,3.0,7.0,13.0,29.0,1.0,,25.0,121.0,2.0,4.0,4.0,29.0,4.0,26.0,12.0,1.0,8.0,5.0,3.0,6.0,21.0,4.0,,,,1.0,,1.0,4.0,2.0,2.0,1.0,3.0,1.0,,,,,,1.0,2.0,,6.0,1.0,,,,,,,1.0,,0.0,1.0,2.0,3.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,2m28wyud6xi78nt8e92p9keay,M. Malango,Forward,10,11.0,118.0,5.0,,8.0,4.0,14.0,6.0,2.0,,,13.0,2.0,3.0,,3.0,,,2.0,2.0,19.0,11.0,11.0,2.0,15.0,16.0,2.0,2.0,10.0,14.0,,2.0,3.0,5.0,3.0,1.0,,3.0,37.0,,,,21.0,,5.0,6.0,0.0,8.0,1.0,1.0,2.0,2.0,1.0,,,,6.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,6df08vjd9oynh6tgj5n2mbd1x,C. Marsh,Forward,11,34.0,211.0,11.0,6.0,28.0,9.0,47.0,9.0,2.0,2.0,2.0,13.0,3.0,3.0,,8.0,3.0,3.0,3.0,3.0,22.0,36.0,33.0,2.0,16.0,27.0,8.0,3.0,10.0,45.0,3.0,2.0,4.0,10.0,8.0,,,11.0,81.0,,3.0,3.0,25.0,3.0,17.0,9.0,0.0,7.0,1.0,4.0,2.0,12.0,4.0,,,,5.0,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,,6.0,,,,,,,,1.0,,1.0,0.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,b04dnzjt176a4hyhff3j1p7u1,R. Mensah,Forward,20,39.0,239.0,4.0,1.0,33.0,8.0,54.0,13.0,2.0,,,11.0,7.0,4.0,14.0,12.0,4.0,1.0,3.0,21.0,24.0,41.0,37.0,1.0,18.0,31.0,17.0,3.0,10.0,52.0,4.0,1.0,2.0,14.0,14.0,,,13.0,108.0,3.0,4.0,2.0,45.0,2.0,15.0,27.0,1.0,7.0,2.0,1.0,2.0,8.0,4.0,,,,2.0,,1.0,10.0,5.0,4.0,,,2.0,,,,,,4.0,6.0,,23.0,3.0,,,,,,1.0,2.0,1.0,2.0,0.0,,4.0,,,,,,2.0,,,,,1.0,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,7ic4iro02h8l2n9cm15maazv8,Y. Paez,Forward,7,21.0,130.0,4.0,3.0,7.0,14.0,33.0,4.0,1.0,8.0,1.0,4.0,2.0,,2.0,9.0,2.0,3.0,3.0,4.0,8.0,21.0,20.0,1.0,6.0,20.0,7.0,3.0,10.0,33.0,1.0,,,8.0,13.0,,3.0,12.0,59.0,1.0,2.0,4.0,12.0,4.0,15.0,6.0,0.0,,1.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,eeqszusvu1xqmw6r7cefga5g4,L. Plascencia,Midfielder,6,36.0,151.0,9.0,1.0,19.0,19.0,50.0,12.0,1.0,2.0,5.0,11.0,,1.0,1.0,5.0,4.0,7.0,3.0,1.0,23.0,38.0,29.0,,11.0,20.0,9.0,3.0,10.0,48.0,9.0,2.0,2.0,6.0,13.0,1.0,,12.0,84.0,5.0,4.0,2.0,24.0,1.0,21.0,13.0,0.0,2.0,2.0,5.0,3.0,14.0,6.0,4.0,,3.0,2.0,,2.0,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,dg8v1qfph32jysm1oiasswg7o,J. Roberts,Defender,3,52.0,214.0,5.0,8.0,33.0,23.0,73.0,2.0,2.0,8.0,10.0,10.0,1.0,,2.0,6.0,4.0,14.0,3.0,3.0,12.0,53.0,51.0,1.0,11.0,34.0,17.0,3.0,10.0,71.0,2.0,1.0,2.0,24.0,16.0,,3.0,20.0,104.0,1.0,4.0,4.0,15.0,4.0,25.0,4.0,0.0,3.0,2.0,,2.0,7.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,3.0,1.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,73.0,176.0,12.0,1.0,34.0,48.0,89.0,8.0,1.0,,,4.0,2.0,,1.0,8.0,4.0,,2.0,3.0,12.0,81.0,73.0,,6.0,11.0,11.0,2.0,10.0,81.0,8.0,1.0,2.0,17.0,8.0,,,8.0,112.0,4.0,4.0,1.0,15.0,1.0,27.0,9.0,0.0,,2.0,3.0,2.0,34.0,5.0,,,3.0,,,1.0,,3.0,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,Forward,16,64.0,146.0,8.0,2.0,36.0,37.0,76.0,12.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0,2.0,19.0,68.0,59.0,1.0,8.0,13.0,27.0,2.0,10.0,71.0,9.0,,,14.0,7.0,,,8.0,107.0,1.0,2.0,1.0,21.0,1.0,18.0,13.0,0.0,1.0,4.0,2.0,5.0,17.0,4.0,,,2.0,,,1.0,1.0,6.0,1.0,1.0,1.0,3.0,,,,,,,,,2.0,2.0,,,,,,,1.0,,0.0,1.0,5.0,,,1.0,3.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,28qghssr4jm00k3zrqushn9t6,T. Trilk,Goalkeeper,15,40.0,330.0,42.0,7.0,9.0,62.0,114.0,2.0,3.0,,25.0,,,,1.0,,6.0,43.0,3.0,1.0,2.0,71.0,61.0,,,43.0,,3.0,10.0,60.0,10.0,,,28.0,36.0,,,43.0,165.0,7.0,6.0,,3.0,,59.0,3.0,0.0,,,,,27.0,,3.0,,,,,,,2.0,,1.0,,,13.0,35.0,47.0,5.0,11.0,,,,,,,,,8.0,5.0,,,,,,,,,,,,,,2.0,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chattanooga Red Wolves SC,aydx7op6jqop79zxlyw2ev5zo,D. Watters,Defender,4,90.0,330.0,10.0,9.0,28.0,63.0,129.0,8.0,3.0,3.0,11.0,6.0,6.0,,8.0,18.0,6.0,20.0,3.0,14.0,14.0,91.0,75.0,,12.0,43.0,8.0,3.0,10.0,127.0,16.0,,4.0,35.0,32.0,,1.0,38.0,162.0,7.0,6.0,3.0,28.0,3.0,58.0,16.0,0.0,,5.0,4.0,7.0,28.0,7.0,5.0,4.0,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,5.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
