liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Nashville SC,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,14.0,63.0,1.0,243.0,1.0,5.0,270.0,1.0,,5.0,7.0,18.0,55.0,17.0,,10.0,,,48.0,149.0,52.0,11.0,566.0,1.0,4.0,80.0,,22.0,347.0,60.0,2.0,2.0,37.0,15.0,78.0,12.0,1.0,240.0,8.0,1.0,94.0,17.0,273.0,21.0,,10.0,8.0,4.0,3.0,3.0,6.0,7.0,9.0,,70.0,5.0,11.0,233.0,1.0,5.0,52.0,3.0,31.0,,8.0,,4.0,,,2.0,26.0,13.0,5.0,30.0,0.0,,,,,,,,,,4.0,,,1.0,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Nashville SC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,22,4.0,43.0,,244.0,,3.0,278.0,,,13.0,6.0,20.0,115.0,10.0,,11.0,,2.0,41.0,194.0,19.0,11.0,513.0,3.0,15.0,34.0,,20.0,347.0,29.0,2.0,7.0,15.0,8.0,104.0,6.0,2.0,240.0,5.0,1.0,51.0,10.0,282.0,15.0,,6.0,7.0,8.0,,1.0,11.0,1.0,,1.0,41.0,3.0,24.0,233.0,1.0,4.0,26.0,8.0,4.0,2.0,18.0,,2.0,,,1.0,28.0,18.0,2.0,38.0,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2023,Nashville SC,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,12,42.0,294.0,14.0,254.0,,20.0,373.0,14.0,12.0,84.0,32.0,116.0,78.0,33.0,,1.0,,24.0,196.0,76.0,114.0,7.0,1686.0,82.0,8.0,95.0,2.0,124.0,620.0,111.0,7.0,26.0,160.0,10.0,97.0,13.0,32.0,246.0,11.0,,180.0,33.0,381.0,50.0,11.0,10.0,15.0,1.0,,7.0,96.0,16.0,20.0,1.0,67.0,14.0,180.0,253.0,3.0,20.0,41.0,2.0,64.0,4.0,3.0,11.0,17.0,,,10.0,134.0,25.0,,127.0,2.0,2.0,,,,3.0,,,,,15.0,2.0,,8.0,,,7.0,,3.0,,3.0,1.0,,25.0,3.0,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Nashville SC,4wy7kbv694s6xrm3tfsyl4hyh,S. Davis,Midfielder,54,18.0,140.0,6.0,689.0,2.0,36.0,809.0,6.0,,21.0,23.0,85.0,214.0,34.0,,37.0,,8.0,164.0,359.0,105.0,31.0,1988.0,23.0,31.0,175.0,1.0,89.0,1054.0,140.0,,13.0,70.0,30.0,284.0,12.0,9.0,685.0,18.0,6.0,331.0,34.0,813.0,49.0,3.0,14.0,22.0,14.0,4.0,21.0,14.0,12.0,15.0,,29.0,16.0,35.0,652.0,3.0,22.0,117.0,18.0,56.0,4.0,35.0,3.0,13.0,,,5.0,70.0,45.0,16.0,124.0,0.0,1.0,,1.0,,,,,,,7.0,1.0,,1.0,,,5.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
USA_MLS,2023,Nashville SC,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,23.0,158.0,6.0,1025.0,5.0,30.0,1106.0,6.0,,20.0,23.0,78.0,350.0,25.0,,107.0,,3.0,155.0,520.0,116.0,21.0,1849.0,9.0,16.0,295.0,,76.0,1363.0,152.0,7.0,28.0,67.0,33.0,338.0,4.0,6.0,997.0,14.0,2.0,510.0,25.0,1135.0,71.0,3.0,18.0,18.0,6.0,2.0,15.0,22.0,14.0,17.0,1.0,83.0,11.0,42.0,918.0,2.0,21.0,142.0,6.0,45.0,4.0,34.0,1.0,10.0,1.0,,12.0,91.0,38.0,15.0,110.0,0.0,5.0,,,,,,,,2.0,11.0,5.0,1.0,3.0,,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Nashville SC,7jcp2lm8e7pdc6k8zigfjf7x1,J. Greguš,Midfielder,24,12.0,83.0,16.0,688.0,4.0,14.0,725.0,4.0,,8.0,3.0,77.0,213.0,27.0,,46.0,,7.0,116.0,315.0,71.0,12.0,1117.0,7.0,10.0,243.0,2.0,55.0,912.0,83.0,4.0,9.0,33.0,25.0,230.0,16.0,8.0,647.0,17.0,1.0,380.0,27.0,769.0,42.0,3.0,16.0,19.0,3.0,1.0,5.0,4.0,4.0,9.0,1.0,56.0,,12.0,642.0,,11.0,89.0,,29.0,2.0,26.0,3.0,4.0,,,15.0,50.0,20.0,9.0,81.0,0.0,7.0,,13.0,8.0,1.0,1.0,,,1.0,8.0,1.0,,1.0,,3.0,2.0,,,,,,1.0,1.0,1.0,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Nashville SC,4ceaxb019rb6flsigsqo80rca,L. Haakenson,Midfielder,26,6.0,34.0,2.0,48.0,1.0,5.0,73.0,2.0,1.0,5.0,1.0,24.0,17.0,14.0,,1.0,,2.0,39.0,19.0,27.0,2.0,265.0,9.0,2.0,14.0,2.0,22.0,117.0,18.0,2.0,7.0,17.0,5.0,24.0,12.0,2.0,48.0,3.0,,29.0,14.0,73.0,12.0,1.0,2.0,3.0,1.0,,1.0,2.0,4.0,6.0,,6.0,1.0,7.0,47.0,,2.0,13.0,1.0,15.0,,3.0,,2.0,,,3.0,17.0,3.0,3.0,25.0,0.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Nashville SC,bwq89z2cncu4pscz9xs3a6kt1,R. Leal,Midfielder,8,17.0,142.0,38.0,378.0,7.0,35.0,455.0,30.0,3.0,3.0,12.0,101.0,110.0,21.0,,18.0,,8.0,185.0,165.0,125.0,7.0,1151.0,19.0,1.0,96.0,1.0,72.0,687.0,110.0,3.0,16.0,86.0,25.0,149.0,6.0,13.0,369.0,12.0,,223.0,21.0,465.0,53.0,8.0,15.0,13.0,3.0,,9.0,14.0,10.0,33.0,2.0,100.0,1.0,17.0,360.0,2.0,15.0,66.0,1.0,72.0,1.0,15.0,5.0,15.0,,,18.0,56.0,24.0,10.0,87.0,1.0,10.0,,9.0,5.0,,3.0,,,5.0,12.0,8.0,,5.0,,1.0,14.0,,,,2.0,,,4.0,3.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Nashville SC,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Defender,2,47.0,234.0,97.0,1242.0,204.0,52.0,1557.0,34.0,3.0,36.0,31.0,342.0,60.0,34.0,,134.0,,11.0,580.0,699.0,176.0,29.0,3027.0,17.0,64.0,603.0,1.0,231.0,2358.0,214.0,6.0,16.0,108.0,58.0,721.0,,15.0,1207.0,23.0,9.0,577.0,34.0,1598.0,90.0,11.0,36.0,29.0,22.0,14.0,26.0,22.0,25.0,19.0,70.0,42.0,16.0,58.0,1108.0,3.0,34.0,157.0,13.0,86.0,6.0,125.0,6.0,3.0,2.0,,34.0,126.0,111.0,22.0,356.0,0.0,34.0,,67.0,52.0,,,,,3.0,16.0,22.0,1.0,4.0,2.0,13.0,12.0,2.0,1.0,,,4.0,2.0,,,2.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2023,Nashville SC,9rwo2uejpeqqkmy6lgacm0ley,L. MacNaughton,Defender,3,11.0,108.0,2.0,689.0,12.0,9.0,751.0,2.0,1.0,32.0,22.0,58.0,298.0,19.0,,49.0,1.0,4.0,122.0,540.0,48.0,34.0,1353.0,16.0,60.0,191.0,1.0,52.0,995.0,42.0,1.0,14.0,45.0,15.0,253.0,3.0,8.0,657.0,20.0,1.0,149.0,19.0,784.0,31.0,1.0,10.0,22.0,21.0,9.0,3.0,28.0,2.0,1.0,15.0,47.0,12.0,60.0,640.0,3.0,16.0,70.0,12.0,17.0,2.0,43.0,1.0,5.0,,1.0,2.0,63.0,39.0,5.0,95.0,1.0,,,,,,,,,,2.0,,,4.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,0.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,
