liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,9xaps7t7xtt5x3grjpbgxtfit,R. Aguirre,Forward,17,43.0,25.0,18.0,7.0,27.0,2.0,23.0,,75.0,47.0,28.0,75.0,14.0,7.0,6.0,5.0,32.0,22.0,10.0,1.0,27.0,76.0,15.0,8.0,17.0,6.0,7.0,,2.0,47.0,35.0,22.0,54.0,1.0,3.0,,,544.0,8.0,,5.0,12.0,49.0,85.0,9.0,56.0,4.0,25.0,29.0,153.0,3.0,,,28.0,5.0,29.0,1.0,2.0,5.0,1.0,3.0,6.0,4.0,,,4.0,4.0,1.0,1.0,1.0,6.0,,,,,,,,,,,7.0,7.0,,,2.0,1.0,,,4.0,3.0,4.0,1.0,2.0,4.0,0.0,,1.0,5.0,1.0,,,,,,,,,1.0,,8.0,,,3.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,27,23.0,13.0,10.0,7.0,40.0,5.0,106.0,2.0,47.0,20.0,27.0,24.0,139.0,7.0,7.0,6.0,24.0,7.0,17.0,3.0,72.0,403.0,54.0,25.0,182.0,,7.0,,20.0,360.0,111.0,277.0,368.0,3.0,5.0,4.0,10.0,588.0,2.0,,29.0,5.0,54.0,433.0,,388.0,8.0,2.0,45.0,524.0,1.0,15.0,33.0,37.0,8.0,12.0,0.0,2.0,5.0,2.0,,3.0,,,,,,1.0,,,9.0,11.0,,11.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,dpcjzmo7pcggdl423a4lh3re2,C. Araújo,Midfielder,5,5.0,2.0,3.0,7.0,17.0,2.0,31.0,3.0,33.0,17.0,16.0,26.0,55.0,7.0,8.0,6.0,28.0,15.0,13.0,5.0,56.0,183.0,8.0,21.0,58.0,1.0,6.0,2.0,5.0,159.0,84.0,78.0,157.0,3.0,2.0,,2.0,565.0,3.0,1.0,8.0,9.0,31.0,186.0,2.0,162.0,5.0,2.0,24.0,249.0,2.0,9.0,12.0,15.0,9.0,12.0,0.0,5.0,10.0,9.0,1.0,1.0,,,1.0,,,2.0,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,auegpd36ras84mp8q6j6gs8a1,J. Brunetta,Midfielder,11,8.0,6.0,2.0,8.0,62.0,,135.0,1.0,58.0,30.0,28.0,156.0,88.0,8.0,7.0,5.0,50.0,24.0,26.0,3.0,44.0,300.0,43.0,41.0,115.0,9.0,7.0,7.0,23.0,241.0,162.0,95.0,226.0,4.0,3.0,,2.0,613.0,13.0,3.0,3.0,7.0,112.0,309.0,15.0,249.0,7.0,25.0,60.0,436.0,4.0,2.0,9.0,73.0,10.0,51.0,1.0,4.0,11.0,7.0,6.0,4.0,,1.0,1.0,23.0,4.0,1.0,8.0,1.0,12.0,,,,,,,,,,23.0,5.0,17.0,1.0,5.0,11.0,2.0,16.0,2.0,1.0,,1.0,,,1.0,0.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,,1.0,,2.0,,19.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,608d9yxcn99up33girsspyaga,A. Carrera,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,Forward,7,10.0,8.0,2.0,8.0,49.0,1.0,94.0,3.0,84.0,57.0,27.0,226.0,55.0,8.0,8.0,6.0,74.0,49.0,25.0,4.0,76.0,231.0,47.0,33.0,54.0,4.0,7.0,17.0,2.0,183.0,147.0,49.0,184.0,4.0,2.0,,,659.0,34.0,2.0,3.0,11.0,126.0,234.0,9.0,186.0,6.0,49.0,48.0,402.0,19.0,2.0,5.0,60.0,7.0,43.0,1.0,3.0,12.0,5.0,5.0,,,,1.0,19.0,14.0,2.0,10.0,3.0,2.0,,,,,,,,,,13.0,8.0,15.0,1.0,6.0,2.0,3.0,5.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,8.0,,,,,,1.0,2.0,1.0,,2.0,1.0,16.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,4w21suigchse7vkzgbl98dt61,M. Farfán,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,a3vqeuqyswgt9f41454z73lxx,F. Rodríguez,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,22iqqk9sbs82tmmyd17m2omlm,M. Flores,Midfielder,24,2.0,2.0,,6.0,21.0,,48.0,,31.0,14.0,17.0,66.0,12.0,6.0,1.0,1.0,29.0,12.0,17.0,6.0,10.0,72.0,27.0,15.0,30.0,3.0,2.0,9.0,2.0,52.0,33.0,20.0,51.0,3.0,4.0,1.0,3.0,200.0,9.0,,,2.0,38.0,73.0,3.0,53.0,7.0,17.0,20.0,136.0,7.0,3.0,7.0,19.0,4.0,13.0,0.0,1.0,3.0,2.0,,2.0,,,4.0,3.0,3.0,,,,1.0,,,,,,,,,,,2.0,3.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,1.0,,,,1.0,,,,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Club Tigres UANL,8fddfc0whmg6sd91vx38tl15g,Isaias Galván,Forward,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
