liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Rio Grande Valley FC Toros,42hi96pvzz8f69ixlcncn0549,K. Adams,Defender,32,,2363.0,2.0,1265.0,39.0,352.0,2.0,102.0,6.0,50.0,203.0,823.0,25.0,82.0,2.0,1359.0,8.0,3.0,1075.0,37.0,8.0,184.0,459.0,6.0,109.0,137.0,26.0,16.0,76.0,1633.0,27.0,3.0,22.0,59.0,603.0,25.0,10.0,88.0,100.0,14.0,1.0,156.0,109.0,42.0,1.0,27.0,18.0,258.0,1094.0,1175.0,97.0,14.0,68.0,32.0,41.0,1.0,,13.0,1.0,4.0,,52.0,7.0,5.0,,,,3.0,1.0,,,2.0,,,47.0,1.0,,,,11.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,1.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,esjf3glgpnk5qbxcc27qxwmei,A. Arcila,Midfielder,15,3.0,347.0,1.0,144.0,26.0,83.0,1.0,5.0,2.0,,58.0,32.0,6.0,27.0,,146.0,5.0,3.0,109.0,6.0,4.0,32.0,35.0,5.0,35.0,20.0,4.0,8.0,3.0,208.0,8.0,3.0,,40.0,47.0,13.0,10.0,20.0,5.0,10.0,3.0,41.0,,8.0,6.0,8.0,21.0,38.0,112.0,114.0,1.0,3.0,21.0,2.0,19.0,4.0,2.0,,2.0,,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,0.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,Forward,31,3.0,230.0,,55.0,15.0,29.0,,,1.0,5.0,40.0,17.0,3.0,11.0,1.0,56.0,3.0,5.0,44.0,5.0,5.0,11.0,16.0,3.0,11.0,11.0,3.0,6.0,3.0,118.0,9.0,2.0,,28.0,13.0,16.0,10.0,12.0,1.0,4.0,5.0,33.0,2.0,6.0,3.0,9.0,16.0,12.0,44.0,45.0,5.0,2.0,21.0,1.0,12.0,6.0,2.0,,1.0,2.0,1.0,,4.0,1.0,,3.0,,2.0,1.0,,1.0,4.0,,1.0,,1.0,,,,1.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,34,6.0,1354.0,2.0,627.0,111.0,261.0,3.0,30.0,8.0,13.0,178.0,269.0,37.0,93.0,1.0,648.0,28.0,13.0,479.0,21.0,15.0,123.0,183.0,21.0,101.0,94.0,16.0,24.0,32.0,870.0,17.0,12.0,4.0,130.0,175.0,23.0,10.0,82.0,46.0,16.0,4.0,160.0,12.0,24.0,10.0,17.0,65.0,179.0,507.0,525.0,30.0,26.0,78.0,14.0,65.0,1.0,9.0,2.0,2.0,8.0,5.0,5.0,7.0,3.0,,4.0,2.0,13.0,,5.0,,7.0,,3.0,17.0,,3.0,1.0,2.0,11.0,4.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,2.0,0.0,2.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,2az3hi45krcxbzny070v5mo5x,J. Cabezas,Midfielder,5,,207.0,,137.0,17.0,55.0,1.0,6.0,4.0,2.0,21.0,73.0,9.0,11.0,1.0,145.0,5.0,3.0,118.0,3.0,5.0,17.0,45.0,1.0,13.0,14.0,3.0,4.0,4.0,183.0,3.0,3.0,,29.0,38.0,6.0,10.0,19.0,10.0,2.0,,36.0,1.0,4.0,,3.0,15.0,45.0,120.0,128.0,7.0,5.0,17.0,2.0,14.0,,2.0,,,2.0,,1.0,2.0,1.0,,2.0,,4.0,,,,1.0,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,jdp5qrvy3v3qa6zb11umsdpm,D. Cabrera,Midfielder,6,,124.0,,40.0,4.0,18.0,,,,,9.0,17.0,2.0,5.0,1.0,40.0,4.0,1.0,34.0,3.0,,5.0,8.0,,2.0,6.0,2.0,1.0,3.0,53.0,5.0,3.0,,15.0,15.0,,10.0,4.0,1.0,1.0,1.0,15.0,,4.0,,5.0,11.0,13.0,35.0,35.0,,2.0,11.0,1.0,4.0,3.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,Forward,13,1.0,1032.0,2.0,242.0,53.0,133.0,,7.0,10.0,19.0,146.0,63.0,14.0,52.0,1.0,253.0,8.0,14.0,187.0,13.0,21.0,59.0,60.0,18.0,46.0,45.0,14.0,17.0,14.0,469.0,16.0,4.0,1.0,125.0,76.0,36.0,10.0,63.0,7.0,31.0,14.0,151.0,,16.0,1.0,16.0,69.0,64.0,183.0,194.0,26.0,8.0,88.0,6.0,56.0,2.0,5.0,,4.0,,2.0,,13.0,3.0,,13.0,,4.0,,,,11.0,,2.0,7.0,2.0,,,,6.0,1.0,,3.0,2.0,4.0,2.0,4.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,3.0,1.0,1.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,Defender,4,1.0,1189.0,,615.0,27.0,146.0,4.0,68.0,7.0,22.0,122.0,387.0,4.0,45.0,1.0,646.0,16.0,4.0,481.0,24.0,7.0,113.0,155.0,2.0,82.0,62.0,13.0,12.0,32.0,800.0,17.0,3.0,10.0,34.0,263.0,19.0,10.0,53.0,52.0,5.0,2.0,97.0,70.0,29.0,1.0,17.0,22.0,201.0,512.0,533.0,63.0,1.0,44.0,22.0,12.0,4.0,,4.0,,5.0,,24.0,5.0,5.0,,,,4.0,,,,,,,41.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.0,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,46yxcpgylm2ukk2x3yt6cxizu,O. Chavero,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Rio Grande Valley FC Toros,f5cq38oienzcfhvy11ro8o76y,H. Copete,Midfielder,16,,86.0,,38.0,5.0,13.0,,3.0,2.0,5.0,10.0,18.0,2.0,6.0,,39.0,2.0,2.0,27.0,,3.0,9.0,9.0,1.0,7.0,4.0,1.0,2.0,2.0,58.0,2.0,2.0,,6.0,14.0,,10.0,10.0,3.0,1.0,,17.0,1.0,,,2.0,2.0,11.0,29.0,30.0,11.0,2.0,7.0,2.0,4.0,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
