liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,San Jose Earthquakes,7yeopg7iwoxzhu5o98w8vzhzp,F. Affolter,Defender,3,,,509.0,2.0,,,,247.0,,13.0,,57.0,9.0,1.0,23.0,3.0,2.0,2.0,9.0,39.0,164.0,10.0,11.0,255.0,1.0,3.0,1.0,202.0,12.0,2.0,34.0,,45.0,,23.0,,1.0,21.0,6.0,3.0,11.0,331.0,,6.0,2.0,24.0,,111.0,2.0,35.0,25.0,,,19.0,,4.0,10.0,1.0,43.0,25.0,14.0,,,6.0,,,,,9.0,86.0,,,214.0,221.0,19.0,1.0,,,,,9.0,18.0,1.0,11.0,15.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,bu3257jenng1txn67hk03erbp,F. Alashe,Midfielder,27,1.0,1.0,1201.0,3.0,4.0,11.0,,604.0,1.0,80.0,,233.0,16.0,6.0,35.0,7.0,1.0,4.0,11.0,119.0,290.0,27.0,57.0,615.0,4.0,18.0,2.0,469.0,12.0,4.0,92.0,,152.0,5.0,71.0,2.0,1.0,81.0,13.0,9.0,22.0,777.0,,17.0,12.0,70.0,,216.0,6.0,33.0,51.0,3.0,,54.0,,12.0,12.0,4.0,93.0,38.0,16.0,,1.0,17.0,,,,,31.0,167.0,,,514.0,523.0,23.0,4.0,,,,,20.0,42.0,7.0,23.0,39.0,6.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,9odqxkb5kucctyhjx8t337emt,Q. Amarikwa,Forward,25,3.0,3.0,166.0,2.0,9.0,6.0,,47.0,1.0,13.0,2.0,29.0,1.0,,3.0,,2.0,,8.0,40.0,4.0,1.0,14.0,48.0,1.0,7.0,4.0,31.0,8.0,7.0,17.0,,16.0,5.0,19.0,1.0,1.0,5.0,1.0,3.0,1.0,91.0,,10.0,2.0,22.0,,15.0,11.0,66.0,12.0,5.0,,,2.0,2.0,5.0,3.0,35.0,,8.0,,3.0,10.0,,,1.0,,15.0,4.0,,,30.0,31.0,13.0,,,,,,1.0,23.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,951hw9pw6g5w0wgnuqa5o939x,V. Bernárdez,Defender,5,1.0,1.0,2318.0,3.0,,,,948.0,,93.0,1.0,221.0,64.0,2.0,115.0,13.0,10.0,8.0,30.0,217.0,574.0,55.0,74.0,983.0,1.0,28.0,7.0,702.0,37.0,12.0,189.0,,197.0,7.0,127.0,2.0,,119.0,26.0,20.0,63.0,1337.0,,26.0,20.0,125.0,,383.0,19.0,47.0,123.0,2.0,,92.0,1.0,8.0,53.0,2.0,208.0,128.0,45.0,,1.0,26.0,,1.0,,1.0,55.0,310.0,,,770.0,794.0,83.0,7.0,,1.0,,,42.0,85.0,13.0,59.0,70.0,22.0,13.0,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,1,,,2070.0,,,,,541.0,1.0,,,124.0,254.0,3.0,420.0,,,4.0,1.0,426.0,343.0,1.0,1.0,888.0,,,4.0,260.0,31.0,,421.0,,89.0,,362.0,,,213.0,23.0,2.0,59.0,1089.0,,23.0,,11.0,,639.0,,52.0,21.0,,,207.0,,6.0,12.0,1.0,24.0,16.0,35.0,,,23.0,,,,1.0,2.0,160.0,,,325.0,467.0,13.0,7.0,,1.0,,,1.0,3.0,,2.0,9.0,91.0,,,,,170.0,,110.0,,,58.0,9.0,6.0,2.0,18.0,21.0,16.0,37.0,2.0,3.0,,,1.0,,,,,,,,,3.0,,,,
USA_MLS,2017,San Jose Earthquakes,8jyw9umso4frmojq17qy26aj9,C. Cato,Midfielder,7,29.0,1.0,1138.0,88.0,2.0,2.0,,502.0,7.0,115.0,6.0,254.0,14.0,,22.0,9.0,7.0,3.0,9.0,230.0,155.0,29.0,85.0,510.0,6.0,6.0,15.0,390.0,18.0,8.0,107.0,,46.0,13.0,99.0,3.0,17.0,76.0,13.0,25.0,37.0,871.0,,15.0,2.0,120.0,,183.0,26.0,90.0,63.0,1.0,,13.0,6.0,14.0,5.0,24.0,134.0,14.0,21.0,,29.0,15.0,,1.0,1.0,,62.0,166.0,,,397.0,403.0,14.0,2.0,,,,,17.0,71.0,12.0,27.0,58.0,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,17,5.0,,1732.0,3.0,2.0,19.0,,1119.0,2.0,137.0,,521.0,5.0,3.0,40.0,22.0,10.0,7.0,18.0,221.0,468.0,77.0,112.0,1141.0,1.0,34.0,13.0,846.0,24.0,12.0,152.0,,372.0,15.0,97.0,6.0,,152.0,20.0,34.0,60.0,1437.0,,22.0,26.0,192.0,,305.0,7.0,50.0,123.0,2.0,,143.0,,24.0,9.0,7.0,219.0,14.0,31.0,,5.0,22.0,,2.0,,,78.0,327.0,,,971.0,989.0,27.0,5.0,,1.0,,2.0,54.0,96.0,23.0,32.0,114.0,3.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,9a0gm0exu3o31w74llcijeml1,K. Colvey,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,4u18dmdc49m4hsulm8yir8set,S. Dawkins,Midfielder,49,5.0,,637.0,4.0,7.0,14.0,,280.0,2.0,60.0,1.0,165.0,,,3.0,9.0,5.0,2.0,3.0,95.0,76.0,3.0,43.0,286.0,5.0,10.0,11.0,232.0,10.0,6.0,46.0,,97.0,6.0,42.0,4.0,,34.0,7.0,19.0,9.0,403.0,,14.0,5.0,60.0,,69.0,16.0,22.0,24.0,1.0,,8.0,1.0,7.0,3.0,7.0,66.0,2.0,12.0,,5.0,14.0,,,,,39.0,60.0,,,236.0,240.0,6.0,,1.0,,,,3.0,42.0,,5.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,97pjboubtkne3y3p19q7oag9h,S. Francis,Defender,20,24.0,2.0,1067.0,84.0,2.0,1.0,,498.0,7.0,112.0,8.0,205.0,21.0,1.0,46.0,8.0,1.0,3.0,15.0,197.0,180.0,29.0,77.0,500.0,4.0,13.0,8.0,366.0,13.0,4.0,123.0,,158.0,5.0,106.0,3.0,17.0,61.0,12.0,21.0,41.0,780.0,,14.0,5.0,71.0,,212.0,11.0,48.0,58.0,3.0,,11.0,8.0,4.0,18.0,3.0,104.0,29.0,16.0,,24.0,14.0,,,,,31.0,18.0,,,376.0,377.0,33.0,2.0,,,,,23.0,46.0,6.0,14.0,40.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,1.0,2.0,2224.0,3.0,2.0,47.0,2.0,1477.0,3.0,175.0,2.0,762.0,7.0,10.0,42.0,22.0,12.0,9.0,15.0,237.0,636.0,58.0,105.0,1543.0,1.0,64.0,33.0,1241.0,35.0,18.0,147.0,2.0,494.0,19.0,117.0,4.0,1.0,216.0,25.0,33.0,39.0,1958.0,10.0,27.0,33.0,288.0,1.0,438.0,14.0,57.0,189.0,6.0,4.0,155.0,,74.0,25.0,11.0,328.0,24.0,44.0,2.0,9.0,27.0,7.0,2.0,,,124.0,436.0,1.0,,1333.0,1396.0,40.0,5.0,,,,3.0,40.0,139.0,18.0,52.0,164.0,3.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,7gdaohy19ev2f04kviok7t1p1,D. Hoesen,Forward,9,23.0,18.0,1928.0,8.0,12.0,39.0,5.0,582.0,14.0,134.0,11.0,345.0,3.0,1.0,20.0,13.0,29.0,5.0,54.0,351.0,95.0,28.0,152.0,601.0,8.0,25.0,25.0,408.0,36.0,53.0,172.0,,184.0,33.0,168.0,19.0,,72.0,21.0,29.0,27.0,1018.0,,33.0,7.0,191.0,,160.0,103.0,100.0,118.0,24.0,8.0,21.0,11.0,35.0,31.0,32.0,276.0,12.0,41.0,2.0,23.0,33.0,,2.0,1.0,4.0,104.0,123.0,5.0,,412.0,429.0,85.0,4.0,2.0,5.0,,4.0,21.0,158.0,7.0,7.0,87.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,2obckjlhqiiud7ym0spcswr9,J. Hyka,Midfielder,10,24.0,4.0,1871.0,15.0,9.0,33.0,3.0,742.0,22.0,270.0,32.0,504.0,5.0,,10.0,5.0,17.0,5.0,20.0,300.0,194.0,24.0,90.0,766.0,12.0,6.0,31.0,654.0,20.0,29.0,100.0,17.0,198.0,54.0,164.0,16.0,3.0,106.0,21.0,30.0,22.0,1176.0,81.0,30.0,,159.0,,155.0,94.0,95.0,78.0,12.0,2.0,12.0,9.0,17.0,7.0,31.0,186.0,7.0,25.0,2.0,86.0,30.0,48.0,,1.0,1.0,88.0,143.0,3.0,,643.0,666.0,27.0,3.0,1.0,3.0,,3.0,15.0,108.0,9.0,13.0,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,9cwvhvlfzzacfwy5nimirg5w5,A. Imperiale,Defender,15,,,1111.0,4.0,1.0,,,603.0,1.0,25.0,,147.0,30.0,7.0,63.0,10.0,1.0,3.0,15.0,123.0,364.0,46.0,53.0,627.0,,25.0,1.0,445.0,22.0,2.0,116.0,,229.0,,76.0,1.0,2.0,58.0,12.0,15.0,40.0,797.0,,13.0,18.0,93.0,,281.0,4.0,47.0,76.0,1.0,,66.0,,11.0,19.0,,127.0,46.0,25.0,,,13.0,,,,,36.0,92.0,,,490.0,511.0,34.0,4.0,,,,,28.0,51.0,18.0,28.0,57.0,15.0,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,69chuz7we7jlx255o0ym0m0np,F. Jungwirth,Defender,23,8.0,,2690.0,37.0,,4.0,2.0,1361.0,1.0,166.0,2.0,429.0,50.0,4.0,107.0,20.0,9.0,8.0,39.0,299.0,741.0,95.0,138.0,1413.0,2.0,28.0,3.0,1047.0,48.0,12.0,245.0,,373.0,13.0,169.0,1.0,13.0,185.0,31.0,34.0,84.0,1925.0,,31.0,20.0,184.0,,586.0,25.0,59.0,157.0,3.0,,121.0,2.0,24.0,35.0,8.0,258.0,147.0,56.0,2.0,8.0,31.0,,1.0,,2.0,62.0,288.0,2.0,,1125.0,1168.0,74.0,7.0,1.0,3.0,,1.0,66.0,101.0,29.0,70.0,122.0,21.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,8mjjt1miy57nwm5iy8usck4q1,N. Lima,Defender,24,48.0,1.0,1809.0,132.0,2.0,2.0,2.0,759.0,15.0,199.0,11.0,319.0,26.0,1.0,52.0,20.0,7.0,3.0,22.0,334.0,304.0,43.0,110.0,774.0,1.0,6.0,29.0,558.0,30.0,13.0,162.0,,58.0,11.0,169.0,7.0,47.0,94.0,20.0,33.0,42.0,1377.0,,22.0,3.0,156.0,1.0,246.0,29.0,53.0,120.0,6.0,,54.0,11.0,27.0,21.0,21.0,199.0,71.0,33.0,,49.0,22.0,,1.0,,1.0,57.0,271.0,1.0,,601.0,612.0,43.0,5.0,,1.0,,,29.0,79.0,14.0,43.0,99.0,5.0,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,am4kp4gaxt9d1vf4byaotl04p,L. Mfeka,Midfielder,13,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,95.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,Midfielder,11,5.0,1.0,870.0,2.0,5.0,18.0,5.0,335.0,11.0,76.0,4.0,202.0,2.0,,12.0,6.0,14.0,6.0,3.0,145.0,86.0,13.0,43.0,339.0,6.0,7.0,33.0,277.0,18.0,28.0,55.0,,110.0,13.0,47.0,12.0,1.0,62.0,9.0,16.0,13.0,564.0,,14.0,6.0,135.0,,81.0,47.0,86.0,63.0,14.0,,7.0,4.0,16.0,1.0,21.0,139.0,1.0,24.0,1.0,5.0,14.0,,,1.0,1.0,73.0,72.0,5.0,,280.0,284.0,4.0,,3.0,1.0,,1.0,11.0,76.0,2.0,5.0,62.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,c6u3bwt5105ytpm0mi468va39,S. Salinas,Midfielder,6,40.0,4.0,1525.0,76.0,10.0,3.0,1.0,662.0,10.0,111.0,27.0,315.0,10.0,3.0,42.0,12.0,3.0,9.0,21.0,342.0,232.0,26.0,122.0,684.0,2.0,20.0,26.0,498.0,28.0,4.0,164.0,14.0,246.0,41.0,205.0,2.0,18.0,117.0,16.0,33.0,41.0,1119.0,52.0,26.0,11.0,156.0,,277.0,29.0,88.0,83.0,1.0,,22.0,10.0,16.0,16.0,33.0,193.0,26.0,37.0,,82.0,26.0,32.0,,,2.0,89.0,50.0,1.0,,507.0,520.0,37.0,3.0,,2.0,,,16.0,110.0,10.0,18.0,67.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,7t8zx1v5wq24pt9im0gkdtd5h,K. Sarkodie,Defender,2,18.0,,1399.0,81.0,2.0,,,552.0,4.0,110.0,7.0,249.0,20.0,1.0,46.0,6.0,1.0,8.0,9.0,173.0,211.0,21.0,67.0,566.0,6.0,20.0,6.0,415.0,21.0,1.0,113.0,,89.0,15.0,101.0,2.0,17.0,49.0,17.0,15.0,31.0,854.0,,19.0,5.0,91.0,,227.0,3.0,34.0,64.0,,,38.0,7.0,24.0,13.0,9.0,113.0,39.0,29.0,,19.0,19.0,,,,1.0,40.0,140.0,,,440.0,453.0,22.0,4.0,,1.0,,,15.0,49.0,6.0,20.0,51.0,6.0,4.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2017,San Jose Earthquakes,1e8v2xaqa6v181ryoqids2zmx,A. Tarbell,Goalkeeper,28,,,1080.0,,,,,167.0,1.0,,,49.0,89.0,,165.0,,,7.0,,169.0,118.0,,2.0,334.0,,,,94.0,23.0,,167.0,,31.0,,131.0,,,108.0,12.0,,36.0,478.0,,12.0,,3.0,,264.0,,55.0,8.0,,,73.0,,3.0,5.0,,8.0,17.0,30.0,,,12.0,,,,,,39.0,,,86.0,167.0,5.0,2.0,,,,,,,,2.0,3.0,27.0,,,,,127.0,,58.0,,,43.0,6.0,1.0,1.0,10.0,21.0,14.0,22.0,1.0,5.0,,,,,,,,,,1.0,1.0,1.0,,,,
