liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Club León,24y9mr1mizhrxmk6nglyryv2t,M. Boselli,Forward,17,1.0,42.0,10.0,4.0,33.0,,1.0,9.0,1.0,1.0,,173.0,1.0,16.0,164.0,256.0,4.0,41.0,54.0,64.0,12.0,91.0,7.0,55.0,1379.0,6.0,86.0,16.0,3.0,16.0,5.0,,1.0,6.0,1.0,92.0,75.0,65.0,4.0,12.0,8.0,2.0,32.0,22.0,182.0,138.0,3.0,8.0,,9.0,6.0,16.0,2.0,25.0,58.0,1.0,10.0,,70.0,45.0,7.0,129.0,1.0,439.0,,2.0,6.0,,1.0,149.0,1.0,86.0,26.0,18.0,16.0,15.0,17.0,1.0,4.0,13.0,1.0,4.0,274.0,2.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,e9f5fx9wvpv5q8v5zcspxvff9,M. Bueno,Forward,11,,3.0,10.0,,4.0,,,,,,,2.0,,3.0,3.0,5.0,,1.0,,3.0,,1.0,1.0,2.0,12.0,,2.0,3.0,,1.0,,,,,,2.0,7.0,4.0,,,1.0,,,,3.0,3.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,7.0,,9.0,,,,,,4.0,,2.0,1.0,,,,1.0,3.0,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,eosduweo896mdq134v5lu0pud,H. Burbano,Midfielder,7,2.0,64.0,10.0,2.0,12.0,2.0,,1.0,11.0,,,313.0,6.0,17.0,336.0,398.0,16.0,10.0,79.0,138.0,14.0,171.0,23.0,38.0,1044.0,9.0,53.0,17.0,13.0,5.0,13.0,,,1.0,,62.0,76.0,17.0,26.0,,12.0,,5.0,74.0,336.0,233.0,20.0,2.0,56.0,23.0,26.0,35.0,,5.0,124.0,,1.0,1.0,65.0,116.0,3.0,155.0,,682.0,54.0,2.0,9.0,,13.0,200.0,11.0,109.0,20.0,11.0,9.0,14.0,90.0,3.0,1.0,3.0,2.0,9.0,398.0,2.0,,,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,68hh4crundifu4mh3dcrmjbv9,G. Burdisso,Defender,3,,50.0,10.0,,28.0,,,1.0,1.0,,,396.0,11.0,20.0,420.0,587.0,4.0,23.0,130.0,105.0,3.0,122.0,2.0,163.0,1784.0,104.0,69.0,20.0,11.0,17.0,1.0,,,,3.0,173.0,78.0,103.0,39.0,103.0,19.0,10.0,75.0,55.0,450.0,139.0,28.0,4.0,,54.0,19.0,21.0,,6.0,20.0,,1.0,,318.0,311.0,,208.0,,963.0,,4.0,49.0,,,208.0,,124.0,36.0,23.0,21.0,20.0,55.0,,5.0,1.0,,96.0,623.0,2.0,,,,62.0,,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,8buy9bx3obao6u4cptzplh6mt,G. Cano,Forward,9,,29.0,10.0,2.0,13.0,,,4.0,7.0,1.0,,124.0,1.0,14.0,120.0,174.0,2.0,11.0,22.0,45.0,9.0,60.0,4.0,46.0,740.0,4.0,50.0,14.0,3.0,4.0,2.0,,,1.0,,54.0,42.0,19.0,1.0,7.0,4.0,,6.0,16.0,134.0,107.0,,6.0,2.0,10.0,8.0,13.0,2.0,7.0,40.0,,4.0,,42.0,27.0,5.0,64.0,,286.0,2.0,3.0,12.0,,,98.0,,44.0,12.0,11.0,10.0,9.0,18.0,5.0,1.0,2.0,,3.0,188.0,1.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,3kgj8qv3krm0g4u8eidfdw0r9,J. Cuevas,Midfielder,22,2.0,67.0,10.0,3.0,10.0,2.0,,,6.0,,,294.0,7.0,20.0,302.0,363.0,9.0,19.0,74.0,140.0,19.0,124.0,15.0,66.0,1008.0,8.0,54.0,20.0,16.0,12.0,18.0,,,,,62.0,77.0,11.0,17.0,2.0,13.0,1.0,1.0,73.0,304.0,219.0,10.0,2.0,44.0,10.0,31.0,38.0,,7.0,100.0,1.0,,1.0,76.0,98.0,5.0,151.0,,635.0,39.0,2.0,15.0,,13.0,175.0,12.0,91.0,21.0,11.0,11.0,9.0,55.0,11.0,1.0,6.0,2.0,7.0,366.0,,,,,3.0,,2.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,7nbnf0p1iuyzqjfszvnhq7e21,J. Durán,Defender,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,h5famamo0uce7p128fzkw8ut,J. Enríquez,Midfielder,15,,11.0,10.0,,8.0,,,,2.0,,,86.0,3.0,8.0,90.0,114.0,,3.0,21.0,26.0,1.0,40.0,,23.0,208.0,7.0,17.0,8.0,4.0,2.0,2.0,,,,,24.0,19.0,14.0,11.0,1.0,,,6.0,15.0,92.0,59.0,8.0,,1.0,6.0,7.0,2.0,1.0,1.0,18.0,1.0,,,35.0,33.0,,40.0,,153.0,1.0,,6.0,,,35.0,,19.0,2.0,2.0,2.0,3.0,15.0,5.0,1.0,,,3.0,116.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,cxd2uuqs7aljrcyps8m9htl1x,J. González,Midfielder,31,,1.0,10.0,,,,,,,,,2.0,,2.0,3.0,3.0,,,1.0,2.0,,,,2.0,7.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,3.0,,1.0,,1.0,1.0,,,,,1.0,,,,,3.0,,2.0,,9.0,1.0,,,,,3.0,,1.0,,,,,2.0,2.0,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club León,32mw6pls6mltxk1o1xa2387v9,J. González,Defender,35,,9.0,10.0,,14.0,,,,1.0,,,186.0,,11.0,199.0,271.0,1.0,2.0,42.0,31.0,,92.0,,50.0,712.0,42.0,33.0,11.0,3.0,1.0,3.0,,,,,75.0,23.0,34.0,13.0,51.0,2.0,3.0,20.0,22.0,221.0,69.0,13.0,1.0,,35.0,7.0,7.0,,1.0,10.0,,,,144.0,152.0,,65.0,,421.0,,5.0,20.0,,,93.0,,55.0,10.0,9.0,7.0,7.0,23.0,4.0,3.0,,,23.0,296.0,2.0,,,,20.0,,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
