liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Azteca FC,5vnku2tcbi1oeaqw5eoe1w9re,G. Aguilar Gardea,Goalkeeper,0,11.0,90.0,4.0,3.0,,20.0,28.0,,1.0,,2.0,,,,1.0,1.0,3.0,7.0,1.0,1.0,,20.0,15.0,,,8.0,,1.0,10.0,16.0,5.0,,,6.0,5.0,,,8.0,34.0,3.0,3.0,,1.0,,14.0,1.0,0.0,,,,,8.0,,2.0,,,,,,,,,,,,1.0,10.0,9.0,,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,4gulkz2d7ljcx6b9ku9sbuuh,J. Bencomo,Defender,0,47.0,90.0,6.0,2.0,11.0,41.0,59.0,2.0,1.0,,1.0,4.0,,,,3.0,3.0,4.0,1.0,,6.0,52.0,46.0,,4.0,8.0,,1.0,10.0,54.0,6.0,1.0,1.0,25.0,5.0,,,7.0,72.0,4.0,3.0,,6.0,,27.0,2.0,0.0,,2.0,1.0,2.0,7.0,1.0,1.0,,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,byojz8s6b6vggmzo7q8x1wb9w,O. Castruita,Midfielder,0,9.0,26.0,1.0,,4.0,5.0,10.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,2.0,9.0,9.0,,1.0,4.0,1.0,1.0,10.0,10.0,,,,2.0,2.0,,,1.0,15.0,,,1.0,2.0,,4.0,1.0,0.0,1.0,,,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,7jbz914dtye3ewb8az6mtzk7o,B. Colcombe,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,7dpkwt56ul8xifrbi72ucl990,F. Fragozo,Midfielder,0,7.0,45.0,3.0,3.0,4.0,3.0,11.0,,1.0,,,2.0,,,,4.0,2.0,,1.0,,2.0,7.0,7.0,1.0,2.0,5.0,2.0,1.0,10.0,11.0,,,1.0,3.0,1.0,,,4.0,15.0,,2.0,,2.0,,4.0,,0.0,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,1286hd189e2kxzx7yuvasiplg,S. Garcia,Midfielder,0,7.0,45.0,1.0,3.0,4.0,5.0,11.0,1.0,,3.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,,2.0,8.0,7.0,,1.0,5.0,3.0,1.0,10.0,10.0,1.0,,1.0,,1.0,,,3.0,20.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,,1.0,4.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,2f0fkpqy4nhwpni8ukv4aqdt6,A. Gutierrez,Midfielder,7,19.0,45.0,2.0,,9.0,10.0,20.0,2.0,1.0,2.0,,5.0,,,,1.0,2.0,,1.0,,7.0,19.0,18.0,1.0,5.0,2.0,3.0,1.0,10.0,20.0,1.0,,,,1.0,,,1.0,27.0,1.0,2.0,,7.0,,8.0,2.0,0.0,,,1.0,,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,bnegji0832eh1ly804ktbw296,J. Gutierrez,Midfielder,0,29.0,90.0,7.0,3.0,10.0,21.0,34.0,7.0,1.0,,1.0,3.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,10.0,31.0,28.0,,4.0,3.0,8.0,1.0,10.0,32.0,3.0,,,9.0,,,,3.0,43.0,,3.0,,11.0,,7.0,7.0,0.0,,2.0,1.0,2.0,10.0,1.0,,,,,,,1.0,3.0,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,25k0hk4ktsbs4qehslt30g9yi,J. Herrera,Forward,10,17.0,90.0,4.0,4.0,10.0,8.0,31.0,4.0,1.0,,,4.0,,1.0,,12.0,3.0,1.0,1.0,,8.0,18.0,15.0,,4.0,17.0,11.0,1.0,10.0,30.0,3.0,,4.0,6.0,9.0,,,13.0,40.0,,3.0,,8.0,,7.0,4.0,0.0,1.0,1.0,2.0,2.0,7.0,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Azteca FC,cf2flileqps8fc9w8bqzx4iz8,B. Jenkins,Defender,0,36.0,90.0,3.0,5.0,11.0,29.0,51.0,1.0,1.0,,2.0,1.0,,,,4.0,3.0,7.0,1.0,,2.0,40.0,35.0,,1.0,11.0,2.0,1.0,10.0,47.0,5.0,,,7.0,6.0,,,11.0,57.0,2.0,3.0,,2.0,,21.0,1.0,0.0,,,1.0,,21.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
