liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Indy Eleven,37g9of9qb1hgpap7yjz4qs4p,R. Aguilera,Midfielder,8,9.0,8.0,289.0,,153.0,126.0,14.0,43.0,762.0,46.0,47.0,635.0,5.0,224.0,1929.0,221.0,36.0,11.0,2.0,39.0,19.0,7.0,788.0,2.0,18.0,195.0,8.0,21.0,29.0,37.0,7.0,277.0,,,30.0,74.0,14.0,17.0,2.0,212.0,26.0,121.0,11.0,1.0,1101.0,30.0,141.0,13.0,41.0,604.0,127.0,7.0,193.0,31.0,9.0,20.0,113.0,9.0,30.0,25.0,5.0,162.0,612.0,20.0,355.0,28.0,1.0,83.0,9.0,14.0,10.0,24.0,2.0,1.0,0.0,,1.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,3.0,1.0,,8.0,,,,,,,,7.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,Forward,9,65.0,6.0,92.0,,134.0,126.0,3.0,33.0,422.0,59.0,51.0,312.0,4.0,319.0,1447.0,139.0,18.0,6.0,1.0,89.0,14.0,1.0,446.0,2.0,3.0,181.0,15.0,17.0,138.0,27.0,19.0,254.0,,6.0,21.0,71.0,23.0,37.0,2.0,106.0,5.0,110.0,8.0,2.0,760.0,22.0,183.0,40.0,15.0,295.0,129.0,5.0,107.0,17.0,7.0,14.0,28.0,1.0,21.0,10.0,25.0,94.0,290.0,73.0,222.0,20.0,3.0,136.0,2.0,7.0,10.0,14.0,0.0,5.0,1.0,2.0,,5.0,2.0,5.0,5.0,13.0,4.0,7.0,4.0,5.0,3.0,22.0,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,9waikywgp7x5mx2g32k3yp239,S. Asanté,Forward,14,3.0,3.0,171.0,1.0,116.0,159.0,20.0,26.0,525.0,27.0,13.0,443.0,11.0,131.0,1835.0,71.0,12.0,34.0,24.0,41.0,15.0,6.0,559.0,17.0,5.0,124.0,11.0,17.0,7.0,41.0,14.0,250.0,,2.0,25.0,78.0,14.0,49.0,1.0,154.0,17.0,46.0,3.0,6.0,921.0,36.0,50.0,25.0,21.0,427.0,99.0,5.0,153.0,16.0,3.0,30.0,85.0,48.0,25.0,9.0,14.0,181.0,414.0,4.0,310.0,5.0,6.0,81.0,38.0,64.0,10.0,19.0,1.0,0.0,0.0,1.0,,1.0,5.0,1.0,7.0,8.0,1.0,6.0,2.0,2.0,2.0,9.0,,,,,,,,18.0,2.0,,1.0,,,,,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,5eqqal9vn29t1z4l80s0g8dg4,P. Ault,Forward,28,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,2.0,,2.0,,,3.0,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,1.0,,3.0,,,,,,,,,,,,10.0,,,,0.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,51klzld7g7b3n2ynfm4ssdb84,A. Briggs,Forward,13,11.0,,21.0,,27.0,21.0,2.0,7.0,75.0,12.0,10.0,50.0,,62.0,285.0,25.0,6.0,,,11.0,4.0,,77.0,,2.0,39.0,2.0,3.0,23.0,3.0,,55.0,,,12.0,13.0,5.0,4.0,,9.0,1.0,26.0,2.0,1.0,141.0,3.0,38.0,5.0,6.0,50.0,26.0,,27.0,,2.0,2.0,5.0,,12.0,4.0,3.0,16.0,48.0,12.0,29.0,3.0,1.0,24.0,,,10.0,2.0,2.0,0.0,1.0,,,2.0,,2.0,1.0,1.0,1.0,10.0,1.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,7qujzrprkr6wvvrghlbuudeui,S. Brown,Midfielder,6,23.0,19.0,372.0,2.0,121.0,74.0,31.0,19.0,746.0,14.0,45.0,641.0,,183.0,1754.0,217.0,43.0,1.0,,5.0,13.0,11.0,762.0,1.0,4.0,147.0,1.0,7.0,36.0,27.0,,156.0,,,26.0,74.0,7.0,24.0,4.0,223.0,23.0,73.0,20.0,,976.0,22.0,86.0,2.0,48.0,597.0,98.0,5.0,111.0,44.0,10.0,6.0,134.0,,26.0,23.0,1.0,211.0,625.0,13.0,270.0,19.0,,97.0,1.0,1.0,10.0,20.0,,,0.0,,,,1.0,,,2.0,,6.0,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,807o9aah2y5z9bk70c4s0c89h,A. Cochran,Defender,3,58.0,87.0,522.0,16.0,204.0,112.0,27.0,9.0,833.0,1.0,11.0,686.0,6.0,128.0,1815.0,246.0,15.0,,,19.0,6.0,39.0,890.0,,4.0,40.0,7.0,,88.0,26.0,2.0,215.0,,,26.0,23.0,1.0,8.0,21.0,389.0,97.0,17.0,4.0,,1109.0,23.0,47.0,9.0,92.0,596.0,107.0,3.0,42.0,90.0,5.0,1.0,89.0,,26.0,11.0,2.0,213.0,643.0,30.0,164.0,4.0,,81.0,,,10.0,21.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,,,,5.0,,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,Defender,22,18.0,18.0,235.0,1.0,131.0,111.0,20.0,28.0,553.0,19.0,14.0,440.0,66.0,117.0,1162.0,179.0,25.0,20.0,,29.0,14.0,18.0,571.0,2.0,6.0,89.0,1.0,12.0,28.0,22.0,5.0,219.0,,28.0,18.0,48.0,15.0,11.0,3.0,270.0,49.0,41.0,10.0,,863.0,19.0,51.0,7.0,40.0,416.0,82.0,3.0,100.0,24.0,3.0,7.0,63.0,2.0,18.0,15.0,6.0,22.0,423.0,10.0,208.0,6.0,1.0,66.0,3.0,20.0,10.0,14.0,2.0,1.0,2.0,,,2.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,,,,,,,,,,,1.0,3.0,,2.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,
USA_USL_Championship,2022,Indy Eleven,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Midfielder,10,19.0,5.0,92.0,,106.0,118.0,10.0,27.0,374.0,93.0,20.0,286.0,3.0,250.0,1699.0,103.0,16.0,23.0,4.0,91.0,9.0,5.0,392.0,7.0,20.0,210.0,17.0,36.0,40.0,22.0,18.0,298.0,,,28.0,80.0,62.0,28.0,1.0,104.0,10.0,130.0,9.0,1.0,783.0,18.0,151.0,35.0,23.0,275.0,96.0,4.0,103.0,11.0,4.0,20.0,70.0,13.0,28.0,7.0,18.0,82.0,269.0,21.0,205.0,12.0,1.0,99.0,11.0,35.0,10.0,22.0,5.0,3.0,0.0,3.0,,8.0,1.0,8.0,16.0,9.0,6.0,6.0,,,,3.0,,,,,,,,4.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Indy Eleven,dl7ha327gcy54bxffnx8vpxhx,Ayoze García,Midfielder,7,7.0,10.0,239.0,1.0,106.0,120.0,10.0,9.0,574.0,34.0,21.0,484.0,36.0,162.0,1324.0,177.0,14.0,20.0,9.0,14.0,5.0,7.0,590.0,5.0,11.0,144.0,2.0,22.0,18.0,24.0,10.0,210.0,,4.0,25.0,77.0,21.0,41.0,4.0,169.0,33.0,67.0,7.0,1.0,879.0,22.0,78.0,11.0,29.0,434.0,73.0,2.0,134.0,50.0,4.0,16.0,66.0,13.0,25.0,7.0,9.0,110.0,471.0,11.0,259.0,16.0,1.0,84.0,14.0,43.0,10.0,16.0,4.0,1.0,2.0,,,4.0,3.0,5.0,2.0,2.0,,9.0,3.0,3.0,,3.0,,,,,,,,4.0,1.0,,1.0,,,,5.0,,4.0,,,,,,,,,1.0,,,3.0,3.0,1.0,,,1.0,
