liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Jacksonville Armada FC II,cbe9xpysd17meneeok4wtnqvp,J. Arguedas,Defender,5.0,90.0,2.0,1.0,1.0,10.0,3.0,1.0,,,,,,,,12.0,4.0,1.0,12.0,30.0,,1.0,13.0,2.0,8.0,8.0,1.0,8.0,,,1.0,1.0,7.0,4.0,3.0,7.0,4.0,2.0,,3.0,4.0,1.0,,5.0,,,1.0,,,,,,3.0,4.0,,,,4.0,1.0,,12.0,5.0,1.0,,7.0,3.0,5.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,anux0ezelnk9l963os495815,B. Bartel,Midfielder,16.0,19.0,,,1.0,10.0,,1.0,,,1.0,,,,,11.0,2.0,,11.0,12.0,,,1.0,3.0,8.0,8.0,,1.0,,,,1.0,4.0,6.0,2.0,8.0,3.0,4.0,,2.0,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,wb61khes228s2xidkp5kfxt5,A. Bektic,Forward,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,coxaq9p6ottf9z6ilyzntl42x,J. Bolt,Defender,22.0,90.0,2.0,1.0,1.0,10.0,3.0,1.0,,1.0,,,,,,18.0,7.0,,19.0,47.0,1.0,3.0,10.0,8.0,15.0,15.0,,3.0,,,1.0,1.0,12.0,8.0,3.0,12.0,4.0,,,4.0,8.0,2.0,,7.0,,,2.0,,,,,4.0,4.0,4.0,,,,4.0,,,10.0,7.0,1.0,,3.0,4.0,7.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,2u9afoburjxkrmkamnmq6h1pl,N. Brady,Goalkeeper,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,7gj8hbxrqn2baolyoail4xujt,J. Colombo,Forward,7.0,68.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,,,,,,,10.0,2.0,2.0,10.0,23.0,,,11.0,7.0,7.0,7.0,2.0,5.0,,,,,6.0,5.0,3.0,7.0,3.0,2.0,,3.0,2.0,,,,,,,,,,,1.0,1.0,,,,,5.0,,,9.0,6.0,1.0,,3.0,3.0,6.0,,,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,7nj5oqxgn0ldy6mggfh4vnmjt,Dener dos Santos,Midfielder,6.0,62.0,1.0,1.0,1.0,10.0,2.0,1.0,,,,,1.0,1.0,,24.0,8.0,,25.0,37.0,,2.0,7.0,7.0,14.0,15.0,,5.0,,,,4.0,16.0,8.0,6.0,13.0,10.0,4.0,3.0,11.0,2.0,2.0,,11.0,,,2.0,,,,,,3.0,1.0,,,,2.0,1.0,,7.0,2.0,,,5.0,1.0,2.0,1.0,3.0,1.0,,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,xns319tbqr8kbk4k3cr9pm21,J. Fajardo,Goalkeeper,1.0,90.0,2.0,1.0,1.0,10.0,3.0,1.0,,,,,,,,11.0,2.0,,23.0,32.0,,3.0,,5.0,9.0,17.0,,,3.0,14.0,3.0,6.0,6.0,15.0,,14.0,6.0,3.0,,5.0,8.0,1.0,,15.0,2.0,1.0,,1.0,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,cmbtwrp6jwkhkrxymfruu1n1l,Eric Ganime,Midfielder,19.0,13.0,,,1.0,10.0,,1.0,,,1.0,,,,,3.0,,,4.0,5.0,,,,2.0,3.0,4.0,,,,,,,,4.0,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC II,3chsv8oo8o86t1xrf1jfyimll,C. Grassmyer,Defender,4.0,90.0,2.0,1.0,1.0,10.0,3.0,1.0,,,,,,,,36.0,4.0,1.0,36.0,46.0,1.0,,5.0,,29.0,29.0,3.0,2.0,,,2.0,4.0,7.0,25.0,3.0,29.0,7.0,20.0,,5.0,2.0,2.0,,16.0,,,4.0,,,,,,,3.0,,,,1.0,2.0,,2.0,3.0,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
