root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,6oiz0d7yns5kfiy41xavc94b8,G. Arbaut,Midfielder,20,,1.0,2.0,,28.0,93.0,2.0,5.0,3.0,,11.0,15.0,1.0,2.0,3.0,,1.0,,,8.0,4.0,,2.0,,3.0,1.0,7.0,2.0,,19.0,,3.0,,1.0,10.0,5.0,4.0,,3.0,,10.0,,9.0,,,3.0,1.0,2.0,,18.0,16.0,,8.0,,2.0,2.0,,1.0,,11.0,15.0,1.0,,,4.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,6a34uunzx2q5yiw30jqu5mivo,S. Baker,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,Defender,15,,2.0,3.0,2.0,63.0,191.0,2.0,8.0,2.0,,10.0,31.0,6.0,1.0,7.0,1.0,2.0,1.0,10.0,5.0,2.0,,1.0,9.0,6.0,1.0,12.0,,,37.0,1.0,1.0,,4.0,10.0,21.0,16.0,2.0,7.0,1.0,7.0,,8.0,4.0,2.0,3.0,3.0,,6.0,37.0,31.0,2.0,8.0,4.0,3.0,3.0,,,1.0,11.0,31.0,,2.0,,14.0,0.0,,,,,,,,,,,,1.0,,6.0,2.0,,2.0,3.0,,,,,0.0,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,crenloh45q27bykbk9ps5qor9,Y. Clémentia,Goalkeeper,16,,,1.0,,93.0,180.0,1.0,,1.0,,21.0,18.0,,,7.0,2.0,2.0,,,1.0,,,,36.0,38.0,,57.0,38.0,2.0,72.0,,2.0,,1.0,10.0,13.0,39.0,,7.0,,2.0,,2.0,,,7.0,1.0,8.0,,35.0,34.0,,14.0,,2.0,2.0,,1.0,,3.0,18.0,16.0,,,8.0,0.0,3.0,,1.0,2.0,9.0,16.0,24.0,2.0,1.0,13.0,8.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,2fvrc1kbl7k48il02ekwiqove,T. De Percin,Goalkeeper,1,,,,1.0,38.0,90.0,,,,,6.0,6.0,1.0,,2.0,,1.0,,,,,,,15.0,17.0,,26.0,16.0,1.0,29.0,,2.0,,,10.0,6.0,18.0,,2.0,,,,,,,2.0,,4.0,,15.0,12.0,,10.0,,1.0,1.0,,,,,8.0,6.0,,,1.0,0.0,2.0,,,2.0,3.0,6.0,8.0,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,bp69chivmueu4e1q0l3i7q0np,T. Ephestion,Midfielder,11,,,5.0,1.0,38.0,87.0,4.0,4.0,5.0,,7.0,18.0,5.0,,2.0,1.0,1.0,,,5.0,,,,5.0,5.0,1.0,11.0,,,23.0,,1.0,,1.0,10.0,11.0,12.0,,2.0,1.0,9.0,1.0,5.0,1.0,1.0,5.0,,,,23.0,18.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,,10.0,18.0,,,,3.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,enx8fautqn4ru4nr69jaqvlk9,K. Fabien,Midfielder,17,3.0,1.0,10.0,,50.0,149.0,8.0,7.0,1.0,1.0,5.0,16.0,4.0,,5.0,1.0,2.0,2.0,8.0,4.0,2.0,1.0,2.0,9.0,6.0,2.0,4.0,2.0,,22.0,,3.0,,2.0,10.0,12.0,19.0,,5.0,2.0,12.0,,4.0,3.0,1.0,6.0,,2.0,5.0,22.0,16.0,3.0,2.0,6.0,3.0,3.0,,5.0,,14.0,16.0,,,3.0,5.0,0.0,,,,,,,,,,,,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,1fmkgvwa19l80hge61mh0d68l,K. Fortuné,Forward,13,3.0,3.0,7.0,4.0,59.0,118.0,4.0,8.0,2.0,,6.0,25.0,10.0,,3.0,,2.0,1.0,2.0,5.0,,,,15.0,10.0,2.0,12.0,,,38.0,,1.0,2.0,3.0,10.0,22.0,19.0,,3.0,3.0,9.0,,5.0,1.0,1.0,8.0,,,3.0,36.0,28.0,2.0,4.0,6.0,3.0,3.0,,2.0,2.0,12.0,27.0,3.0,,2.0,10.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,cmexj4vn3aboonzqhtrypkatx,D. Hérelle,Midfielder,19,,1.0,10.0,2.0,59.0,125.0,9.0,6.0,1.0,,16.0,29.0,5.0,1.0,3.0,,2.0,2.0,,4.0,2.0,,1.0,4.0,8.0,2.0,16.0,3.0,2.0,42.0,,4.0,,1.0,10.0,18.0,13.0,,3.0,1.0,13.0,1.0,4.0,,1.0,10.0,,2.0,,41.0,34.0,3.0,7.0,,2.0,2.0,,1.0,,14.0,33.0,5.0,,,10.0,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Martinique,Martinique,bvw2dsfqohoq9dypgdgt6d1w5,B. Labeau,Forward,10,,3.0,35.0,3.0,101.0,240.0,18.0,15.0,5.0,,12.0,36.0,12.0,,8.0,1.0,3.0,2.0,8.0,8.0,,,,14.0,14.0,2.0,15.0,2.0,3.0,51.0,,2.0,1.0,29.0,10.0,25.0,37.0,1.0,8.0,17.0,26.0,1.0,20.0,2.0,6.0,12.0,12.0,,2.0,41.0,37.0,11.0,4.0,2.0,3.0,3.0,,3.0,2.0,55.0,27.0,1.0,2.0,1.0,9.0,0.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,0.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
