liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,New England Revolution,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,17,23.0,466.0,17.0,3.0,16.0,324.0,3.0,,246.0,1.0,29.0,26.0,123.0,,13.0,102.0,25.0,1.0,78.0,24.0,29.0,36.0,1.0,2.0,111.0,7.0,25.0,6.0,42.0,2.0,618.0,3.0,,97.0,,2.0,16.0,14.0,2.0,47.0,,24.0,,1018.0,2.0,1496.0,119.0,,495.0,15.0,491.0,,144.0,182.0,117.0,3.0,366.0,130.0,37.0,,12.0,177.0,62.0,11.0,86.0,,289.0,1.0,17.0,144.0,180.0,41.0,41.0,13.0,1.0,30.0,1.0,4.0,7.0,2.0,,614.0,17.0,13.0,30.0,17.0,90.0,,33.0,169.0,1.0,2.0,0.0,17.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,
USA_MLS,2018,New England Revolution,5o2437unwy8z2k2k2ers86dbd,I. Angking,Midfielder,5,2.0,11.0,,,1.0,4.0,,,2.0,,2.0,,2.0,1.0,,1.0,,,2.0,,1.0,,,,2.0,1.0,,,2.0,,15.0,,,4.0,,,,,1.0,1.0,,,,25.0,,37.0,1.0,,13.0,,13.0,,3.0,4.0,1.0,,8.0,5.0,1.0,1.0,,4.0,50.0,,,,7.0,,1.0,1.0,1.0,,,,,3.0,,,,,,15.0,2.0,1.0,3.0,,4.0,1.0,,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New England Revolution,cfucb8do9rkxdk9381cinmqd,J. Anibaba,Defender,3,101.0,717.0,3.0,1.0,6.0,238.0,,,98.0,,155.0,49.0,319.0,,29.0,48.0,10.0,6.0,140.0,46.0,9.0,63.0,,3.0,138.0,106.0,19.0,,77.0,,1191.0,4.0,,28.0,,1.0,9.0,57.0,39.0,27.0,,21.0,,1529.0,3.0,2706.0,144.0,,872.0,,828.0,,125.0,244.0,221.0,,319.0,555.0,36.0,,181.0,67.0,49.0,2.0,8.0,,352.0,2.0,3.0,50.0,113.0,30.0,2.0,3.0,108.0,31.0,2.0,28.0,1.0,2.0,,1139.0,7.0,15.0,31.0,1.0,309.0,,2.0,571.0,0.0,0.0,0.0,2.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New England Revolution,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,10,31.0,450.0,14.0,2.0,26.0,402.0,11.0,1.0,220.0,2.0,8.0,46.0,215.0,2.0,30.0,69.0,31.0,1.0,182.0,43.0,59.0,109.0,1.0,5.0,203.0,10.0,16.0,12.0,73.0,17.0,673.0,3.0,,164.0,,1.0,15.0,12.0,,38.0,2.0,14.0,1.0,1127.0,3.0,2566.0,95.0,,458.0,45.0,434.0,2.0,142.0,154.0,198.0,11.0,359.0,103.0,20.0,,12.0,233.0,50.0,9.0,99.0,,430.0,4.0,14.0,151.0,260.0,40.0,19.0,33.0,4.0,32.0,4.0,3.0,13.0,1.0,,648.0,27.0,6.0,32.0,19.0,155.0,,25.0,131.0,6.0,5.0,5.0,2.0,1.0,,10.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New England Revolution,25pwi3q1y4tx1in9425eyln56,B. Bye,Defender,15,37.0,352.0,47.0,1.0,2.0,213.0,1.0,,121.0,1.0,12.0,27.0,175.0,,16.0,52.0,5.0,3.0,92.0,25.0,7.0,37.0,1.0,4.0,143.0,40.0,15.0,2.0,55.0,,539.0,1.0,,29.0,,1.0,9.0,19.0,2.0,46.0,,25.0,,1051.0,2.0,1470.0,85.0,,364.0,,359.0,,107.0,86.0,185.0,1.0,232.0,138.0,31.0,,32.0,79.0,70.0,5.0,40.0,,361.0,6.0,47.0,69.0,106.0,19.0,16.0,5.0,16.0,24.0,6.0,1.0,1.0,145.0,,533.0,6.0,6.0,24.0,20.0,90.0,1.0,19.0,284.0,0.0,1.0,0.0,8.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,New England Revolution,b9zkshp98io442nwo3elw3ht5,L. Caicedo,Midfielder,27,55.0,718.0,12.0,3.0,12.0,384.0,1.0,,293.0,1.0,81.0,48.0,202.0,,29.0,149.0,65.0,5.0,91.0,46.0,21.0,45.0,1.0,11.0,148.0,57.0,25.0,2.0,46.0,,1001.0,4.0,,48.0,,1.0,39.0,38.0,3.0,50.0,,52.0,,1463.0,2.0,2590.0,167.0,,799.0,10.0,777.0,,195.0,267.0,159.0,1.0,497.0,306.0,73.0,,54.0,134.0,100.0,14.0,36.0,,295.0,4.0,12.0,144.0,189.0,71.0,13.0,9.0,27.0,30.0,4.0,7.0,4.0,7.0,,977.0,17.0,21.0,30.0,15.0,286.0,,13.0,314.0,1.0,0.0,0.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,New England Revolution,43iq0adnp6o9uxn32482kn845,S. Caldwell,Midfielder,6,41.0,525.0,5.0,,4.0,191.0,2.0,1.0,163.0,,59.0,21.0,140.0,,20.0,64.0,15.0,2.0,28.0,18.0,12.0,19.0,2.0,6.0,110.0,13.0,22.0,13.0,9.0,2.0,724.0,,,26.0,,,30.0,32.0,5.0,41.0,,33.0,,958.0,3.0,1522.0,109.0,,584.0,21.0,558.0,,73.0,212.0,104.0,2.0,373.0,211.0,45.0,,30.0,126.0,29.0,1.0,28.0,,188.0,,5.0,99.0,118.0,42.0,4.0,8.0,15.0,24.0,,3.0,,6.0,,696.0,21.0,12.0,24.0,1.0,160.0,2.0,5.0,226.0,2.0,0.0,0.0,4.0,,,1.0,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2018,New England Revolution,7s2oy8fgb92smaa4ttwehnutx,C. Cropper,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New England Revolution,rmouvvx1uy2p3n7x8zewkixh,A. Mlinar Delamea,Defender,19,42.0,474.0,,,4.0,157.0,,,83.0,,59.0,27.0,94.0,,18.0,37.0,11.0,2.0,74.0,27.0,4.0,25.0,,8.0,56.0,73.0,7.0,1.0,49.0,,627.0,3.0,,11.0,,,14.0,54.0,8.0,9.0,,17.0,,847.0,,1516.0,105.0,,533.0,,512.0,,86.0,190.0,52.0,,205.0,328.0,27.0,,38.0,43.0,87.0,1.0,5.0,,103.0,,,46.0,71.0,26.0,1.0,,22.0,18.0,,11.0,,5.0,,602.0,1.0,10.0,18.0,,110.0,,1.0,284.0,0.0,0.0,0.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0
USA_MLS,2018,New England Revolution,7pyr8pgr06dm8leeji7nqp3o5,C. Dielna,Defender,4,50.0,440.0,13.0,,8.0,162.0,,,102.0,,60.0,23.0,176.0,1.0,15.0,44.0,6.0,3.0,60.0,23.0,15.0,21.0,1.0,4.0,70.0,66.0,12.0,3.0,39.0,,676.0,1.0,,9.0,,,17.0,30.0,12.0,26.0,,25.0,,1018.0,,1334.0,105.0,3.0,500.0,1.0,476.0,,83.0,56.0,154.0,,236.0,273.0,32.0,14.0,106.0,67.0,47.0,5.0,17.0,,269.0,9.0,28.0,58.0,79.0,28.0,7.0,7.0,47.0,17.0,6.0,2.0,1.0,47.0,6.0,643.0,5.0,7.0,17.0,8.0,197.0,19.0,9.0,356.0,0.0,0.0,0.0,2.0,27.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
