liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Time Played,Open Play Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Goals Conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Ground Duels won,Backward Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Tackles,Recoveries,Starts,PutThrough/Blocked Distribution,Blocks,Forward Passes,Successful Long Passes,Total Clearances,Tackles Won,Tackles Lost,Throw Ins to Own Player,Successful Crosses & Corners,Unsuccessful Launches,Key Passes (Attempt Assists),Throw Ins to Opposition Player,Successful Crosses open play,Handballs conceded,Interceptions,Unsuccessful Crosses open play,Corners Won,Successful Dribbles,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Successful Launches,Shots Off Target (inc woodwork),Total Shots,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Lay-offs,Right Foot Goals,Shots On Target ( inc goals ),Goals from Inside Box,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Assists (Intentional),Goal Assists,Punches,Catches,Saves made - caught,Successful Corners into Box,Drops,Penalties Faced,Clean Sheets,Penalties Taken,Penalties Conceded,Attempts from Set Pieces,Last Man Tackle,Headed Goals,Goals from Outside Box,Hit Woodwork,Other Goals,Through balls,Left Foot Goals,Own Goal Scored,Goalkeeper Smother,Crosses not Claimed,Clearances Off the Line,Penalties Saved,Saves from Penalty,Penalty Goals,Foul Won Penalty,Set Pieces Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,9l8qfxmpixwldis1pfua1fs2d,P. Aguilar,Defender,22.0,2.0,,,,,,,,180.0,80.0,36.0,23.0,31.0,10.0,81.0,2.0,61.0,,14.0,3.0,13.0,5.0,126.0,2.0,2.0,9.0,69.0,9.0,2.0,2.0,11.0,,2.0,37.0,66.0,67.0,2.0,2.0,7.0,7.0,4.0,,,,5.0,6.0,2.0,1.0,1.0,34.0,6.0,1.0,3.0,2.0,21.0,,1.0,3.0,2.0,,,3.0,4.0,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,93oc9ezl3ybfsei0z4xgkjo45,O. Alanís,Defender,0.0,4.0,1.0,1.0,,,,,2.0,278.0,134.0,49.0,31.0,64.0,14.0,137.0,2.0,100.0,3.0,25.0,59.0,15.0,11.0,181.0,4.0,1.0,15.0,55.0,19.0,4.0,9.0,25.0,4.0,5.0,10.0,109.0,112.0,10.0,6.0,10.0,12.0,11.0,2.0,1.0,1.0,6.0,17.0,4.0,4.0,,56.0,12.0,7.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,,5.0,1.0,,,3.0,1.0,1.0,,2.0,3.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,0.0,7.0,,1.0,,,,3.0,4.0,350.0,127.0,73.0,48.0,38.0,19.0,128.0,3.0,102.0,1.0,19.0,31.0,23.0,2.0,205.0,7.0,3.0,45.0,43.0,24.0,10.0,1.0,51.0,1.0,22.0,40.0,108.0,109.0,6.0,27.0,23.0,41.0,,2.0,,5.0,9.0,15.0,4.0,5.0,,16.0,7.0,1.0,9.0,,3.0,2.0,,4.0,,2.0,,5.0,6.0,1.0,4.0,7.0,11.0,6.0,,4.0,4.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,c2sm93wtigxc9gl3ayobtucph,N. Araújo,Defender,0.0,6.0,1.0,2.0,,,,,,540.0,358.0,114.0,54.0,206.0,29.0,367.0,5.0,293.0,3.0,47.0,70.0,35.0,12.0,443.0,6.0,3.0,27.0,77.0,32.0,3.0,13.0,46.0,3.0,8.0,131.0,311.0,320.0,19.0,14.0,19.0,29.0,18.0,1.0,,6.0,12.0,30.0,6.0,5.0,3.0,137.0,27.0,25.0,9.0,3.0,2.0,,6.0,,1.0,,,16.0,,,4.0,2.0,1.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,6stnu5c38qqzze7xbyrfwb74l,H. Ayala,Defender,0.0,7.0,,,,,,1.0,,585.0,351.0,117.0,38.0,214.0,18.0,365.0,7.0,303.0,5.0,34.0,92.0,25.0,9.0,435.0,7.0,3.0,24.0,65.0,24.0,10.0,9.0,38.0,5.0,9.0,156.0,317.0,331.0,14.0,14.0,15.0,11.0,16.0,1.0,,5.0,5.0,23.0,6.0,3.0,6.0,106.0,28.0,15.0,5.0,,2.0,,8.0,,1.0,,,16.0,,1.0,1.0,3.0,1.0,,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,21f7hh7sala9wz8kqyc29vw0l,M. Barragán,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,3j5itq7h2505o5p3f4hq49cr9,A. Castro,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,2lsqo8x3mbz4shb8nuv5catp1,Jesús Corona,Goalkeeper,0.0,2.0,,,,,,,,180.0,22.0,2.0,2.0,36.0,,40.0,,26.0,1.0,2.0,7.0,1.0,1.0,52.0,2.0,,,63.0,,,,,1.0,,4.0,21.0,38.0,,,,,2.0,,,,,11.0,2.0,,,29.0,12.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,4.0,25.0,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Mexico,aaw54l5a40rviv8w0um4h12ol,J. Corona,Midfielder,0.0,10.0,3.0,,,,,3.0,2.0,663.0,202.0,128.0,140.0,51.0,27.0,206.0,6.0,164.0,2.0,37.0,63.0,51.0,1.0,406.0,10.0,3.0,120.0,58.0,53.0,16.0,2.0,125.0,3.0,69.0,29.0,165.0,169.0,5.0,72.0,51.0,72.0,10.0,3.0,1.0,3.0,9.0,30.0,7.0,11.0,,42.0,5.0,1.0,7.0,2.0,2.0,10.0,2.0,10.0,,10.0,,6.0,14.0,8.0,26.0,31.0,36.0,15.0,1.0,4.0,12.0,2.0,2.0,1.0,7.0,3.0,8.0,3.0,,,,,,,,4.0,2.0,3.0,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,
