liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Atlanta United FC,9i90uqmmz5zmi5m9tod2yse7d,Mohammed Adams,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,9crw9og5xe70mc0m1etggpdk9,E. Barco,Midfielder,8,210.0,90.0,22.0,66.0,29.0,14.0,13.0,92.0,2.0,,76.0,3.0,14.0,26.0,15.0,9.0,3.0,3.0,136.0,3.0,22.0,28.0,10.0,23.0,,3.0,3.0,7.0,16.0,76.0,78.0,8.0,,2.0,,1.0,2.0,1.0,2.0,2.0,5.0,7.0,,,8.0,15.0,2.0,,,3.0,4.0,1.0,15.0,,,1.0,,2.0,1.0,5.0,,3.0,13.0,2.0,,,,1.0,,1.0,,,,,,2.0,,,,1.0,4.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,bkhfbvpl7ahh68a53d2ykqmll,A. Carleton,Midfielder,30,129.0,54.0,13.0,36.0,27.0,11.0,8.0,55.0,1.0,2.0,40.0,,10.0,19.0,11.0,9.0,1.0,,88.0,3.0,21.0,12.0,10.0,24.0,1.0,1.0,3.0,16.0,11.0,44.0,45.0,19.0,,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,,3.0,5.0,5.0,,,5.0,1.0,3.0,5.0,,,1.0,,1.0,3.0,1.0,,1.0,4.0,,,,,3.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2,389.0,158.0,42.0,90.0,38.0,58.0,13.0,165.0,1.0,6.0,141.0,2.0,18.0,12.0,17.0,18.0,4.0,5.0,260.0,5.0,40.0,39.0,10.0,56.0,6.0,3.0,5.0,18.0,72.0,143.0,147.0,29.0,4.0,4.0,21.0,2.0,1.0,5.0,1.0,8.0,1.0,2.0,1.0,,13.0,27.0,6.0,1.0,5.0,2.0,4.0,16.0,22.0,,,5.0,7.0,,6.0,,,,8.0,,5.0,2.0,,11.0,2.0,2.0,2.0,,,,1.0,,2.0,4.0,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,7ruqyuqr8iil24sejip7mremt,L. González Pírez,Defender,5,344.0,228.0,16.0,90.0,45.0,112.0,20.0,241.0,,13.0,172.0,3.0,39.0,68.0,26.0,26.0,4.0,13.0,290.0,4.0,30.0,95.0,10.0,47.0,11.0,3.0,4.0,20.0,62.0,190.0,202.0,28.0,10.0,,1.0,,,19.0,,1.0,1.0,2.0,2.0,,4.0,19.0,30.0,,9.0,2.0,,17.0,10.0,,,1.0,4.0,,5.0,,,1.0,5.0,,3.0,1.0,,8.0,5.0,2.0,7.0,,,,,,1.0,3.0,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,d1e82ijf1k8jt10dxrrqfslw5,J. Gressel,Midfielder,24,176.0,77.0,20.0,34.0,38.0,24.0,16.0,78.0,1.0,1.0,54.0,1.0,23.0,1.0,20.0,12.0,2.0,8.0,131.0,3.0,21.0,20.0,10.0,24.0,2.0,1.0,3.0,7.0,37.0,54.0,55.0,10.0,4.0,5.0,12.0,3.0,3.0,7.0,,4.0,1.0,3.0,,4.0,8.0,14.0,1.0,2.0,,1.0,5.0,3.0,14.0,,,,9.0,,1.0,1.0,,1.0,1.0,,6.0,3.0,,3.0,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,26r7731d42flwc6ikxb90jxlh,B. Guzan,Goalkeeper,1,360.0,76.0,,14.0,42.0,82.0,,138.0,,,55.0,3.0,42.0,28.0,27.0,40.0,4.0,15.0,177.0,4.0,1.0,83.0,10.0,1.0,,3.0,4.0,,27.0,60.0,96.0,,,,,,,42.0,,,,,,,,1.0,41.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,13.0,1.0,,47.0,3.0,11.0,,,9.0,,,,,12.0,5.0,3.0,7.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,bkyxv0njobtuf80zatjpe53v9,E. Hyndman,Midfielder,16,197.0,73.0,13.0,52.0,20.0,10.0,11.0,74.0,1.0,2.0,60.0,,12.0,22.0,9.0,5.0,2.0,3.0,98.0,3.0,14.0,18.0,10.0,17.0,,,3.0,6.0,21.0,61.0,62.0,9.0,,,,,,1.0,1.0,1.0,4.0,1.0,2.0,,7.0,8.0,2.0,,,,,3.0,8.0,1.0,,1.0,6.0,,2.0,,,3.0,1.0,,4.0,2.0,,3.0,,,2.0,,,,1.0,1.0,,,1.0,,3.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Atlanta United FC,agjzai69udbed9vhljq5f18lx,A. Kann,Goalkeeper,25,120.0,25.0,,2.0,7.0,28.0,2.0,37.0,,,25.0,,7.0,7.0,3.0,8.0,1.0,4.0,43.0,1.0,,21.0,10.0,,,1.0,1.0,,9.0,19.0,30.0,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,,3.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
